Ticker,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
PRQR,77.92,93.78,-18.25,-12.43,2.76,-5.89,98,35,44,75,63,4.05,0.92,2.36,2.06,0.17
POET,77.83,79.38,44.25,27.86,-63.9,-75.16,98,96,94,8,5,4.0,0.67,3.6,2.66,0.14
AGX,77.31,79.41,45.44,28.48,28.33,-2.86,98,97,94,94,70,129.3,1.0,101.45,79.85,0.24
BVS,76.97,83.52,89.3,37.33,10.06,46.81,98,98,96,85,97,12.74,0.98,11.37,7.82,0.16
CVNA,76.95,81.32,88.14,76.96,56.51,46.83,98,98,98,97,97,191.49,1.0,168.46,132.4,0.12
SNAL,76.69,63.7,-28.33,-33.42,-26.48,-36.51,98,25,20,26,19,2.09,0.59,1.17,0.98,0.07
AEYE,76.33,67.07,85.19,98.98,98.25,-14.21,98,98,99,98,42,27.85,1.0,23.9,20.87,0.62
GATO,74.9,71.04,59.85,54.96,55.73,2.49,98,98,97,97,78,19.26,1.0,15.41,12.56,0.3
ETON,73.99,73.97,19.78,-22.23,-25.63,-3.96,98,91,29,26,68,8.44,1.0,6.19,4.41,0.11
PCT,73.54,68.69,55.94,-9.17,-25.56,-58.1,98,97,53,26,10,11.11,0.97,8.49,6.63,0.2
VHI,72.66,76.75,54.39,-5.33,3.14,-21.42,98,97,62,76,32,36.33,0.99,32.05,22.52,0.2
RDW,72.09,64.04,39.5,67.16,8.45,-16.44,98,96,98,84,38,9.1,1.0,7.21,6.1,0.42
AENT,72.01,47.71,36.3,27.81,2.35,-53.44,98,95,94,75,11,3.75,0.31,2.39,2.42,0.17
PPTA,70.99,69.4,60.49,37.76,51.82,-26.7,98,98,96,97,26,10.38,1.0,9.26,7.12,0.17
POWL,70.68,68.57,41.46,4.06,35.97,10.74,98,96,78,95,87,279.96,1.0,216.14,174.7,0.16
RGS,70.42,77.97,76.49,106.13,-66.79,-55.97,98,98,99,7,10,25.54,0.72,24.6,16.97,0.1
MESO,69.98,78.95,38.97,66.11,17.34,-65.69,98,96,98,90,7,9.65,0.87,8.06,7.29,0.18
CNVS,69.37,76.39,-35.86,-37.84,-48.55,-70.36,98,19,17,13,6,2.21,0.13,1.21,1.03,0.75
TPC,67.55,52.01,62.13,75.51,43.48,-3.24,98,98,98,96,69,30.66,1.0,25.7,21.8,0.79
BGM,67.0,67.64,85.07,58.67,-0.93,-47.38,98,98,98,69,13,7.74,0.89,7.15,5.3,0.29
ATYR,66.41,54.71,-2.06,-11.64,-16.44,-26.98,98,66,46,37,26,3.26,1.0,2.15,1.89,1.02
SPRY,66.13,62.24,66.75,33.92,21.28,-14.07,98,98,96,92,43,16.72,1.0,14.11,11.08,0.18
APLT,65.59,67.88,60.35,29.52,49.5,34.49,98,98,95,97,96,8.99,1.0,7.29,5.72,0.1
SKE,65.33,62.35,55.85,19.04,-9.01,-28.27,98,97,91,49,25,10.13,1.0,8.65,6.46,0.29
VST,65.26,69.45,56.71,29.76,64.03,24.2,97,97,95,98,94,130.38,0.93,108.13,91.3,0.12
BW,64.93,55.53,-19.69,-38.22,-74.8,-77.2,97,34,16,5,4,2.7,0.28,1.8,1.47,0.34
MSTR,64.77,65.95,25.76,88.31,92.04,17.29,97,93,98,98,91,219.05,1.0,168.32,152.33,0.3
CAVA,64.13,66.17,77.27,30.83,25.28,8.77,97,98,95,93,85,136.32,1.0,125.91,96.34,0.09
SWIM,63.9,72.35,69.86,-10.22,-7.74,-31.77,97,98,50,53,22,6.93,0.95,6.55,4.61,0.27
DCTH,62.14,68.24,45.42,52.27,-2.46,-24.7,97,96,97,66,28,11.05,0.97,9.58,7.88,0.33
AKA,61.76,62.78,69.54,35.01,40.15,-0.38,97,98,96,96,74,26.9,1.0,23.64,19.03,0.21
VRNA,61.36,61.81,51.02,22.35,-19.25,-19.29,97,97,93,33,34,34.97,1.0,30.36,21.53,0.27
JG,60.44,56.94,55.11,-22.58,-30.17,-51.92,97,97,29,23,11,6.23,0.26,5.77,3.91,0.03
GGAL,60.26,63.31,67.47,17.49,55.47,8.99,97,98,90,97,86,50.63,1.0,44.49,35.8,0.19
FTAI,59.23,63.46,66.49,62.02,52.04,35.66,97,98,98,97,96,142.36,0.97,131.97,103.6,0.2
HEPS,58.99,59.47,12.43,77.48,-15.71,9.93,97,86,98,38,87,3.55,1.0,2.7,2.34,0.82
EXK,58.95,48.97,22.1,53.85,-5.67,-47.39,97,92,97,58,13,5.15,1.0,3.92,3.65,0.45
CMMB,58.79,54.1,76.09,21.05,-35.35,-61.96,97,98,92,19,8,1.63,0.42,1.62,1.17,0.11
AUR,58.78,68.64,47.05,31.01,-1.23,21.74,97,97,95,69,93,6.04,0.95,5.25,3.82,0.14
MYTE,58.74,64.86,-8.23,-3.88,0.12,-44.32,97,54,65,71,15,7.15,0.5,4.97,4.64,0.06
PRM,58.16,64.8,70.22,31.95,20.63,-38.73,97,98,95,92,18,13.2,0.97,12.43,9.52,0.12
RNA,57.87,74.71,76.78,144.99,87.18,-23.8,97,98,99,98,29,46.71,0.92,44.76,37.86,0.19
IESC,57.79,60.62,42.53,34.28,44.13,30.26,97,96,96,96,95,228.72,1.0,195.37,162.87,0.1
HTCR,57.4,37.85,-15.46,-15.87,-5.76,-58.44,97,39,38,58,10,1.3,0.61,0.83,0.8,0.67
DUO,57.29,48.33,-45.33,-52.65,-90.82,-93.15,97,14,11,2,2,1.22,0.03,0.96,0.7,0.04
EUDA,57.27,57.72,49.17,115.08,26.71,1.66,97,97,99,93,77,4.25,0.39,3.95,3.24,0.21
TLN,56.35,54.21,81.02,45.04,41.37,10.32,97,98,97,96,87,179.18,0.92,167.72,130.74,0.18
CLPT,56.28,60.86,60.34,3.29,-24.4,-5.35,97,98,77,27,65,13.23,0.97,12.24,8.35,0.25
CHCI,54.98,69.67,35.32,8.79,45.91,-5.57,97,95,84,96,64,10.81,0.89,9.39,7.52,0.16
PCTTU,54.92,55.63,36.91,-9.46,-15.73,-63.59,97,95,52,38,8,12.5,0.83,10.2,8.55,0.0
NXL,54.91,34.44,-21.82,52.71,106.45,-41.35,97,31,97,99,16,1.48,0.54,0.9,1.18,0.49
BNTC,54.6,62.46,44.94,74.89,77.59,-28.05,97,96,98,98,25,11.09,0.96,9.69,8.6,0.65
RZLT,53.91,55.66,83.37,104.34,101.63,-46.19,97,98,99,98,14,4.89,0.83,4.81,4.15,0.35
UI,53.66,52.91,40.06,8.13,-32.38,-39.23,97,96,83,21,18,254.84,0.61,218.52,168.09,0.17
ZETA,53.33,61.63,88.25,67.59,19.73,-2.27,97,98,98,91,71,26.89,0.8,27.99,20.76,0.39
PLTR,52.44,55.39,45.96,26.62,9.7,9.91,97,97,94,85,86,42.7,0.98,37.24,28.78,0.11
INOD,52.24,47.63,17.18,60.61,-41.09,-11.87,97,89,98,16,47,19.64,0.99,16.66,14.21,0.22
IAG,51.93,48.98,47.03,22.25,27.42,-19.14,97,97,93,94,35,6.15,1.0,5.31,4.41,0.39
RMTI,51.4,51.66,104.22,-9.9,-43.63,-48.89,97,99,51,15,12,3.48,0.57,3.48,2.37,0.06
CSLR,51.27,50.62,95.05,-13.95,-74.02,-44.89,97,98,41,5,14,2.37,0.43,2.31,1.56,0.1
OXBR,51.22,43.66,44.06,83.65,-24.28,-39.9,97,96,98,27,17,2.86,0.96,2.48,2.19,0.09
GNSS,51.18,50.59,46.82,4.91,-20.73,-42.45,97,97,79,31,16,3.85,0.9,3.48,2.65,0.18
OCUL,51.12,53.43,33.82,34.09,-5.34,-23.46,97,95,96,59,29,11.37,1.0,9.53,7.68,0.12
TRUP,51.07,55.45,28.43,5.39,-22.23,-25.9,97,94,80,30,27,53.91,0.75,46.93,35.17,0.16
ADMA,50.74,55.15,125.65,103.75,33.78,19.08,97,99,99,95,92,15.62,0.74,17.83,12.89,0.13
QFIN,50.38,51.99,25.82,-0.38,2.02,-24.67,97,93,71,74,28,33.3,1.0,28.92,22.91,0.14
HYLN,49.95,54.5,37.1,58.92,-6.96,-45.86,97,96,98,54,14,2.51,0.63,2.22,1.85,0.21
APLD,49.84,41.34,7.86,-4.08,-61.04,-19.05,97,81,64,9,35,8.71,0.91,6.47,5.04,0.22
UPST,49.78,52.85,20.02,-18.12,-34.93,4.18,97,91,35,19,80,52.54,0.76,43.15,31.39,0.16
NIXX,49.68,36.46,16.36,3.5,-39.24,-43.34,97,89,77,17,15,3.11,0.21,2.43,2.05,0.32
NISN,49.44,75.67,122.69,76.31,31.15,10.12,97,99,98,94,87,11.2,0.51,13.32,8.95,0.24
NRIX,49.37,49.83,69.15,65.4,32.2,-19.56,97,98,98,95,34,25.48,0.99,24.24,19.86,0.19
AVAH,49.31,54.88,77.97,40.31,14.44,33.67,97,98,96,89,96,5.25,0.92,5.28,3.75,0.1
TIGR,49.3,45.12,-21.88,-12.92,-25.36,-15.86,97,31,43,27,39,7.44,0.5,5.85,4.63,0.13
EAT,48.98,48.87,33.93,31.3,8.49,-5.39,97,95,95,84,64,93.71,1.0,78.79,67.45,0.17
IONR,48.98,46.46,6.38,-27.26,-18.81,-59.52,97,79,24,34,9,7.5,0.32,5.54,4.91,0.29
PI,48.91,45.41,50.0,49.37,24.7,-6.57,97,97,97,93,62,227.14,0.95,198.91,168.04,0.23
AEI,48.22,25.52,3.04,-4.34,-56.62,-12.65,96,75,64,10,45,1.79,0.32,1.38,1.07,0.32
MNPR,48.09,56.54,39.24,1.4,-9.15,-72.04,96,96,74,49,6,5.25,0.22,4.34,3.7,0.01
LUNR,48.08,54.37,84.99,-17.77,-11.97,-70.25,96,98,35,44,6,8.01,0.15,7.08,5.38,0.1
ZIM,48.02,38.9,30.54,17.75,-20.72,-20.9,96,94,91,31,32,24.7,0.88,20.35,18.35,0.33
DDL,47.78,46.22,32.53,-4.32,-48.99,-61.44,96,95,64,12,9,3.11,0.41,2.89,2.15,0.08
OPT,47.6,49.86,29.55,-30.22,7.02,-21.46,96,94,22,82,31,4.98,0.9,3.95,3.14,0.13
PRAX,47.15,50.03,37.52,45.16,67.27,48.18,96,96,97,98,97,73.13,1.0,61.3,52.91,0.16
CRDO,47.05,39.13,16.59,31.63,-8.41,27.6,96,89,95,51,95,39.93,1.0,33.3,27.68,0.21
KOSS,47.02,53.45,42.24,117.9,-33.79,-30.65,96,96,99,20,23,7.82,0.5,7.63,6.23,0.13
YOU,46.98,46.14,41.43,-11.08,-22.62,-23.42,96,96,47,29,30,36.56,1.0,32.14,23.59,0.16
AIRG,46.96,59.77,31.9,38.9,11.82,-39.34,96,95,96,87,18,8.83,0.92,8.17,6.69,0.23
CIA,46.64,78.1,8.52,-15.11,-29.46,-14.14,96,82,39,23,42,4.83,0.75,3.84,3.02,0.5
BWIN,46.17,51.54,45.38,33.13,5.45,-4.98,96,96,96,80,66,53.4,0.96,49.58,39.45,0.34
CORT,46.07,48.58,32.62,8.43,-18.34,-13.98,96,95,84,34,43,49.11,0.98,41.85,33.65,0.41
HIMS,45.78,42.4,13.84,55.71,21.26,-12.28,96,87,97,92,46,23.05,0.96,17.73,17.48,0.19
VBFC,45.26,46.11,9.51,-1.16,-10.8,-20.41,96,83,70,46,33,76.0,0.99,62.95,51.02,0.0
SE,45.25,46.45,36.42,19.06,1.22,-42.36,96,95,91,73,16,99.09,1.0,89.31,74.73,0.16
LWAY,45.09,45.16,26.26,-20.65,64.15,43.8,96,93,31,98,97,26.62,0.99,23.41,18.67,0.11
LX,45.09,36.29,-17.88,-22.63,-29.26,-31.63,96,36,29,23,22,3.15,0.77,2.41,1.97,0.12
ATER,45.05,47.87,90.44,141.09,210.76,-54.96,96,98,99,99,11,2.92,0.82,3.05,2.77,0.09
ASPI,45.0,30.54,-5.99,1.89,75.34,58.81,96,58,75,98,98,4.84,0.88,3.07,3.3,0.86
SFM,44.93,44.58,43.46,31.07,33.72,19.54,96,96,95,95,92,117.42,1.0,107.87,88.89,0.19
SG,44.8,40.64,62.13,25.26,47.74,-10.58,96,98,94,97,50,36.87,0.97,34.9,30.52,0.15
CVKD,44.55,64.99,15.54,-41.0,-58.26,-20.36,96,88,15,9,33,15.24,0.17,11.71,8.41,0.52
LFVN,44.26,47.06,37.35,-9.31,6.65,4.05,96,96,53,81,80,11.99,0.9,10.83,8.25,0.24
CRS,44.25,45.7,56.15,39.66,15.4,4.66,96,97,96,89,81,158.59,0.97,151.88,122.75,0.23
INSM,43.87,50.3,64.16,112.25,-7.98,12.55,96,98,99,52,89,72.28,0.89,74.13,59.12,0.15
TPL,43.69,42.07,31.5,21.09,0.05,-19.5,96,94,92,71,34,1074.57,1.0,933.17,772.1,0.2
CLMB,43.28,43.94,43.51,6.01,18.69,0.97,96,96,81,91,76,107.74,1.0,98.19,75.04,0.2
COHR,43.18,44.92,40.75,30.28,5.41,5.91,96,96,95,80,83,98.44,0.92,87.73,71.81,0.15
USLM,43.03,44.65,42.47,34.55,24.15,5.3,96,96,96,93,82,103.75,1.0,91.74,77.61,0.19
TYRA,42.99,39.21,30.0,12.6,-6.22,-15.17,96,94,87,56,41,28.37,1.0,23.4,19.85,0.44
QH,42.75,35.03,-5.12,-64.7,-62.71,-34.38,96,60,7,8,20,1.53,0.57,1.04,0.68,0.0
USAP,42.48,44.47,40.67,29.0,51.36,22.75,96,96,95,97,93,43.67,1.0,40.26,33.94,0.96
SN,41.73,42.15,49.34,17.57,23.5,4.4,96,97,91,93,81,109.86,1.0,103.12,83.46,0.16
NGNE,41.41,48.32,21.46,46.6,35.86,76.3,96,91,97,95,98,52.66,0.96,43.55,39.03,0.24
IPX,41.36,46.46,33.2,15.1,33.41,33.44,96,95,89,95,96,22.68,0.9,20.57,16.51,0.11
ATNF,41.19,37.69,-55.72,-68.46,-84.74,-83.87,96,10,6,3,3,4.97,0.02,2.4,2.02,0.09
NVDA,41.09,37.48,25.7,49.68,35.59,38.6,96,93,97,95,96,143.71,1.0,124.95,113.41,0.19
WLDN,40.77,44.45,35.24,20.18,20.03,-11.83,96,95,92,91,47,45.39,0.98,41.06,34.59,0.17
LMB,40.16,41.22,50.08,27.82,7.97,28.26,96,97,94,83,95,82.08,1.0,74.09,60.21,0.16
CDE,40.06,39.54,48.94,57.4,41.29,-22.38,96,97,98,96,31,7.21,0.99,6.63,5.92,0.35
UAL,39.79,41.14,3.65,-6.62,4.67,-24.35,96,75,59,79,29,74.0,1.0,56.29,50.88,0.22
USGO,39.44,45.57,-20.38,-23.69,-39.0,-40.27,96,33,27,17,17,10.09,0.46,7.4,6.47,0.11
ROAD,39.4,23.96,26.99,13.18,18.53,14.69,96,93,88,91,90,84.7,1.0,69.64,60.85,0.75
IGMS,39.01,50.58,58.85,10.8,-27.17,-14.6,96,98,86,25,42,15.67,0.54,13.82,10.44,0.09
HOOD,38.77,39.78,28.09,46.57,34.01,-5.03,96,93,97,95,65,26.97,1.0,23.18,21.11,0.19
BFLY,38.72,39.83,50.06,-19.48,-52.38,-47.53,96,97,33,11,13,1.76,0.25,1.63,1.19,0.11
STRL,38.66,36.27,34.68,14.03,22.35,17.45,96,95,88,92,91,164.03,1.0,139.43,122.33,0.35
GCI,38.63,45.98,50.66,47.99,2.19,-12.93,96,97,97,75,45,5.22,0.89,5.19,4.3,0.1
ALLT,38.48,36.74,23.39,31.45,-12.9,-40.68,96,92,95,43,17,3.51,0.7,3.17,2.67,0.28
CEG,37.71,37.22,39.79,14.36,43.15,5.09,96,96,88,96,82,273.72,0.94,236.84,212.14,0.11
BOOT,37.7,37.54,48.84,14.67,12.2,-18.53,95,97,89,87,36,167.26,1.0,155.75,130.83,0.21
PCVX,37.7,39.06,49.41,17.47,1.07,11.43,95,97,90,73,88,115.45,0.99,107.27,83.92,0.1
DSGN,37.69,39.11,57.06,11.56,-12.44,-56.45,95,97,87,44,10,5.6,0.25,5.23,4.44,0.08
BMA,37.54,39.39,56.44,34.26,69.04,16.32,95,97,96,98,91,72.85,0.97,67.1,59.79,0.1
PLSE,37.41,35.62,54.78,69.15,-8.89,24.58,95,97,98,50,94,17.81,0.81,17.91,13.79,0.15
JANX,37.4,38.95,55.38,71.52,196.39,-31.71,95,97,98,99,22,50.49,0.76,47.57,45.9,0.13
CLBT,36.92,38.48,43.1,17.81,19.63,11.45,95,96,91,91,88,18.15,1.0,17.4,13.74,0.2
CNTA,36.82,40.46,57.14,0.21,32.74,26.76,95,97,72,95,94,15.79,0.91,15.38,11.64,0.09
PAHC,36.46,39.92,37.03,21.55,-4.5,-27.41,95,95,92,62,26,23.65,0.97,22.03,18.51,0.15
CSWI,36.32,36.96,34.22,17.48,14.72,17.31,95,95,90,89,91,392.79,1.0,356.17,295.2,0.07
CDNA,36.16,41.44,98.49,56.28,-13.56,-12.26,95,99,97,41,46,23.47,0.66,28.66,20.0,0.18
BWAY,36.15,39.54,20.83,10.85,8.53,78.91,95,91,86,84,98,9.94,0.99,8.65,6.93,0.26
NTRB,36.07,42.51,46.3,88.81,23.91,-23.43,95,97,98,93,30,6.33,0.73,5.74,5.36,0.15
PDYN,35.6,43.58,26.01,52.92,2.96,-72.6,95,93,97,76,5,2.1,0.14,1.91,1.81,0.08
LEE,35.43,18.83,-26.66,-20.03,5.74,-26.94,95,26,32,80,26,16.41,0.66,10.69,11.24,0.35
KRRO,35.34,45.5,-29.48,-4.88,74.93,-5.93,95,24,63,98,63,75.86,0.28,47.4,49.05,0.46
ICUI,35.23,37.25,40.02,-2.32,-31.7,-42.65,95,96,68,22,16,178.93,0.82,173.92,134.7,0.14
REE,35.02,37.61,10.6,-29.96,-51.81,-45.05,95,85,22,11,14,7.55,0.29,5.65,4.58,0.05
SRTS,34.92,34.95,26.9,50.63,1.09,-36.51,95,93,97,73,19,6.73,0.4,6.27,5.55,0.09
BYRN,34.88,40.33,60.97,8.38,91.29,-3.22,95,98,84,98,69,16.18,0.83,15.33,12.71,0.21
ELVN,34.65,36.63,16.5,17.08,-1.46,-18.75,95,89,90,68,35,28.87,0.99,24.93,23.07,0.1
DAVE,34.64,33.73,45.53,66.02,165.86,65.24,95,97,98,99,98,43.78,0.87,40.41,39.02,0.19
ORGN,33.96,34.75,77.06,-23.05,-67.01,-82.39,95,98,28,7,4,1.42,0.17,1.53,1.13,0.09
CYH,33.34,39.45,47.87,2.11,-22.47,-17.25,95,97,75,29,37,5.75,0.63,5.66,4.38,0.37
SITM,33.24,27.14,24.13,12.09,-38.6,-7.86,95,92,87,17,57,184.15,0.99,162.96,133.09,0.23
GVP,33.18,26.36,25.99,-0.32,-23.76,-75.6,95,93,71,28,5,4.63,0.38,4.14,3.65,0.62
VRT,33.13,34.91,23.24,25.31,63.62,67.9,95,92,94,98,98,112.11,1.0,95.35,90.04,0.2
GAIA,33.01,27.52,30.15,34.98,33.25,-3.9,95,94,96,95,68,5.67,1.0,5.01,4.56,0.25
HMY,32.99,31.37,23.06,28.67,60.84,12.19,95,92,94,97,88,12.04,1.0,10.34,9.57,0.27
VNO,32.83,34.98,27.75,0.54,7.29,19.94,95,93,73,82,92,43.0,0.99,38.19,30.6,0.28
SGRP,32.79,33.49,44.55,40.3,46.33,-18.84,95,96,96,96,35,2.41,0.95,2.24,2.1,0.01
SMTC,32.77,34.13,49.85,10.05,27.12,-20.24,95,97,85,93,33,43.95,0.92,42.77,36.88,0.09
PTGX,32.77,37.42,50.66,31.05,4.44,8.1,95,97,95,78,85,45.96,0.97,44.74,36.5,0.15
AXGN,32.76,34.67,58.12,15.19,-19.97,2.81,95,98,89,32,78,13.15,0.86,13.5,9.59,0.16
COGT,32.71,32.96,24.44,-7.84,-32.72,-61.19,95,92,57,21,9,11.86,0.69,11.0,9.07,0.15
QTWO,32.64,32.32,41.49,32.14,26.79,22.36,95,96,95,93,93,83.42,1.0,78.31,66.86,0.27
PNTG,32.46,42.2,59.39,46.57,36.92,11.55,95,98,97,95,88,32.85,0.89,34.01,27.48,0.26
NECB,32.17,35.86,19.62,9.49,-8.98,-0.48,95,90,85,50,74,27.73,0.96,24.79,20.26,0.32
IONQ,32.08,18.87,-28.68,-44.2,-45.51,-8.96,95,25,14,14,54,14.76,0.71,9.53,8.47,0.8
TPG,32.02,32.53,24.85,10.33,14.91,15.63,95,92,85,89,90,66.68,1.0,57.66,48.36,0.3
AQST,31.92,35.85,50.53,9.81,65.26,34.72,95,97,85,98,96,4.95,0.79,4.76,3.78,0.27
STEP,31.9,35.23,32.78,26.62,11.53,10.27,95,95,94,86,87,59.78,0.97,56.75,47.4,0.11
ALNY,31.8,34.22,30.03,19.79,-25.53,-13.77,95,94,92,26,43,292.01,0.97,273.64,219.68,0.38
GWRE,31.43,32.4,30.18,16.87,5.82,22.16,95,94,90,80,93,189.04,1.0,172.88,143.6,0.16
