Ticker,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
LMB,44.53,45.1,38.91,28.11,6.32,37.66,96,96,95,82,96,83.36,1.0,72.01,58.91,0.73
HIMS,44.24,23.29,18.63,73.24,37.34,-8.69,96,90,98,95,50,22.36,0.93,17.0,17.23,1.02
CLPT,44.19,42.13,67.35,7.32,-21.53,-9.6,96,98,86,31,48,11.98,0.88,11.85,8.09,1.0
USAP,44.13,39.72,42.28,22.37,40.79,41.18,96,96,93,95,96,43.43,1.0,39.81,33.22,0.8
TIGR,44.09,75.36,-26.19,-8.15,-24.6,-9.01,96,26,62,27,49,7.14,0.47,5.48,4.49,0.96
WLDN,44.01,38.2,30.74,18.72,18.88,-14.62,96,94,92,90,39,45.76,1.0,40.23,34.03,0.88
LFVN,43.14,48.28,36.15,-17.69,-3.69,3.57,96,95,39,67,78,11.84,0.88,10.4,8.04,0.53
DCTH,43.09,27.53,57.98,47.57,-4.74,-23.42,96,98,97,66,27,9.51,0.83,9.05,7.62,0.56
CNTA,43.03,42.71,65.8,2.84,39.38,13.55,96,98,81,95,88,16.29,0.95,15.07,11.49,0.23
CEG,42.5,37.91,10.18,29.69,49.07,5.14,96,84,95,96,80,279.8,0.97,229.43,209.5,0.48
PCVX,42.43,40.58,54.29,16.97,-0.11,13.24,96,97,91,73,88,117.93,1.0,103.86,82.43,0.39
STRL,42.1,36.48,18.21,18.95,30.51,23.62,96,90,92,94,93,166.23,1.0,134.86,120.75,0.75
CORT,41.9,37.71,21.29,-0.86,-19.13,-17.59,96,92,76,35,34,47.27,1.0,40.09,32.77,0.76
RYAM,41.71,57.0,49.5,15.55,1.79,-18.66,96,97,91,76,32,8.23,0.8,8.07,6.2,0.81
ATYR,41.64,17.75,3.31,-8.92,-12.47,-25.15,96,76,61,47,25,2.72,1.0,1.99,1.83,3.44
TPL,41.21,43.91,15.56,17.53,0.71,-17.09,96,88,92,74,35,1047.96,0.98,906.8,755.22,0.61
XYF,41.12,40.96,1.8,-9.45,-16.11,-0.62,96,73,59,40,72,6.95,0.93,5.51,4.56,0.69
DSGN,40.96,26.96,52.11,14.23,-16.71,-55.42,96,97,90,39,10,5.65,0.26,5.12,4.39,0.29
HOOD,40.81,40.02,27.43,38.07,41.5,-1.28,96,94,96,95,71,26.93,1.0,22.49,20.89,0.74
KRRO,40.64,-27.52,-18.14,0.99,94.68,-2.52,96,36,78,98,68,77.0,0.29,43.9,49.42,3.16
TREE,40.34,39.82,47.97,38.15,40.13,9.94,96,97,96,95,85,61.99,1.0,56.88,48.12,0.48
BNTC,39.98,58.05,30.81,79.19,37.02,-25.87,96,95,98,95,25,9.81,0.88,9.3,8.35,1.17
ICUI,39.9,37.34,44.24,-2.73,-33.22,-42.17,96,97,73,20,14,183.83,0.86,172.16,132.41,0.44
APLD,39.67,27.57,10.23,0.74,-58.73,27.0,96,84,78,9,94,8.05,0.83,5.98,4.89,0.51
BOOT,39.3,34.8,40.41,17.89,8.58,-17.32,96,96,92,84,34,167.1,0.99,152.93,128.48,0.54
CYH,39.28,29.79,46.89,0.1,-22.86,-18.37,96,97,77,29,33,5.92,0.66,5.58,4.31,0.79
CNVS,39.26,14.4,-33.25,-36.4,-46.2,-70.54,96,21,19,13,5,1.78,0.09,1.02,0.98,1.86
GNFT,39.22,36.17,-2.82,-0.71,-13.71,-14.34,96,65,76,45,39,6.28,1.0,4.95,4.32,1.27
INOD,39.12,33.01,34.5,51.85,-38.21,-20.52,96,95,97,17,30,17.62,0.87,16.29,13.73,0.47
CLBT,39.06,40.72,47.73,8.59,17.78,9.06,96,97,87,90,85,18.16,1.0,17.23,13.5,0.51
HWKN,38.98,37.39,35.73,22.29,17.17,16.01,96,95,93,89,90,134.23,1.0,124.27,101.07,0.58
ORGN,38.93,34.92,52.15,-23.91,-72.44,-80.16,95,97,30,5,4,1.47,0.18,1.53,1.1,0.38
SRTS,38.82,37.3,36.41,53.58,-0.87,-35.63,95,95,97,72,18,6.82,0.41,6.26,5.46,0.34
CRDO,38.48,45.72,16.32,36.17,13.3,17.77,95,89,96,87,91,36.99,0.96,32.31,27.04,0.69
VITL,38.24,37.37,18.67,87.22,56.78,1.17,95,90,98,97,75,40.91,0.84,34.09,35.01,0.58
LTBR,38.1,-10.54,-29.14,-7.69,-40.0,-27.14,95,24,63,16,24,4.87,0.61,2.93,2.87,3.56
SMTC,38.03,37.34,38.45,22.08,30.19,-28.4,95,96,93,93,23,45.02,0.96,42.08,36.36,0.48
RSI,38.02,44.24,38.47,36.85,38.02,-12.31,95,96,96,95,43,11.13,0.97,10.16,9.02,0.53
PTGX,37.98,35.06,54.04,31.58,6.63,15.38,95,97,95,82,89,46.99,0.99,44.28,35.93,0.57
USGO,37.98,45.4,-20.44,-27.12,-29.54,-33.25,95,33,26,23,20,9.9,0.44,6.85,6.29,0.64
SGMO,37.86,18.15,24.05,-41.54,-44.34,-65.0,95,93,15,14,7,0.99,0.17,0.86,0.67,0.73
SN,37.8,42.98,49.71,19.84,19.35,8.17,95,97,92,90,84,105.12,0.94,100.86,81.75,0.66
JANX,37.78,41.87,60.48,70.12,222.1,-25.99,95,98,98,99,25,49.41,0.74,46.59,45.45,0.8
CSWI,37.75,38.84,28.88,13.58,13.92,18.67,95,94,90,88,91,392.44,1.0,347.94,289.96,0.37
UAL,37.69,19.75,0.95,-15.28,-17.5,-22.2,95,72,43,37,29,72.01,1.0,52.89,49.94,1.6
BFLY,37.24,47.16,63.69,-15.96,-47.7,-45.55,95,98,42,13,13,1.72,0.24,1.54,1.16,0.4
PRTH,37.23,35.48,42.92,20.66,-20.14,-10.52,95,96,93,33,46,6.51,0.91,6.03,4.85,0.72
SATS,37.05,34.48,37.75,7.51,-18.79,-13.6,95,96,86,35,41,25.71,0.87,23.07,19.21,0.49
PLSE,36.81,37.46,65.89,96.2,-11.28,23.96,95,98,98,49,93,17.39,0.79,18.04,13.49,0.42
ALNY,36.76,30.87,28.21,28.57,-26.54,-9.11,95,94,95,26,49,300.55,1.0,271.73,215.08,0.81
VERI,36.66,27.97,11.09,-5.85,39.96,-60.07,95,85,67,95,8,4.46,0.38,3.66,3.39,0.43
PHAT,36.55,26.44,61.89,-2.43,-16.89,-36.13,95,98,73,38,18,16.47,0.84,16.36,12.49,0.55
VNET,36.51,42.58,10.23,-19.42,-46.5,-35.39,95,84,36,13,18,3.67,0.44,3.14,2.34,0.76
EXK,36.12,38.18,23.43,57.03,-3.37,-42.38,95,93,98,68,14,4.34,0.88,3.67,3.54,0.46
COMP,36.12,39.1,62.86,7.53,0.26,-4.05,95,98,86,73,64,5.89,0.89,5.68,4.44,0.32
CALM,35.93,32.32,6.96,0.98,6.09,-2.35,95,80,78,81,68,94.16,1.0,77.12,66.78,0.61
STEP,35.93,35.6,24.95,19.82,10.83,6.62,95,93,92,86,82,60.97,1.0,56.11,46.6,0.51
UG,35.77,20.31,46.65,17.21,-14.91,-16.93,95,97,91,42,35,14.52,0.92,14.03,10.81,0.69
NVDA,35.77,37.56,32.5,63.37,54.44,31.18,95,95,98,97,95,135.72,1.0,122.81,111.56,0.6
ALHC,35.72,32.9,45.47,13.81,-34.9,-1.52,95,97,90,19,70,11.8,0.83,10.54,8.37,0.41
ACLX,35.57,27.93,23.22,7.29,12.22,32.19,95,92,86,87,95,93.0,1.0,77.83,63.54,0.78
MOD,35.49,38.19,25.35,36.67,63.31,60.63,95,93,96,97,98,134.23,1.0,122.17,106.51,0.61
BMA,35.3,47.14,47.79,30.36,72.44,7.35,95,97,95,98,83,70.29,0.93,65.23,58.88,0.48
ANNX,34.93,33.65,42.6,31.46,40.48,-1.07,95,96,95,95,71,7.62,1.0,6.51,5.75,0.78
VRT,34.75,37.51,14.65,31.13,82.02,60.2,95,88,95,98,98,111.69,1.0,92.02,89.01,0.67
SGRP,34.53,37.24,48.44,42.56,44.81,-17.8,95,97,97,96,33,2.41,0.95,2.19,2.05,0.58
FUTU,33.95,57.52,-13.79,1.02,-0.07,-14.46,95,42,78,73,39,95.25,0.65,78.97,70.24,0.72
BWAY,33.82,34.79,25.23,10.98,12.7,93.59,95,93,88,87,98,9.6,1.0,8.39,6.76,0.82
BYRN,33.82,21.08,56.76,12.17,113.04,-5.93,95,97,89,98,60,15.76,0.81,14.68,12.61,0.71
TGLS,33.8,32.84,27.5,7.13,20.99,-3.56,95,94,85,91,66,76.36,1.0,66.67,57.08,0.49
GWRE,33.79,32.43,31.0,12.58,6.31,21.73,95,95,89,82,92,190.39,1.0,168.89,141.24,1.24
HBB,33.72,34.93,39.12,-4.23,47.18,41.3,95,96,70,96,96,31.07,1.0,29.43,23.27,0.46
AQST,33.71,35.22,47.6,-9.41,55.55,48.99,95,97,59,97,97,4.93,0.78,4.68,3.75,0.47
LX,33.63,56.48,-16.78,-22.41,-26.24,-24.85,95,38,32,26,26,2.88,0.65,2.27,1.92,1.07
