Ticker,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
LENZ,66.58,93.93,81.46,154.3,262.31,-1.84,98,98,99,99,72,24.67,0.87,24.11,20.65,0.93
PRQR,66.52,93.78,-18.25,-12.43,2.76,-5.89,98,35,44,75,63,3.78,0.84,2.33,2.05,0.44
MESO,66.39,78.95,38.97,66.11,17.34,-65.69,98,96,98,90,7,9.44,0.85,8.04,7.29,0.43
BGM,66.24,67.64,85.07,58.67,-0.93,-47.38,98,98,98,69,13,7.7,0.88,7.14,5.3,0.53
RZLT,66.18,55.66,83.37,104.34,101.63,-46.19,98,98,99,98,14,5.29,0.91,4.85,4.17,1.71
SGMO,65.84,27.62,38.44,-45.19,-44.08,-69.94,98,96,13,15,6,1.21,0.22,0.89,0.69,4.73
SKE,65.41,62.35,55.85,19.04,-9.01,-28.27,98,97,91,49,25,10.13,1.0,8.65,6.46,0.62
MSTR,65.32,65.95,25.76,88.31,92.04,17.29,97,93,98,98,91,219.7,1.0,168.39,152.35,0.72
CAVA,64.15,66.17,77.27,30.83,25.28,8.77,97,98,95,93,85,136.27,1.0,125.91,96.33,0.24
POWL,63.16,68.57,41.46,4.06,35.97,10.74,97,96,78,95,87,267.09,0.98,214.86,174.27,0.53
HTCO,63.04,42.67,-41.57,-48.85,50.62,-46.58,97,16,12,97,14,1.16,0.09,0.56,0.68,4.73
EUDA,62.72,57.72,49.17,115.08,26.71,1.66,97,97,99,93,77,4.4,0.41,3.97,3.25,0.63
TPC,61.27,52.01,62.13,75.51,43.48,-3.24,97,98,98,96,69,29.46,1.0,25.58,21.76,1.4
DUO,61.11,48.33,-45.33,-52.65,-90.82,-93.15,97,14,11,2,2,1.25,0.03,0.96,0.7,0.12
VRNA,60.98,61.81,51.02,22.35,-19.25,-19.29,97,97,93,33,35,34.87,1.0,30.35,21.52,0.72
APLT,60.85,67.88,60.35,29.52,49.5,34.49,97,98,95,97,96,8.72,0.97,7.26,5.71,0.36
SWIM,60.31,72.35,69.86,-10.22,-7.74,-31.77,97,98,50,53,22,6.77,0.92,6.53,4.6,0.7
RNA,60.13,74.71,76.78,144.99,87.18,-23.8,97,98,99,98,29,47.38,0.93,44.82,37.89,0.33
GGAL,60.06,63.31,67.47,17.49,55.47,8.99,97,98,90,97,86,50.54,1.0,44.48,35.8,0.4
MYTE,59.46,64.86,-8.23,-3.88,0.12,-44.32,97,54,65,71,15,7.18,0.5,4.98,4.64,0.14
PRM,59.4,64.8,70.22,31.95,20.63,-38.73,97,98,95,92,18,13.3,0.98,12.44,9.52,0.37
VST,58.77,69.45,56.71,29.76,64.03,24.2,97,97,95,98,94,125.04,0.89,107.6,91.13,0.42
LUNR,58.37,54.37,84.99,-17.77,-11.97,-70.25,97,98,35,44,6,8.58,0.16,7.14,5.4,0.39
TLN,57.96,54.21,81.02,45.04,41.37,10.32,97,98,97,96,87,181.0,0.94,167.9,130.8,0.58
CHCI,57.84,69.67,35.32,8.79,45.91,-5.57,97,95,84,96,64,11.01,0.91,9.41,7.53,0.57
AUR,57.57,68.64,47.05,31.01,-1.23,21.74,97,97,95,69,93,5.99,0.94,5.25,3.82,0.35
HYLN,57.56,54.5,37.1,58.92,-6.96,-45.86,97,96,98,54,14,2.64,0.67,2.23,1.85,0.65
AEYE,57.49,67.07,85.19,98.98,98.25,-14.21,97,98,99,98,42,24.77,0.9,23.59,20.77,1.27
FTAI,56.99,63.46,66.49,62.02,52.04,35.66,97,98,98,97,96,140.23,0.95,131.76,103.53,0.57
AENT,56.96,47.71,36.3,27.81,2.35,-53.44,97,95,94,75,11,3.41,0.28,2.35,2.41,0.33
APLD,56.92,41.34,7.86,-4.08,-61.04,-19.05,97,81,64,9,35,9.13,0.96,6.51,5.05,0.62
CSLR,56.91,50.62,95.05,-13.95,-74.02,-44.89,97,98,41,5,14,2.46,0.45,2.32,1.57,0.67
DDL,56.61,46.22,32.53,-4.32,-48.99,-61.44,97,95,64,12,9,3.3,0.45,2.91,2.16,0.49
PCTTU,55.0,55.63,36.91,-9.46,-15.73,-63.59,97,95,52,38,8,12.5,0.83,10.2,8.55,0.0
BW,54.92,55.53,-19.69,-38.22,-74.8,-77.2,97,34,16,5,4,2.53,0.28,1.78,1.47,0.71
QFIN,54.88,51.99,25.82,-0.38,2.02,-24.67,97,93,71,74,28,34.31,1.0,29.03,22.94,0.73
IGMS,54.41,50.58,58.85,10.8,-27.17,-14.6,97,98,86,25,42,17.45,0.63,14.0,10.5,0.72
CMMB,54.14,54.1,76.09,21.05,-35.35,-61.96,97,98,92,19,8,1.58,0.41,1.61,1.16,0.35
HEPS,53.85,59.47,12.43,77.48,-15.71,9.93,97,86,98,38,87,3.43,0.97,2.69,2.34,1.48
PLTR,53.34,55.39,45.96,26.62,9.7,9.91,97,97,94,85,86,42.94,0.98,37.26,28.79,0.3
LX,53.2,36.29,-17.88,-22.63,-29.26,-31.63,97,36,29,23,22,3.33,0.85,2.43,1.98,0.85
AKA,52.9,62.78,69.54,35.01,40.15,-0.38,97,98,96,96,74,25.37,0.95,23.49,18.97,0.41
UI,51.82,52.91,40.06,8.13,-32.38,-39.23,97,96,83,21,18,251.59,0.6,218.19,167.99,0.54
CLPT,51.31,60.86,60.34,3.29,-24.4,-5.35,97,98,77,27,65,12.79,0.93,12.2,8.34,0.64
ADMA,51.28,55.15,125.65,103.75,33.78,19.08,97,99,99,95,92,15.67,0.74,17.83,12.89,0.32
NISN,51.07,75.67,122.69,76.31,31.15,10.12,97,99,98,94,87,11.32,0.51,13.33,8.95,0.67
IAG,51.04,48.98,47.03,22.25,27.42,-19.14,97,97,93,94,35,6.11,1.0,5.31,4.41,0.85
AVAH,50.76,54.88,77.97,40.31,14.44,33.67,97,98,96,89,96,5.3,0.93,5.29,3.75,0.3
ZETA,50.68,61.63,88.25,67.59,19.73,-2.27,97,98,98,91,71,26.4,0.78,27.94,20.74,0.75
RMTI,50.62,51.66,104.22,-9.9,-43.63,-48.89,97,99,51,15,13,3.46,0.56,3.48,2.37,0.13
INOD,50.5,47.63,17.18,60.61,-41.09,-11.87,97,89,98,16,47,19.4,0.98,16.64,14.2,0.62
FLXS,50.45,19.85,29.08,19.37,50.65,31.8,97,94,91,97,95,55.1,1.0,43.51,38.06,2.86
OCUL,50.29,53.43,33.82,34.09,-5.34,-23.46,97,95,96,59,30,11.3,1.0,9.52,7.67,0.35
AIRG,50.26,59.77,31.9,38.9,11.82,-39.34,97,95,96,87,18,9.03,0.94,8.19,6.7,0.52
NRIX,49.67,49.83,69.15,65.4,32.2,-19.56,97,98,98,95,34,25.52,1.0,24.24,19.86,0.4
LFVN,49.47,47.06,37.35,-9.31,6.65,4.05,97,96,53,81,80,12.43,0.94,10.88,8.26,0.58
BNTC,49.25,62.46,44.94,74.89,77.59,-28.05,97,96,98,98,25,10.69,0.91,9.65,8.59,1.25
HIMS,49.16,42.4,13.84,55.71,21.26,-12.28,97,87,97,92,46,23.59,0.99,17.78,17.49,0.53
PHUN,49.04,-13.67,-63.21,-52.43,-60.5,-50.44,97,8,11,9,12,11.64,0.13,4.65,5.39,6.06
GNSS,48.96,50.59,46.82,4.91,-20.73,-42.45,97,97,79,31,16,3.79,0.88,3.47,2.64,0.47
UPST,48.24,52.85,20.02,-18.12,-34.93,4.18,96,91,35,19,80,51.96,0.75,43.09,31.37,0.42
MNPR,48.16,56.54,39.24,1.4,-9.15,-72.04,96,96,74,49,6,5.25,0.22,4.34,3.7,0.03
EAT,47.84,48.87,33.93,31.3,8.49,-5.39,96,95,95,84,64,92.93,1.0,78.71,67.43,0.52
IESC,47.71,60.62,42.53,34.28,44.13,30.26,96,96,96,96,95,213.57,0.92,193.86,162.36,0.56
TRUP,47.58,55.45,28.43,5.39,-22.23,-25.9,96,94,80,30,27,52.6,0.73,46.8,35.12,0.39
NIXX,47.41,36.46,16.36,3.5,-39.24,-43.34,96,89,77,17,15,3.06,0.21,2.42,2.04,0.68
YOU,46.81,46.14,41.43,-11.08,-22.62,-23.42,96,96,47,29,30,36.5,1.0,32.13,23.59,0.45
PI,46.66,45.41,50.0,49.37,24.7,-6.57,96,97,97,93,62,223.5,0.93,198.55,167.92,0.84
INSM,46.64,50.3,64.16,112.25,-7.98,12.55,96,98,99,52,89,73.68,0.92,74.28,59.17,0.36
ATER,46.57,47.87,90.44,141.09,210.76,-54.96,96,98,99,99,11,2.95,0.83,3.05,2.77,0.18
IONR,46.54,46.46,6.38,-27.26,-18.81,-59.52,96,79,24,34,9,7.37,0.31,5.53,4.9,1.06
CRDO,46.29,39.13,16.59,31.63,-8.41,27.6,96,89,95,51,95,39.7,1.0,33.27,27.67,0.46
SE,46.03,46.45,36.42,19.06,1.22,-42.36,96,95,91,73,16,99.59,1.0,89.36,74.75,0.37
SFM,46.02,44.58,43.46,31.07,33.72,19.54,96,96,95,95,92,118.27,1.0,107.95,88.92,0.56
TPL,45.99,42.07,31.5,21.09,0.05,-19.5,96,94,92,71,34,1091.73,1.0,934.88,772.68,0.51
ZIM,45.99,38.9,30.54,17.75,-20.72,-20.9,96,94,91,31,32,24.34,0.86,20.32,18.33,0.6
CIA,45.82,78.1,8.52,-15.11,-29.46,-14.14,96,82,39,23,42,4.8,0.74,3.84,3.01,0.82
CORT,45.59,48.58,32.62,8.43,-18.34,-13.98,96,95,84,34,43,48.92,0.97,41.83,33.65,0.81
PRAX,45.49,50.03,37.52,45.16,67.27,48.18,96,96,97,98,97,72.25,0.98,61.21,52.88,0.32
VBFC,45.33,46.11,9.51,-1.16,-10.8,-20.41,96,83,70,46,33,76.0,0.99,62.95,51.02,0.13
SG,45.21,40.64,62.13,25.26,47.74,-10.58,96,98,94,97,50,36.96,0.97,34.91,30.52,0.36
JCSE,45.11,33.75,13.72,9.59,-46.18,-52.31,96,87,85,14,11,1.51,0.41,1.28,1.05,8.88
AEI,45.06,25.52,3.04,-4.34,-56.62,-12.65,96,75,64,10,45,1.75,0.31,1.37,1.07,0.67
LWAY,44.42,45.16,26.26,-20.65,64.15,43.8,96,93,31,98,97,26.48,0.98,23.4,18.66,0.2
CDE,43.71,39.54,48.94,57.4,41.29,-22.38,96,97,98,96,31,7.4,1.0,6.65,5.92,0.83
USGO,43.68,45.57,-20.38,-23.69,-39.0,-40.27,96,33,27,17,17,10.4,0.49,7.43,6.48,0.41
JANX,43.58,38.95,55.38,71.52,196.39,-31.71,96,97,98,99,22,52.8,0.8,47.8,45.98,0.53
KOSS,43.24,53.45,42.24,117.9,-33.79,-30.65,96,96,99,20,23,7.61,0.48,7.61,6.22,0.27
BWIN,42.88,51.54,45.38,33.13,5.45,-4.98,96,96,96,80,66,52.14,0.93,49.45,39.41,0.66
REE,42.57,37.61,10.6,-29.96,-51.81,-45.05,96,85,22,11,14,7.98,0.31,5.7,4.59,0.09
ASPI,42.44,30.54,-5.99,1.89,75.34,58.81,96,58,75,98,98,4.75,0.87,3.06,3.3,1.89
USAP,42.23,44.47,40.67,29.0,51.36,22.75,96,96,95,97,93,43.57,1.0,40.25,33.94,1.65
USLM,42.1,44.65,42.47,34.55,24.15,5.3,96,96,96,93,82,103.01,0.99,91.66,77.58,0.54
TYRA,42.03,39.21,30.0,12.6,-6.22,-15.17,96,94,87,56,41,28.16,1.0,23.38,19.84,0.94
CRS,41.94,45.7,56.15,39.66,15.4,4.66,96,97,96,89,81,155.91,0.95,151.61,122.67,0.61
GCI,41.8,45.98,50.66,47.99,2.19,-12.93,96,97,97,75,45,5.34,0.92,5.2,4.3,0.27
SN,41.32,42.15,49.34,17.57,23.5,4.4,96,97,91,93,81,109.48,1.0,103.08,83.45,0.44
CLMB,41.08,43.94,43.51,6.01,18.69,0.97,96,96,81,91,76,105.99,0.98,98.01,74.98,0.44
HOOD,41.04,39.78,28.09,46.57,34.01,-5.03,96,93,97,95,65,27.41,1.0,23.23,21.13,0.59
NVDA,41.04,37.48,25.7,49.68,35.59,38.6,96,93,97,95,96,143.59,1.0,124.94,113.41,0.5
COHR,40.88,44.92,40.75,30.28,5.41,5.91,96,96,95,80,83,96.77,0.9,87.57,71.76,0.58
UAL,40.75,41.14,3.65,-6.62,4.67,-24.35,96,75,59,79,29,74.49,1.0,56.34,50.9,0.57
WLDN,40.59,44.45,35.24,20.18,20.03,-11.83,96,95,92,91,47,45.31,0.98,41.05,34.58,0.39
OXBR,40.48,43.66,44.06,83.65,-24.28,-39.9,96,96,98,27,17,2.65,0.85,2.46,2.18,0.25
NN,39.96,22.69,12.6,28.23,80.44,0.09,96,86,94,98,74,10.06,1.0,7.91,7.93,1.17
PAHC,39.5,39.92,37.03,21.55,-4.5,-27.41,96,95,92,62,26,24.18,1.0,22.08,18.53,0.46
DSGN,39.42,39.11,57.06,11.56,-12.44,-56.45,96,97,87,44,10,5.67,0.26,5.23,4.44,0.2
QH,38.28,35.03,-5.12,-64.7,-62.71,-34.38,96,60,7,8,20,1.48,0.55,1.03,0.68,0.0
LMB,38.24,41.22,50.08,27.82,7.97,28.26,96,97,94,83,95,80.89,0.98,73.97,60.17,0.39
ROAD,38.01,23.96,26.99,13.18,18.53,14.69,96,93,88,91,90,83.79,1.0,69.54,60.81,1.21
ECOR,37.7,11.09,-8.41,-12.5,-8.49,12.32,96,53,44,51,88,9.99,1.0,7.05,6.5,3.55
CVKD,37.13,64.99,15.54,-41.0,-58.26,-20.36,96,88,15,9,33,14.43,0.15,11.63,8.39,1.09
COGT,36.92,32.96,24.44,-7.84,-32.72,-61.19,95,92,57,21,9,12.24,0.73,11.04,9.08,0.7
BMA,36.81,39.39,56.44,34.26,69.04,16.32,95,97,96,98,91,72.42,0.96,67.06,59.77,0.29
ALLT,36.62,36.74,23.39,31.45,-12.9,-40.68,95,92,95,43,17,3.46,0.68,3.16,2.67,0.45
XYF,36.51,34.69,5.01,-4.5,-13.63,-6.65,95,77,64,41,61,6.75,0.9,5.73,4.65,0.22
PHAT,36.51,32.91,59.67,-5.59,-23.7,-37.15,95,98,61,28,19,16.59,0.85,16.73,12.68,0.84
BFLY,36.48,39.83,50.06,-19.48,-52.38,-47.53,95,97,33,11,13,1.73,0.24,1.62,1.19,0.36
CLBT,36.25,38.48,43.1,17.81,19.63,11.45,95,96,91,91,88,18.05,0.99,17.39,13.73,0.36
PLSE,36.12,35.62,54.78,69.15,-8.89,24.58,95,97,98,50,94,17.63,0.8,17.89,13.78,0.34
GVP,36.04,26.36,25.99,-0.32,-23.76,-75.6,95,93,71,28,5,4.73,0.39,4.15,3.65,1.52
BWAY,35.94,39.54,20.83,10.85,8.53,78.91,95,91,86,84,98,9.92,0.98,8.65,6.93,0.42
ICUI,35.92,37.25,40.02,-2.32,-31.7,-42.65,95,96,68,22,16,179.77,0.82,174.0,134.73,0.4
AQST,35.87,35.85,50.53,9.81,65.26,34.72,95,97,85,98,96,5.1,0.81,4.78,3.78,0.52
STRL,35.87,36.27,34.68,14.03,22.35,17.45,95,95,88,92,91,160.57,1.0,139.08,122.21,1.37
GAIA,35.59,27.52,30.15,34.98,33.25,-3.9,95,94,96,95,68,5.78,1.0,5.02,4.56,0.7
CSWI,35.39,36.96,34.22,17.48,14.72,17.31,95,95,90,89,91,389.85,0.99,355.87,295.11,0.29
IPX,35.23,46.46,33.2,15.1,33.41,33.44,95,95,89,95,96,21.66,0.85,20.46,16.47,0.84
ELVN,35.21,36.63,16.5,17.08,-1.46,-18.75,95,89,90,68,35,28.98,1.0,24.94,23.07,0.44
HMY,35.09,31.37,23.06,28.67,60.84,12.19,95,92,94,97,88,12.23,1.0,10.36,9.58,0.55
PCVX,34.52,39.06,49.41,17.47,1.07,11.43,95,97,90,73,88,112.66,0.96,106.99,83.82,0.4
RAYA,34.47,9.1,-28.16,-17.09,-48.92,-51.4,95,25,36,12,12,1.22,0.25,0.84,0.82,2.19
PNTG,34.45,42.2,59.39,46.57,36.92,11.55,95,98,97,95,88,33.34,0.91,34.06,27.5,0.56
NGNE,34.43,48.32,21.46,46.6,35.86,76.3,95,91,97,95,98,49.97,0.9,43.28,38.94,0.67
SRTS,34.39,34.95,26.9,50.63,1.09,-36.51,95,93,97,73,19,6.7,0.4,6.27,5.55,0.31
CDNA,34.35,41.44,98.49,56.28,-13.56,-12.26,95,99,97,41,46,23.14,0.65,28.62,19.99,0.49
IONQ,34.32,18.87,-28.68,-44.2,-45.51,-8.96,95,25,14,14,54,15.01,0.73,9.56,8.47,1.73
OPFI,34.23,26.63,13.42,9.1,-0.86,27.37,95,87,84,70,94,5.55,1.0,4.69,3.81,1.34
PTGX,34.18,37.42,50.66,31.05,4.44,8.1,95,97,95,78,85,46.44,0.98,44.78,36.52,0.36
SITM,34.13,27.14,24.13,12.09,-38.6,-7.86,95,92,87,17,57,185.33,1.0,163.07,133.13,0.67
AXGN,34.1,34.67,58.12,15.19,-19.97,2.81,95,98,89,32,78,13.28,0.87,13.52,9.59,0.53
CNTA,34.09,40.46,57.14,0.21,32.74,26.76,95,97,72,95,94,15.46,0.89,15.34,11.62,0.24
CEG,33.99,37.22,39.79,14.36,43.15,5.09,95,96,88,96,82,266.0,0.91,236.07,211.88,0.38
ALDX,33.92,31.27,36.71,-20.87,-37.43,-59.28,95,95,31,18,9,5.9,0.46,5.72,4.56,0.84
ALNY,33.83,34.22,30.03,19.79,-25.53,-13.77,95,94,92,26,43,296.48,1.0,274.09,219.83,0.61
STEP,33.77,35.23,32.78,26.62,11.53,10.27,95,95,94,86,87,60.62,0.99,56.83,47.43,0.38
TPG,33.66,32.53,24.85,10.33,14.91,15.63,95,92,85,89,90,67.5,1.0,57.74,48.38,0.87
VNO,33.61,34.98,27.75,0.54,7.29,19.94,95,93,73,82,92,43.24,1.0,38.21,30.61,0.52
VRT,33.61,34.91,23.24,25.31,63.62,67.9,95,92,94,98,98,112.47,1.0,95.38,90.05,0.8
BOOT,33.57,37.54,48.84,14.67,12.2,-18.53,95,97,89,87,36,162.04,0.95,155.23,130.65,0.6
ATNF,33.5,37.69,-55.72,-68.46,-84.74,-83.87,95,10,6,3,3,4.69,0.02,2.37,2.01,0.21
STRT,33.49,13.66,31.96,-9.16,-7.84,-5.21,95,95,53,52,65,40.75,1.0,37.54,29.63,0.86
LEE,33.48,18.83,-26.66,-20.03,5.74,-26.94,95,26,32,80,26,16.16,0.64,10.67,11.23,0.63
RSI,33.4,36.06,39.06,54.11,26.19,17.63,95,96,97,93,91,10.93,0.94,10.3,9.17,0.48
NECB,33.39,35.86,19.62,9.49,-8.98,-0.48,95,90,85,50,74,27.98,0.97,24.81,20.27,0.82
SMTC,33.18,34.13,49.85,10.05,27.12,-20.24,95,97,85,93,33,44.07,0.93,42.78,36.88,0.32
