Ticker,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
DCTH,65.53,68.24,45.42,52.27,-2.46,-24.7,98,96,97,66,28,11.18,0.99,9.59,7.89,1.19
CNVS,64.23,76.39,-35.86,-37.84,-48.55,-70.36,98,19,17,13,6,2.12,0.12,1.2,1.02,1.74
RGS,62.76,77.97,76.49,106.13,-66.79,-55.97,98,98,99,7,10,24.12,0.67,24.46,16.93,0.56
VRNA,62.7,61.81,51.02,22.35,-19.25,-19.29,97,97,93,33,35,34.93,1.0,30.35,21.53,0.83
MSTR,62.58,65.95,25.76,88.31,92.04,17.29,97,93,98,98,91,213.95,0.99,167.81,152.16,1.01
FLXS,61.9,19.85,29.08,19.37,50.65,31.8,97,94,91,97,95,58.88,1.0,43.89,38.19,2.79
AUR,61.56,68.64,47.05,31.01,-1.23,21.74,97,97,95,69,93,6.09,0.96,5.26,3.82,0.54
VST,61.53,69.45,56.71,29.76,64.03,24.2,97,97,95,98,94,126.11,0.89,107.7,91.16,0.51
SPRY,61.18,62.24,66.75,33.92,21.28,-14.07,97,98,96,92,43,16.05,1.0,14.04,11.06,0.73
TLN,61.15,54.21,81.02,45.04,41.37,10.32,97,98,97,96,87,183.07,0.95,168.11,130.87,0.73
DDL,60.8,46.22,32.53,-4.32,-48.99,-61.44,97,95,64,12,9,3.36,0.46,2.91,2.16,0.54
EBS,60.36,73.01,34.28,164.67,-57.03,-75.8,97,95,99,10,5,8.75,0.36,8.35,7.11,0.56
OKLO,60.08,58.65,-25.79,-27.62,8.61,-8.11,97,27,23,84,57,18.3,1.0,9.9,9.84,3.64
HTCO,59.59,42.67,-41.57,-48.85,50.62,-46.58,97,16,12,97,14,1.12,0.08,0.55,0.68,4.58
PRM,59.54,64.8,70.22,31.95,20.63,-38.73,97,98,95,92,18,13.19,0.97,12.43,9.52,0.47
GGAL,59.11,63.31,67.47,17.49,55.47,8.99,97,98,90,97,86,49.77,0.98,44.41,35.78,0.53
FTAI,59.06,63.46,66.49,62.02,52.04,35.66,97,98,98,97,96,140.83,0.96,131.82,103.55,0.69
AENT,58.37,47.71,36.3,27.81,2.35,-53.44,97,95,94,75,11,3.41,0.28,2.35,2.41,0.32
SWIM,58.05,72.35,69.86,-10.22,-7.74,-31.77,97,98,50,53,22,6.61,0.89,6.52,4.6,1.07
POWL,57.5,68.57,41.46,4.06,35.97,10.74,97,96,78,95,87,255.17,0.93,213.66,173.87,0.87
PCTTU,56.39,55.63,36.91,-9.46,-15.73,-63.59,97,95,52,38,8,12.5,0.83,10.2,8.55,0.44
TPC,56.24,52.01,62.13,75.51,43.48,-3.24,97,98,98,96,69,28.25,1.0,25.45,21.72,1.59
PRQR,55.51,93.78,-18.25,-12.43,2.76,-5.89,97,35,44,75,63,3.49,0.75,2.3,2.04,1.56
RNA,55.02,74.71,76.78,144.99,87.18,-23.8,97,98,99,98,29,45.4,0.89,44.62,37.82,0.45
MYTE,54.8,64.86,-8.23,-3.88,0.12,-44.32,97,54,65,71,15,6.9,0.47,4.95,4.63,0.47
UI,54.42,52.91,40.06,8.13,-32.38,-39.23,97,96,83,21,18,253.67,0.6,218.4,168.05,0.59
QFIN,54.24,51.99,25.82,-0.38,2.02,-24.67,97,93,71,74,28,33.85,1.0,28.98,22.92,0.93
AEI,53.68,25.52,3.04,-4.34,-56.62,-12.65,97,75,64,10,45,1.84,0.33,1.38,1.08,0.89
PLTR,53.5,55.39,45.96,26.62,9.7,9.91,97,97,94,85,86,42.59,0.98,37.23,28.77,0.45
RMTI,53.26,51.66,104.22,-9.9,-43.63,-48.89,97,99,51,15,13,3.49,0.57,3.49,2.37,0.35
HTCR,52.96,37.85,-15.46,-15.87,-5.76,-58.44,97,39,38,58,10,1.25,0.58,0.82,0.8,1.16
ADMA,52.83,55.15,125.65,103.75,33.78,19.08,97,99,99,95,92,15.69,0.74,17.83,12.89,0.42
CSLR,52.7,50.62,95.05,-13.95,-74.02,-44.89,97,98,41,5,14,2.37,0.43,2.31,1.56,0.69
CMMB,52.66,54.1,76.09,21.05,-35.35,-61.96,97,98,92,19,8,1.55,0.39,1.61,1.16,0.29
HEPS,52.6,59.47,12.43,77.48,-15.71,9.93,97,86,98,38,86,3.37,0.95,2.68,2.34,2.16
LFVN,51.87,47.06,37.35,-9.31,6.65,4.05,97,96,53,81,80,12.52,0.95,10.89,8.27,0.74
EAT,51.34,48.87,33.93,31.3,8.49,-5.39,97,95,95,84,64,94.32,1.0,78.85,67.47,0.58
BNTC,51.15,62.46,44.94,74.89,77.59,-28.05,97,96,98,98,25,10.73,0.92,9.65,8.59,1.38
LUNR,50.57,54.37,84.99,-17.77,-11.97,-70.25,97,98,35,44,6,8.07,0.15,7.08,5.39,0.49
ZETA,50.25,61.63,88.25,67.59,19.73,-2.27,97,98,98,91,71,26.08,0.77,27.91,20.73,0.98
AEYE,49.94,67.07,85.19,98.98,98.25,-14.21,97,98,99,98,42,23.33,0.84,23.44,20.72,1.44
DUO,49.93,48.33,-45.33,-52.65,-90.82,-93.15,97,14,11,2,2,1.15,0.03,0.95,0.7,0.13
APLD,49.57,41.34,7.86,-4.08,-61.04,-19.05,97,81,64,9,35,8.61,0.9,6.46,5.04,0.68
OXBR,49.54,43.66,44.06,83.65,-24.28,-39.9,97,96,98,27,17,2.8,0.93,2.48,2.19,0.2
GNSS,49.54,50.59,46.82,4.91,-20.73,-42.45,97,97,79,31,16,3.77,0.87,3.47,2.64,0.49
LEE,49.5,18.83,-26.66,-20.03,5.74,-26.94,97,26,32,80,26,17.99,0.78,10.85,11.3,1.68
CHCI,49.42,69.67,35.32,8.79,45.91,-5.57,97,95,84,96,64,10.31,0.83,9.34,7.5,0.78
ASPI,49.31,30.54,-5.99,1.89,75.34,58.81,97,58,75,98,98,4.94,0.9,3.08,3.31,2.13
TRUP,49.1,55.45,28.43,5.39,-22.23,-25.9,97,93,80,29,27,52.67,0.73,46.8,35.13,0.54
LX,48.72,36.29,-17.88,-22.63,-29.26,-31.63,97,36,29,23,22,3.2,0.79,2.42,1.97,0.78
INOD,48.59,47.63,17.18,60.61,-41.09,-11.87,97,89,98,16,47,18.97,0.95,16.59,14.18,0.63
GCI,48.28,45.98,50.66,47.99,2.19,-12.93,97,97,97,75,45,5.54,0.96,5.22,4.31,0.43
SFM,48.04,44.58,43.46,31.07,33.72,19.54,97,96,95,95,92,118.85,1.0,108.01,88.94,0.66
IAG,48.04,48.98,47.03,22.25,27.42,-19.14,97,97,93,93,35,5.93,0.99,5.29,4.4,1.1
BW,47.91,55.53,-19.69,-38.22,-74.8,-77.2,97,34,16,5,4,2.39,0.25,1.77,1.46,0.86
AIRG,47.86,59.77,31.9,38.9,11.82,-39.34,97,94,96,87,18,8.8,0.91,8.17,6.69,0.55
PI,47.31,45.41,50.0,49.37,24.7,-6.57,96,97,97,93,62,222.46,0.93,198.45,167.88,1.17
PRAX,47.18,50.03,37.52,45.16,67.27,48.18,96,96,97,98,97,72.44,0.99,61.23,52.88,0.53
IESC,47.15,60.62,42.53,34.28,44.13,30.26,96,96,96,96,95,210.78,0.91,193.58,162.27,0.76
SE,47.06,46.45,36.42,19.06,1.22,-42.36,96,95,91,73,16,99.39,1.0,89.34,74.74,0.47
CLPT,46.87,60.86,60.34,3.29,-24.4,-5.35,96,98,77,27,65,12.29,0.87,12.15,8.32,0.88
AVAH,46.82,54.88,77.97,40.31,14.44,33.67,96,98,96,89,96,5.11,0.89,5.27,3.75,0.45
NRIX,46.76,49.83,69.15,65.4,32.2,-19.56,96,98,98,95,34,24.78,0.96,24.17,19.83,0.47
VBFC,46.64,46.11,9.51,-1.16,-10.8,-20.41,96,83,70,46,33,76.0,0.99,62.95,51.02,0.11
AKA,46.6,62.78,69.54,35.01,40.15,-0.38,96,98,96,96,74,24.07,0.89,23.36,18.93,0.56
TPL,46.33,42.07,31.5,21.09,0.05,-19.5,96,94,92,71,34,1084.26,1.0,934.13,772.43,0.61
SG,46.25,40.64,62.13,25.26,47.74,-10.58,96,98,94,97,50,36.89,0.97,34.9,30.52,0.49
LWAY,46.09,45.16,26.26,-20.65,64.15,43.8,96,93,31,98,97,26.55,0.98,23.41,18.66,0.39
NISN,46.02,75.67,122.69,76.31,31.15,10.12,96,99,98,94,87,10.83,0.49,13.28,8.93,0.73
OCUL,45.9,53.43,33.82,34.09,-5.34,-23.46,96,95,96,59,30,10.86,0.95,9.48,7.66,0.53
NIXX,45.9,36.46,16.36,3.5,-39.24,-43.34,96,89,77,17,15,3.0,0.2,2.42,2.04,0.73
HYLN,45.51,54.5,37.1,58.92,-6.96,-45.86,96,95,98,54,14,2.41,0.6,2.21,1.84,0.99
ELDN,44.97,23.18,15.92,33.6,6.7,-17.33,96,89,96,82,37,3.49,1.0,2.78,2.61,2.24
INSM,44.57,50.3,64.16,112.25,-7.98,12.55,96,98,99,52,89,71.94,0.89,74.1,59.11,0.48
NXL,44.56,34.44,-21.82,52.71,106.45,-41.35,96,31,97,99,16,1.37,0.49,0.88,1.18,2.58
CORT,44.39,48.58,32.62,8.43,-18.34,-13.98,96,95,84,34,43,48.06,0.94,41.74,33.62,0.95
AQST,44.16,35.85,50.53,9.81,65.26,34.72,96,97,85,98,96,5.37,0.86,4.81,3.79,0.93
CRS,43.98,45.7,56.15,39.66,15.4,4.66,96,97,96,89,81,156.76,0.96,151.69,122.69,1.01
CRDO,43.87,39.13,16.59,31.63,-8.41,27.6,96,89,95,51,95,38.67,1.0,33.17,27.63,0.71
VRAX,43.77,-14.25,27.95,-46.32,-76.12,-77.78,96,93,13,5,4,2.52,0.12,2.84,1.71,3.92
USAP,43.76,44.47,40.67,29.0,51.36,22.75,96,96,94,97,93,43.65,1.0,40.26,33.94,2.45
TYRA,43.71,39.21,30.0,12.6,-6.22,-15.17,96,94,87,56,41,28.24,1.0,23.39,19.85,1.49
COHR,43.65,44.92,40.75,30.28,5.41,5.91,96,96,95,80,83,97.82,0.91,87.67,71.79,0.69
IGMS,43.47,50.58,58.85,10.8,-27.17,-14.6,96,98,86,25,42,16.03,0.56,13.86,10.45,0.74
BWIN,43.44,51.54,45.38,33.13,5.45,-4.98,96,96,96,80,66,51.87,0.92,49.43,39.4,0.91
UPST,43.39,52.85,20.02,-18.12,-34.93,4.18,96,91,35,19,80,49.75,0.7,42.87,31.29,0.58
YOU,43.28,46.14,41.43,-11.08,-22.62,-23.42,96,96,47,29,30,35.27,0.96,32.01,23.55,0.63
CDE,43.1,39.54,48.94,57.4,41.29,-22.38,96,97,98,96,31,7.3,1.0,6.64,5.92,1.01
NN,42.86,22.69,12.6,28.23,80.44,0.09,96,86,94,98,74,10.18,1.0,7.92,7.94,1.39
SN,42.65,42.15,49.34,17.57,23.5,4.4,96,97,91,93,81,109.53,1.0,103.09,83.45,0.67
USGO,42.53,45.57,-20.38,-23.69,-39.0,-40.27,96,33,27,17,17,10.22,0.47,7.41,6.47,0.38
JANX,42.07,38.95,55.38,71.52,196.39,-31.71,96,97,98,99,22,51.75,0.78,47.7,45.94,1.28
USLM,41.97,44.65,42.47,34.55,24.15,5.3,96,96,96,93,82,101.97,0.98,91.56,77.55,0.62
CKPT,41.82,24.41,2.0,10.16,-41.02,-41.75,96,73,85,16,16,3.41,0.24,2.48,2.14,2.32
REE,41.4,37.61,10.6,-29.96,-51.81,-45.05,96,85,22,11,14,7.84,0.31,5.68,4.59,0.1
DSGN,40.44,39.11,57.06,11.56,-12.44,-56.45,96,97,87,44,10,5.66,0.26,5.23,4.44,0.25
CLMB,40.21,43.94,43.51,6.01,18.69,0.97,96,96,81,91,76,104.35,0.96,97.85,74.93,0.63
UAL,40.09,41.14,3.65,-6.62,4.67,-24.35,96,75,59,79,29,73.45,0.98,56.24,50.86,0.66
LMB,39.89,41.22,50.08,27.82,7.97,28.26,96,97,94,83,95,81.13,0.99,74.0,60.18,0.53
ATER,39.59,47.87,90.44,141.09,210.76,-54.96,96,98,99,99,11,2.78,0.78,3.04,2.77,0.51
QH,39.52,35.03,-5.12,-64.7,-62.71,-34.38,96,60,7,8,20,1.48,0.55,1.03,0.68,0.01
GAIA,39.35,27.52,30.15,34.98,33.25,-3.9,96,94,96,95,68,5.89,1.0,5.03,4.56,0.92
WLDN,39.24,44.45,35.24,20.18,20.03,-11.83,96,95,92,91,47,44.45,0.95,40.97,34.56,0.5
PNTG,38.87,42.2,59.39,46.57,36.92,11.55,96,98,97,95,88,34.15,0.94,34.14,27.53,0.77
COGT,38.81,32.96,24.44,-7.84,-32.72,-61.19,96,92,57,21,9,12.3,0.73,11.05,9.08,0.78
HOOD,38.73,39.78,28.09,46.57,34.01,-5.03,96,93,97,95,65,26.7,0.99,23.16,21.1,0.73
PAHC,38.72,39.92,37.03,21.55,-4.5,-27.41,96,95,92,62,26,23.82,0.98,22.04,18.52,0.54
IONR,38.49,46.46,6.38,-27.26,-18.81,-59.52,96,79,24,34,9,6.89,0.27,5.48,4.89,1.3
NVDA,38.43,37.48,25.7,49.68,35.59,38.6,95,93,97,95,96,139.56,1.0,124.53,113.28,0.73
GDEV,37.92,25.13,-7.46,-22.48,-48.78,-57.75,95,55,29,12,10,37.96,0.29,28.58,25.65,1.35
ALLT,37.46,36.74,23.39,31.45,-12.9,-40.68,95,92,95,43,17,3.45,0.68,3.16,2.67,0.52
XYF,37.35,34.69,5.01,-4.5,-13.63,-6.65,95,77,64,41,61,6.73,0.89,5.72,4.65,0.32
ECOR,36.91,11.09,-8.41,-12.5,-8.49,12.32,95,53,44,51,88,9.84,1.0,7.03,6.49,3.59
HIMS,36.78,42.4,13.84,55.71,21.26,-12.28,95,87,97,92,46,21.38,0.88,17.56,17.42,0.86
SMTC,36.55,34.13,49.85,10.05,27.12,-20.24,95,97,85,93,33,44.8,0.95,42.85,36.9,0.39
CLBT,36.44,38.48,43.1,17.81,19.63,11.45,95,96,91,91,88,17.91,0.98,17.37,13.73,0.51
ELVN,36.39,36.63,16.5,17.08,-1.46,-18.75,95,89,90,68,35,28.97,1.0,24.94,23.07,0.72
ZIM,36.29,38.9,30.54,17.75,-20.72,-20.9,95,94,91,31,32,22.47,0.77,20.13,18.27,0.77
VNET,36.28,34.92,30.34,-25.09,-48.22,-39.98,95,94,26,13,17,3.62,0.43,3.32,2.41,0.46
OPT,36.17,49.86,29.55,-30.22,7.02,-21.46,95,94,22,82,32,4.54,0.78,3.91,3.13,0.49
CVKD,36.13,64.99,15.54,-41.0,-58.26,-20.36,95,88,15,9,33,14.19,0.15,11.61,8.38,1.5
KOSS,36.03,53.45,42.24,117.9,-33.79,-30.65,95,96,99,20,23,7.15,0.44,7.56,6.21,0.41
NECB,36.0,35.86,19.62,9.49,-8.98,-0.48,95,90,85,49,74,28.28,0.99,24.84,20.28,0.81
ROAD,35.98,23.96,26.99,13.18,18.53,14.69,95,93,88,91,90,81.77,1.0,69.34,60.75,1.64
PTGX,35.82,37.42,50.66,31.05,4.44,8.1,95,97,95,78,85,46.59,0.98,44.8,36.52,0.53
PHAT,35.64,32.91,59.67,-5.59,-23.7,-37.15,95,98,61,28,19,16.33,0.83,16.71,12.67,0.96
ICUI,35.61,37.25,40.02,-2.32,-31.7,-42.65,95,96,68,22,16,177.7,0.81,173.8,134.66,0.46
CIA,35.49,78.1,8.52,-15.11,-29.46,-14.14,95,82,39,23,42,4.41,0.65,3.8,3.0,1.02
CDNA,35.4,41.44,98.49,56.28,-13.56,-12.26,95,98,97,41,46,23.11,0.65,28.62,19.99,0.56
BMA,35.32,39.39,56.44,34.26,69.04,16.32,95,97,96,98,91,70.95,0.94,66.91,59.73,0.35
CEG,35.22,37.22,39.79,14.36,43.15,5.09,95,96,88,96,82,266.05,0.91,236.07,211.88,0.57
PCVX,35.12,39.06,49.41,17.47,1.07,11.43,95,97,90,73,88,112.14,0.95,106.94,83.81,0.43
KZIA,34.82,13.89,-32.99,-12.64,-53.06,-66.03,95,21,43,11,7,0.58,0.32,0.41,0.37,0.79
BOOT,34.79,37.54,48.84,14.67,12.2,-18.53,95,97,89,87,36,162.06,0.95,155.23,130.65,0.7
TZOO,34.46,16.54,38.56,-8.64,-0.53,4.72,95,96,54,70,81,14.6,0.97,12.87,10.14,2.02
ALNY,34.33,34.22,30.03,19.79,-25.53,-13.77,95,94,92,26,43,294.87,0.99,273.93,219.78,0.78
STEP,34.24,35.23,32.78,26.62,11.53,10.27,95,95,94,86,87,60.28,0.98,56.8,47.42,0.52
STRL,34.24,36.27,34.68,14.03,22.35,17.45,95,95,88,92,91,157.13,0.98,138.74,122.1,1.23
SCWO,34.2,18.03,6.26,-26.2,-32.12,-51.64,95,79,25,21,11,1.94,0.25,1.45,1.3,0.79
KGC,34.13,32.39,26.61,29.84,18.08,-2.49,95,93,95,90,71,10.71,1.0,9.59,8.43,0.83
SATS,34.12,34.84,45.44,8.45,-13.57,-17.62,95,96,84,41,37,25.12,0.84,23.76,19.56,0.5
SGRP,34.05,33.49,44.55,40.3,46.33,-18.84,95,96,96,96,35,2.41,0.95,2.24,2.1,0.14
TPG,33.86,32.53,24.85,10.33,14.91,15.63,95,92,85,89,90,66.98,1.0,57.69,48.37,1.27
CSWI,33.75,36.96,34.22,17.48,14.72,17.31,95,95,90,89,91,381.44,0.96,355.03,294.82,0.35
AXGN,33.72,34.67,58.12,15.19,-19.97,2.81,95,97,89,32,78,13.12,0.86,13.5,9.59,0.83
VNO,33.7,34.98,27.75,0.54,7.29,19.94,95,93,73,82,92,42.87,0.98,38.18,30.6,0.69
GVP,33.6,26.36,25.99,-0.32,-23.76,-75.6,95,93,71,28,5,4.6,0.37,4.14,3.64,1.45
ORGN,33.38,34.75,77.06,-23.05,-67.01,-82.39,95,98,28,7,4,1.4,0.16,1.53,1.13,0.36
QTWO,33.26,32.32,41.49,32.14,26.79,22.36,95,96,95,93,93,83.01,1.0,78.27,66.85,0.75
IONQ,33.16,18.87,-28.68,-44.2,-45.51,-8.96,95,25,14,14,54,14.74,0.71,9.53,8.46,2.45
IKT,33.14,16.92,-31.94,-21.55,-15.4,-42.88,95,22,30,39,15,2.43,0.42,1.5,1.55,0.53
