Ticker,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
LENZ,81.41,83.19,87.6,173.38,229.76,2.31,98,98,99,99,76,27.64,0.99,24.86,20.97,0.67
RKLB,81.39,88.09,76.94,1.17,-31.19,-12.09,98,98,68,22,44,10.96,0.97,8.92,6.16,0.58
CRMD,80.4,138.75,63.7,0.05,18.77,-28.75,98,98,66,90,23,10.05,0.71,8.75,6.19,2.14
ETON,78.9,68.68,27.26,-19.97,-21.32,4.56,98,94,29,32,79,8.7,1.0,6.57,4.57,1.29
LASE,77.73,105.13,494.18,-0.36,2.52,-65.43,98,99,65,76,7,5.22,0.33,7.25,3.89,0.12
CMPO,76.92,80.55,76.22,17.34,1.22,-21.66,98,98,87,74,30,15.15,1.0,13.68,9.57,0.58
TVTX,76.83,77.64,51.9,1.93,-56.54,-46.86,98,97,69,10,13,17.75,0.72,14.79,10.0,0.65
JG,75.86,92.41,126.98,-20.77,-27.44,-47.36,98,99,28,25,13,6.95,0.3,6.24,4.07,0.35
GATO,73.62,76.41,59.22,46.21,59.05,7.35,98,97,97,97,82,19.42,1.0,16.05,12.9,0.45
EWTX,73.05,86.37,55.7,36.12,45.44,82.55,98,97,95,96,98,33.32,0.93,27.37,21.15,0.39
AUR,71.93,69.47,71.49,31.55,2.89,21.83,98,98,94,77,92,6.64,1.0,5.52,3.95,0.67
POET,71.58,72.26,99.9,18.45,-14.94,-69.41,98,99,88,41,6,3.89,0.65,3.66,2.74,0.44
EBS,71.51,63.27,50.86,224.15,-59.18,-75.29,98,97,99,9,5,9.6,0.44,8.37,7.36,0.38
QTTB,70.42,89.17,85.82,72.44,46.05,-38.92,98,98,98,96,17,46.32,0.9,46.64,33.76,0.37
ELDN,70.24,40.67,7.65,45.22,15.72,-9.02,98,82,96,89,52,4.19,1.0,2.9,2.69,8.45
CHCI,68.23,57.29,51.63,9.18,40.18,-6.28,98,97,80,96,60,11.86,1.0,9.88,7.74,0.59
RZLT,67.28,82.33,74.77,108.84,52.11,-40.51,98,98,99,97,16,5.44,0.93,5.01,4.29,0.66
PPTA,66.82,59.99,70.43,44.05,38.81,-28.47,98,98,96,95,23,10.21,1.0,9.33,7.28,0.42
ESGL,66.72,79.21,140.47,8.54,-85.85,-92.68,98,99,79,3,2,1.74,0.13,1.83,1.29,0.6
VHI,66.6,65.03,75.57,22.35,-2.3,-14.94,98,98,91,69,40,35.4,0.95,32.42,23.09,0.89
INOD,64.69,58.41,31.86,79.52,-41.19,1.18,98,95,98,16,75,21.43,1.0,16.96,14.71,0.9
ZETA,64.44,53.78,86.51,72.94,28.22,-1.51,98,98,98,93,70,29.21,0.9,28.4,21.32,0.79
EUDA,64.38,74.69,62.25,88.39,37.88,7.61,98,98,98,95,83,4.52,0.42,4.0,3.35,0.82
APLT,64.33,56.78,67.85,30.44,40.31,50.26,98,98,94,96,97,9.03,1.0,7.56,5.81,0.37
ECOR,64.31,57.4,-4.54,-11.52,-8.66,24.37,97,61,41,53,93,12.01,1.0,7.79,6.75,2.55
JVA,64.02,73.25,97.26,73.93,22.73,-26.63,97,98,98,92,25,3.09,0.86,2.88,2.2,0.26
EAT,63.9,51.96,29.82,26.41,14.08,-4.8,97,94,93,88,64,104.25,1.0,82.22,69.43,1.7
NN,62.71,46.55,7.81,32.97,97.34,-4.4,97,82,95,98,65,11.81,1.0,8.44,8.09,1.18
GGAL,62.65,71.55,53.49,18.18,60.61,32.65,97,97,88,97,95,52.26,0.97,46.58,36.74,0.64
RGS,62.25,60.32,99.51,146.73,-65.22,-34.36,97,99,99,8,19,24.36,0.68,24.55,17.5,0.32
EXK,61.94,67.09,32.44,46.65,-0.81,-50.21,97,95,97,71,12,5.29,0.98,4.15,3.74,0.69
SKE,61.89,64.05,48.26,21.1,-4.68,-25.74,97,97,90,64,26,10.02,1.0,8.85,6.63,0.46
ADMA,61.07,53.69,110.93,97.51,34.8,19.35,97,99,99,95,92,16.96,0.81,17.7,13.25,0.37
PRM,60.64,60.78,75.9,39.74,18.96,-31.23,97,98,96,91,21,13.61,1.0,12.7,9.72,0.57
RMTI,60.41,64.02,67.52,-8.59,-43.93,-47.74,97,98,48,15,13,3.7,0.61,3.58,2.45,0.86
FTAI,60.32,62.5,61.16,76.26,50.61,37.92,97,98,98,97,96,145.3,0.99,134.52,106.08,0.83
IONR,60.21,62.73,33.82,-30.46,-26.92,-62.95,97,95,19,25,8,8.09,0.36,6.04,5.05,1.98
PRQR,59.88,53.94,-14.13,-7.05,-1.74,-5.74,97,40,52,69,62,3.66,0.8,2.45,2.09,0.44
GLUE,59.31,-14.16,-8.32,-18.82,-15.24,-17.44,97,53,30,40,35,9.22,0.93,5.92,5.09,8.51
CAVA,59.02,65.11,65.68,30.98,40.17,6.37,97,98,94,96,81,133.82,0.98,127.07,98.63,0.59
ONFO,58.88,35.53,34.18,4.27,-38.48,-55.38,97,95,73,17,10,1.34,0.6,1.07,0.95,0.79
ATYR,58.67,67.19,-5.01,20.83,-19.5,-22.99,97,60,90,34,28,3.13,0.94,2.27,1.93,1.23
BGM,58.1,73.32,77.11,57.93,-5.87,-47.02,97,98,97,61,13,7.41,0.84,7.32,5.43,0.2
FLXS,57.67,56.6,27.39,25.93,45.4,29.61,97,94,92,96,94,58.46,1.0,45.37,38.73,0.78
VRNA,57.05,57.59,42.97,22.61,-21.84,-16.11,97,96,91,31,38,34.19,0.98,30.98,22.06,0.8
UI,57.02,55.47,40.45,16.74,-31.7,-35.64,97,96,87,22,19,262.36,0.8,225.46,173.32,0.58
TZOO,56.96,41.46,21.24,9.15,-6.61,8.12,97,92,79,59,83,17.32,1.0,13.49,10.41,1.52
AIRG,56.3,54.6,38.3,54.93,8.31,-32.87,97,96,97,83,20,9.5,1.0,8.4,6.84,0.56
VST,55.65,58.66,66.55,20.19,73.36,23.78,97,98,89,98,93,124.11,0.88,111.33,92.72,0.5
SWIM,55.57,55.68,74.58,3.52,-10.78,-20.63,97,98,72,48,31,6.62,0.89,6.52,4.69,0.64
PLTR,54.81,61.14,42.0,20.81,16.03,5.02,97,96,90,89,80,43.69,0.97,38.65,29.54,0.43
LFVN,54.81,69.99,62.63,10.43,-4.72,0.53,97,98,81,64,74,12.93,0.89,11.48,8.54,1.51
CVKD,54.14,50.76,43.42,-37.2,-55.37,16.85,97,96,16,10,90,16.39,0.19,12.67,8.7,0.63
IGMS,53.96,50.24,64.27,16.63,-6.71,-12.39,97,98,87,59,44,17.6,0.63,14.65,10.78,0.24
MESO,53.96,52.84,50.71,73.09,37.45,-66.94,97,97,98,95,7,8.81,0.78,8.18,7.36,0.52
POWL,53.92,56.7,47.18,7.99,48.31,4.12,97,97,78,97,78,254.4,0.93,219.74,177.72,0.78
TRUP,53.84,51.41,26.97,15.97,-17.61,-22.12,97,94,86,37,29,55.12,0.78,47.75,36.13,1.0
TPL,53.82,47.87,23.57,21.99,-0.35,-19.48,97,93,91,72,33,1153.63,1.0,964.97,791.47,0.67
GCI,52.54,49.32,59.69,53.81,-1.42,-1.64,97,98,97,70,70,5.81,1.0,5.32,4.43,0.61
DCTH,51.81,58.07,45.02,60.25,4.06,-16.44,97,96,97,78,37,10.45,0.91,9.79,8.05,0.6
CLPT,51.36,55.29,42.22,8.96,-25.84,-11.91,97,96,79,26,45,12.86,0.93,12.32,8.56,0.71
UAL,51.22,42.05,14.44,-6.33,4.88,-17.46,97,88,54,79,35,80.42,1.0,60.07,52.14,0.8
QFIN,51.1,58.24,42.38,3.8,2.46,-23.29,97,96,73,76,28,33.64,0.95,29.94,23.43,0.47
IONQ,51.03,52.36,-14.83,-36.6,-33.06,-9.4,97,38,16,21,51,16.87,0.85,10.7,8.79,1.97
TLN,50.36,59.31,74.42,32.77,47.78,10.74,97,98,95,96,86,174.23,0.89,170.47,133.48,0.43
YOU,50.13,43.85,38.83,-3.5,-24.92,-23.52,97,96,60,27,28,37.45,1.0,32.9,24.17,0.6
HEPS,49.86,52.33,8.36,71.08,-12.5,10.55,97,82,98,45,86,3.37,0.95,2.73,2.4,1.11
JANX,49.36,46.24,39.56,66.81,172.08,-30.16,97,96,98,99,22,55.95,0.85,48.87,46.69,0.7
IKT,49.18,32.37,-33.56,-14.75,-29.63,-1.61,97,20,36,23,70,2.77,0.51,1.63,1.57,0.42
OXBR,49.05,44.61,54.51,87.25,-25.13,-39.43,97,97,98,27,16,2.83,0.94,2.54,2.24,0.32
IESC,48.77,44.99,51.31,29.78,56.47,23.19,97,97,94,97,93,217.47,0.94,195.81,164.97,0.44
CKPT,48.66,52.05,-5.35,11.7,-42.61,-45.94,97,59,82,15,14,3.62,0.29,2.64,2.21,2.75
RAYA,48.63,51.08,-27.55,-5.47,-47.19,-65.6,97,24,56,13,7,1.35,0.3,0.89,0.84,0.72
MIRA,48.55,-12.6,-32.09,17.22,-67.32,-67.33,97,21,87,7,7,2.2,0.28,1.39,1.19,4.98
LEE,48.52,37.28,-25.87,-17.7,2.12,-21.02,97,26,32,75,30,18.03,0.78,11.63,11.44,0.96
HUT,48.51,22.46,8.84,26.28,-28.21,-31.83,97,83,93,24,21,18.16,0.84,12.59,11.96,1.4
RDW,48.49,63.99,47.36,72.33,18.15,-13.54,96,97,98,90,42,7.9,0.9,7.27,6.21,1.4
AQST,48.22,47.03,36.65,30.85,56.72,28.79,96,95,94,97,94,5.64,0.92,4.94,3.85,1.12
BW,48.16,45.25,11.28,-33.77,-71.54,-72.74,96,86,18,6,5,2.37,0.25,1.87,1.5,0.61
CANG,48.14,34.3,13.28,27.74,7.39,-14.21,96,87,93,82,41,2.48,0.94,1.85,1.73,2.47
LX,47.32,44.85,14.66,-18.56,-26.54,-26.99,96,88,31,26,24,3.19,0.79,2.55,2.02,0.73
WLDN,47.0,41.69,35.29,25.03,22.16,-7.83,96,95,92,92,56,47.7,1.0,41.9,35.24,0.83
CRDO,46.73,45.47,23.84,27.66,-3.0,26.63,96,93,93,67,94,40.13,1.0,33.59,28.28,0.57
USLM,46.52,44.94,41.08,41.51,24.2,16.68,96,96,96,92,90,107.07,1.0,94.37,79.17,0.94
PRCT,46.33,9.87,33.91,21.45,22.95,18.68,96,95,90,92,91,93.03,1.0,77.63,67.84,2.8
BNTC,46.11,54.42,40.78,76.15,68.56,-22.71,96,96,98,98,29,10.56,0.9,9.83,8.76,0.37
UPST,46.04,45.46,22.42,-20.07,-32.26,2.28,96,92,29,21,76,51.13,0.73,43.87,32.2,0.62
OCUL,45.82,49.29,26.92,43.76,-15.37,-8.33,96,94,96,40,54,11.08,0.97,9.7,7.76,0.65
CIA,45.76,47.77,7.48,-10.13,-29.51,-8.0,96,81,44,23,56,4.79,0.74,4.01,3.1,0.61
VBFC,45.58,46.47,52.77,-4.08,-10.69,-18.1,96,97,58,48,34,76.35,1.0,65.81,52.2,0.02
SG,45.41,48.26,53.91,32.75,67.54,-12.3,96,97,95,98,44,37.48,0.99,34.94,30.94,0.64
SFM,45.4,48.34,43.64,37.99,32.65,13.45,96,96,96,94,89,118.84,0.99,110.16,90.8,1.05
BMA,45.27,50.72,37.25,26.84,66.64,34.47,96,95,93,98,96,78.03,0.98,70.21,60.9,0.79
DUO,45.19,40.8,73.14,-50.79,-89.96,-92.94,96,98,10,2,2,1.11,0.04,1.01,0.72,0.06
HTCO,45.15,54.6,-37.49,-43.35,42.87,-41.69,96,17,13,96,15,1.03,0.07,0.61,0.69,2.51
BBAR,45.14,46.32,27.12,16.66,48.85,15.52,96,94,87,97,90,13.57,1.0,11.74,10.32,0.97
BFLY,45.1,44.42,31.63,-17.41,-51.73,-50.16,96,95,32,11,12,1.84,0.36,1.72,1.22,0.73
LUNR,44.58,48.86,73.79,-11.19,-9.14,-70.4,96,98,41,52,6,7.86,0.14,7.34,5.46,0.51
CRS,44.4,42.58,55.47,63.5,20.33,-1.2,96,97,97,91,70,159.57,0.98,153.04,125.37,1.09
AXGN,44.26,35.36,51.59,17.95,-19.68,11.11,96,97,88,34,86,14.45,0.98,13.71,9.82,0.67
TPC,44.16,43.72,56.07,90.02,82.92,4.24,96,97,98,98,79,26.54,0.95,25.6,22.0,0.52
LWAY,43.96,44.5,51.34,-20.94,99.42,28.94,96,97,28,98,94,26.57,0.98,24.11,18.86,0.39
HOOD,43.93,40.29,32.26,32.88,38.85,-5.05,96,95,95,95,63,28.21,1.0,23.9,21.44,1.2
RNA,43.82,53.79,63.0,153.69,92.65,-8.54,96,98,99,98,53,43.22,0.84,44.57,38.43,0.38
HYLN,43.2,44.66,67.23,71.3,-10.99,-36.96,96,98,98,48,18,2.42,0.6,2.25,1.87,0.43
PHAT,43.05,33.14,49.94,3.14,-23.47,-41.64,96,97,71,29,15,17.42,0.92,17.04,12.87,0.57
USAP,42.52,43.8,40.88,43.16,47.39,36.18,96,96,96,96,96,44.05,1.0,40.45,34.51,0.86
AKA,42.34,47.99,59.15,37.77,53.02,11.8,96,97,96,97,87,23.82,0.88,23.44,19.41,0.36
TLSA,42.33,20.36,24.24,33.72,9.39,-28.97,96,93,95,84,23,1.18,0.81,0.98,0.91,4.62
SN,42.3,42.13,47.0,22.13,23.38,8.23,96,96,91,92,83,110.92,1.0,105.17,84.99,0.94
QUBT,42.3,24.58,-24.89,-25.55,-34.29,-33.24,96,27,23,20,20,1.25,0.38,0.8,0.72,3.93
LC,42.29,34.7,15.22,25.21,-5.1,3.08,96,89,92,63,77,14.55,1.0,12.1,10.25,1.31
BILI,42.21,32.71,52.58,0.98,-13.35,-48.4,96,97,67,43,13,22.22,0.67,19.64,16.3,0.49
PDYN,42.04,45.5,26.22,52.89,3.72,-72.8,96,93,97,78,5,2.23,0.15,1.95,1.81,0.32
GNSS,41.59,53.88,47.42,8.98,-14.9,-45.11,96,97,79,41,14,3.62,0.81,3.55,2.69,1.27
MYTE,41.13,67.75,-8.98,-0.13,6.38,-42.59,96,51,66,81,15,6.38,0.41,5.27,4.75,0.37
SPRY,40.76,48.43,57.52,39.81,16.32,-11.35,96,97,96,89,46,14.27,0.86,14.05,11.16,0.7
AEYE,40.6,46.05,68.11,156.29,116.92,-12.76,96,98,99,99,43,22.35,0.79,23.28,21.14,0.48
QH,40.35,31.02,23.68,-64.8,-66.77,-33.53,96,93,7,7,20,1.48,0.55,1.14,0.7,0.0
IGIC,40.33,30.1,20.2,19.86,9.89,21.78,96,91,89,85,92,23.0,1.0,19.44,16.34,2.72
COHR,40.29,40.57,42.36,27.93,14.14,7.72,96,96,93,88,83,97.18,0.9,89.25,73.04,0.56
IAG,40.28,43.9,39.07,19.94,27.93,-15.99,96,96,89,93,38,5.69,0.94,5.32,4.46,0.59
SUPV,40.21,41.72,28.2,28.03,62.06,46.61,96,94,93,97,97,8.91,1.0,7.97,7.02,1.08
OMCL,40.16,5.12,12.83,-28.56,-46.56,-42.03,96,87,21,14,15,53.05,0.56,43.92,35.58,2.37
SMTC,40.09,38.29,48.95,8.84,41.34,-22.27,96,97,79,96,29,46.84,1.0,43.91,37.4,0.5
CSLR,39.98,45.55,96.77,-12.06,-78.16,-38.86,96,98,40,4,17,2.19,0.39,2.33,1.61,0.58
CLMB,39.84,36.48,41.39,12.83,17.08,8.06,96,96,83,90,83,105.58,0.98,99.03,76.07,0.77
CLS,39.59,40.85,9.52,28.92,47.68,47.42,96,84,94,96,97,69.78,1.0,55.15,52.98,0.87
CORT,39.53,41.85,36.43,14.51,-20.74,-24.18,96,95,85,32,27,46.89,0.91,42.88,34.32,0.99
NRIX,39.48,55.05,48.88,73.33,16.99,-22.31,95,97,98,89,29,24.07,0.9,24.32,20.22,0.86
PRAX,39.35,45.14,27.21,50.55,85.96,52.29,95,94,97,98,97,70.03,0.95,63.11,53.51,0.49
SE,39.3,46.45,47.59,15.18,13.74,-37.19,95,97,85,87,18,95.35,0.94,90.54,76.07,0.6
CNK,38.99,31.95,32.05,15.15,-2.69,-18.32,95,95,85,68,34,30.48,1.0,28.48,23.14,1.19
INSM,38.94,42.39,56.77,104.56,-8.67,10.08,95,97,99,53,85,70.29,0.86,73.15,60.5,0.65
IPX,38.8,36.76,42.21,14.97,32.31,35.91,95,96,85,94,96,22.37,0.88,21.13,16.73,1.54
CMMB,38.66,41.87,56.54,39.23,-39.46,-63.06,95,97,96,17,8,1.42,0.35,1.6,1.18,0.13
TCBX,38.57,31.59,15.49,14.06,-1.09,0.6,95,89,84,70,74,33.05,1.0,27.51,23.36,1.63
AVAH,38.51,43.77,62.08,77.3,6.39,34.44,95,98,98,81,96,4.91,0.85,5.19,3.82,0.47
TARS,38.33,23.71,7.65,-8.99,35.81,36.17,95,82,47,95,96,44.73,1.0,34.83,31.82,1.81
ILAG,37.89,34.28,36.81,3.69,-26.98,-66.47,95,95,72,25,7,1.07,0.32,1.09,0.74,0.14
CLBT,37.67,39.01,36.3,31.11,19.98,18.74,95,95,94,91,91,18.36,1.0,17.53,13.97,0.63
LPTX,37.37,20.04,-7.0,-19.48,-5.08,-38.51,95,56,29,63,17,4.17,0.38,2.92,2.62,2.45
ESOA,36.76,32.93,19.36,13.95,37.4,83.57,95,91,84,95,98,11.27,1.0,10.09,8.22,0.86
ATER,36.73,34.46,62.94,138.13,228.54,-53.03,95,98,99,99,11,2.79,0.78,3.0,2.77,0.75
PAHC,36.6,36.26,34.11,23.88,-10.21,-23.71,95,95,92,49,28,23.7,0.97,22.28,18.87,0.56
PTGX,36.45,37.47,39.08,47.88,0.08,6.89,95,96,97,72,82,47.62,1.0,45.46,37.2,0.44
DSGN,36.25,34.88,39.94,48.29,-11.26,-55.53,95,96,97,47,10,5.57,0.26,5.28,4.49,0.23
PFIE,36.19,-5.11,-14.64,-22.78,-7.21,-11.9,95,39,26,57,45,2.5,0.73,1.75,1.64,8.34
NVDA,35.73,40.09,29.04,42.69,49.38,38.46,95,94,96,97,96,139.34,0.98,125.73,115.05,0.5
BWAY,35.7,33.29,18.74,34.45,2.09,61.76,95,91,95,75,98,9.95,0.99,8.81,7.08,0.55
PDEX,35.67,30.16,27.06,-6.59,-4.89,10.43,95,94,53,63,86,30.5,0.97,27.43,21.88,0.38
KOSS,35.44,37.82,44.28,126.78,-32.87,-30.25,95,96,99,21,22,7.23,0.44,7.37,6.37,0.49
NBN,35.44,27.36,19.63,23.43,-0.91,11.19,95,91,91,71,87,90.81,1.0,77.15,65.68,1.31
QTWO,35.42,33.57,34.69,36.97,30.16,19.11,95,95,95,94,91,85.64,1.0,79.38,67.96,0.6
PLSE,35.41,37.03,45.26,79.96,-11.11,25.18,95,96,98,47,93,17.72,0.81,17.51,14.12,0.56
RYAM,35.37,36.15,56.14,37.78,-10.28,-13.31,95,97,96,49,42,8.03,0.77,8.15,6.41,0.77
TDS,35.14,32.82,12.54,2.69,-4.87,29.62,95,87,71,64,94,29.61,1.0,25.14,21.33,0.78
EDN,35.09,30.76,17.25,-8.15,1.65,42.87,95,90,50,75,96,27.8,1.0,23.54,19.21,1.62
COGT,35.07,34.94,23.34,3.97,-40.41,-62.61,95,93,73,17,8,12.01,0.71,11.2,9.25,0.64
FUTU,34.88,30.64,25.92,-7.1,15.48,-13.26,95,93,52,89,43,96.14,0.65,85.2,72.78,0.47
STEP,34.83,35.21,33.56,29.14,11.41,10.84,95,95,94,86,86,61.31,1.0,57.62,48.28,0.42
TPG,34.8,34.3,21.7,15.54,15.09,19.39,95,92,86,88,92,68.39,1.0,59.54,49.18,0.76
XLO,34.55,-9.73,-35.35,-34.1,-46.67,-76.13,95,19,17,13,5,1.37,0.22,0.87,0.97,4.97
SRTS,34.42,28.86,26.7,56.58,3.47,-12.16,95,94,97,77,44,6.75,0.67,6.25,5.65,0.85
ALHC,34.35,27.61,36.04,16.47,-26.78,-10.65,95,95,87,26,47,11.73,0.83,10.93,8.78,1.16
JXN,34.23,30.03,28.34,44.09,44.86,15.28,95,94,96,96,90,102.77,1.0,93.14,81.83,0.86
RKDA,33.7,49.04,-14.49,-21.19,-45.41,-55.23,95,39,27,14,10,4.21,0.18,3.28,2.9,0.99
TPB,33.6,32.26,28.01,28.69,5.69,-2.66,95,94,94,80,68,46.63,1.0,42.16,36.47,0.9
MNKD,33.47,25.26,22.01,21.19,-7.55,-29.48,95,92,90,56,23,7.02,1.0,6.44,5.43,1.25
SATS,33.44,33.93,54.7,15.41,-6.92,-25.94,95,97,86,58,25,25.18,0.84,24.32,19.96,0.45
LMB,33.39,32.97,37.67,34.47,17.48,38.96,95,96,95,90,96,78.45,0.95,74.91,61.23,0.54
GVP,33.27,33.36,24.78,3.73,-25.63,-70.27,95,93,72,27,6,4.6,0.37,4.2,3.7,2.05
PNTG,33.22,36.17,50.17,57.02,35.86,7.84,95,97,97,95,83,33.29,0.91,33.91,27.92,0.46
