Ticker,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
LBPH,127.2,131.63,43.65,124.47,65.79,183.92,99,96,99,98,99,59.72,1.0,42.48,31.58,0.41
LUMN,126.94,132.49,206.09,9.18,-33.59,-39.27,99,99,80,21,17,6.39,0.86,6.37,3.5,0.73
CVNA,125.54,88.21,78.4,78.49,74.66,32.52,99,98,98,98,95,247.31,1.0,178.31,138.21,2.33
AENT,123.71,53.59,33.87,18.8,-2.67,-55.33,99,95,88,68,10,4.88,0.43,2.69,2.51,1.04
WLFC,123.36,130.48,98.25,51.45,-1.73,-6.64,99,99,97,69,60,181.33,0.87,149.54,96.89,0.94
NOVV,120.24,121.94,149.21,-7.2,-5.28,-6.21,99,99,52,63,60,37.0,1.0,32.03,18.75,0.0
SMMT,116.48,152.21,199.86,173.65,35.62,69.38,99,99,99,95,98,18.59,0.57,20.26,11.77,0.45
EVGO,114.98,143.18,28.58,18.95,-51.47,-48.65,99,94,89,12,12,7.84,0.86,6.07,3.82,0.47
GEVO,113.44,169.52,69.99,-44.22,-49.5,-39.78,98,98,13,12,16,2.33,0.69,1.79,1.02,1.03
INSG,111.84,149.95,160.23,86.26,-27.53,-65.39,98,99,98,25,7,16.84,0.84,17.37,11.34,1.27
NEON,111.68,137.14,244.05,46.65,-41.29,-64.73,98,99,97,16,7,7.28,0.53,8.41,4.48,0.2
PCTTU,110.12,120.92,49.58,9.11,-17.58,-50.03,98,97,79,37,12,17.12,0.95,11.73,9.06,0.05
CURI,108.07,128.26,90.56,25.33,30.68,-44.23,98,98,92,94,14,2.41,0.9,2.05,1.44,0.57
ASPI,107.87,47.29,-11.95,-1.06,84.31,92.4,98,44,64,98,98,6.99,1.0,3.51,3.42,5.73
WVE,107.47,118.83,33.51,9.66,-12.78,-14.68,98,95,80,44,40,13.71,0.86,9.12,6.85,0.75
TECX,106.51,94.59,61.55,-5.6,-17.34,-6.46,98,98,55,37,60,41.03,1.0,28.78,20.08,1.23
AZ,105.91,111.78,-16.86,-40.19,-76.99,-36.66,98,36,14,5,18,5.12,0.68,2.88,1.84,1.05
APP,105.91,98.48,74.64,25.65,61.87,34.5,98,98,92,97,96,169.39,1.0,130.68,96.85,0.67
ASTS,103.44,121.74,159.14,236.09,-51.33,-48.22,98,99,99,12,13,23.81,0.71,26.47,16.49,0.55
PCT,102.71,120.23,59.58,21.77,-30.53,-50.57,98,97,91,22,12,13.02,0.91,9.51,6.97,0.87
WULF,98.64,96.72,68.31,78.33,18.65,-3.06,98,98,98,90,67,6.52,1.0,4.85,3.96,1.24
HROW,97.73,123.08,121.14,55.63,-35.04,-48.49,98,99,97,20,12,45.06,0.74,46.69,29.65,1.23
OKLO,96.37,66.64,-21.82,-21.61,8.37,-7.85,98,30,27,83,56,22.46,1.0,11.53,10.18,2.14
EOSE,95.92,108.03,71.67,8.18,-62.44,-57.37,98,98,78,8,10,3.11,0.63,2.85,1.79,1.1
TKNO,94.56,95.37,47.89,48.73,-42.6,-4.19,98,97,97,15,65,6.8,0.92,5.5,3.43,1.23
RCAT,94.45,71.8,81.63,111.65,37.11,-40.51,98,98,99,95,16,3.06,0.89,3.01,2.01,0.81
TISI,92.9,88.78,57.83,14.75,-19.33,-14.95,98,97,85,34,39,19.81,0.88,18.07,11.63,1.27
DDL,91.75,66.53,57.42,-4.48,-43.93,-58.47,98,97,58,15,9,4.0,0.59,3.12,2.25,0.96
ELDN,91.7,40.67,7.65,45.22,15.72,-9.02,98,82,96,89,52,4.65,1.0,2.95,2.71,8.36
CNVS,91.4,68.42,-12.82,-39.35,-59.68,-63.05,98,42,14,9,8,2.47,0.15,1.37,1.06,1.16
KINS,90.95,77.61,80.83,85.9,76.04,64.02,98,98,98,98,98,10.62,1.0,9.44,6.8,1.73
PSNL,89.79,78.51,122.69,102.64,-29.37,-39.27,98,99,99,23,17,5.05,0.81,5.2,3.25,0.79
BVS,88.7,84.67,80.8,42.48,-5.96,35.24,98,98,96,61,96,13.57,1.0,11.79,8.12,0.64
SRRK,87.18,96.41,-38.18,-30.38,18.79,36.29,98,17,20,90,96,28.44,0.91,16.68,12.54,0.42
GDS,86.77,82.19,88.32,5.9,-28.14,-59.76,98,98,76,24,9,21.91,0.79,19.93,13.11,0.57
LASE,85.33,105.13,494.18,-0.36,2.52,-65.43,98,99,65,76,7,5.35,0.34,7.27,3.89,0.17
CRMD,83.79,138.75,63.7,0.05,18.77,-28.75,98,98,66,90,23,10.06,0.71,8.75,6.19,2.14
MSTR,83.22,77.22,48.86,82.52,98.93,18.31,98,97,98,98,91,244.5,1.0,179.3,156.19,1.54
AGX,82.29,74.4,49.67,31.67,24.49,-6.32,98,97,94,93,60,132.04,1.0,106.71,82.47,1.13
RKLB,80.48,88.09,76.94,1.17,-31.19,-12.09,98,98,68,22,44,10.7,0.94,8.9,6.15,0.83
LENZ,80.34,83.19,87.6,173.38,229.76,2.31,98,98,99,99,76,26.96,0.96,24.79,20.95,0.85
TIL,80.12,77.22,335.41,14.98,-3.29,-0.72,98,99,85,67,71,31.77,0.32,43.54,21.98,0.56
CMPO,79.7,80.55,76.22,17.34,1.22,-21.66,98,98,87,74,30,15.11,0.99,13.68,9.57,0.66
JG,79.66,92.41,126.98,-20.77,-27.44,-47.36,98,99,28,25,13,6.98,0.3,6.24,4.07,0.41
TVTX,77.57,77.64,51.9,1.93,-56.54,-46.86,98,97,69,10,13,17.5,0.7,14.77,9.99,0.73
ETON,77.52,68.68,27.26,-19.97,-21.32,4.56,98,94,29,31,79,8.47,1.0,6.55,4.56,1.24
EWTX,77.49,86.37,55.7,36.12,45.44,82.55,98,97,95,96,98,33.57,0.93,27.39,21.16,0.47
QTTB,76.84,89.17,85.82,72.44,46.05,-38.92,98,98,98,96,17,47.23,0.92,46.73,33.79,0.55
RZLT,71.56,82.33,74.77,108.84,52.11,-40.51,98,98,99,97,16,5.48,0.94,5.02,4.29,0.87
PPTA,70.12,59.99,70.43,44.05,38.81,-28.47,98,98,96,95,23,10.23,1.0,9.33,7.28,0.64
GATO,69.14,76.41,59.22,46.21,59.05,7.35,98,97,97,97,82,18.55,0.95,15.97,12.87,0.76
POET,69.07,72.26,99.9,18.45,-14.94,-69.41,98,99,88,41,6,3.76,0.62,3.65,2.74,0.5
PTON,68.21,22.87,-6.3,-34.43,-52.2,-34.79,98,57,17,11,19,8.5,0.41,5.39,4.16,3.17
ESGL,67.64,79.21,140.47,8.54,-85.85,-92.68,98,99,79,3,2,1.72,0.12,1.83,1.29,0.54
GGAL,67.05,71.55,53.49,18.18,60.61,32.65,98,97,88,97,95,52.72,0.97,46.62,36.76,0.85
CHCI,66.42,57.29,51.63,9.18,40.18,-6.28,98,97,80,96,60,11.51,0.98,9.84,7.73,0.61
EBS,65.14,63.27,50.86,224.15,-59.18,-75.29,98,97,99,9,5,9.06,0.41,8.32,7.35,0.53
EAT,64.52,51.96,29.82,26.41,14.08,-4.8,98,94,93,88,64,102.71,1.0,82.07,69.38,1.93
APLT,63.94,56.78,67.85,30.44,40.31,50.26,98,98,94,96,97,8.84,0.99,7.54,5.8,0.47
JVA,63.89,73.25,97.26,73.93,22.73,-26.63,98,98,98,92,25,3.03,0.84,2.88,2.2,0.35
VHI,63.39,65.03,75.57,22.35,-2.3,-14.94,98,98,91,69,40,34.05,0.9,32.28,23.05,1.43
NN,63.12,46.55,7.81,32.97,97.34,-4.4,97,82,95,98,65,11.62,1.0,8.42,8.08,1.46
CVKD,62.26,50.76,43.42,-37.2,-55.37,16.85,97,96,16,10,90,16.96,0.2,12.73,8.72,0.82
UI,61.87,55.47,40.45,16.74,-31.7,-35.64,97,96,87,22,19,265.69,0.82,225.8,173.43,0.98
ROOT,61.78,-9.87,-4.59,111.27,247.45,-2.28,97,61,99,99,69,68.39,0.82,42.81,51.99,7.44
CAVA,61.64,65.11,65.68,30.98,40.17,6.37,97,98,94,96,81,133.56,0.98,127.05,98.63,0.62
RMTI,61.22,64.02,67.52,-8.59,-43.93,-47.74,97,98,48,15,13,3.65,0.6,3.57,2.44,0.76
ATYR,61.09,67.19,-5.01,20.83,-19.5,-22.99,97,60,90,34,28,3.12,0.94,2.27,1.93,1.34
DCTH,60.91,58.07,45.02,60.25,4.06,-16.44,97,96,97,78,37,10.89,0.96,9.83,8.07,0.98
SKE,60.4,64.05,48.26,21.1,-4.68,-25.74,97,97,90,64,26,9.74,0.97,8.82,6.62,0.87
FLXS,59.93,56.6,27.39,25.93,45.4,29.61,97,94,92,96,94,58.22,1.0,45.34,38.72,0.86
PRM,59.74,60.78,75.9,39.74,18.96,-31.23,97,98,96,91,21,13.28,0.98,12.66,9.7,0.69
SFM,59.66,48.34,43.64,37.99,32.65,13.45,97,96,96,94,89,128.43,1.0,111.11,91.12,2.06
VST,59.56,58.66,66.55,20.19,73.36,23.78,97,98,89,98,93,124.96,0.89,111.41,92.75,0.6
RGS,59.44,60.32,99.51,146.73,-65.22,-34.36,97,99,99,8,19,23.48,0.65,24.47,17.47,0.41
TLN,59.2,59.31,74.42,32.77,47.78,10.74,97,98,95,96,86,181.36,0.94,171.19,133.71,0.65
ECOR,59.09,57.4,-4.54,-11.52,-8.66,24.37,97,61,41,53,93,11.4,1.0,7.73,6.73,2.76
ZETA,58.96,53.78,86.51,72.94,28.22,-1.51,97,98,98,93,70,27.68,0.83,28.25,21.27,0.87
VRNA,58.76,57.59,42.97,22.61,-21.84,-16.11,97,96,91,31,38,33.93,0.97,30.95,22.05,0.78
TPL,58.28,47.87,23.57,21.99,-0.35,-19.48,97,93,91,72,33,1166.0,1.0,966.21,791.88,0.83
ADMA,57.93,53.69,110.93,97.51,34.8,19.35,97,99,99,95,92,16.31,0.78,17.64,13.23,0.47
TZOO,57.87,41.46,21.24,9.15,-6.61,8.12,97,92,79,59,83,17.1,1.0,13.47,10.4,1.58
EUDA,57.7,74.69,62.25,88.39,37.88,7.61,97,98,98,95,83,4.25,0.39,3.97,3.34,1.02
INOD,57.69,58.41,31.86,79.52,-41.19,1.18,97,95,98,16,75,20.11,0.99,16.82,14.67,1.3
EXK,57.35,67.09,32.44,46.65,-0.81,-50.21,97,95,97,71,12,5.04,0.91,4.12,3.73,1.04
POWL,57.1,56.7,47.18,7.99,48.31,4.12,97,97,78,97,78,254.98,0.93,219.8,177.74,0.84
USLM,56.93,44.94,41.08,41.51,24.2,16.68,97,96,96,92,90,112.78,1.0,94.94,79.36,1.53
IONR,56.69,62.73,33.82,-30.46,-26.92,-62.95,97,95,19,25,8,7.76,0.33,6.0,5.03,2.06
PRQR,55.92,53.94,-14.13,-7.05,-1.74,-5.74,97,40,52,69,62,3.5,0.76,2.44,2.09,0.44
RAYA,55.88,51.08,-27.55,-5.47,-47.19,-65.6,97,24,56,13,7,1.39,0.32,0.9,0.84,0.55
TRUP,55.73,51.41,26.97,15.97,-17.61,-22.12,97,94,86,37,29,54.78,0.77,47.71,36.11,1.29
SWIM,55.65,55.68,74.58,3.52,-10.78,-20.63,97,98,72,48,31,6.5,0.87,6.51,4.68,0.76
AIRG,55.43,54.6,38.3,54.93,8.31,-32.87,97,96,97,83,20,9.27,0.97,8.37,6.83,0.68
IGMS,52.82,50.24,64.27,16.63,-6.71,-12.39,97,98,87,59,44,17.14,0.61,14.61,10.76,0.27
BGM,52.36,73.32,77.11,57.93,-5.87,-47.02,97,98,97,61,13,7.0,0.78,7.28,5.41,0.23
IESC,52.31,44.99,51.31,29.78,56.47,23.19,97,97,94,97,93,218.66,0.95,195.93,165.01,0.6
QNCX,51.55,-0.06,-27.82,-34.3,-22.79,-10.35,97,24,17,30,48,1.62,0.97,0.88,0.83,6.05
FTAI,51.42,62.5,61.16,76.26,50.61,37.92,97,98,98,97,96,134.44,0.91,133.43,105.72,1.47
MIRA,50.62,-12.6,-32.09,17.22,-67.32,-67.33,97,21,87,7,7,2.19,0.28,1.39,1.19,4.7
HTCO,50.61,54.6,-37.49,-43.35,42.87,-41.69,97,17,13,96,15,1.05,0.07,0.61,0.69,2.64
YOU,50.24,43.85,38.83,-3.5,-24.92,-23.52,97,96,60,27,28,36.78,1.0,32.84,24.14,0.83
LEE,50.2,37.28,-25.87,-17.7,2.12,-21.02,97,26,32,75,31,17.9,0.77,11.61,11.43,0.77
QFIN,50.19,58.24,42.38,3.8,2.46,-23.29,97,96,73,76,28,32.81,0.91,29.86,23.41,0.59
PLTR,50.19,61.14,42.0,20.81,16.03,5.02,97,96,90,89,80,41.56,0.91,38.44,29.47,0.67
UAL,49.99,42.05,14.44,-6.33,4.88,-17.46,97,88,54,79,35,78.26,1.0,59.85,52.07,0.9
GLUE,49.94,-14.16,-8.32,-18.82,-15.24,-17.44,97,53,30,40,35,8.5,0.83,5.85,5.06,8.52
BBAR,49.93,46.32,27.12,16.66,48.85,15.52,97,94,87,97,90,13.77,1.0,11.76,10.32,1.26
MESO,49.36,52.84,50.71,73.09,37.45,-66.94,97,97,98,95,7,8.38,0.73,8.13,7.34,0.89
LX,49.35,44.85,14.66,-18.56,-26.54,-26.99,97,88,31,26,24,3.17,0.78,2.55,2.02,0.82
LFVN,49.25,69.99,62.63,10.43,-4.72,0.53,97,98,81,64,74,12.22,0.83,11.41,8.52,1.4
ONFO,49.23,35.53,34.18,4.27,-38.48,-55.38,97,95,73,17,10,1.23,0.53,1.06,0.95,1.29
OXBR,49.19,44.61,54.51,87.25,-25.13,-39.43,97,97,98,27,16,2.78,0.92,2.53,2.24,0.26
CLPT,48.68,55.29,42.22,8.96,-25.84,-11.91,97,96,79,26,45,12.39,0.88,12.28,8.54,0.88
CANG,48.51,34.3,13.28,27.74,7.39,-14.21,96,87,93,82,41,2.44,0.92,1.84,1.73,2.82
WLDN,48.51,41.69,35.29,25.03,22.16,-7.83,96,95,92,92,56,47.31,1.0,41.86,35.23,1.1
BMA,48.31,50.72,37.25,26.84,66.64,34.47,96,95,93,98,96,78.23,0.98,70.23,60.91,0.95
CORT,48.22,41.85,36.43,14.51,-20.74,-24.18,96,95,85,32,27,48.97,0.97,43.08,34.39,1.75
BNTC,48.11,54.42,40.78,76.15,68.56,-22.71,96,96,98,98,29,10.51,0.9,9.83,8.76,0.46
GNSS,48.07,53.88,47.42,8.98,-14.9,-45.11,96,97,79,41,14,3.72,0.85,3.56,2.69,1.2
VBFC,47.92,46.47,52.77,-4.08,-10.69,-18.1,96,97,58,48,34,76.17,1.0,65.8,52.19,0.09
SPRY,47.75,48.43,57.52,39.81,16.32,-11.35,96,97,96,89,46,14.72,0.9,14.09,11.18,0.85
RDW,47.32,63.99,47.36,72.33,18.15,-13.54,96,97,98,90,42,7.69,0.87,7.25,6.2,1.53
AQST,47.05,47.03,36.65,30.85,56.72,28.79,96,95,94,97,94,5.49,0.89,4.92,3.84,1.27
JANX,46.93,46.24,39.56,66.81,172.08,-30.16,96,96,98,99,22,53.99,0.82,48.67,46.63,0.92
LWAY,46.83,44.5,51.34,-20.94,99.42,28.94,96,97,28,98,94,26.61,0.99,24.12,18.86,0.4
CIA,46.64,47.77,7.48,-10.13,-29.51,-8.0,96,81,44,23,56,4.73,0.73,4.0,3.1,0.74
BW,46.56,45.25,11.28,-33.77,-71.54,-72.74,96,86,18,6,5,2.3,0.24,1.87,1.5,0.78
COMP,46.23,29.58,53.57,19.79,-7.91,0.49,96,97,89,55,73,6.35,0.99,5.89,4.59,1.26
LUNR,46.15,48.86,73.79,-11.19,-9.14,-70.4,96,98,41,52,6,7.8,0.14,7.33,5.46,0.57
SUPV,45.76,41.72,28.2,28.03,62.06,46.61,96,94,93,97,97,9.1,1.0,7.99,7.02,1.27
NRIX,44.98,55.05,48.88,73.33,16.99,-22.31,96,97,98,89,29,24.58,0.92,24.37,20.24,1.03
HEPS,44.69,52.33,8.36,71.08,-12.5,10.55,96,82,98,45,86,3.19,0.89,2.71,2.4,1.27
ALHC,44.43,27.61,36.04,16.47,-26.78,-10.65,96,95,87,26,47,12.4,0.9,11.0,8.8,1.43
PRCT,44.31,9.87,33.91,21.45,22.95,18.68,96,95,90,92,91,90.0,1.0,77.33,67.74,2.97
ZIM,44.27,37.99,54.79,19.62,1.51,-17.4,96,97,89,75,35,23.79,0.84,20.53,18.7,0.71
BILI,44.2,32.71,52.58,0.98,-13.35,-48.4,96,97,67,43,13,22.12,0.67,19.63,16.3,0.51
USAP,44.09,43.8,40.88,43.16,47.39,36.18,96,96,96,96,96,43.72,1.0,40.42,34.5,0.98
CKPT,44.08,52.05,-5.35,11.7,-42.61,-45.94,96,59,82,15,14,3.44,0.26,2.62,2.21,2.95
HYLN,44.08,44.66,67.23,71.3,-10.99,-36.96,96,98,98,48,18,2.39,0.59,2.24,1.87,0.72
QH,43.88,31.02,23.68,-64.8,-66.77,-33.53,96,93,7,7,20,1.49,0.55,1.14,0.7,0.01
EDN,43.84,30.76,17.25,-8.15,1.65,42.87,96,90,50,75,96,29.1,1.0,23.67,19.26,2.0
SOC,43.83,32.13,61.4,24.94,-11.42,3.09,96,98,92,47,77,22.36,0.85,21.58,16.58,0.81
PHAT,43.49,33.14,49.94,3.14,-23.47,-41.64,96,97,71,29,15,17.15,0.9,17.01,12.86,0.76
TPC,43.48,43.72,56.07,90.02,82.92,4.24,96,97,98,98,79,25.92,0.92,25.54,21.98,0.7
RNA,43.31,53.79,63.0,153.69,92.65,-8.54,96,98,99,98,53,42.26,0.82,44.47,38.4,0.57
BFLY,43.09,44.42,31.63,-17.41,-51.73,-50.16,96,95,32,11,12,1.78,0.34,1.72,1.22,0.88
ESOA,43.01,32.93,19.36,13.95,37.4,83.57,96,91,84,95,98,11.58,1.0,10.12,8.23,0.97
SG,42.79,48.26,53.91,32.75,67.54,-12.3,96,97,95,98,44,36.1,0.94,34.81,30.89,0.84
DUO,42.69,40.8,73.14,-50.79,-89.96,-92.94,96,98,10,2,2,1.07,0.04,1.0,0.72,0.09
AXGN,42.47,35.36,51.59,17.95,-19.68,11.11,96,97,88,34,86,14.0,0.94,13.67,9.8,0.78
NIXX,42.17,31.45,30.36,8.23,-39.61,-52.55,96,94,78,17,11,2.9,0.19,2.47,2.07,0.33
PRAX,41.85,45.14,27.21,50.55,85.96,52.29,96,94,97,98,97,69.99,0.95,63.11,53.51,0.63
UPST,41.79,45.46,22.42,-20.07,-32.26,2.28,96,92,29,21,76,48.68,0.68,43.62,32.12,0.69
OCUL,41.33,49.29,26.92,43.76,-15.37,-8.33,96,94,96,40,54,10.53,0.91,9.65,7.74,0.8
LC,41.32,34.7,15.22,25.21,-5.1,3.08,96,89,92,63,77,14.18,1.0,12.06,10.24,1.36
CMMB,41.22,41.87,56.54,39.23,-39.46,-63.06,96,97,96,17,8,1.42,0.35,1.6,1.18,0.15
CRDO,40.63,45.47,23.84,27.66,-3.0,26.63,96,93,93,67,94,37.7,0.95,33.35,28.2,0.93
PDEX,40.47,30.16,27.06,-6.59,-4.89,10.43,96,94,53,63,86,31.02,1.0,27.48,21.89,0.69
ILAG,40.44,34.28,36.81,3.69,-26.98,-66.47,96,95,72,25,7,1.07,0.32,1.09,0.74,0.14
TARS,40.14,23.71,7.65,-8.99,35.81,36.17,96,82,47,95,96,44.49,1.0,34.81,31.82,1.81
AKA,40.06,47.99,59.15,37.77,53.02,11.8,96,97,96,97,87,22.99,0.84,23.35,19.38,0.37
SE,39.98,46.45,47.59,15.18,13.74,-37.19,96,97,85,87,18,94.05,0.92,90.41,76.03,0.75
CLS,39.43,40.85,9.52,28.92,47.68,47.42,96,84,94,96,97,68.4,0.98,55.01,52.94,0.94
IAG,39.2,43.9,39.07,19.94,27.93,-15.99,96,96,89,93,38,5.54,0.9,5.31,4.46,0.8
TCBX,39.13,31.59,15.49,14.06,-1.09,0.6,96,89,84,70,74,32.57,1.0,27.47,23.34,1.63
IKT,39.12,32.37,-33.56,-14.75,-29.63,-1.61,96,20,36,23,70,2.53,0.45,1.61,1.56,0.6
BWAY,38.88,33.29,18.74,34.45,2.09,61.76,95,91,95,75,98,10.0,0.99,8.82,7.08,0.64
PFIE,38.71,-5.11,-14.64,-22.78,-7.21,-11.9,95,39,26,57,45,2.5,0.73,1.75,1.64,8.32
CLBT,38.65,39.01,36.3,31.11,19.98,18.74,95,95,94,91,91,18.15,0.99,17.51,13.97,0.88
IGIC,38.5,30.1,20.2,19.86,9.89,21.78,95,91,89,85,92,22.27,1.0,19.36,16.32,2.81
TDS,38.27,32.82,12.54,2.69,-4.87,29.62,95,87,71,64,94,29.75,1.0,25.16,21.34,1.04
CNK,38.26,31.95,32.05,15.15,-2.69,-18.32,95,95,85,68,34,29.75,1.0,28.4,23.12,1.51
CLMB,38.23,36.48,41.39,12.83,17.08,8.06,95,96,83,90,83,102.39,0.94,98.71,75.96,1.33
CRS,38.03,42.58,55.47,63.5,20.33,-1.2,95,97,97,91,70,149.5,0.9,152.04,125.03,1.43
AUR,37.99,69.47,71.49,31.55,2.89,21.83,95,98,94,77,92,5.2,0.77,5.38,3.9,1.55
ALLT,37.83,37.6,21.35,34.6,-11.51,-35.72,95,92,95,47,19,3.44,0.68,3.16,2.7,0.49
TPB,37.77,32.26,28.01,28.69,5.69,-2.66,95,94,94,80,68,47.23,1.0,42.22,36.49,1.08
MYTE,37.6,67.75,-8.98,-0.13,6.38,-42.59,95,51,66,81,15,6.1,0.38,5.24,4.74,0.52
LUMO,37.58,33.83,17.5,-45.0,-22.36,-23.08,95,90,12,30,28,4.44,0.4,3.97,2.94,0.86
IONQ,37.48,52.36,-14.83,-36.6,-33.06,-9.4,95,38,16,21,51,15.03,0.73,10.52,8.73,2.26
IPX,36.93,36.76,42.21,14.97,32.31,35.91,95,96,85,94,96,21.65,0.84,21.06,16.7,1.36
MNKD,36.88,25.26,22.01,21.19,-7.55,-29.48,95,92,90,56,23,7.07,1.0,6.44,5.43,1.56
CSLR,36.86,45.55,96.77,-12.06,-78.16,-38.86,95,98,40,4,17,2.1,0.37,2.32,1.61,0.79
RYAM,36.7,36.15,56.14,37.78,-10.28,-13.31,95,97,96,49,42,7.96,0.76,8.14,6.41,0.89
RVMD,36.66,17.9,16.74,31.68,16.07,-4.57,95,89,94,89,64,53.5,1.0,46.59,42.35,1.71
AEYE,36.64,46.05,68.11,156.29,116.92,-12.76,95,98,99,99,43,21.3,0.75,23.17,21.11,0.67
PAYO,36.43,30.43,20.33,-10.19,-13.06,-22.81,95,91,44,44,28,8.62,1.0,7.79,6.39,1.0
QTWO,36.38,33.57,34.69,36.97,30.16,19.11,95,95,95,94,91,84.66,1.0,79.28,67.93,0.91
KOSS,36.27,37.82,44.28,126.78,-32.87,-30.25,95,96,99,21,22,7.14,0.44,7.36,6.37,0.54
COHR,36.09,40.57,42.36,27.93,14.14,7.72,95,96,93,88,83,92.44,0.84,88.78,72.88,0.93
TPG,35.9,34.3,21.7,15.54,15.09,19.39,95,92,86,88,92,67.68,1.0,59.47,49.15,1.14
PAHC,35.8,36.26,34.11,23.88,-10.21,-23.71,95,95,92,49,28,23.12,0.93,22.22,18.85,0.59
FUTU,35.77,30.64,25.92,-7.1,15.48,-13.26,95,93,52,89,43,94.99,0.63,85.09,72.74,0.56
PLSE,35.72,37.03,45.26,79.96,-11.11,25.18,95,96,98,47,93,17.43,0.79,17.48,14.11,1.13
INSM,35.59,42.39,56.77,104.56,-8.67,10.08,95,97,99,53,85,67.28,0.81,72.85,60.4,1.11
CSTL,35.52,21.47,13.63,-5.69,-3.81,-2.4,95,87,55,66,68,34.67,1.0,30.88,25.36,1.05
GVP,35.45,33.36,24.78,3.73,-25.63,-70.27,95,93,72,27,6,4.59,0.37,4.2,3.7,1.91
SATS,35.27,33.93,54.7,15.41,-6.92,-25.94,95,97,86,58,25,25.06,0.83,24.31,19.95,0.64
NBN,35.05,27.36,19.63,23.43,-0.91,11.19,95,91,91,71,87,88.86,1.0,76.96,65.62,1.53
AMSC,34.91,25.84,36.43,78.16,22.23,72.79,95,95,98,92,98,24.52,0.8,22.54,20.81,1.26
NTRB,34.89,24.64,39.97,96.51,9.36,-23.39,95,96,99,84,28,6.19,0.7,5.75,5.39,0.38
ORGN,34.82,36.84,56.04,-17.67,-65.96,-79.89,95,97,32,7,4,1.39,0.16,1.52,1.15,0.68
SMTC,34.82,38.29,48.95,8.84,41.34,-22.27,95,97,79,96,29,44.19,0.93,43.65,37.31,0.73
STEP,34.74,35.21,33.56,29.14,11.41,10.84,95,95,94,86,86,60.13,0.98,57.5,48.24,0.55
DUOT,34.64,17.27,-24.37,-23.91,-34.95,-10.91,95,27,25,20,47,4.76,0.57,3.16,2.9,0.88
SGRP,34.52,36.51,42.98,33.02,34.63,-15.95,95,96,95,95,38,2.41,0.95,2.32,2.12,0.34
ATER,34.4,34.46,62.94,138.13,228.54,-53.03,95,98,99,99,11,2.69,0.75,2.99,2.77,0.79
CEG,34.37,34.17,38.41,5.88,43.2,9.86,95,96,75,96,85,262.96,0.89,242.7,214.16,0.62
PTGX,33.91,37.47,39.08,47.88,0.08,6.89,95,96,97,72,82,45.84,0.96,45.28,37.14,0.63
AVAH,33.79,43.77,62.08,77.3,6.39,34.44,95,98,98,81,96,4.65,0.8,5.17,3.81,0.71
