Ticker,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
MBRX,Healthcare,Biotechnology,187.39,187.39,305.14,444.81,816.07,813.47,97,99,99,99,2.59,0.39,2.47,2.84,0.98
CNVS,Communication Services,Entertainment,186.85,186.85,122.55,72.12,107.11,141.67,97,12,61,86,2.28,0.96,0.99,1.11,4.27
IGMS,Healthcare,Biotechnology,186.37,186.37,207.01,207.6,130.27,204.47,97,96,83,95,16.72,0.93,12.89,10.69,0.67
OPT,Healthcare,Biotechnology,185.88,191.59,186.35,143.45,129.07,129.92,97,90,82,82,4.99,0.96,3.59,3.1,0.21
USAP,Basic Materials,Steel,185.61,185.61,177.04,185.3,199.43,177.62,97,95,95,92,43.7,1.0,39.27,29.5,5.76
DCTH,Healthcare,Medical Devices,185.07,185.07,167.91,216.64,170.53,112.04,97,97,92,67,11.28,1.0,9.05,6.68,2.75
PDYN,Technology,Software—Infrastructure,184.39,184.39,209.33,196.45,222.31,231.76,97,96,96,96,2.19,0.76,1.83,1.57,0.12
PPTA,Basic Materials,Other Precious Metals & Mining,184.2,184.2,210.49,214.01,177.43,156.75,97,97,93,90,10.13,1.0,8.74,5.88,0.92
CLPT,Healthcare,Medical Devices,183.72,183.72,184.89,202.8,109.99,104.88,97,96,65,58,13.46,1.0,11.65,7.77,4.82
AUR,Technology,Information Technology Services,183.64,183.64,203.07,169.87,148.86,166.03,97,94,89,91,6.31,0.98,4.83,3.44,0.67
PLSE,Healthcare,Medical Instruments & Supplies,183.31,183.98,208.04,255.5,254.68,200.9,97,97,97,95,17.3,0.75,17.81,12.28,0.57
PI,Technology,Communication Equipment,181.9,209.71,206.2,179.34,180.55,134.98,97,95,94,84,218.3,0.89,190.41,147.98,0.94
TLN,Utilities,Utilities—Independent Power Producers,181.89,182.11,208.48,195.14,168.25,134.03,97,96,92,84,173.97,0.88,158.73,111.5,0.6
INSM,Healthcare,Biotechnology,181.41,183.01,186.84,286.68,259.47,119.33,97,98,97,75,74.54,0.92,74.08,49.19,0.49
KOSS,Technology,Consumer Electronics,180.37,187.49,188.41,308.16,381.86,72.47,97,98,98,9,8.06,0.52,7.55,5.09,0.91
AGMH,Technology,Computer Hardware,180.31,181.74,205.52,115.18,59.37,108.15,97,73,5,62,1.75,0.78,1.42,1.32,0.77
HYLN,Consumer Cyclical,Auto Parts,180.22,180.22,175.58,196.94,185.01,164.08,97,96,94,91,2.54,0.99,2.14,1.67,1.43
BMA,Financial Services,Banks—Regional,179.97,198.25,197.32,167.21,246.4,202.03,97,94,97,95,72.75,0.96,64.07,51.93,0.5
PCTTU,Industrials,Pollution & Treatment Controls,179.67,197.19,197.19,140.42,124.3,131.04,97,89,79,82,12.5,0.96,9.72,7.54,0.52
AMSC,Industrials,Specialty Industrial Machinery,179.08,189.41,167.51,279.36,310.64,208.87,97,98,98,95,24.92,0.72,21.75,17.89,1.12
ROOT,Financial Services,Insurance—Property & Casualty,178.9,186.2,186.78,454.54,866.07,886.7,97,99,99,99,40.15,0.43,41.55,44.66,0.7
MNPR,Healthcare,Biotechnology,178.72,178.72,203.02,126.42,146.72,215.4,97,83,89,95,5.5,0.76,3.81,3.43,0.02
CHCI,Real Estate,Real Estate—Diversified,177.5,185.19,203.69,153.49,162.0,136.24,97,92,91,84,11.7,0.93,8.74,6.55,0.75
MYTE,Consumer Cyclical,Luxury Goods,177.24,189.26,189.26,106.32,148.09,96.37,97,60,89,43,7.34,0.9,4.52,4.11,0.32
RMTI,Healthcare,Drug Manufacturers—Specialty & Generic,177.06,178.62,221.25,205.81,96.45,74.94,97,96,43,11,3.46,0.7,3.37,2.07,0.53
ASPI,Basic Materials,Chemicals,176.77,176.77,142.56,182.34,473.69,449.65,97,95,99,98,4.28,0.74,2.66,3.21,4.29
HIMS,Consumer Defensive,Household & Personal Products,176.03,176.2,151.11,226.75,223.68,172.59,97,97,96,92,22.15,0.86,16.97,15.7,0.69
ANNX,Healthcare,Biotechnology,175.45,179.66,161.68,178.99,177.84,208.87,97,95,93,95,7.48,0.95,6.37,5.55,0.6
VERA,Healthcare,Biotechnology,175.27,175.27,175.67,180.81,316.01,390.06,96,95,98,98,41.16,0.8,39.83,38.2,0.89
EUDA,Healthcare,Health Information Services,175.22,187.78,185.69,342.89,302.86,167.18,96,98,98,91,4.17,0.82,4.05,2.69,1.0
AIRG,Technology,Communication Equipment,174.91,174.91,177.93,200.1,137.26,125.51,96,96,85,79,9.49,1.0,7.88,5.89,1.23
SGMO,Healthcare,Biotechnology,174.88,186.18,167.84,176.86,79.95,180.68,96,95,14,93,0.92,0.57,0.86,0.68,0.47
INOD,Technology,Information Technology Services,173.76,173.76,150.82,232.02,244.92,149.43,96,97,97,88,18.8,0.84,16.38,12.27,1.14
PLTR,Technology,Software—Infrastructure,173.7,173.9,176.08,159.24,160.94,174.67,96,93,91,92,42.97,0.98,35.57,26.13,0.55
VITL,Consumer Defensive,Farm Products,172.87,173.54,168.34,226.18,262.56,179.32,96,97,97,93,40.35,0.82,33.79,30.04,0.74
NGNE,Healthcare,Biotechnology,172.83,172.83,166.96,188.32,194.55,295.74,96,95,95,97,54.4,1.0,40.58,36.91,0.89
DYN,Healthcare,Biotechnology,172.83,172.83,184.8,292.04,263.18,223.67,96,98,97,96,35.24,0.71,37.5,31.01,1.19
EAT,Consumer Cyclical,Restaurants,170.51,172.32,162.68,143.51,166.22,114.8,96,90,92,71,92.46,1.0,75.15,59.83,1.03
PRAX,Healthcare,Biotechnology,170.38,170.62,194.89,199.29,247.58,304.79,96,96,97,97,73.2,0.97,58.72,50.29,0.8
DDL,Consumer Defensive,Grocery Stores,170.16,183.51,200.32,153.14,122.57,63.6,96,92,78,6,3.07,0.69,2.7,1.85,0.37
HEPS,Consumer Cyclical,Internet Retail,169.72,169.72,125.4,210.1,204.35,119.87,96,97,95,75,3.51,1.0,2.54,2.05,32.44
CMMB,Healthcare,Biotechnology,169.41,169.41,200.58,259.71,141.37,93.7,96,98,87,37,1.57,0.56,1.56,1.01,0.92
UPST,Financial Services,Credit Services,168.61,169.19,141.83,152.8,98.69,147.56,96,92,47,88,53.13,0.96,40.51,30.1,0.82
SKE,Basic Materials,Other Industrial Metals & Mining,168.6,168.6,175.37,180.37,129.63,89.07,96,95,82,22,9.82,1.0,8.23,5.66,0.76
QFIN,Financial Services,Credit Services,167.91,167.91,167.09,133.44,117.06,109.83,96,86,73,64,33.37,1.0,27.19,20.36,0.83
GVP,Technology,Software—Application,167.7,167.7,151.65,142.09,171.06,131.72,96,89,92,83,4.34,0.91,4.05,3.07,1.88
SOUN,Technology,Software—Application,167.6,167.6,150.97,195.03,244.89,345.94,96,96,97,98,5.5,0.54,4.88,4.54,1.52
VRNA,Healthcare,Biotechnology,167.49,167.49,165.73,178.29,116.45,94.33,96,95,72,39,34.63,1.0,29.07,19.81,0.93
COHR,Technology,Scientific & Technical Instruments,167.38,175.01,175.01,149.94,150.05,151.23,96,91,89,89,98.23,0.92,83.51,66.01,1.4
TRUP,Financial Services,Insurance—Specialty,167.01,171.02,150.02,154.09,121.28,109.38,96,92,77,64,54.84,0.98,44.79,32.34,2.31
APLD,Technology,Information Technology Services,166.58,166.58,140.41,132.04,142.93,113.62,96,85,87,69,8.18,0.94,5.93,4.92,1.08
LWAY,Consumer Defensive,Packaged Foods,166.53,175.03,178.51,163.5,271.91,208.53,96,93,97,95,26.4,0.95,22.1,16.69,0.37
DSY,Consumer Defensive,Household & Personal Products,166.28,185.9,135.11,118.07,93.65,92.65,96,76,36,34,5.11,0.43,3.97,6.59,0.08
SNAL,Communication Services,Electronic Gaming & Multimedia,165.62,187.88,167.55,77.22,83.76,74.15,96,15,17,10,1.93,0.8,1.01,0.96,0.35
SUPV,Financial Services,Banks—Regional,165.57,178.16,176.7,179.37,240.26,192.64,96,95,97,94,7.91,0.93,7.53,6.1,0.58
HTCO,Industrials,Marine Shipping,165.25,165.25,83.78,68.58,179.81,179.81,96,10,93,93,1.01,0.85,0.45,0.63,4.76
IAG,Basic Materials,Gold,165.24,165.24,164.43,173.29,159.59,129.43,96,94,91,82,5.97,1.0,5.08,3.82,2.6
LMB,Industrials,Building Products & Equipment,165.23,170.8,164.24,163.27,160.79,184.67,96,93,91,93,81.71,0.95,70.36,54.31,1.04
IPX,Basic Materials,Other Industrial Metals & Mining,165.18,177.45,179.15,150.95,154.05,181.61,96,91,90,93,23.22,0.91,19.17,15.23,0.0
BWAY,Healthcare,Medical Devices,164.85,167.99,156.46,178.14,177.29,250.21,96,95,93,96,10.06,0.97,8.34,6.64,0.96
NVDA,Technology,Semiconductors,164.43,164.43,157.78,185.56,209.54,208.52,96,95,96,95,138.0,1.0,121.59,100.41,0.57
REE,Consumer Cyclical,Auto Parts,164.2,164.2,161.52,121.63,80.88,115.25,96,79,15,71,7.61,0.88,5.09,4.98,0.34
SE,Consumer Cyclical,Internet Retail,164.02,167.55,166.03,151.29,145.37,113.3,96,91,88,69,98.9,0.98,85.87,65.41,0.63
AQST,Healthcare,Drug Manufacturers—Specialty & Generic,163.55,179.48,201.35,184.24,222.0,358.82,96,95,96,98,5.03,0.77,4.61,3.63,1.6
SN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",163.49,164.85,166.11,166.21,139.06,109.57,96,93,86,64,108.95,0.99,100.1,73.22,1.05
ALDX,Healthcare,Biotechnology,163.29,163.29,151.7,148.73,113.92,101.93,96,91,70,53,5.7,0.87,5.52,4.1,0.65
ACLX,Healthcare,Biotechnology,163.06,163.06,149.32,144.13,126.27,164.13,96,90,80,91,96.86,1.0,75.93,63.13,1.15
CRS,Industrials,Metal Fabrication,162.89,166.65,176.54,181.74,165.34,120.42,96,95,92,75,158.52,0.96,148.81,104.02,0.74
SFM,Consumer Defensive,Grocery Stores,162.08,167.86,170.86,174.26,158.98,143.57,96,94,91,87,115.8,0.99,105.32,77.97,0.56
PTGX,Healthcare,Biotechnology,162.01,163.84,168.7,176.03,142.84,151.28,96,94,87,89,46.97,0.98,43.83,33.39,0.9
PNTG,Healthcare,Medical Care Facilities,161.96,171.34,192.74,189.88,159.42,138.04,96,95,91,85,34.85,0.92,33.59,24.1,0.77
AXGN,Healthcare,Medical Devices,161.59,186.75,194.47,191.18,124.56,146.04,96,96,79,87,13.16,0.86,13.26,9.33,0.62
UI,Technology,Communication Equipment,161.55,161.55,153.62,136.77,118.96,74.46,96,87,75,10,251.45,1.0,206.97,151.4,0.69
ALAR,Technology,Software—Infrastructure,161.16,161.16,133.75,466.58,754.98,675.3,96,99,99,99,18.89,0.37,14.06,21.3,3.02
BWIN,Financial Services,Insurance Brokers,160.37,163.22,158.82,158.28,140.47,120.8,96,92,87,76,54.78,0.99,47.63,35.05,1.64
BGM,Healthcare,Drug Manufacturers—Specialty & Generic,160.35,170.59,231.92,230.39,134.77,111.66,96,97,85,67,7.67,0.9,6.91,4.47,4.66
YOU,Technology,Software—Application,160.24,166.69,151.36,147.15,88.58,84.12,96,91,22,17,36.05,0.94,30.88,22.16,0.94
LFVN,Consumer Defensive,Packaged Foods,159.96,169.14,179.46,136.75,122.27,129.42,96,87,78,82,12.22,0.89,10.1,7.49,0.33
LUMO,Healthcare,Biotechnology,159.9,160.59,150.49,133.06,87.77,86.03,96,86,21,19,4.02,0.99,3.6,2.84,0.18
MTTR,Technology,Software—Application,159.54,159.77,154.63,176.53,176.13,84.15,96,94,93,17,4.8,0.99,4.47,3.56,1.65
SRTS,Healthcare,Medical Devices,159.49,165.45,160.62,191.08,183.89,150.17,96,96,94,89,6.65,0.92,6.25,4.92,0.62
