Ticker,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
NEON,Technology,Electronic Components,341.11,341.11,317.54,209.98,155.63,131.45,99,97,91,85,8.61,0.68,6.86,3.23,0.26
CNEY,Basic Materials,Specialty Chemicals,326.9,326.9,243.53,73.01,58.38,77.09,99,5,2,4,0.72,0.15,0.46,0.84,0.06
TIL,Healthcare,Biotechnology,326.22,326.22,295.51,132.56,140.2,141.94,99,91,88,89,43.58,0.48,33.63,16.64,0.73
MBIO,Healthcare,Biotechnology,322.73,432.14,1568.89,1516.14,155.19,83.62,99,99,91,6,0.22,0.05,0.28,0.64,0.35
CMAX,Healthcare,Health Information Services,320.91,320.91,324.3,298.08,66.1,44.25,99,98,2,1,1.72,0.0,2.55,4.76,0.06
NISN,Industrials,Specialty Business Services,317.12,331.52,329.67,221.45,151.63,161.0,99,97,91,92,13.87,0.62,12.91,7.35,1.01
NOVVU,Financial Services,Shell Companies,303.38,303.38,252.06,110.48,94.13,97.24,99,74,22,29,41.0,1.0,25.34,15.08,0.0
DUO,Real Estate,Real Estate Services,296.13,296.13,247.75,547.93,397.75,98.61,98,99,98,32,1.06,0.18,0.89,0.65,0.3
LUCY,Healthcare,Medical Instruments & Supplies,294.86,339.89,540.26,2027.7,940.85,94.98,98,99,99,18,7.71,0.27,5.97,7.01,0.02
GLMD,Healthcare,Biotechnology,281.4,281.4,237.45,93.46,99.99,102.75,98,24,45,44,3.67,0.07,4.7,4.42,0.02
TKNO,Healthcare,Drug Manufacturers—Specialty & Generic,279.89,279.89,253.56,181.23,98.44,148.99,98,96,40,91,6.24,1.0,4.65,3.02,3.07
TKLF,Consumer Cyclical,Specialty Retail,278.06,293.12,292.82,263.09,87.31,89.29,98,98,10,9,0.5,0.29,0.6,0.4,0.86
NUTX,Healthcare,Health Information Services,272.05,272.05,252.9,168.7,50.65,99.93,98,95,1,36,19.3,0.4,19.36,14.31,0.53
NOVV,Financial Services,Shell Companies,263.75,263.75,222.46,104.44,97.86,95.01,98,60,38,18,37.0,1.0,23.25,14.65,0.0
CLOV,Healthcare,Healthcare Plans,256.89,256.89,251.23,233.68,125.81,104.46,98,97,83,48,4.12,1.0,2.93,1.49,0.7
GOVX,Healthcare,Biotechnology,255.11,286.46,363.52,347.4,99.77,74.37,98,98,44,3,2.01,0.12,3.43,2.75,0.06
ATER,Consumer Cyclical,"Furnishings, Fixtures & Appliances",253.49,293.9,486.79,23122.16,486564.99,4059.67,98,99,99,99,3.06,0.85,3.03,2.06,0.67
NCNA,Healthcare,Biotechnology,253.33,253.33,234.57,135.79,77.24,77.72,98,92,4,4,1.93,0.0,3.85,5.05,0.11
SNGX,Healthcare,Biotechnology,250.57,315.63,331.08,219.79,114.55,217.02,98,97,75,96,3.52,0.11,3.79,6.91,0.87
RCAT,Technology,Computer Hardware,249.61,254.29,253.26,233.92,158.34,93.1,98,97,92,14,3.65,1.0,2.86,1.5,2.21
PRTG,Healthcare,Biotechnology,242.97,242.97,202.33,108.06,62.65,68.58,98,69,2,2,7.39,0.12,4.94,8.53,0.02
EOSE,Industrials,Electrical Equipment & Parts,234.6,249.02,267.02,253.03,108.31,87.74,98,98,65,8,3.16,0.96,2.42,1.41,0.52
KOSS,Technology,Consumer Electronics,234.33,279.72,344.54,376.32,214.33,106.61,98,98,96,54,7.25,0.45,7.48,4.99,0.58
DOGZ,Consumer Cyclical,Leisure,233.84,233.84,245.9,274.62,280.86,199.49,98,98,97,96,45.62,1.0,24.84,13.0,0.88
HROW,Healthcare,Drug Manufacturers—Specialty & Generic,230.94,231.26,230.5,222.78,150.26,98.25,98,97,90,32,50.89,1.0,41.76,21.36,0.61
CRVS,Healthcare,Biotechnology,228.19,228.19,214.59,166.27,109.72,139.79,98,95,68,88,6.79,1.0,4.69,2.68,1.68
MGOL,Communication Services,Advertising Agencies,227.84,272.35,566.13,2074.6,853.47,90.65,98,99,99,10,2.68,0.06,3.28,3.97,0.03
CHSN,Consumer Cyclical,Restaurants,227.69,227.69,131.98,143.37,174.19,296.24,98,93,93,98,12.24,0.8,3.5,2.24,0.0
BOF,Consumer Defensive,Packaged Foods,225.9,225.9,195.49,115.69,191.6,151.73,98,81,95,91,1.84,0.44,1.58,1.56,0.01
IMNN,Healthcare,Biotechnology,225.73,226.93,226.82,202.72,221.28,120.53,98,97,96,77,1.03,0.19,1.09,1.09,0.23
DSY,Consumer Defensive,Household & Personal Products,225.37,225.37,184.18,98.74,92.91,95.58,98,44,19,24,5.07,0.43,3.6,6.7,1.36
RAIL,Industrials,Railroads,221.78,221.78,198.44,140.78,124.6,118.31,98,93,83,75,12.01,0.91,8.3,4.57,1.38
ILAG,Industrials,Building Products & Equipment,218.34,219.67,219.38,180.17,114.33,85.86,98,96,74,7,1.02,0.74,0.99,0.65,0.03
KAVL,Consumer Defensive,Tobacco,216.9,238.89,392.64,517.6,505.41,70.54,98,99,98,3,0.9,0.04,0.81,2.16,0.05
CSLR,Technology,Solar,215.66,228.96,237.46,432.81,322.9,110.82,98,98,98,64,2.2,0.69,2.11,1.36,1.48
XCUR,Healthcare,Biotechnology,213.56,213.56,196.15,119.14,107.82,115.93,98,84,64,73,2.58,0.4,2.46,2.58,0.01
ELWS,Technology,Software—Application,213.04,213.04,205.28,169.17,359.74,280.59,98,96,98,98,2.24,0.14,2.42,2.64,0.01
BGM,Healthcare,Drug Manufacturers—Specialty & Generic,209.49,218.75,222.54,201.29,154.29,134.56,98,97,91,86,7.4,0.86,6.75,4.38,0.47
INSG,Technology,Communication Equipment,207.76,215.5,246.48,328.34,298.65,118.58,98,98,97,75,18.72,0.95,14.9,7.64,0.77
PSNYW,Consumer Cyclical,Auto Manufacturers,207.29,207.29,194.25,128.25,96.59,83.23,98,89,34,5,0.25,0.49,0.22,0.18,0.06
ICLK,Communication Services,Advertising Agencies,207.26,207.26,199.11,157.27,112.3,175.25,98,95,72,94,3.24,0.74,3.09,2.83,5.96
SOND,Consumer Cyclical,Lodging,206.85,206.85,204.08,177.75,156.79,107.17,98,96,91,56,3.69,0.3,4.82,3.96,0.04
SGMO,Healthcare,Biotechnology,203.88,203.88,196.23,148.61,172.69,187.34,98,94,93,95,0.93,0.58,0.86,0.67,0.71
EBS,Healthcare,Drug Manufacturers—Specialty & Generic,202.5,220.66,273.5,410.64,289.53,116.74,98,98,97,74,9.0,0.57,8.22,5.42,0.29
CDNA,Healthcare,Diagnostics & Research,201.66,203.47,202.57,196.78,141.85,162.23,98,97,89,93,31.31,0.91,29.53,16.49,0.8
SEZL,Financial Services,Credit Services,199.52,199.52,198.38,200.16,414.37,413.47,98,97,98,98,187.83,1.0,140.92,81.59,0.9
SQNS,Technology,Semiconductors,199.18,199.18,188.21,136.82,81.88,93.71,98,92,6,15,2.3,0.22,2.24,2.68,0.13
RVNC,Healthcare,Biotechnology,196.13,198.21,196.58,157.56,71.19,86.93,98,95,3,7,5.14,0.4,5.75,4.82,0.2
QTTB,Healthcare,Biotechnology,195.64,196.47,194.72,156.88,178.94,126.51,98,95,94,82,46.29,0.91,42.39,25.84,0.89
WINT,Healthcare,Biotechnology,193.74,228.24,245.78,223.86,60.83,60.06,98,97,2,2,0.68,0.0,5.7,5.93,0.49
AREB,Consumer Cyclical,Footwear & Accessories,193.53,224.94,295.42,287.99,176.71,96.64,98,98,94,28,2.82,0.12,4.3,3.55,4.72
PIRS,Healthcare,Biotechnology,193.0,193.0,179.23,145.9,88.1,86.3,98,93,11,7,16.27,0.62,16.84,13.44,0.05
NUZE,Consumer Defensive,Packaged Foods,191.3,209.51,263.43,266.0,122.69,66.41,98,98,81,2,0.4,0.0,1.23,1.69,0.27
AVAH,Healthcare,Medical Care Facilities,191.28,195.63,195.75,179.05,107.42,169.97,98,96,63,93,5.06,0.85,5.04,3.23,0.46
FFIE,Consumer Cyclical,Auto Manufacturers,190.66,256.91,728.9,10379.33,3058.9,43.51,98,99,99,1,2.43,0.0,4.8,11.88,0.3
EVGO,Consumer Cyclical,Specialty Retail,188.86,188.86,183.71,168.71,95.04,105.44,98,95,27,51,7.48,1.0,4.51,3.01,0.71
GSIW,Financial Services,Capital Markets,188.81,188.81,160.88,106.42,118.03,126.31,98,66,78,82,1.71,0.04,5.26,7.92,0.16
SAVA,Healthcare,Biotechnology,188.01,188.01,175.11,133.4,98.65,177.28,98,91,41,94,27.5,0.7,28.13,22.58,0.82
MLGO,Technology,Software—Infrastructure,187.65,290.96,2715.93,10621.33,2521.49,289.54,98,99,99,98,0.37,0.0,0.43,3.83,1.64
TROO,Technology,Software—Application,187.43,218.45,266.68,270.5,107.57,71.43,98,98,64,3,2.23,0.33,3.63,2.37,0.13
WGS,Healthcare,Health Information Services,185.75,187.11,206.78,370.89,427.53,328.65,98,98,98,98,59.75,1.0,38.5,21.25,0.93
WLGS,Industrials,Engineering & Construction,185.48,185.48,163.92,114.58,144.39,177.45,98,80,89,94,2.2,1.0,1.02,0.71,0.65
SDST,Industrials,Electrical Equipment & Parts,184.62,185.37,177.68,159.04,96.35,96.09,98,95,33,27,7.16,0.01,9.62,10.99,1.76
BBLG,Healthcare,Medical Devices,183.98,183.98,163.57,95.1,75.06,101.79,97,31,4,41,1.59,0.15,1.65,2.16,0.03
KINS,Financial Services,Insurance—Property & Casualty,183.95,183.95,180.13,169.43,155.68,153.46,97,96,91,92,9.66,0.78,9.02,5.37,0.84
TISI,Industrials,Specialty Business Services,183.87,183.87,171.01,151.01,123.03,93.9,97,94,82,15,22.7,0.87,14.84,9.26,2.07
SWIM,Industrials,Building Products & Equipment,182.68,182.68,171.99,141.53,132.67,123.34,97,93,86,80,6.98,1.0,6.07,3.89,0.55
ESGL,Industrials,Waste Management,181.95,182.19,181.12,218.55,209.82,139.05,97,97,96,88,2.02,0.89,1.65,0.96,0.35
WLFC,Industrials,Rental & Leasing Services,181.64,181.64,173.89,151.32,120.93,105.68,97,94,80,52,180.0,1.0,120.53,72.99,2.24
CCM,Healthcare,Medical Care Facilities,181.49,204.88,330.36,469.64,296.76,88.6,97,98,97,9,7.09,0.18,6.61,7.09,0.14
LPSN,Technology,Software—Application,180.8,184.04,184.02,161.71,55.11,113.65,97,95,2,69,1.14,0.2,1.2,1.36,0.34
POET,Technology,Semiconductors,180.33,189.93,195.81,220.72,192.36,111.29,97,97,95,65,3.75,0.75,3.37,2.16,0.5
GDS,Technology,Information Technology Services,179.85,179.85,178.64,159.31,128.18,85.23,97,95,85,7,22.21,0.96,17.07,10.31,1.96
GEVO,Basic Materials,Specialty Chemicals,179.7,179.7,158.39,103.01,82.6,101.15,97,57,7,39,2.0,0.96,1.11,0.84,0.91
APDN,Healthcare,Diagnostics & Research,178.7,178.7,170.04,87.72,67.61,76.19,97,15,3,3,0.3,0.0,1.07,5.0,0.08
AGMH,Technology,Computer Hardware,178.4,178.4,154.69,93.96,100.63,106.93,97,25,47,55,1.81,0.82,1.36,1.32,0.97
CLPT,Healthcare,Medical Devices,177.75,179.18,179.2,155.66,106.94,127.51,97,94,63,83,12.41,0.91,11.23,7.66,2.51
RTC,Technology,Software—Application,175.28,183.69,186.1,156.33,142.42,131.17,97,95,89,85,7.79,0.15,7.78,6.84,0.55
INM,Healthcare,Biotechnology,175.21,175.21,171.21,138.62,87.07,87.64,97,92,10,8,0.21,0.1,0.25,0.3,0.02
WAVE,Utilities,Utilities—Renewable,175.16,175.16,163.06,401.06,528.18,102.89,97,98,98,44,8.73,1.0,4.18,2.78,9.97
SHIM,Industrials,Engineering & Construction,174.15,174.66,172.06,139.62,81.89,95.31,97,92,6,23,2.31,0.14,2.88,3.9,0.14
ADMA,Healthcare,Biotechnology,173.85,178.82,178.88,179.73,161.51,132.77,97,96,92,85,16.37,0.75,17.7,10.29,1.11
RMTI,Healthcare,Drug Manufacturers—Specialty & Generic,172.48,172.85,172.34,144.48,113.44,92.97,97,93,73,13,3.49,0.71,3.24,2.03,0.52
JCSE,Industrials,Specialty Industrial Machinery,171.59,171.59,165.56,181.47,132.65,88.35,97,96,86,8,1.4,0.97,1.22,0.92,1.04
APPS,Technology,Software—Application,171.42,171.42,167.51,136.76,59.83,104.89,97,92,2,49,3.51,0.37,3.05,2.99,0.5
AUR,Technology,Information Technology Services,171.13,174.14,172.69,144.66,100.16,153.99,97,93,45,92,5.83,0.88,4.62,3.4,0.48
CORZ,Technology,Software—Infrastructure,170.64,179.62,215.44,259.95,194.57,95.74,97,98,95,25,12.97,0.98,10.86,6.92,1.12
BVS,Healthcare,Medical Devices,170.16,170.16,167.6,145.98,118.16,143.96,97,93,78,89,12.57,1.0,10.16,6.62,0.6
VRNA,Healthcare,Biotechnology,169.96,172.53,172.23,159.86,96.86,116.13,97,95,35,73,34.26,1.0,27.97,19.52,1.45
AZ,Technology,Software—Application,169.11,172.9,173.48,145.3,63.23,91.36,97,93,2,11,3.02,0.64,1.85,1.84,4.99
CMPO,Industrials,Metal Fabrication,168.66,168.66,165.17,144.04,122.7,101.76,97,93,81,41,14.81,1.0,12.16,7.77,1.09
LENZ,Healthcare,Biotechnology,168.66,178.6,220.33,907.79,3468.0,553.95,97,99,99,99,25.5,0.99,22.93,15.14,0.39
RCON,Energy,Oil & Gas Equipment & Services,168.3,168.3,159.13,122.64,61.27,79.39,97,86,2,4,3.45,0.46,2.71,2.44,0.77
JG,Technology,Software—Infrastructure,168.16,168.16,153.28,113.08,128.42,144.74,97,78,85,90,6.19,0.57,4.93,3.56,0.37
VIOT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",168.14,168.14,163.33,154.73,117.51,94.0,97,94,77,16,1.5,0.73,1.44,0.94,0.65
IGMS,Healthcare,Biotechnology,167.8,168.45,166.39,121.22,153.31,219.97,97,85,91,96,16.8,0.94,12.34,10.55,1.07
CMMB,Healthcare,Biotechnology,167.47,176.38,177.42,172.94,139.37,115.92,97,96,88,73,1.2,0.37,1.53,0.99,0.26
SILO,Healthcare,Biotechnology,166.97,173.12,169.62,146.95,120.14,109.78,97,94,80,62,1.01,0.06,1.19,1.54,0.36
NOVA,Technology,Solar,166.91,181.69,187.18,178.78,91.35,116.88,97,96,16,74,6.33,0.22,9.43,7.6,1.31
AXGN,Healthcare,Medical Devices,166.78,166.97,165.82,148.32,125.05,178.89,97,94,83,94,14.25,0.96,12.84,9.19,0.55
ORGN,Basic Materials,Chemicals,165.07,165.68,165.02,168.31,172.23,81.74,97,95,93,5,1.44,0.69,1.4,0.92,0.48
LGVN,Healthcare,Biotechnology,164.99,202.67,263.87,285.24,79.8,86.57,97,98,5,7,1.94,0.05,2.16,3.64,0.97
JVA,Consumer Defensive,Packaged Foods,164.02,164.54,166.46,153.98,145.93,142.14,97,94,90,89,3.46,0.99,2.58,1.78,1.66
YIBO,Technology,Computer Hardware,162.54,162.54,145.5,125.91,92.17,95.1,97,88,17,20,3.55,0.6,2.66,2.44,0.27
ALBT,Real Estate,Real Estate Services,162.41,188.0,353.92,620.0,333.08,75.16,97,99,98,3,0.22,0.02,0.26,0.36,0.01
ZETA,Technology,Software—Infrastructure,162.34,162.63,160.21,152.65,144.36,113.38,97,94,89,68,31.06,0.92,26.9,16.83,0.9
TCS,Consumer Cyclical,Specialty Retail,160.85,160.85,147.02,119.87,66.29,96.44,97,85,2,28,13.36,0.19,12.14,15.0,2.58
RDFN,Real Estate,Real Estate Services,160.44,162.39,161.95,130.85,93.46,142.31,97,90,20,89,11.12,0.66,10.41,7.88,0.79
RR,Industrials,Specialty Industrial Machinery,160.32,160.32,158.13,143.35,72.52,113.48,97,93,3,69,0.7,0.03,0.92,1.9,0.28
VHI,Basic Materials,Chemicals,159.45,159.45,151.82,130.93,119.48,105.14,97,90,79,50,35.61,1.0,28.04,19.07,0.75
PLSE,Healthcare,Medical Instruments & Supplies,159.33,173.36,181.64,196.1,133.41,194.17,97,97,86,95,16.52,0.7,17.57,12.16,0.69
HRTG,Financial Services,Insurance—Property & Casualty,159.07,159.07,158.7,132.04,137.35,128.6,97,90,88,83,10.47,0.47,13.53,9.25,0.68
FOA,Financial Services,Credit Services,158.74,158.74,155.82,122.75,79.13,99.8,97,86,5,35,10.3,0.71,9.23,7.77,0.13
AP,Industrials,Metal Fabrication,158.64,164.81,164.81,109.26,85.53,95.58,97,72,9,24,1.84,0.51,1.85,1.94,0.56
INSM,Healthcare,Biotechnology,157.92,172.91,232.79,328.61,209.61,104.49,97,98,96,48,75.08,0.93,73.81,48.3,0.55
MBRX,Healthcare,Biotechnology,156.78,180.68,296.61,29261.52,846837.71,4276.03,97,99,99,99,2.37,0.36,2.45,2.81,0.34
AKA,Consumer Cyclical,Apparel Retail,156.69,156.69,157.43,172.8,173.85,133.64,97,96,93,86,25.52,0.8,22.29,15.68,1.1
TSE,Basic Materials,Specialty Chemicals,156.62,156.62,142.82,98.24,67.54,101.14,97,43,2,39,6.53,0.67,4.29,4.08,0.57
CASI,Healthcare,Biotechnology,156.44,170.72,202.5,196.96,102.24,206.06,96,97,52,96,5.82,0.64,6.35,5.05,1.32
UPST,Financial Services,Credit Services,156.36,156.36,152.52,132.94,89.12,126.52,96,91,12,82,54.07,1.0,38.56,29.83,2.34
BYU,Financial Services,Shell Companies,155.99,168.77,167.93,151.84,85.12,75.28,96,94,8,3,0.23,0.0,1.7,1.39,3.09
CNFR,Financial Services,Insurance—Property & Casualty,155.64,155.64,149.26,120.89,98.26,123.57,96,85,40,80,1.15,0.41,1.0,1.04,0.0
EUDA,Healthcare,Health Information Services,155.62,165.92,192.77,204.95,176.63,125.57,96,97,94,81,3.9,0.76,4.03,2.63,0.96
BFLY,Healthcare,Medical Devices,154.86,155.09,152.15,124.15,110.57,130.4,96,87,69,84,1.73,0.8,1.45,1.12,0.8
RKLB,Industrials,Aerospace & Defense,154.61,154.61,150.36,130.97,102.43,106.01,96,90,52,53,9.88,1.0,7.19,5.2,0.98
CAPR,Healthcare,Biotechnology,154.56,154.56,125.58,95.73,138.11,136.28,96,34,88,87,19.58,0.89,7.74,5.76,0.64
ITI,Technology,Communication Equipment,154.28,154.28,150.89,130.24,98.02,105.25,96,90,39,51,7.19,1.0,6.86,5.25,0.18
TVTX,Healthcare,Biotechnology,153.9,153.9,150.62,132.26,95.79,120.97,96,90,30,78,17.44,0.99,11.94,8.9,0.86
FWRD,Industrials,Integrated Freight & Logistics,153.03,153.35,151.3,130.94,59.63,83.92,96,90,2,6,35.62,0.36,32.43,30.77,0.49
CTOR,Healthcare,Drug Manufacturers—Specialty & Generic,152.9,161.32,167.72,165.05,96.78,96.14,96,95,35,27,1.05,0.0,6.16,9.91,0.32
APLD,Technology,Information Technology Services,152.87,152.87,150.96,144.14,117.91,111.04,96,93,78,64,7.55,0.84,5.62,4.91,0.82
LWAY,Consumer Defensive,Packaged Foods,152.42,152.42,140.57,105.5,153.87,119.66,96,63,91,77,26.58,0.96,20.86,16.43,0.25
CURI,Communication Services,Broadcasting,152.25,152.25,147.6,168.71,221.25,120.53,96,95,96,77,2.16,0.97,1.6,1.06,1.24
XGN,Healthcare,Diagnostics & Research,151.99,153.29,153.1,143.84,103.07,113.47,96,93,54,69,2.7,0.65,2.95,2.12,0.21
SKE,Basic Materials,Other Industrial Metals & Mining,151.9,156.18,158.52,147.04,113.51,99.31,96,94,74,34,8.99,1.0,7.94,5.56,0.21
AQST,Healthcare,Drug Manufacturers—Specialty & Generic,151.35,151.35,146.41,117.61,178.24,179.7,96,83,94,94,4.84,0.73,4.48,3.57,0.55
LBPH,Healthcare,Biotechnology,151.3,159.98,176.75,176.83,679.33,1373.83,96,96,98,99,58.99,1.0,34.86,25.83,28.5
WHLR,Real Estate,REIT—Retail,151.28,151.28,110.8,55.53,69.59,75.8,96,2,3,3,12.12,0.0,11.4,220.08,0.09
APLT,Healthcare,Biotechnology,150.79,150.79,145.81,122.82,220.74,218.71,96,86,96,96,8.89,1.0,6.68,5.19,0.66
XHG,Real Estate,Real Estate Services,150.48,179.85,247.94,540.98,259.73,45.9,96,99,97,1,0.22,0.0,0.73,0.79,0.41
IVP,Consumer Cyclical,Personal Services,149.45,236.85,299.07,276.31,45.46,54.27,96,98,1,2,0.26,0.0,1.87,6.54,0.28
EVRI,Consumer Cyclical,Gambling,149.4,149.4,148.6,138.19,83.78,90.75,96,92,7,10,13.23,1.0,13.06,10.27,0.36
YOU,Technology,Software—Application,149.11,149.11,145.53,131.29,89.92,113.27,96,90,14,68,34.91,1.0,29.83,21.84,0.81
LICN,Industrials,Specialty Business Services,148.96,156.19,172.34,228.82,194.54,124.37,96,97,95,81,1.75,0.66,1.94,1.55,14.41
CYH,Healthcare,Medical Care Facilities,148.33,149.72,149.39,133.75,112.21,127.74,96,91,72,83,5.59,0.85,5.42,3.97,0.97
SRRK,Healthcare,Biotechnology,148.27,148.27,93.1,74.38,105.27,176.18,96,6,59,94,28.52,0.79,11.09,12.67,1.23
LUNR,Industrials,Aerospace & Defense,147.85,147.85,139.43,96.58,235.44,218.31,96,37,96,96,7.82,0.64,5.92,5.0,0.5
TWKS,Technology,Information Technology Services,147.7,147.78,145.09,132.16,89.85,111.28,96,90,13,65,4.42,0.75,4.37,3.51,1.06
RYAM,Basic Materials,Chemicals,147.7,147.88,145.49,138.2,121.2,126.78,96,92,80,82,8.14,0.87,7.8,5.52,1.89
ZVRA,Healthcare,Biotechnology,147.69,148.87,148.54,133.79,104.53,123.05,96,91,58,80,8.08,0.91,7.45,5.98,0.72
PPTA,Basic Materials,Other Precious Metals & Mining,147.67,147.91,145.78,143.94,171.02,110.41,96,93,93,63,9.3,0.89,8.41,5.74,0.32
CNTA,Healthcare,Biotechnology,147.3,147.3,144.08,124.5,142.16,141.28,96,87,89,89,16.66,0.95,14.22,10.68,0.35
LUMO,Healthcare,Biotechnology,147.1,147.1,133.94,107.06,88.95,84.26,96,67,12,6,3.9,0.87,3.44,2.82,0.35
CMTL,Technology,Communication Equipment,146.99,148.42,155.27,152.65,71.46,91.25,96,94,3,11,4.45,0.26,3.56,4.01,0.57
PRM,Basic Materials,Specialty Chemicals,146.83,146.83,145.43,134.44,147.5,141.57,96,91,90,89,12.98,0.96,11.72,8.0,0.65
GNSS,Technology,Scientific & Technical Instruments,146.62,146.93,147.78,136.39,119.42,106.67,96,92,79,55,3.78,0.91,3.19,2.32,1.34
BRFH,Consumer Defensive,Beverages—Non-Alcoholic,146.52,166.31,245.31,290.43,241.67,92.78,96,98,97,13,2.61,0.47,3.16,2.2,0.67
LFVN,Consumer Defensive,Packaged Foods,146.44,146.44,137.99,112.85,105.33,96.3,96,78,59,27,12.3,0.9,9.73,7.37,1.01
DDL,Consumer Defensive,Grocery Stores,146.43,146.43,141.98,144.46,138.4,83.24,96,93,88,5,3.27,0.76,2.6,1.82,0.48
CCLD,Healthcare,Health Information Services,146.09,150.72,157.48,233.95,199.98,138.4,96,97,95,88,2.45,0.59,2.54,1.9,0.42
SNCR,Technology,Software—Infrastructure,146.06,147.32,148.26,141.38,171.46,182.87,96,93,93,95,12.22,0.77,12.88,9.43,0.78
TRUP,Financial Services,Insurance—Specialty,145.84,145.84,144.89,141.1,107.92,111.09,96,93,64,65,50.52,1.0,43.27,31.87,0.82
DOUG,Real Estate,Real Estate Services,145.6,148.09,148.09,131.47,74.48,110.03,96,90,4,63,1.49,0.22,1.84,1.68,0.94
ISPO,Consumer Cyclical,Travel Services,145.35,145.35,140.92,125.78,94.98,93.49,96,88,27,14,4.14,0.21,4.07,4.05,0.16
SDIG,Financial Services,Capital Markets,145.2,145.75,144.44,137.45,98.73,142.23,96,92,41,89,4.36,0.23,4.17,4.18,0.16
YOSH,Consumer Cyclical,Restaurants,145.14,145.14,141.71,117.14,106.74,183.51,96,82,62,95,6.0,0.45,5.29,4.56,0.4
MNTS,Industrials,Aerospace & Defense,145.03,145.03,134.77,134.19,101.8,49.94,96,91,50,1,0.66,0.06,0.6,0.64,0.21
VISL,Technology,Communication Equipment,144.88,148.1,148.02,150.83,129.08,106.91,96,94,85,55,6.1,0.65,6.47,4.73,0.35
FTHM,Real Estate,Real Estate Services,144.77,145.15,144.34,127.15,74.05,97.3,96,89,4,29,2.65,0.46,2.61,2.27,0.68
ALDX,Healthcare,Biotechnology,144.75,145.09,144.07,126.55,127.7,179.76,96,88,84,94,5.44,0.82,5.36,4.06,0.59
