Ticker,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
SRRK,Healthcare,Biotechnology,243.05,254.69,314.66,86.26,143.27,177.72,98,23,88,92,29.1,0.81,13.59,13.02,0.62
EBS,Healthcare,Drug Manufacturers—Specialty & Generic,241.24,275.1,248.71,565.26,417.26,79.46,98,99,98,12,9.23,0.58,8.39,5.63,0.74
APP,Technology,Software—Application,238.32,238.32,221.53,196.84,236.0,238.26,98,96,96,96,158.95,1.0,114.99,80.5,0.79
WVE,Healthcare,Biotechnology,231.91,242.15,161.93,123.3,131.43,134.57,98,80,83,84,14.83,0.96,7.47,5.97,0.82
BVS,Healthcare,Medical Devices,230.25,231.06,229.86,220.04,201.72,202.37,98,97,95,95,12.97,1.0,10.8,6.85,0.31
ESGL,Industrials,Waste Management,228.02,268.6,290.19,246.8,171.23,67.51,98,97,93,8,1.99,0.88,1.74,1.0,1.34
GDS,Technology,Information Technology Services,226.92,230.1,217.07,192.1,132.07,69.99,98,95,84,8,22.44,0.97,18.34,10.7,1.24
CADL,Healthcare,Biotechnology,226.53,257.58,350.14,376.8,908.97,520.15,98,99,99,99,5.68,0.38,6.33,5.27,0.7
MESO,Healthcare,Biotechnology,225.44,250.37,251.34,201.58,279.38,180.27,98,96,97,93,9.44,0.85,7.54,5.7,0.61
JVA,Consumer Defensive,Packaged Foods,221.42,221.42,237.66,262.41,203.68,143.18,98,98,95,86,3.46,0.98,2.75,1.85,1.16
CSLR,Technology,Solar,220.89,271.87,249.63,243.75,265.48,89.72,98,97,97,23,2.46,0.78,2.22,1.39,1.42
TKNO,Healthcare,Drug Manufacturers—Specialty & Generic,218.54,266.85,290.53,240.76,78.64,125.06,98,97,14,79,6.54,0.88,4.96,3.1,0.44
POWL,Industrials,Electrical Equipment & Parts,217.25,230.62,218.32,176.09,217.39,241.0,98,94,96,96,267.09,0.94,203.22,159.52,0.92
NRIX,Healthcare,Biotechnology,216.19,216.71,185.27,233.14,210.44,168.78,98,97,96,91,25.52,0.99,23.82,17.11,0.49
TISI,Industrials,Specialty Business Services,215.93,240.9,282.57,214.42,120.54,118.52,98,97,76,74,20.3,0.75,16.26,9.7,1.61
CAVA,Consumer Cyclical,Restaurants,215.91,216.04,220.85,213.94,187.19,139.3,98,97,94,85,136.27,1.0,120.87,82.86,0.36
EWTX,Healthcare,Biotechnology,215.58,243.14,232.69,243.09,197.36,236.18,98,97,95,96,34.42,0.96,23.83,18.99,0.46
OCUL,Healthcare,Biotechnology,214.56,218.26,179.68,196.85,171.08,258.06,98,96,93,97,11.3,0.98,9.14,7.46,0.56
ADMA,Healthcare,Biotechnology,214.24,236.61,304.82,303.96,258.89,147.39,98,98,97,88,15.67,0.71,18.04,10.63,0.48
EUDA,Healthcare,Health Information Services,211.63,215.65,182.66,342.89,302.86,167.18,98,98,98,91,4.4,0.88,4.05,2.72,0.98
SPRY,Healthcare,Biotechnology,211.38,219.24,203.91,231.78,155.74,161.85,98,97,90,91,16.79,1.0,13.8,9.96,0.74
GATO,Basic Materials,Other Precious Metals & Mining,210.69,210.69,186.67,184.58,206.03,157.7,98,95,95,90,19.96,1.0,14.52,10.67,1.47
NUTX,Healthcare,Health Information Services,210.18,210.18,222.12,226.16,55.7,47.34,98,97,4,3,24.82,0.54,21.03,14.08,0.82
GGAL,Financial Services,Banks—Regional,210.04,219.66,219.66,185.98,214.52,187.61,98,95,96,93,50.54,1.0,42.32,31.01,0.48
UXIN,Consumer Cyclical,Auto & Truck Dealerships,210.0,217.56,233.95,54.55,62.16,29.01,98,6,6,1,5.5,0.34,3.19,2.5,0.05
VST,Utilities,Utilities—Independent Power Producers,208.98,225.02,223.37,181.03,263.5,209.46,98,95,97,95,125.04,0.87,101.62,78.15,0.76
VKTX,Healthcare,Biotechnology,207.97,220.9,227.64,275.38,439.92,607.2,98,98,98,99,62.03,0.62,62.72,57.78,0.97
RKLB,Industrials,Aerospace & Defense,207.56,208.7,188.76,143.42,107.66,95.35,98,90,61,41,11.16,0.99,7.91,5.36,0.65
TPC,Industrials,Engineering & Construction,206.29,215.17,193.59,238.86,238.22,178.69,98,97,97,93,29.46,0.95,24.55,18.23,1.58
VHI,Basic Materials,Chemicals,206.05,212.61,204.85,179.03,135.32,101.91,98,95,85,53,37.26,1.0,30.18,19.71,1.02
EOSE,Industrials,Electrical Equipment & Parts,205.53,237.57,237.57,244.48,155.38,67.9,98,97,90,8,3.1,0.87,2.62,1.48,0.55
PRM,Basic Materials,Specialty Chemicals,203.74,213.63,209.95,183.99,152.23,142.79,98,95,90,86,13.3,0.98,12.1,8.27,0.63
CDNA,Healthcare,Diagnostics & Research,203.5,230.98,274.39,283.47,200.12,122.24,98,98,95,77,23.14,0.63,29.4,16.87,0.73
APLT,Healthcare,Biotechnology,203.47,216.36,214.47,217.31,230.5,454.2,98,97,96,98,8.72,0.94,7.01,5.36,0.63
JG,Technology,Software—Infrastructure,203.42,203.42,287.24,167.55,94.9,99.53,98,94,40,48,6.59,0.63,5.28,3.65,1.41
RCAT,Technology,Computer Hardware,202.78,255.36,310.64,341.2,169.36,143.42,98,98,92,87,2.85,0.74,2.98,1.57,0.8
MBRX,Healthcare,Biotechnology,201.98,201.98,226.1,376.92,816.07,813.47,98,99,99,99,2.55,0.39,2.48,2.86,0.52
SWIM,Industrials,Building Products & Equipment,201.24,220.93,219.39,185.46,119.91,122.0,98,95,76,77,6.77,0.92,6.38,4.02,0.99
AKA,Consumer Cyclical,Apparel Retail,198.14,223.47,244.74,276.22,409.51,177.35,98,98,98,92,25.37,0.79,23.43,16.19,0.48
SG,Consumer Cyclical,Restaurants,197.81,208.73,208.73,217.25,265.75,217.59,98,97,97,95,36.96,0.92,34.59,25.5,0.48
SGMO,Healthcare,Biotechnology,197.76,197.76,172.55,176.86,79.95,180.68,97,94,15,93,1.21,0.84,0.86,0.69,13.2
DUO,Real Estate,Real Estate Services,195.69,246.38,661.25,77.75,139.06,49.5,97,15,86,3,1.25,0.22,0.98,0.67,0.22
LUNR,Industrials,Aerospace & Defense,195.48,195.57,221.61,218.95,134.12,196.07,97,97,84,94,8.58,0.73,6.49,5.18,0.74
CMPO,Industrials,Metal Fabrication,195.45,200.59,200.59,200.54,113.15,99.31,97,96,69,48,15.35,0.99,12.91,8.06,0.54
FTAI,Industrials,Rental & Leasing Services,194.38,209.33,218.63,211.98,206.82,176.68,97,97,95,92,140.23,0.93,127.67,88.48,0.89
LTBR,Industrials,Electrical Equipment & Parts,193.95,236.59,89.06,83.98,101.28,68.79,97,20,52,8,7.14,0.74,3.08,2.97,4.64
PPTA,Basic Materials,Other Precious Metals & Mining,192.81,192.81,210.49,214.01,177.43,162.14,97,97,93,91,10.69,1.0,8.92,5.95,0.63
AVAH,Healthcare,Medical Care Facilities,192.76,211.24,240.61,234.42,181.42,177.61,97,97,94,92,5.3,0.9,5.2,3.31,0.45
RDW,Industrials,Aerospace & Defense,192.48,196.17,171.98,193.52,211.54,133.96,97,96,96,84,8.9,0.97,6.86,5.16,1.09
ETON,Healthcare,Drug Manufacturers—Specialty & Generic,191.86,198.92,198.8,142.22,88.72,119.04,97,89,22,74,8.38,0.99,5.76,4.31,0.6
QTTB,Healthcare,Biotechnology,191.86,220.5,266.98,292.32,175.68,176.05,97,98,93,92,46.7,0.92,43.81,26.98,1.09
PI,Technology,Communication Equipment,191.49,205.74,209.71,179.34,180.55,134.98,97,95,94,84,223.5,0.92,193.4,149.43,1.55
PCT,Industrials,Pollution & Treatment Controls,191.1,191.1,184.0,165.63,109.59,124.31,97,93,64,78,11.19,1.0,7.87,5.98,0.73
TVTX,Healthcare,Biotechnology,191.09,196.2,186.22,162.9,111.64,81.51,97,93,67,14,17.97,0.98,13.06,9.17,0.4
TLN,Utilities,Utilities—Independent Power Producers,189.57,189.57,208.48,203.75,168.25,135.0,97,96,92,84,181.0,0.93,161.07,112.67,0.97
CNVS,Communication Services,Entertainment,189.5,189.5,122.55,72.12,107.11,141.67,97,12,61,86,2.27,0.95,1.04,1.12,3.18
KRRO,Healthcare,Biotechnology,189.41,212.26,98.92,156.57,261.06,298.59,97,92,97,97,70.02,0.75,43.49,50.39,2.24
HYLN,Consumer Cyclical,Auto Parts,189.38,189.38,175.58,196.94,185.01,164.08,97,96,94,91,2.64,1.0,2.16,1.69,1.08
ASPI,Basic Materials,Chemicals,189.17,197.9,142.56,182.34,473.69,449.65,97,95,99,98,4.75,0.85,2.77,3.24,2.87
NISN,Industrials,Specialty Business Services,188.12,262.87,455.58,371.86,200.57,149.56,97,98,95,88,11.32,0.48,13.32,7.61,1.05
QH,Technology,Software—Application,187.27,215.25,227.48,177.94,47.05,98.31,97,95,3,46,1.48,0.83,0.97,0.82,0.0
RGS,Consumer Cyclical,Personal Services,186.71,210.3,309.36,354.44,287.45,70.46,97,98,98,8,25.95,0.72,24.02,14.59,0.58
TECX,Healthcare,Biotechnology,186.28,194.69,174.12,571.02,112.62,101.74,97,99,68,52,36.31,0.97,23.95,17.94,0.88
AGX,Industrials,Engineering & Construction,186.04,191.0,179.0,156.36,153.28,132.72,97,92,90,83,125.16,0.95,93.98,68.57,1.26
APLD,Technology,Information Technology Services,185.63,185.63,140.41,126.71,142.93,113.62,97,83,87,69,9.13,1.0,6.13,4.94,1.03
BNTC,Healthcare,Biotechnology,185.55,197.46,204.01,218.69,290.2,195.65,97,97,98,94,10.69,0.91,9.29,7.1,1.65
IPW,Consumer Cyclical,Internet Retail,185.47,222.2,254.81,297.9,424.75,101.87,97,98,98,53,1.52,0.39,1.53,1.22,0.41
AZ,Technology,Software—Application,183.93,210.63,140.15,118.53,112.25,75.24,97,76,68,11,4.21,0.86,2.12,1.87,3.17
IESC,Industrials,Engineering & Construction,183.19,194.81,192.85,170.12,235.31,189.91,97,94,96,94,213.57,0.9,186.79,141.07,1.1
GVP,Technology,Software—Application,181.89,183.27,158.35,141.73,171.06,131.72,97,89,93,83,4.73,1.0,4.08,3.09,2.35
DDL,Consumer Defensive,Grocery Stores,181.2,181.2,200.32,153.14,122.57,63.6,97,92,78,6,3.3,0.77,2.75,1.86,1.02
PRQR,Healthcare,Biotechnology,180.71,222.68,99.97,114.54,106.02,120.55,97,72,59,76,3.78,0.79,2.13,2.03,0.72
ZETA,Technology,Software—Infrastructure,180.7,226.42,247.97,231.57,181.03,122.67,97,97,94,77,26.4,0.74,27.63,17.45,0.88
PLSE,Healthcare,Medical Instruments & Supplies,180.59,188.48,191.45,255.5,254.68,200.9,97,98,97,94,17.63,0.77,17.89,12.36,0.45
HIMS,Consumer Defensive,Household & Personal Products,180.34,180.34,176.2,226.75,223.68,172.59,97,97,96,92,23.59,0.94,17.26,15.84,0.81
SNAL,Communication Services,Electronic Gaming & Multimedia,179.47,181.92,187.88,77.22,83.76,81.05,97,14,17,14,2.01,0.85,1.06,0.97,0.07
AGMH,Technology,Computer Hardware,179.39,187.41,205.52,115.18,59.37,108.15,97,73,5,62,1.84,0.84,1.46,1.32,0.55
IGMS,Healthcare,Biotechnology,179.0,186.37,194.81,207.6,130.27,204.47,97,96,83,95,17.45,0.98,13.2,10.76,1.57
ROOT,Financial Services,Insurance—Property & Casualty,178.53,186.2,186.78,437.34,866.07,886.7,97,99,99,99,39.73,0.43,41.26,44.94,1.13
BYRN,Industrials,Aerospace & Defense,178.12,202.27,267.41,225.79,236.07,292.07,97,97,96,97,15.53,0.77,14.5,11.79,0.82
BMA,Financial Services,Banks—Regional,177.34,198.25,198.25,176.32,246.4,202.57,97,94,97,95,72.42,0.96,64.83,52.39,0.43
INSM,Healthcare,Biotechnology,177.04,183.01,181.11,286.68,264.1,117.73,97,98,97,74,73.68,0.91,74.04,49.63,0.47
HTCO,Industrials,Marine Shipping,176.47,232.02,83.78,68.58,176.58,179.81,97,10,93,93,1.16,0.75,0.49,0.64,3.64
USAP,Basic Materials,Steel,176.46,185.61,177.04,185.3,199.43,181.97,97,95,95,93,43.57,1.0,39.56,29.74,1.85
DCTH,Healthcare,Medical Devices,175.8,185.07,155.02,216.64,170.53,112.04,97,97,92,67,11.37,1.0,9.19,6.75,1.73
OKLO,Utilities,Utilities—Regulated Electric,175.61,185.67,104.54,75.02,152.93,130.3,97,13,90,82,20.83,0.91,8.76,10.04,5.83
PLTR,Technology,Software—Infrastructure,175.58,175.58,176.08,163.0,160.94,174.67,97,93,91,92,42.94,0.98,36.1,26.4,0.46
RMTI,Healthcare,Drug Manufacturers—Specialty & Generic,175.46,178.62,193.27,221.25,96.45,74.94,97,97,43,10,3.46,0.7,3.42,2.08,0.18
INOD,Technology,Information Technology Services,175.33,176.49,159.47,232.02,244.92,149.43,97,97,97,88,19.4,0.88,16.42,12.39,0.95
VRNA,Healthcare,Biotechnology,174.7,174.7,166.85,178.29,119.55,94.33,97,95,75,38,34.87,1.0,29.52,19.97,1.02
ATYR,Healthcare,Biotechnology,174.15,174.15,150.76,125.55,107.55,110.82,97,82,61,66,3.35,1.0,2.0,1.82,1.91
TREE,Financial Services,Financial Conglomerates,173.91,199.54,191.86,205.44,207.71,181.48,97,96,95,93,56.0,0.88,55.95,44.54,1.17
QFIN,Financial Services,Credit Services,173.81,173.81,167.09,133.44,117.06,109.83,97,86,73,64,34.31,1.0,27.72,20.55,1.38
MNPR,Healthcare,Biotechnology,172.2,178.72,203.02,142.59,146.72,215.4,97,89,89,95,5.25,0.71,3.93,3.46,0.04
MYTE,Consumer Cyclical,Luxury Goods,172.18,177.24,189.26,106.32,148.09,107.07,97,60,89,60,7.18,0.87,4.66,4.15,0.2
NVDA,Technology,Semiconductors,171.63,171.63,159.64,185.56,209.54,208.52,96,95,96,95,143.59,1.0,123.06,101.36,0.74
REE,Consumer Cyclical,Auto Parts,171.52,171.52,161.52,121.63,80.88,115.25,96,79,15,71,7.98,0.94,5.27,5.01,0.11
KOSS,Technology,Consumer Electronics,171.15,187.49,188.41,289.59,381.86,72.47,96,98,98,9,7.61,0.48,7.59,5.13,0.34
ANNX,Healthcare,Biotechnology,170.93,179.66,176.92,178.99,177.84,208.87,96,95,93,95,7.57,0.96,6.45,5.58,0.52
POET,Technology,Semiconductors,170.61,215.43,278.43,196.29,214.77,76.16,96,96,96,11,3.89,0.78,3.54,2.26,0.48
EAT,Consumer Cyclical,Restaurants,170.56,172.32,171.74,143.81,166.22,114.8,96,90,92,71,92.93,0.99,76.18,60.36,0.69
AUR,Technology,Information Technology Services,170.45,183.64,203.07,174.69,148.86,166.03,96,94,89,91,5.99,0.91,4.93,3.47,0.5
LWAY,Consumer Defensive,Packaged Foods,170.45,170.45,178.51,163.5,271.91,208.53,96,93,97,95,26.48,0.95,22.71,16.82,0.17
CHCI,Real Estate,Real Estate—Diversified,170.13,185.19,203.69,153.49,162.0,156.28,96,92,91,90,11.01,0.85,8.91,6.61,1.03
ALDX,Healthcare,Biotechnology,169.96,169.96,138.96,151.7,113.92,104.2,96,92,70,56,5.9,0.91,5.55,4.13,1.53
SKE,Basic Materials,Other Industrial Metals & Mining,169.66,174.64,166.93,180.37,129.63,89.87,96,95,82,24,10.13,1.0,8.38,5.72,0.76
UPST,Financial Services,Credit Services,169.61,169.61,163.68,152.8,98.69,147.56,96,92,47,88,51.96,0.93,41.19,30.29,0.62
CLPT,Healthcare,Medical Devices,169.18,183.72,176.12,202.8,109.99,104.88,96,96,65,57,12.79,0.93,11.8,7.84,0.94
PRAX,Healthcare,Biotechnology,167.91,171.32,176.22,199.29,247.58,304.79,96,96,97,97,72.25,0.96,59.57,50.75,0.38
AMSC,Industrials,Specialty Industrial Machinery,167.43,189.41,167.51,279.36,310.64,208.87,96,98,98,95,23.36,0.66,21.9,18.01,0.54
VERA,Healthcare,Biotechnology,167.27,175.27,175.67,180.81,316.01,390.06,96,95,98,98,40.71,0.79,40.02,38.45,0.65
PDYN,Technology,Software—Infrastructure,167.09,184.39,209.33,196.45,222.31,231.76,96,96,96,96,1.99,0.67,1.84,1.58,0.31
PCTTU,Industrials,Pollution & Treatment Controls,166.43,184.11,197.19,143.99,113.04,131.04,96,90,69,82,12.5,0.96,9.87,7.62,0.0
SUPV,Financial Services,Banks—Regional,165.88,178.16,178.16,179.37,240.26,192.64,96,95,97,94,7.93,0.93,7.57,6.15,0.45
VITL,Consumer Defensive,Farm Products,165.77,173.54,170.47,218.51,262.56,183.0,96,97,97,93,38.31,0.77,34.1,30.28,3.44
EXK,Basic Materials,Other Precious Metals & Mining,165.69,165.69,143.08,163.87,178.6,102.85,96,93,93,54,5.49,1.0,3.69,3.06,2.02
HEPS,Consumer Cyclical,Internet Retail,165.61,169.72,117.07,210.1,204.35,119.87,96,96,95,75,3.43,0.95,2.57,2.07,1.84
COHR,Technology,Scientific & Technical Instruments,165.43,172.3,175.01,152.66,150.05,151.23,96,92,89,89,96.77,0.9,84.81,66.57,0.96
SFM,Consumer Defensive,Grocery Stores,165.43,167.31,170.86,174.26,158.98,143.57,96,94,91,87,118.27,1.0,106.19,78.66,0.9
OPT,Healthcare,Biotechnology,164.79,191.59,186.35,158.39,129.07,129.92,96,92,82,82,4.46,0.81,3.68,3.11,1.35
BGM,Healthcare,Drug Manufacturers—Specialty & Generic,164.13,170.59,231.92,230.39,148.13,111.66,96,97,89,67,7.7,0.9,7.0,4.52,0.62
TRUP,Financial Services,Insurance—Specialty,164.01,171.02,155.4,154.09,121.28,109.38,96,92,77,64,52.6,0.92,45.37,32.59,0.52
CMMB,Healthcare,Biotechnology,163.56,174.58,176.86,259.71,141.37,93.7,96,98,87,36,1.58,0.56,1.58,1.02,0.61
AENT,Communication Services,Entertainment,163.27,177.82,160.96,164.68,230.8,132.89,96,93,96,83,3.41,0.87,2.17,2.15,0.39
YOU,Technology,Software—Application,163.27,166.69,157.05,147.68,90.82,84.12,96,91,30,16,36.5,0.96,31.3,22.31,0.68
HOOD,Financial Services,Capital Markets,163.13,163.13,157.84,158.7,175.42,160.3,96,93,93,90,27.41,1.0,22.35,18.97,0.95
ALAR,Technology,Software—Infrastructure,162.94,162.94,129.04,466.58,754.98,675.3,96,99,99,99,18.42,0.36,13.96,21.39,0.9
IONR,Basic Materials,Other Industrial Metals & Mining,162.88,162.88,134.21,104.58,118.07,101.75,96,57,74,53,7.37,0.97,5.03,4.49,1.76
CRDO,Technology,Semiconductors,162.25,162.25,149.96,171.32,157.94,149.07,96,94,91,88,39.7,0.99,32.01,25.36,0.64
AQST,Healthcare,Drug Manufacturers—Specialty & Generic,162.25,163.55,199.17,201.35,218.84,358.82,96,96,96,98,5.1,0.79,4.67,3.66,0.57
SN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",162.22,164.85,166.11,166.21,139.06,109.57,96,94,86,64,109.48,0.99,100.93,73.83,0.65
HTCR,Technology,Software - Application,162.1,162.1,107.61,95.26,127.26,122.41,96,40,81,77,1.39,1.0,0.76,0.75,1.25
AXGN,Healthcare,Medical Devices,162.02,181.66,189.48,194.47,124.56,146.04,96,96,79,87,13.28,0.87,13.35,9.38,1.24
IAG,Basic Materials,Gold,161.94,171.32,164.43,173.29,159.59,132.0,96,94,91,83,6.11,0.99,5.15,3.85,1.13
UI,Technology,Communication Equipment,161.05,163.29,156.03,140.58,118.96,74.46,96,89,75,10,251.59,0.98,210.19,152.65,0.9
SE,Consumer Cyclical,Internet Retail,161.02,165.41,167.55,151.29,145.37,113.3,96,91,88,69,99.59,0.99,87.21,66.02,0.45
ZIM,Industrials,Marine Shipping,161.02,164.7,169.59,157.18,192.85,112.57,96,92,95,68,24.34,0.93,20.32,16.46,0.67
LFVN,Consumer Defensive,Packaged Foods,160.9,163.18,179.46,141.75,122.27,129.42,96,89,78,82,12.43,0.91,10.27,7.55,0.83
AIRG,Technology,Communication Equipment,160.69,174.91,177.93,200.1,139.16,127.41,96,96,86,80,9.03,0.94,7.96,5.94,0.71
VRT,Industrials,Electrical Equipment & Parts,160.04,160.04,153.07,171.08,297.62,274.37,96,94,98,97,112.47,0.98,91.68,82.11,1.41
NIXX,Industrials,Staffing & Employment Services,160.02,160.02,147.98,136.79,110.78,93.18,96,87,66,35,3.06,0.97,2.3,1.93,0.95
ILLR,Communication Services,Internet Content & Information,159.81,384.22,406.44,323.55,637.85,392.03,96,98,99,98,3.29,0.34,4.65,3.68,1.25
LMB,Industrials,Building Products & Equipment,159.68,170.8,169.8,163.27,160.79,184.67,96,93,91,93,80.89,0.93,71.29,54.7,0.53
DYN,Healthcare,Biotechnology,159.55,172.83,184.8,292.04,273.44,223.67,96,98,97,96,33.39,0.66,37.1,31.15,0.18
SOUN,Technology,Software—Application,159.49,167.6,157.74,195.03,244.89,345.94,96,96,97,98,5.27,0.51,4.89,4.57,0.68
NGNE,Healthcare,Biotechnology,159.32,172.83,159.74,188.32,194.55,295.74,96,95,95,97,49.97,0.89,41.23,37.2,1.07
CRS,Industrials,Metal Fabrication,158.92,166.46,176.54,181.74,165.34,120.42,96,95,92,75,155.91,0.93,149.53,104.92,0.89
CDE,Basic Materials,Gold,158.89,158.89,180.43,191.43,193.25,148.69,96,95,95,88,7.4,0.98,6.46,4.97,1.14
