Ticker,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
AVAH,Healthcare,Medical Care Facilities,188.79,193.94,195.75,181.85,108.91,169.21,97,96,66,93,5.42,0.93,5.16,3.27,0.63
TISI,Industrials,Specialty Business Services,188.35,188.35,180.36,153.51,123.0,95.35,97,94,81,25,22.12,0.84,15.6,9.49,0.56
WLFC,Industrials,Rental & Leasing Services,187.03,187.03,178.22,154.06,122.59,106.38,97,94,81,53,196.85,1.0,126.35,75.12,1.62
SWIM,Industrials,Building Products & Equipment,186.71,186.71,179.01,144.32,132.62,125.12,97,93,86,81,7.1,1.0,6.28,3.95,1.27
KINS,Financial Services,Insurance—Property & Casualty,186.57,186.57,181.84,171.53,154.45,153.52,97,96,91,91,10.0,0.81,9.18,5.49,0.99
WGS,Healthcare,Health Information Services,185.41,185.74,204.14,370.44,425.58,324.76,97,98,98,98,56.0,0.92,40.32,22.09,2.28
APDN,Healthcare,Diagnostics & Research,183.07,183.07,175.93,100.25,66.84,75.66,97,48,2,3,0.32,0.0,1.06,4.82,0.09
ESGL,Industrials,Waste Management,181.61,182.04,181.79,217.94,212.06,118.33,97,97,96,75,2.04,0.91,1.7,0.98,0.52
WHLR,Real Estate,REIT—Retail,180.61,180.61,133.13,53.25,69.01,72.14,97,2,3,3,10.79,0.0,11.46,210.23,0.1
GDS,Technology,Information Technology Services,180.51,180.51,179.17,161.38,132.4,85.15,97,95,86,6,21.16,0.9,17.7,10.5,0.53
WINT,Healthcare,Biotechnology,178.96,206.87,245.83,229.35,61.0,62.16,97,97,2,2,0.99,0.01,5.09,5.75,8.25
INM,Healthcare,Biotechnology,178.77,178.77,173.67,145.46,86.64,87.5,97,93,9,8,0.25,0.14,0.25,0.3,0.07
CLPT,Healthcare,Medical Devices,177.8,178.21,179.2,160.03,104.54,127.05,97,95,57,82,12.06,0.87,11.56,7.74,0.61
LPSN,Technology,Software—Application,175.95,181.99,184.05,164.73,60.64,114.86,97,95,2,70,1.18,0.22,1.2,1.32,0.41
POET,Technology,Semiconductors,175.35,185.31,195.79,220.62,206.25,110.81,97,97,95,64,4.12,0.84,3.46,2.21,1.58
AREB,Consumer Cyclical,Footwear & Accessories,174.86,206.59,295.51,291.57,192.59,101.34,97,98,95,39,2.85,0.13,4.23,3.55,1.12
RCON,Energy,Oil & Gas Equipment & Services,174.66,174.66,164.32,128.23,61.32,86.19,97,89,2,7,3.47,0.52,2.8,2.43,0.09
JG,Technology,Software—Infrastructure,174.43,174.43,163.14,115.37,127.05,145.94,97,80,84,90,5.95,0.54,5.1,3.6,0.27
RMTI,Healthcare,Drug Manufacturers—Specialty & Generic,173.83,173.83,172.89,148.34,113.69,98.46,97,94,74,32,3.58,0.74,3.35,2.06,0.66
SDOT,Consumer Defensive,Farm Products,173.82,173.82,148.17,150.09,110.09,68.04,97,94,69,2,3.0,1.0,0.44,0.38,
CAPR,Healthcare,Biotechnology,173.53,173.53,142.85,94.46,138.3,137.04,97,26,88,87,18.49,0.83,8.73,5.99,1.44
CCM,Healthcare,Medical Care Facilities,172.86,190.25,323.57,469.77,319.28,92.32,97,98,98,12,7.9,0.23,6.66,7.04,0.72
APPS,Technology,Software—Application,172.42,172.42,170.07,141.72,63.97,104.53,97,93,2,48,3.24,0.32,3.15,2.93,0.4
BVS,Healthcare,Medical Devices,171.22,171.22,169.38,148.37,119.24,139.11,97,94,79,88,12.55,0.96,10.48,6.74,0.51
RTC,Technology,Software—Application,171.05,178.14,186.11,163.88,142.5,131.36,97,95,89,84,7.79,0.15,7.77,6.8,0.45
CMPO,Industrials,Metal Fabrication,170.71,170.71,167.36,146.83,122.77,103.55,97,93,81,45,14.95,0.97,12.61,7.91,0.34
TROO,Technology,Software—Application,170.55,201.18,265.49,270.57,119.93,73.96,97,98,80,3,2.15,0.31,3.55,2.36,0.23
AZ,Technology,Software—Application,170.18,170.18,173.45,148.85,70.88,86.52,97,94,3,7,3.98,0.93,1.96,1.84,2.76
TCS,Consumer Cyclical,Specialty Retail,169.87,169.87,152.19,124.96,66.05,91.07,97,87,2,11,11.8,0.14,11.88,14.64,1.11
JCSE,Industrials,Specialty Industrial Machinery,169.73,172.67,168.44,181.41,132.51,88.74,97,96,86,8,1.44,1.0,1.23,0.93,1.57
AUR,Technology,Information Technology Services,169.18,174.1,174.16,148.07,103.87,156.61,97,94,56,92,6.2,0.96,4.77,3.43,0.62
ADMA,Healthcare,Biotechnology,169.05,177.21,178.88,179.72,165.28,132.66,97,96,93,85,16.12,0.74,17.99,10.46,0.71
YIBO,Technology,Computer Hardware,168.44,168.44,156.42,127.77,92.03,93.23,97,89,17,16,2.97,0.4,2.69,2.45,0.12
VRNA,Healthcare,Biotechnology,167.87,171.11,172.54,161.68,96.73,117.71,97,95,34,74,34.66,1.0,28.81,19.74,0.69
VIOT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",166.41,168.14,166.29,155.13,120.45,93.68,97,94,80,20,1.33,0.6,1.46,0.95,0.43
IGMS,Healthcare,Biotechnology,166.34,168.14,168.43,127.26,148.49,217.45,97,89,90,96,16.03,0.88,12.73,10.65,0.95
CORZ,Technology,Software—Infrastructure,166.24,174.41,211.92,259.91,208.24,95.42,97,98,96,25,13.01,0.98,11.09,7.02,0.64
AXGN,Healthcare,Medical Devices,165.69,166.97,166.67,151.08,121.95,177.22,97,94,81,94,13.24,0.87,13.21,9.29,0.97
ORGN,Basic Materials,Chemicals,165.13,165.61,165.68,168.28,172.18,80.08,97,95,93,4,1.48,0.72,1.44,0.93,0.42
VHI,Basic Materials,Chemicals,164.73,164.73,156.55,132.29,119.65,107.95,97,90,79,58,35.69,0.96,29.12,19.38,0.85
SDST,Industrials,Electrical Equipment & Parts,164.14,185.36,185.24,163.58,96.3,94.2,97,95,32,22,7.54,0.03,9.36,10.94,0.84
LENZ,Healthcare,Biotechnology,163.85,172.81,215.92,797.47,3470.34,699.6,97,99,99,99,26.32,0.96,23.14,15.5,1.1
CMMB,Healthcare,Biotechnology,163.06,171.28,177.44,174.89,141.74,116.79,97,96,89,73,1.28,0.41,1.54,1.0,0.23
TSE,Basic Materials,Specialty Chemicals,162.7,162.7,151.61,101.15,68.58,106.61,97,51,3,54,5.58,0.53,4.5,4.04,0.84
SHIM,Industrials,Engineering & Construction,162.57,174.65,174.4,144.29,79.48,94.06,97,93,5,22,2.37,0.15,2.79,3.84,0.09
JVA,Consumer Defensive,Packaged Foods,162.49,163.99,166.42,158.66,144.93,141.57,97,95,89,88,3.52,1.0,2.66,1.82,0.66
FFIE,Consumer Cyclical,Auto Manufacturers,161.58,215.36,672.22,10360.03,3805.84,34.51,97,99,99,1,2.23,0.0,4.33,11.5,0.18
ZETA,Technology,Software—Infrastructure,161.13,162.62,162.53,152.62,144.3,113.7,97,94,89,69,30.0,0.88,27.41,17.17,0.73
RR,Industrials,Specialty Industrial Machinery,159.96,160.77,159.3,146.41,72.48,111.64,97,93,3,65,0.71,0.03,0.91,1.82,0.19
UPST,Financial Services,Credit Services,159.83,159.83,154.95,135.43,92.3,130.06,97,92,17,84,52.05,0.93,40.13,30.01,0.88
CNFR,Financial Services,Insurance—Property & Casualty,159.15,159.15,152.55,124.14,94.89,115.72,97,87,26,72,1.07,0.35,1.02,1.04,0.0
FOA,Financial Services,Credit Services,159.08,159.13,158.18,127.77,80.27,101.01,97,89,5,39,10.7,0.76,9.46,7.77,0.77
RDFN,Real Estate,Real Estate Services,158.94,161.77,162.44,136.18,97.04,152.37,97,92,35,91,10.54,0.6,10.66,7.89,0.7
HRTG,Financial Services,Insurance—Property & Casualty,158.8,159.05,158.84,135.89,136.84,121.07,97,92,87,78,10.24,0.44,13.73,9.31,0.78
RKLB,Industrials,Aerospace & Defense,158.64,158.64,153.11,133.21,105.73,107.87,97,91,60,57,10.68,0.93,7.55,5.27,0.9
LWAY,Consumer Defensive,Packaged Foods,158.28,158.28,147.98,109.23,153.58,116.44,96,71,91,73,26.49,0.95,21.79,16.63,0.25
AKA,Consumer Cyclical,Apparel Retail,157.97,157.97,157.42,172.02,173.79,132.69,96,96,93,85,25.36,0.79,22.88,15.93,1.62
CURI,Communication Services,Broadcasting,157.83,157.83,149.98,163.0,221.35,129.55,96,95,96,84,2.61,1.0,1.68,1.09,2.68
UXIN,Consumer Cyclical,Auto & Truck Dealerships,157.76,157.76,129.85,94.22,91.59,58.18,96,26,16,2,5.72,0.35,2.95,2.52,0.11
NOVA,Technology,Solar,157.6,173.06,187.24,182.84,98.05,127.29,96,96,38,82,5.8,0.18,9.35,7.46,1.25
TVTX,Healthcare,Biotechnology,156.25,156.25,152.71,135.69,99.89,120.64,96,92,44,77,18.25,1.0,12.5,9.03,0.52
LUMO,Healthcare,Biotechnology,156.16,156.16,141.25,110.57,89.13,84.7,96,74,12,6,3.78,0.9,3.56,2.83,0.06
MNTS,Industrials,Aerospace & Defense,155.48,155.48,137.4,134.9,107.73,58.68,96,91,64,2,0.66,0.08,0.61,0.63,0.12
APLD,Technology,Information Technology Services,155.32,155.32,152.87,144.23,127.36,116.78,96,93,84,73,7.95,0.91,5.84,4.92,0.93
ITI,Technology,Communication Equipment,155.18,155.18,153.36,133.36,97.73,105.22,96,91,37,50,7.18,1.0,7.05,5.28,0.13
BFLY,Healthcare,Medical Devices,155.17,155.17,154.7,128.83,108.85,127.94,96,89,66,83,1.69,0.77,1.49,1.13,0.63
APLT,Healthcare,Biotechnology,154.4,154.4,148.98,122.87,222.89,222.72,96,86,96,96,8.63,0.93,6.85,5.27,0.29
LBPH,Healthcare,Biotechnology,154.03,154.03,176.13,176.91,601.96,1395.65,96,96,98,99,59.17,1.0,36.33,26.54,2.78
LUNR,Industrials,Aerospace & Defense,153.94,153.94,144.71,99.42,237.61,225.3,96,46,97,96,8.35,0.7,6.21,5.09,0.46
PLSE,Healthcare,Medical Instruments & Supplies,153.91,165.19,181.67,196.16,141.83,199.1,96,97,89,95,17.77,0.77,17.77,12.24,0.55
AP,Industrials,Metal Fabrication,153.41,161.56,164.83,115.17,85.93,98.76,96,80,9,33,1.81,0.5,1.88,1.93,0.12
FWRD,Industrials,Integrated Freight & Logistics,153.14,153.34,153.34,133.24,62.52,80.79,96,91,2,4,40.16,0.44,33.41,30.4,2.25
MLGO,Technology,Software—Infrastructure,152.68,217.79,2390.7,10613.67,3314.01,278.69,96,99,99,97,0.3,0.0,0.38,3.71,0.39
AQST,Healthcare,Drug Manufacturers—Specialty & Generic,152.13,152.13,150.01,121.08,179.08,181.07,96,85,94,94,4.92,0.75,4.57,3.62,0.5
VOXX,Technology,Consumer Electronics,151.88,151.88,131.68,83.96,79.63,106.41,96,11,5,53,7.7,0.59,5.3,5.93,0.03
YOU,Technology,Software—Application,151.69,151.69,147.72,133.7,90.24,109.53,96,91,13,61,37.33,1.0,30.67,22.08,0.8
SKE,Basic Materials,Other Industrial Metals & Mining,151.4,153.17,158.52,149.89,115.65,99.11,96,94,76,33,9.38,1.0,8.15,5.63,0.57
XGN,Healthcare,Diagnostics & Research,151.25,153.04,153.3,144.29,105.55,115.11,96,93,60,71,2.72,0.66,2.97,2.13,0.16
EUDA,Healthcare,Health Information Services,151.16,159.54,191.64,205.61,182.37,169.19,96,97,94,93,4.5,0.9,4.05,2.67,1.14
INSM,Healthcare,Biotechnology,150.9,163.33,227.54,328.54,221.92,103.03,96,98,96,44,74.27,0.92,74.03,48.96,0.65
LGVN,Healthcare,Biotechnology,150.84,177.51,257.08,285.17,91.64,81.87,96,98,16,5,2.21,0.06,2.12,3.47,1.49
CRMD,Healthcare,Biotechnology,150.28,150.28,140.64,116.53,144.1,109.64,96,82,89,61,10.49,1.0,6.96,4.99,0.83
EVRI,Consumer Cyclical,Gambling,150.27,150.27,149.16,140.05,83.88,92.35,96,92,7,13,13.32,1.0,13.09,10.3,0.49
LFVN,Consumer Defensive,Packaged Foods,149.85,149.85,143.32,114.83,105.01,96.15,96,80,59,27,12.09,0.88,10.0,7.46,0.83
SILO,Healthcare,Biotechnology,149.84,173.14,172.72,149.8,120.36,112.2,96,94,80,66,1.2,0.13,1.17,1.54,0.2
ALBT,Real Estate,Real Estate Services,149.5,171.7,337.17,619.75,365.52,71.7,96,99,98,2,0.18,0.0,0.26,0.35,0.15
CVKD,Healthcare,Biotechnology,149.46,149.46,136.3,105.61,121.72,162.67,96,63,81,93,16.3,0.49,10.07,9.42,2.2
CNTA,Healthcare,Biotechnology,149.15,149.15,145.84,126.87,140.65,140.61,96,88,89,88,15.81,0.88,14.55,10.8,0.36
CTOR,Healthcare,Drug Manufacturers—Specialty & Generic,149.09,155.77,167.71,165.7,96.73,93.99,96,95,34,21,1.08,0.0,3.94,9.76,0.25
CYH,Healthcare,Medical Care Facilities,148.42,148.97,149.7,135.35,112.11,126.1,96,92,72,82,5.99,0.94,5.48,4.01,1.35
KXIN,Consumer Cyclical,Auto & Truck Dealerships,148.34,148.34,115.47,92.25,77.83,124.77,96,22,4,81,0.16,0.03,0.12,0.21,0.09
PPTA,Basic Materials,Other Precious Metals & Mining,148.09,148.09,147.75,140.92,170.87,116.37,96,93,93,73,9.83,0.96,8.65,5.84,0.34
ETON,Healthcare,Drug Manufacturers—Specialty & Generic,148.04,148.04,136.92,108.55,88.47,106.2,96,70,11,53,8.4,1.0,5.48,4.25,0.87
CASI,Healthcare,Biotechnology,147.97,161.62,202.21,199.99,111.37,161.52,96,97,70,92,5.43,0.57,6.29,5.02,2.2
ISPO,Consumer Cyclical,Travel Services,147.96,147.96,143.29,128.57,96.96,100.44,96,89,35,37,3.93,0.17,4.08,4.05,0.08
DDL,Consumer Defensive,Grocery Stores,147.76,147.76,144.92,144.47,141.02,82.68,96,93,89,5,2.95,0.65,2.68,1.84,0.61
PLCE,Consumer Cyclical,Apparel Manufacturing,147.6,147.6,135.74,92.18,82.67,95.98,96,21,6,26,10.89,0.25,10.52,12.35,0.37
PRM,Basic Materials,Specialty Chemicals,147.34,147.34,146.42,135.82,147.73,144.0,96,92,90,89,13.4,1.0,11.92,8.13,0.66
RYAM,Basic Materials,Chemicals,147.13,147.86,147.36,138.23,121.04,124.39,96,92,80,80,8.12,0.87,7.92,5.58,0.73
TWKS,Technology,Information Technology Services,147.11,147.78,147.41,133.85,92.5,111.83,96,91,17,66,4.42,0.75,4.38,3.51,1.03
PCT,Industrials,Pollution & Treatment Controls,146.96,146.96,141.63,118.88,153.02,150.64,96,84,91,91,9.98,0.96,7.56,5.86,0.74
ZVRA,Healthcare,Biotechnology,146.83,148.62,148.87,136.16,102.77,122.96,96,92,53,79,8.53,1.0,7.5,6.02,0.36
TRUP,Financial Services,Insurance—Specialty,146.69,146.69,145.7,143.08,111.41,114.35,96,93,71,69,55.48,1.0,44.39,32.21,1.68
GNSS,Technology,Scientific & Technical Instruments,146.15,146.75,147.79,139.58,119.58,108.77,96,92,79,60,3.74,0.89,3.26,2.35,0.98
VNET,Technology,Information Technology Services,146.04,146.04,141.02,117.67,114.03,98.61,96,83,74,32,3.51,0.73,2.97,2.18,0.65
HBB,Consumer Cyclical,"Furnishings, Fixtures & Appliances",145.95,145.95,143.72,122.14,124.18,127.36,96,86,82,82,31.36,1.0,28.6,22.0,0.77
CMTL,Technology,Communication Equipment,145.87,147.44,155.23,155.23,78.66,85.87,96,95,5,7,3.54,0.18,3.63,3.95,3.73
