Ticker,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
EOSE,Industrials,Electrical Equipment & Parts,237.57,237.57,221.15,244.48,155.38,67.9,98,97,90,8,3.36,1.0,2.45,1.42,0.93
ADMA,Healthcare,Biotechnology,236.61,304.82,304.82,289.22,254.03,147.39,98,98,97,88,16.58,0.77,17.8,10.35,0.74
CURI,Communication Services,Broadcasting,234.46,234.46,231.07,245.86,175.34,181.95,98,97,93,93,2.26,1.0,1.62,1.07,2.85
EWTX,Healthcare,Biotechnology,232.69,232.69,243.09,197.36,198.66,236.18,98,96,95,96,32.99,1.0,21.96,18.38,0.85
CDNA,Healthcare,Diagnostics & Research,230.98,274.39,269.6,283.47,163.72,122.24,98,98,92,77,26.35,0.74,29.58,16.55,2.3
SMR,Industrials,Specialty Industrial Machinery,229.95,229.95,208.08,299.29,296.37,170.27,98,98,98,92,13.62,0.84,9.97,7.32,1.49
BVS,Healthcare,Medical Devices,229.86,229.86,220.59,203.66,201.72,204.12,98,96,95,95,12.73,1.0,10.29,6.66,0.45
TISI,Industrials,Specialty Business Services,228.95,282.57,270.33,214.42,115.01,118.52,98,97,72,74,21.71,0.82,15.08,9.33,1.45
ZETA,Technology,Software—Infrastructure,226.42,247.97,244.67,229.12,181.03,122.67,98,97,94,77,32.15,0.96,27.1,16.95,1.58
APP,Technology,Software—Application,221.53,221.53,219.5,188.52,236.0,238.26,98,95,96,96,143.81,0.97,107.28,77.71,1.01
IPW,Consumer Cyclical,Internet Retail,220.79,231.36,254.81,297.9,424.75,101.87,98,98,98,53,1.88,0.51,1.5,1.19,1.24
GGAL,Financial Services,Banks—Regional,219.66,219.66,190.78,175.8,214.52,181.43,98,94,96,93,49.65,1.0,40.49,30.18,1.07
POWL,Industrials,Electrical Equipment & Parts,218.32,218.32,204.93,176.09,217.39,241.0,98,94,96,96,264.55,0.99,191.97,154.8,0.85
VKTX,Healthcare,Biotechnology,217.93,217.93,227.64,275.38,439.92,607.2,98,98,98,99,65.38,0.66,61.78,56.62,0.51
QTTB,Healthcare,Biotechnology,217.17,225.3,292.32,275.79,175.68,176.05,98,98,93,92,48.47,0.97,42.59,26.03,0.65
VST,Utilities,Utilities—Independent Power Producers,217.08,217.08,223.37,178.4,263.5,209.46,98,95,97,95,128.29,0.9,96.31,75.86,0.91
CAVA,Consumer Cyclical,Restaurants,216.04,220.85,220.85,213.94,187.19,139.3,98,97,94,86,133.91,0.99,115.93,80.5,0.75
QH,Technology,Software—Application,215.25,215.25,227.48,177.94,47.05,98.31,98,95,3,47,1.69,0.97,0.86,0.82,0.05
APLT,Healthcare,Biotechnology,214.47,214.47,209.24,217.31,285.77,454.2,98,97,98,98,9.14,1.0,6.75,5.22,1.18
ALTS,Technology,Software—Application,214.0,214.0,199.33,272.85,806.19,463.51,98,98,99,98,2.14,0.38,2.03,2.16,0.98
GDS,Technology,Information Technology Services,213.16,217.07,210.76,184.29,127.57,69.22,98,95,81,8,21.02,0.89,17.28,10.37,0.88
SWIM,Industrials,Building Products & Equipment,210.98,219.39,219.39,181.4,119.91,122.0,98,95,76,77,7.01,1.0,6.15,3.91,0.72
PRM,Basic Materials,Specialty Chemicals,209.95,209.95,199.03,183.99,142.79,139.14,98,95,88,86,13.14,0.97,11.79,8.04,0.9
FTAI,Industrials,Rental & Leasing Services,209.33,218.63,218.63,211.98,206.82,176.68,98,97,95,92,145.01,0.97,123.64,86.03,1.33
RGS,Consumer Cyclical,Personal Services,209.33,212.14,346.93,354.44,222.65,70.46,98,98,96,9,26.69,0.74,23.73,14.15,0.24
SG,Consumer Cyclical,Restaurants,208.73,208.73,205.46,217.25,265.75,217.59,98,97,97,95,38.22,0.96,33.89,24.85,0.8
CRMD,Healthcare,Biotechnology,207.89,207.89,207.06,151.69,144.6,143.38,98,92,88,87,10.09,1.0,6.7,4.92,0.72
JVA,Consumer Defensive,Packaged Foods,206.32,229.94,262.41,203.68,171.59,143.18,98,96,93,86,3.07,0.85,2.6,1.79,2.07
PI,Technology,Communication Equipment,205.74,209.71,200.68,179.78,180.55,134.98,98,95,93,84,233.25,0.97,185.32,145.86,1.09
AVAH,Healthcare,Medical Care Facilities,205.3,205.3,240.61,234.42,164.35,177.61,98,97,92,92,5.29,0.9,5.08,3.24,0.92
AKA,Consumer Cyclical,Apparel Retail,204.97,217.88,244.74,276.22,409.51,168.95,98,98,98,92,24.4,0.75,22.47,15.76,0.71
VHI,Basic Materials,Chemicals,202.58,202.58,204.85,179.03,135.32,101.91,98,95,85,53,34.72,0.96,28.37,19.17,0.75
CMPO,Industrials,Metal Fabrication,200.59,200.59,200.54,187.88,113.15,99.31,98,95,70,48,15.25,1.0,12.32,7.82,1.38
WULF,Financial Services,Capital Markets,199.91,199.91,188.49,307.41,272.58,205.48,98,98,97,95,4.61,0.67,4.26,3.15,0.78
ETON,Healthcare,Drug Manufacturers—Specialty & Generic,198.8,198.8,173.7,111.46,87.56,119.04,97,68,22,75,8.41,1.0,5.28,4.21,1.29
BMA,Financial Services,Banks—Regional,198.25,198.25,176.71,163.76,246.4,202.03,97,93,97,95,74.97,1.0,62.72,51.28,0.82
NUTX,Healthcare,Health Information Services,192.07,209.34,226.04,226.16,38.45,51.44,97,97,2,4,21.47,0.45,19.65,14.27,1.03
TREE,Financial Services,Financial Conglomerates,191.86,191.86,179.56,205.44,207.71,181.48,97,96,96,93,60.09,0.99,54.48,43.8,0.65
BYRN,Industrials,Aerospace & Defense,191.57,241.69,267.41,215.27,279.05,292.07,97,97,97,97,15.1,0.75,13.86,11.54,1.02
IESC,Industrials,Engineering & Construction,191.29,192.85,183.11,170.12,235.31,189.91,97,94,96,94,219.94,0.95,180.47,137.38,0.94
SPRY,Healthcare,Biotechnology,189.68,189.68,231.78,186.77,155.74,161.85,97,95,90,91,15.23,1.0,13.18,9.69,0.83
TPC,Industrials,Engineering & Construction,189.35,189.35,193.59,238.86,238.22,178.69,97,97,96,93,26.86,0.96,23.57,17.74,0.51
TVTX,Healthcare,Biotechnology,186.22,186.22,162.9,142.53,103.19,81.51,97,89,57,14,17.69,1.0,12.12,8.94,0.86
ROOT,Financial Services,Insurance—Property & Casualty,186.2,186.78,185.18,459.23,866.07,886.7,97,99,99,99,42.29,0.46,42.09,44.19,0.71
LUNR,Industrials,Aerospace & Defense,185.84,185.84,221.61,139.22,134.12,196.07,97,88,85,94,8.08,0.67,6.02,5.03,0.54
RKLB,Industrials,Aerospace & Defense,185.79,185.79,188.76,143.42,105.24,95.35,97,90,60,41,9.94,1.0,7.3,5.22,1.1
JG,Technology,Software—Infrastructure,185.32,218.06,287.24,143.41,94.9,99.53,97,90,42,49,5.85,0.53,4.99,3.57,0.69
NRIX,Healthcare,Biotechnology,185.27,185.27,198.97,233.14,189.06,168.78,97,97,94,92,24.87,0.96,23.36,16.73,1.3
CHCI,Real Estate,Real Estate—Diversified,184.48,184.54,203.69,149.2,162.0,125.38,97,91,91,79,11.95,0.96,8.42,6.44,0.77
PCTTU,Industrials,Pollution & Treatment Controls,184.11,197.19,179.75,140.42,131.04,131.04,97,89,83,82,12.6,0.97,9.51,7.42,3.0
OPT,Healthcare,Biotechnology,183.25,186.35,180.51,109.96,129.07,129.92,97,66,82,82,4.91,0.94,3.42,3.07,0.48
UXIN,Consumer Cyclical,Auto & Truck Dealerships,182.77,196.88,233.95,54.55,62.16,20.93,97,6,6,1,5.16,0.28,2.78,2.53,0.13
AGMH,Technology,Computer Hardware,181.71,197.29,205.52,100.26,78.95,108.15,97,50,14,62,1.75,0.79,1.38,1.32,1.18
AXGN,Healthcare,Medical Devices,180.94,186.75,194.47,171.2,109.65,146.04,97,94,66,87,14.35,0.97,12.98,9.23,0.54
INSM,Healthcare,Biotechnology,180.77,180.77,186.84,286.68,257.07,122.26,97,98,97,77,74.66,0.92,73.88,48.51,0.44
OCUL,Healthcare,Biotechnology,179.68,179.68,172.64,196.85,177.24,258.06,97,96,93,97,10.23,0.92,8.82,7.29,1.98
AGX,Industrials,Engineering & Construction,179.0,179.0,175.99,156.36,153.28,121.62,97,92,90,77,120.48,1.0,88.13,66.53,2.98
PCT,Industrials,Pollution & Treatment Controls,178.93,184.0,176.51,139.59,121.42,124.31,97,89,78,78,9.73,0.94,7.41,5.8,0.63
SUPV,Financial Services,Banks—Regional,178.16,178.16,166.58,179.37,240.26,192.64,97,95,97,94,7.93,0.93,7.42,6.04,0.95
POET,Technology,Semiconductors,177.79,216.23,278.43,214.77,192.16,76.16,97,97,95,11,3.66,0.73,3.39,2.18,0.44
MBRX,Healthcare,Biotechnology,177.75,189.19,305.14,444.81,816.07,813.47,97,99,99,99,2.33,0.35,2.45,2.82,0.72
BNTC,Healthcare,Biotechnology,177.7,192.05,204.01,227.74,290.2,162.51,97,97,98,91,9.81,0.86,9.09,6.91,1.49
PPTA,Basic Materials,Other Precious Metals & Mining,177.19,177.19,210.49,214.01,177.43,151.17,97,97,93,89,9.69,0.94,8.49,5.78,0.66
GATO,Basic Materials,Other Precious Metals & Mining,177.15,180.34,186.67,186.09,206.03,157.7,97,95,95,90,16.7,1.0,13.79,10.37,0.42
ANNX,Healthcare,Biotechnology,176.92,176.92,172.45,178.99,177.84,208.87,97,95,93,95,7.45,0.94,6.24,5.5,0.61
SAVA,Healthcare,Biotechnology,176.83,176.83,163.08,146.34,94.98,126.02,97,90,42,80,28.26,0.73,28.0,22.61,0.55
SNAL,Communication Services,Electronic Gaming & Multimedia,176.74,187.88,148.53,77.22,83.76,73.68,97,15,18,10,2.05,0.88,0.93,0.95,0.55
USAP,Basic Materials,Steel,176.28,176.75,177.04,185.3,199.43,169.76,97,95,95,92,40.99,0.96,38.89,29.13,0.74
MYTE,Consumer Cyclical,Luxury Goods,176.21,189.26,183.53,106.32,148.09,87.38,97,61,89,20,7.31,0.89,4.31,4.05,0.73
HIMS,Consumer Defensive,Household & Personal Products,176.2,176.2,151.11,226.75,223.68,172.59,97,97,96,92,22.8,0.9,16.62,15.5,1.77
PDYN,Technology,Software—Infrastructure,175.98,209.33,209.33,196.45,222.31,231.76,97,96,96,96,2.31,0.81,1.79,1.55,0.44
IPX,Basic Materials,Other Industrial Metals & Mining,175.08,177.45,179.15,150.95,154.41,181.61,97,91,90,93,24.5,0.99,18.59,15.02,0.91
PLSE,Healthcare,Medical Instruments & Supplies,174.88,177.35,213.8,255.5,254.68,200.9,97,98,97,95,16.39,0.7,17.62,12.18,0.36
KOSS,Technology,Consumer Electronics,173.96,173.96,188.41,309.16,381.86,74.23,97,98,98,10,7.68,0.49,7.49,5.01,1.03
TECX,Healthcare,Biotechnology,173.94,173.94,571.02,102.41,112.62,101.74,97,54,70,53,33.93,1.0,21.95,17.46,0.83
BW,Industrials,Specialty Industrial Machinery,173.31,173.31,130.27,104.0,111.33,57.05,97,57,68,5,2.94,0.94,1.49,1.35,3.15
TLN,Utilities,Utilities—Independent Power Producers,173.11,189.96,208.48,190.32,168.24,133.14,97,95,92,83,162.08,0.8,155.46,109.88,0.65
SGMO,Healthcare,Biotechnology,172.55,172.55,167.84,176.86,79.95,180.68,97,94,15,93,0.97,0.62,0.86,0.67,0.58
NTRB,Healthcare,Biotechnology,171.97,176.07,183.15,258.0,211.11,163.01,97,98,96,91,7.58,0.77,5.6,4.49,0.88
PLTR,Technology,Software—Infrastructure,171.79,176.08,170.83,156.74,160.94,174.67,97,92,91,92,42.43,0.96,34.68,25.75,0.74
EAT,Consumer Cyclical,Restaurants,171.74,171.74,162.68,146.19,166.22,114.8,97,90,92,71,89.53,1.0,73.51,59.1,1.04
RDW,Industrials,Aerospace & Defense,171.29,171.98,162.28,211.54,211.54,133.96,97,97,96,84,7.76,0.94,6.54,5.02,0.93
BGM,Healthcare,Drug Manufacturers—Specialty & Generic,170.59,170.59,231.92,228.38,134.77,91.3,97,97,85,31,7.6,0.89,6.79,4.41,0.71
PNTG,Healthcare,Medical Care Facilities,170.58,170.58,192.74,184.71,155.27,138.04,97,95,90,85,35.01,0.93,33.19,23.79,0.72
VITL,Consumer Defensive,Farm Products,170.47,170.47,161.97,238.67,262.56,174.23,97,97,97,92,40.0,0.81,33.39,29.67,0.75
COHR,Technology,Scientific & Technical Instruments,169.84,175.01,170.69,150.05,146.56,151.23,97,91,89,89,100.52,0.95,81.02,65.13,1.04
LMB,Industrials,Building Products & Equipment,169.8,169.8,162.4,163.27,160.41,184.67,97,93,91,93,81.74,0.95,68.98,53.73,1.1
AUR,Technology,Information Technology Services,169.04,169.04,203.07,169.87,136.58,166.03,97,94,85,91,5.93,0.9,4.66,3.41,0.93
LWAY,Consumer Defensive,Packaged Foods,168.6,176.21,178.51,160.74,271.91,206.12,97,93,97,95,26.39,0.95,21.17,16.5,0.34
BBAR,Financial Services,Banks—Regional,168.6,168.72,153.25,146.48,204.96,167.85,97,90,95,91,12.04,0.96,10.63,8.8,0.58
RMTI,Healthcare,Drug Manufacturers—Specialty & Generic,168.53,168.53,221.25,204.82,94.85,74.94,96,96,41,11,3.44,0.7,3.27,2.04,0.4
HYLN,Consumer Cyclical,Auto Parts,168.53,175.58,173.13,196.94,179.39,164.08,96,96,93,91,2.49,0.97,2.09,1.65,1.07
CNTA,Healthcare,Biotechnology,167.7,171.8,180.08,181.4,160.83,196.81,96,95,91,94,16.09,0.9,14.34,10.72,0.43
SFM,Consumer Defensive,Grocery Stores,167.31,170.86,170.86,174.26,158.98,143.57,96,94,91,87,116.87,1.0,104.04,76.95,0.81
CLPT,Healthcare,Medical Devices,166.9,171.35,188.47,202.8,107.63,104.88,96,96,63,58,12.04,0.87,11.35,7.68,1.17
CVKD,Healthcare,Biotechnology,166.74,166.74,156.33,116.44,67.92,220.37,96,75,8,95,14.5,0.4,9.69,9.37,1.17
CSTL,Healthcare,Diagnostics & Research,166.49,169.25,145.51,136.59,114.62,124.89,96,88,72,79,33.48,0.96,29.07,23.56,2.46
AMSC,Industrials,Specialty Industrial Machinery,166.01,166.01,167.51,310.64,293.58,208.87,96,98,98,95,23.27,0.66,21.42,17.68,0.6
GCI,Communication Services,Publishing,165.75,165.75,175.09,188.01,182.35,102.11,96,95,94,54,5.74,0.99,5.08,3.61,1.07
RSI,Consumer Cyclical,Gambling,165.59,172.05,166.4,195.81,184.93,175.72,96,96,94,92,11.02,0.95,9.91,7.87,1.1
VRNA,Healthcare,Biotechnology,165.33,166.85,170.18,178.29,107.34,94.33,96,95,63,39,34.07,0.99,28.24,19.59,0.7
RYAM,Basic Materials,Chemicals,165.04,176.03,178.55,176.84,142.15,107.3,96,94,87,61,8.18,0.88,7.85,5.54,1.02
DDL,Consumer Defensive,Grocery Stores,164.98,183.87,200.32,153.14,122.57,63.6,96,92,78,6,2.9,0.63,2.63,1.82,2.44
SN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",164.85,166.11,166.11,166.21,139.06,106.1,96,93,86,60,107.93,0.97,98.34,72.37,0.65
PTGX,Healthcare,Biotechnology,163.84,163.84,168.7,176.03,140.35,151.28,96,94,87,89,47.64,1.0,43.2,33.03,0.92
AIRG,Technology,Communication Equipment,163.74,177.61,177.93,200.1,136.86,118.78,96,96,85,74,8.97,0.94,7.72,5.8,2.12
CRS,Industrials,Metal Fabrication,163.34,173.64,176.54,181.74,165.34,120.05,96,95,92,75,156.18,0.94,147.48,102.68,1.51
CLMB,Technology,Electronics & Computer Distribution,163.29,163.38,167.17,160.0,121.47,136.32,96,93,78,85,107.71,1.0,92.32,68.91,0.84
LFVN,Consumer Defensive,Packaged Foods,163.18,173.33,179.46,131.52,122.27,129.42,96,85,78,82,11.92,0.86,9.82,7.4,0.79
UPST,Financial Services,Credit Services,163.18,163.68,139.02,152.8,98.69,147.56,96,92,49,88,52.91,0.97,39.14,29.87,1.43
AQST,Healthcare,Drug Manufacturers—Specialty & Generic,162.9,190.92,201.35,179.16,222.0,358.82,96,95,96,98,4.89,0.74,4.51,3.59,1.06
NVAX,Healthcare,Biotechnology,162.83,164.88,185.52,306.59,282.03,75.91,96,98,97,11,12.6,0.51,12.5,9.46,0.56
CIA,Financial Services,Insurance—Life,162.62,179.5,169.34,99.14,112.87,100.08,96,48,70,50,4.84,0.89,3.38,2.78,0.55
VERA,Healthcare,Biotechnology,162.21,163.17,175.67,180.81,344.16,390.06,96,95,98,98,40.21,0.78,39.59,37.83,1.13
IGMS,Healthcare,Biotechnology,161.93,168.86,207.6,144.84,109.47,204.47,96,90,66,95,15.43,0.84,12.48,10.59,0.57
CLBT,Technology,Software—Infrastructure,161.8,163.8,163.1,156.95,133.57,147.36,96,92,84,88,18.09,1.0,16.52,12.39,1.27
SE,Consumer Cyclical,Internet Retail,161.03,167.55,161.18,151.29,145.37,113.3,96,92,88,69,96.83,0.95,83.61,64.51,0.66
LUMO,Healthcare,Biotechnology,160.59,160.59,140.92,133.06,87.77,86.03,96,86,22,19,3.99,0.9,3.48,2.83,0.13
EUDA,Healthcare,Health Information Services,160.57,161.76,185.69,342.89,264.78,167.18,96,98,97,91,3.96,0.77,4.04,2.65,0.95
DSY,Consumer Defensive,Household & Personal Products,160.45,160.45,127.1,111.71,93.65,92.56,96,69,38,34,5.44,0.46,3.7,6.67,1.19
TGTX,Healthcare,Biotechnology,160.0,160.0,155.42,165.47,137.62,135.06,96,93,86,84,24.57,0.96,22.89,18.19,0.84
PRAX,Healthcare,Biotechnology,159.97,159.97,194.89,199.29,247.58,304.79,96,96,97,97,72.05,1.0,57.48,49.51,2.0
REAX,Real Estate,Real Estate Services,159.95,170.9,221.57,235.15,251.55,234.45,96,97,97,96,5.4,0.76,5.78,4.28,0.68
INOD,Technology,Information Technology Services,159.47,159.47,150.82,244.92,228.3,149.43,96,97,96,88,16.92,0.72,16.26,12.11,0.77
WLDN,Industrials,Engineering & Construction,159.44,159.44,157.04,149.42,157.04,136.44,96,91,91,85,45.22,1.0,39.18,30.0,1.23
MTTR,Technology,Software—Application,159.0,159.0,154.63,176.53,173.98,84.15,96,94,93,17,4.8,1.0,4.43,3.53,0.89
GVP,Technology,Software—Application,158.35,158.35,143.67,150.51,171.06,131.72,96,91,92,83,4.1,0.84,3.99,3.04,2.45
SKE,Basic Materials,Other Industrial Metals & Mining,157.91,157.91,175.56,180.37,129.63,86.79,96,95,83,20,9.41,1.0,8.01,5.59,0.77
HOOD,Financial Services,Capital Markets,157.84,157.84,146.55,162.77,175.42,160.3,96,93,93,91,26.8,0.99,21.43,18.6,1.15
SOUN,Technology,Software—Application,157.74,157.74,150.97,195.03,244.89,345.94,96,96,97,98,5.31,0.51,4.84,4.49,1.9
SRTS,Healthcare,Medical Devices,157.49,160.62,161.02,191.08,183.89,150.17,96,96,94,89,6.42,0.88,6.21,4.86,0.32
DYN,Healthcare,Biotechnology,157.13,157.13,184.8,292.04,252.87,223.67,96,98,97,96,33.59,0.67,37.97,30.69,0.4
YOU,Technology,Software—Application,157.05,157.05,147.93,140.37,83.81,87.81,96,89,18,21,35.49,1.0,30.15,21.91,0.9
PCVX,Healthcare,Biotechnology,156.57,156.57,164.18,166.13,128.77,144.65,96,93,82,87,115.49,0.98,99.89,77.91,0.91
USLM,Basic Materials,Building Materials,156.46,156.46,154.89,149.62,154.94,132.77,96,91,90,83,101.25,0.99,84.91,67.92,0.96
BWIN,Financial Services,Insurance Brokers,156.25,156.25,158.82,157.0,133.89,120.8,96,92,84,76,52.58,1.0,46.89,34.59,0.69
UI,Technology,Communication Equipment,156.03,156.03,150.71,133.65,112.32,74.46,96,86,69,10,240.85,1.0,202.14,149.69,0.94
MNPR,Healthcare,Biotechnology,155.93,162.48,203.02,118.54,146.72,215.4,96,77,89,95,5.15,0.7,3.65,3.37,0.02
QFIN,Financial Services,Credit Services,155.84,161.18,167.09,133.44,117.06,109.83,96,86,74,65,31.3,0.9,26.41,20.1,0.75
BLND,Technology,Software—Application,155.52,155.52,177.67,192.52,197.45,224.22,96,96,95,96,3.9,0.93,3.65,2.93,0.39
MREO,Healthcare,Biotechnology,155.45,155.45,161.9,183.7,186.91,265.39,96,95,94,97,4.54,0.9,4.29,3.62,0.53
TRUP,Financial Services,Insurance—Specialty,155.4,155.4,146.34,154.09,109.51,109.38,96,92,66,64,50.89,1.0,43.57,31.98,1.25
