Ticker,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
RAIL,Industrials,Railroads,256.15,256.15,234.48,164.14,124.3,121.78,98,95,82,78,14.09,1.0,9.75,4.96,1.83
CMAX,Healthcare,Health Information Services,251.41,333.05,333.05,324.36,84.19,45.72,98,98,7,1,1.66,0.0,2.2,4.31,3.49
CRVS,Healthcare,Biotechnology,250.33,250.33,237.06,189.25,110.79,148.28,98,97,70,90,7.68,0.99,5.32,2.89,2.39
WLGS,Industrials,Engineering & Construction,238.62,238.62,205.8,133.2,136.49,175.74,98,90,87,93,2.32,0.68,1.34,0.79,0.26
MBIO,Healthcare,Biotechnology,238.12,280.46,855.54,1569.15,278.25,84.94,98,99,97,6,0.29,0.09,0.27,0.59,2.38
WHLR,Real Estate,REIT—Retail,238.07,238.07,180.6,67.66,68.85,71.22,98,3,3,3,10.98,0.0,11.78,195.16,0.08
HROW,Healthcare,Drug Manufacturers—Specialty & Generic,233.48,233.48,231.74,228.31,162.9,101.89,98,97,92,43,53.04,0.91,45.66,23.14,0.87
GEVO,Basic Materials,Specialty Chemicals,227.97,227.97,193.9,125.06,84.23,93.08,98,88,7,21,2.85,0.84,1.46,0.9,0.67
RCAT,Technology,Computer Hardware,226.07,244.26,254.28,246.14,163.79,107.06,98,98,92,56,2.72,0.7,2.98,1.59,0.38
IMNN,Healthcare,Biotechnology,225.05,225.05,226.87,218.95,220.18,143.55,98,97,96,89,0.92,0.15,1.07,1.11,0.57
EOSE,Industrials,Electrical Equipment & Parts,224.34,230.78,265.47,267.04,131.72,89.35,98,98,86,9,3.13,0.89,2.68,1.5,0.7
GOVX,Healthcare,Biotechnology,223.58,239.87,353.91,363.63,127.33,74.05,98,98,84,3,2.14,0.14,3.43,2.61,0.16
GSIW,Financial Services,Capital Markets,220.89,220.89,203.37,117.89,105.17,124.64,98,82,58,80,1.15,0.0,4.33,7.64,0.18
ELWS,Technology,Software—Application,220.31,220.31,216.67,188.45,364.43,322.59,98,97,98,98,2.08,0.1,2.39,2.6,0.03
SGMO,Healthcare,Biotechnology,218.95,219.13,211.37,167.06,171.63,190.99,98,95,93,95,1.49,0.96,0.89,0.7,2.93
PSNYW,Consumer Cyclical,Auto Manufacturers,218.44,218.44,210.94,160.17,98.28,89.01,98,95,38,9,0.22,0.43,0.24,0.18,0.02
XCUR,Healthcare,Biotechnology,216.92,220.36,221.02,150.41,106.03,116.64,98,94,61,73,2.33,0.3,2.47,2.56,0.01
SOND,Consumer Cyclical,Lodging,216.75,216.75,211.15,191.9,155.67,127.61,98,97,91,82,3.11,0.23,5.09,3.98,0.09
SQNS,Technology,Semiconductors,213.09,213.09,205.76,159.35,84.98,90.77,98,95,8,11,2.3,0.22,2.4,2.5,0.03
TKLF,Consumer Cyclical,Specialty Retail,212.38,249.26,292.88,278.15,116.31,70.2,98,98,76,2,0.49,0.28,0.58,0.39,1.94
SEZL,Financial Services,Credit Services,210.51,210.51,204.17,200.24,369.24,416.52,98,97,98,98,208.69,0.92,157.18,88.96,0.8
WAVE,Utilities,Utilities—Renewable,209.78,209.78,189.54,284.64,528.68,158.0,98,98,98,92,8.74,0.81,4.99,3.06,1.76
AGMH,Technology,Computer Hardware,208.75,208.75,191.94,115.03,94.61,107.83,98,79,24,58,1.81,0.82,1.5,1.32,0.23
CAPR,Healthcare,Biotechnology,207.01,207.01,173.5,93.26,137.75,134.92,98,23,88,86,21.21,0.98,10.39,6.37,0.35
SAVA,Healthcare,Biotechnology,206.18,206.18,198.94,145.64,94.5,108.97,98,93,24,60,27.29,0.69,28.45,22.79,0.54
BBLG,Healthcare,Medical Devices,205.49,206.43,196.92,121.29,70.77,103.69,98,85,3,47,1.72,0.17,1.66,2.02,0.03
INSG,Technology,Communication Equipment,205.46,206.0,238.03,329.01,328.42,131.08,98,98,98,84,19.74,1.0,16.45,8.33,0.51
ATER,Consumer Cyclical,"Furnishings, Fixtures & Appliances",204.29,233.32,402.37,8718.39,487502.54,16143.36,98,99,99,99,2.71,0.75,3.01,2.16,0.72
CSLR,Technology,Solar,203.33,210.32,237.61,433.88,414.29,122.27,98,98,98,78,2.3,0.72,2.24,1.4,0.55
ICLK,Communication Services,Advertising Agencies,202.29,210.22,209.82,176.08,104.81,175.31,98,96,58,93,3.02,0.66,3.11,2.81,0.86
EVGO,Consumer Cyclical,Specialty Retail,202.21,202.21,194.32,176.76,113.54,122.93,98,96,74,79,8.94,1.0,5.24,3.21,0.76
ILAG,Industrials,Building Products & Equipment,196.82,209.93,219.64,198.07,113.8,91.71,98,97,74,17,1.0,0.72,1.03,0.66,0.06
ATNF,Healthcare,Biotechnology,196.74,196.74,141.28,137.77,87.76,72.18,98,92,10,3,3.88,0.35,2.19,2.46,0.13
KAVL,Consumer Defensive,Tobacco,195.38,206.17,285.14,488.0,518.99,100.94,98,98,98,40,0.95,0.06,0.83,2.02,0.15
MGOL,Communication Services,Advertising Agencies,195.16,211.77,402.01,2075.06,1147.04,92.13,98,99,99,18,2.56,0.04,2.99,3.87,1.12
SNGX,Healthcare,Biotechnology,194.57,222.31,331.06,258.25,104.45,215.37,98,98,57,96,3.72,0.13,3.85,6.52,0.42
APDN,Healthcare,Diagnostics & Research,192.62,192.62,183.13,132.98,65.63,85.26,98,90,2,6,0.31,0.0,1.06,4.52,0.26
WLFC,Industrials,Rental & Leasing Services,191.87,191.87,186.99,162.17,125.83,98.91,98,95,83,35,181.54,0.87,136.16,78.7,1.82
TISI,Industrials,Specialty Business Services,191.82,191.82,188.37,157.98,123.14,98.35,98,95,82,33,19.72,0.72,16.68,9.84,1.55
SWIM,Industrials,Building Products & Equipment,190.93,190.93,186.72,151.73,132.72,126.86,97,94,86,82,6.59,0.89,6.43,4.06,0.55
PIRS,Healthcare,Biotechnology,190.47,203.54,199.66,161.3,88.66,88.43,97,95,11,8,17.0,0.67,16.93,13.53,0.59
BGM,Healthcare,Drug Manufacturers—Specialty & Generic,190.04,202.59,222.64,213.85,162.01,139.73,97,97,92,87,7.8,0.92,7.08,4.56,0.84
RVNC,Healthcare,Biotechnology,189.82,194.4,198.25,177.65,71.59,87.78,97,96,3,8,5.3,0.42,5.89,4.7,0.21
INM,Healthcare,Biotechnology,189.76,189.76,178.61,157.09,82.43,82.61,97,95,6,5,0.29,0.3,0.27,0.29,0.06
JG,Technology,Software—Infrastructure,187.53,187.53,174.45,123.76,122.32,147.28,97,87,81,89,7.67,0.77,5.43,3.68,1.52
KOSS,Technology,Consumer Electronics,186.46,214.25,341.76,376.24,290.67,103.12,97,98,97,46,7.26,0.45,7.6,5.17,0.59
QTTB,Healthcare,Biotechnology,184.62,193.78,196.45,177.9,178.45,145.76,97,96,94,89,47.62,0.94,44.28,27.34,0.83
UXIN,Consumer Cyclical,Auto & Truck Dealerships,184.57,184.57,157.79,94.36,94.2,54.39,97,25,20,1,4.43,0.25,3.31,2.5,0.05
WGS,Healthcare,Health Information Services,184.0,185.49,194.97,368.82,427.82,330.63,97,98,98,98,59.09,0.97,42.8,23.46,0.76
RCON,Energy,Oil & Gas Equipment & Services,183.56,183.56,174.66,140.65,63.71,84.02,97,92,2,6,3.36,0.5,2.92,2.41,0.2
CDNA,Healthcare,Diagnostics & Research,183.48,195.76,203.51,200.03,157.85,170.47,97,97,92,93,22.85,0.62,29.2,16.98,0.63
GDS,Technology,Information Technology Services,183.25,183.25,180.51,169.02,136.8,83.73,97,96,88,6,20.69,0.87,18.73,10.84,0.38
KINS,Financial Services,Insurance—Property & Casualty,182.79,186.57,186.57,175.6,153.86,154.17,97,96,91,91,9.9,0.8,9.39,5.68,0.5
AZ,Technology,Software—Application,181.76,181.76,173.36,159.86,83.0,79.4,97,95,6,4,5.09,1.0,2.25,1.89,2.37
ESGL,Industrials,Waste Management,179.81,181.69,182.13,218.3,215.12,127.98,97,97,96,82,1.81,0.78,1.75,1.02,0.26
KXIN,Consumer Cyclical,Auto & Truck Dealerships,178.99,178.99,148.25,92.15,83.08,115.61,97,20,6,71,6.39,0.01,7.65,11.41,0.47
AVAH,Healthcare,Medical Care Facilities,178.33,188.8,195.76,189.96,116.33,170.57,97,97,76,93,5.0,0.83,5.22,3.34,0.39
CLPT,Healthcare,Medical Devices,178.03,178.45,179.12,168.79,97.74,119.7,97,96,36,76,12.58,0.9,11.9,7.9,0.64
RMTI,Healthcare,Drug Manufacturers—Specialty & Generic,175.93,175.93,173.84,158.41,113.79,97.01,97,95,74,30,3.61,0.75,3.47,2.1,0.5
EBS,Healthcare,Drug Manufacturers—Specialty & Generic,175.05,192.33,244.91,410.99,355.11,122.24,97,98,98,78,9.06,0.57,8.46,5.7,0.46
TCS,Consumer Cyclical,Specialty Retail,173.1,178.98,169.93,137.79,66.71,97.54,97,92,2,31,10.25,0.09,11.79,14.08,1.89
YIBO,Technology,Computer Hardware,173.06,174.86,168.42,132.47,91.79,90.91,97,90,15,12,2.78,0.34,2.74,2.46,0.05
CMPO,Industrials,Metal Fabrication,172.84,172.84,170.72,155.24,122.92,106.83,97,94,81,56,15.3,0.99,13.08,8.17,0.94
BVS,Healthcare,Medical Devices,172.0,172.0,171.17,156.37,124.28,125.13,97,94,82,81,13.35,1.0,11.02,6.94,0.56
VOXX,Technology,Consumer Electronics,171.6,171.6,151.86,95.84,79.17,99.27,97,32,5,36,7.55,0.57,5.82,5.87,0.02
APPS,Technology,Software—Application,171.5,172.64,172.45,153.27,70.26,109.94,97,94,3,62,3.07,0.29,3.16,2.86,0.4
MNTS,Industrials,Aerospace & Defense,170.71,170.71,155.51,134.97,114.61,55.74,97,91,75,2,0.53,0.04,0.62,0.61,0.1
POET,Technology,Semiconductors,170.38,175.37,195.83,220.78,220.78,115.14,97,97,96,71,3.95,0.8,3.59,2.29,0.38
LUMO,Healthcare,Biotechnology,169.38,169.38,156.14,119.46,88.91,84.94,97,84,11,6,4.35,1.0,3.75,2.86,3.97
VHI,Basic Materials,Chemicals,168.78,168.78,164.72,136.47,119.59,106.65,97,91,79,55,35.45,0.93,30.73,19.92,0.42
TSE,Basic Materials,Specialty Chemicals,168.25,168.25,162.67,111.19,72.15,98.24,97,73,3,33,4.81,0.41,4.78,3.98,0.56
JCSE,Industrials,Specialty Industrial Machinery,168.24,170.79,172.67,181.42,140.16,91.3,97,96,89,15,1.37,0.46,1.27,0.95,0.45
MNPR,Healthcare,Biotechnology,167.65,167.65,133.71,138.59,308.19,261.91,97,92,97,97,32.66,1.0,4.58,3.63,13.71
LWAY,Consumer Defensive,Packaged Foods,167.5,167.5,158.29,118.85,153.65,118.49,97,83,91,75,26.51,0.96,23.08,16.94,0.34
AUR,Technology,Information Technology Services,166.56,169.18,174.14,159.17,109.67,154.77,97,95,68,91,6.45,1.0,5.04,3.5,1.05
UPST,Financial Services,Credit Services,166.3,166.3,159.86,142.39,95.82,138.6,97,93,29,87,51.09,0.9,41.73,30.44,0.97
CURI,Communication Services,Broadcasting,166.06,166.06,157.88,152.48,222.22,144.73,97,94,96,89,2.6,1.0,1.81,1.14,1.4
APLD,Technology,Information Technology Services,165.95,165.95,155.32,144.25,137.79,115.26,97,93,88,71,8.23,0.87,6.31,4.94,0.62
RKLB,Industrials,Aerospace & Defense,165.44,165.44,158.62,136.17,109.89,104.0,97,91,68,48,11.19,0.99,8.14,5.41,1.03
VIOT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",165.42,166.38,168.11,155.95,124.89,87.7,97,94,83,8,1.29,0.57,1.48,0.96,0.72
VRNA,Healthcare,Biotechnology,165.41,167.86,172.53,166.48,97.9,115.39,97,95,37,71,34.43,0.98,29.83,20.12,0.62
ORGN,Basic Materials,Chemicals,165.11,165.18,165.69,165.57,172.24,80.44,97,95,93,4,1.4,0.66,1.49,0.95,0.45
IGMS,Healthcare,Biotechnology,164.89,166.77,168.42,142.27,134.06,215.74,97,93,87,96,15.84,0.87,13.48,10.81,0.44
CNFR,Financial Services,Insurance—Property & Casualty,164.34,164.34,159.19,134.38,93.76,121.02,97,91,19,77,1.18,0.44,1.03,1.03,0.01
CCM,Healthcare,Medical Care Facilities,163.85,172.85,278.14,469.66,353.59,88.18,97,98,98,8,7.73,0.22,6.67,6.97,0.13
CVKD,Healthcare,Biotechnology,162.45,162.45,149.52,113.82,107.76,175.48,97,77,64,93,16.74,0.51,10.94,9.57,1.55
CRMD,Healthcare,Biotechnology,162.42,162.42,150.28,116.67,144.17,117.02,97,81,89,73,12.47,1.0,7.74,5.19,1.91
AXGN,Healthcare,Medical Devices,162.2,165.72,167.01,158.39,114.96,187.17,97,95,75,94,13.31,0.87,13.44,9.43,0.76
LUNR,Industrials,Aerospace & Defense,162.03,162.03,153.97,114.69,239.35,235.13,97,78,97,97,7.92,0.65,6.66,5.24,0.58
AKA,Consumer Cyclical,Apparel Retail,161.97,161.97,157.94,168.22,173.46,127.51,97,96,93,82,24.93,0.77,23.57,16.34,0.53
PEV,Consumer Cyclical,Auto Manufacturers,161.52,161.52,136.63,84.0,74.38,152.89,97,10,3,91,0.51,0.15,0.53,0.71,0.06
LPSN,Technology,Software—Application,160.99,175.96,184.06,171.75,74.93,115.35,97,96,4,71,1.21,0.23,1.19,1.26,0.44
ADMA,Healthcare,Biotechnology,160.62,169.04,178.86,179.68,170.37,131.85,97,96,93,85,15.96,0.73,17.97,10.74,0.39
CORZ,Technology,Software—Infrastructure,160.58,166.22,200.14,259.84,225.32,94.87,97,98,96,25,13.68,1.0,11.49,7.19,0.91
APLT,Healthcare,Biotechnology,160.22,160.22,154.35,128.64,216.48,218.91,96,89,96,96,8.92,0.97,7.13,5.42,0.64
TVTX,Healthcare,Biotechnology,159.96,159.96,156.24,143.54,106.96,119.68,96,93,63,76,18.09,0.99,13.44,9.25,0.65
RR,Industrials,Specialty Industrial Machinery,159.08,160.04,160.75,151.98,74.11,108.58,96,94,3,59,0.62,0.02,0.93,1.68,0.24
JVA,Consumer Defensive,Packaged Foods,159.03,162.5,166.43,165.4,145.2,144.83,96,95,90,89,3.23,0.9,2.79,1.88,0.33
CMMB,Healthcare,Biotechnology,158.89,163.05,177.27,177.41,148.33,118.78,96,96,90,75,1.44,0.49,1.6,1.03,1.17
WINT,Healthcare,Biotechnology,158.66,179.03,245.98,242.57,61.56,66.53,96,98,2,2,0.84,0.01,4.08,5.49,0.78
FOA,Financial Services,Credit Services,158.64,159.06,159.11,137.23,86.31,96.83,96,92,9,30,11.93,0.91,9.88,7.8,0.18
RTC,Technology,Software—Application,158.3,171.05,186.1,179.29,142.32,130.96,96,96,89,84,7.78,0.15,7.72,6.74,0.59
LBPH,Healthcare,Biotechnology,157.87,157.87,175.02,176.73,437.67,1343.45,96,96,98,99,59.57,1.0,38.72,27.42,0.31
HRTG,Financial Services,Insurance—Property & Casualty,157.69,158.78,159.02,146.59,136.22,122.92,96,93,87,79,11.88,0.57,13.73,9.42,1.38
OMIC,Healthcare,Medical Instruments & Supplies,157.62,157.62,143.89,89.58,113.43,128.41,96,16,73,83,13.8,0.64,11.58,12.09,0.02
ETON,Healthcare,Drug Manufacturers—Specialty & Generic,157.5,157.5,148.06,116.01,88.58,107.54,96,80,11,57,8.19,0.95,5.93,4.34,0.31
PLCE,Consumer Cyclical,Apparel Manufacturing,157.09,157.09,147.6,99.31,85.34,95.66,96,44,8,27,11.15,0.26,10.97,12.1,0.12
BFLY,Healthcare,Medical Devices,156.91,156.91,155.15,138.54,105.76,120.99,96,92,60,77,1.76,0.82,1.57,1.15,0.97
RDFN,Real Estate,Real Estate Services,156.45,158.92,162.42,147.77,102.47,147.92,96,94,52,90,10.02,0.55,10.99,7.91,0.57
ITI,Technology,Communication Equipment,156.1,156.1,155.17,140.7,96.54,104.36,96,92,32,49,7.19,1.0,7.12,5.34,0.79
ZETA,Technology,Software—Infrastructure,155.22,161.17,162.66,156.38,147.15,115.66,96,94,90,71,26.13,0.73,27.72,17.63,0.65
LENZ,Healthcare,Biotechnology,154.56,163.83,197.96,612.98,3464.35,951.14,96,99,99,99,25.02,0.88,23.39,16.08,0.61
YOU,Technology,Software—Application,154.04,154.04,151.7,139.02,92.13,109.92,96,92,16,62,36.02,0.94,31.65,22.44,0.56
LFVN,Consumer Defensive,Packaged Foods,153.97,153.97,149.81,120.72,104.6,97.13,96,85,57,30,12.98,0.98,10.46,7.62,1.95
FTCI,Technology,Solar,153.91,153.91,140.01,93.47,98.47,85.0,96,23,39,6,0.71,0.48,0.43,0.46,0.17
ATGL,Technology,Software—Infrastructure,152.76,152.76,134.57,103.81,96.13,455.15,96,56,31,98,9.65,0.29,3.7,4.72,1.96
SKE,Basic Materials,Other Industrial Metals & Mining,152.69,152.69,158.6,156.33,118.17,106.79,96,94,78,55,10.19,0.99,8.49,5.77,0.63
DDL,Consumer Defensive,Grocery Stores,152.41,152.41,147.77,144.53,144.05,80.98,96,93,89,5,3.62,0.88,2.81,1.88,1.13
AREB,Consumer Cyclical,Footwear & Accessories,152.22,174.92,267.97,295.69,218.35,110.18,96,98,96,63,2.62,0.09,4.06,3.56,0.32
AQST,Healthcare,Drug Manufacturers—Specialty & Generic,152.18,152.63,152.16,131.27,180.82,183.9,96,90,94,94,5.48,0.87,4.73,3.69,1.9
FWRD,Industrials,Integrated Freight & Logistics,152.1,153.48,153.34,140.25,67.85,77.33,96,92,2,4,36.58,0.4,34.64,29.77,0.55
PCT,Industrials,Pollution & Treatment Controls,151.23,151.23,146.94,124.65,151.97,151.76,96,87,91,91,14.3,1.0,8.14,6.07,5.32
IMRX,Healthcare,Biotechnology,151.18,151.18,140.68,92.8,61.81,121.24,96,22,2,77,2.15,0.15,1.91,2.69,0.07
WVE,Healthcare,Biotechnology,151.0,151.0,133.43,110.19,127.59,105.57,96,72,84,53,14.82,0.96,7.84,6.07,0.65
ISPO,Consumer Cyclical,Travel Services,150.73,150.73,147.93,134.94,96.33,96.14,96,91,31,28,3.86,0.15,4.12,4.06,0.08
OPT,Healthcare,Biotechnology,150.61,150.61,142.4,99.79,134.86,149.44,96,45,87,90,4.2,0.74,3.77,3.13,2.58
VNET,Technology,Information Technology Services,150.48,150.48,145.99,123.43,116.91,82.56,96,86,77,5,3.31,0.66,3.13,2.2,0.94
XGN,Healthcare,Diagnostics & Research,150.46,151.41,153.33,146.7,109.13,117.52,96,93,67,74,2.84,0.72,2.94,2.15,0.19
CNTA,Healthcare,Biotechnology,149.57,150.07,149.13,133.58,138.29,139.75,96,91,88,87,15.5,0.85,14.97,11.01,0.44
PSNY,Consumer Cyclical,Auto Manufacturers,149.55,149.55,144.54,119.73,76.31,93.87,96,84,4,23,1.31,0.36,1.38,1.31,0.36
PPTA,Basic Materials,Other Precious Metals & Mining,149.38,149.39,148.08,134.4,170.83,127.07,96,91,93,82,9.9,0.9,9.06,6.02,0.72
SDIG,Financial Services,Capital Markets,149.27,149.27,145.73,139.69,109.22,139.54,96,92,67,87,4.72,0.27,4.49,4.07,0.17
TROO,Technology,Software—Application,148.41,170.54,256.46,270.51,141.15,69.41,96,98,89,2,2.29,0.35,3.4,2.34,0.07
EVRI,Consumer Cyclical,Gambling,148.3,150.57,150.26,144.04,83.47,90.94,96,93,7,12,13.35,1.0,13.12,10.36,0.4
AP,Industrials,Metal Fabrication,147.61,153.38,164.79,133.46,85.1,90.6,96,91,8,11,1.93,0.55,1.92,1.91,0.42
TRUP,Financial Services,Insurance—Specialty,147.43,147.59,146.73,144.75,116.74,120.37,96,93,77,77,53.07,0.93,45.85,32.83,0.88
CTOR,Healthcare,Drug Manufacturers—Specialty & Generic,147.09,149.08,167.68,167.68,96.63,92.19,96,95,33,18,1.21,0.01,1.52,9.52,0.27
HBB,Consumer Cyclical,"Furnishings, Fixtures & Appliances",147.0,147.0,145.93,129.46,122.36,124.61,96,89,81,80,31.14,0.99,29.15,22.32,0.72
AMLX,Healthcare,Biotechnology,146.76,146.76,134.39,110.34,57.13,103.0,96,72,2,45,4.9,0.18,2.98,5.17,0.85
PRM,Basic Materials,Specialty Chemicals,146.68,147.32,147.32,138.96,147.29,146.36,96,92,90,89,13.33,0.98,12.22,8.36,0.59
BMEA,Healthcare,Biotechnology,146.64,146.64,138.23,98.78,108.65,158.95,96,42,66,92,11.56,0.47,8.84,10.82,0.52
EUDA,Healthcare,Health Information Services,146.19,151.23,185.19,205.89,190.9,193.02,96,97,95,95,4.68,0.94,4.06,2.75,1.03
CLMB,Technology,Electronics & Computer Distribution,146.16,146.19,145.03,133.88,117.94,117.94,96,91,78,74,102.68,0.92,96.13,70.8,0.95
POWL,Industrials,Electrical Equipment & Parts,145.51,145.51,137.76,115.05,163.11,158.5,96,79,92,92,249.71,0.85,206.94,161.24,0.72
TWKS,Technology,Information Technology Services,145.42,147.1,147.77,137.27,96.86,109.29,96,92,34,61,4.44,0.76,4.39,3.5,0.86
GNSS,Technology,Scientific & Technical Instruments,145.4,146.16,147.82,146.26,120.06,111.28,96,93,80,65,3.85,0.94,3.38,2.4,0.48
