Ticker,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
PIRS,Healthcare,Biotechnology,201.84,201.84,190.76,151.75,88.27,87.47,98,94,11,8,16.92,0.66,16.87,13.48,0.12
BBLG,Healthcare,Medical Devices,201.74,201.74,180.21,104.14,72.74,99.21,98,58,3,34,2.02,0.22,1.64,2.09,0.56
GEVO,Basic Materials,Specialty Chemicals,201.15,201.15,175.68,113.28,83.81,101.5,98,77,7,41,3.13,1.0,1.27,0.86,2.95
SAVA,Healthcare,Biotechnology,200.93,200.93,185.9,139.23,96.26,158.72,98,92,32,92,29.0,0.76,28.03,22.7,0.7
BGM,Healthcare,Drug Manufacturers—Specialty & Generic,199.79,211.77,222.48,206.78,156.71,132.74,98,97,91,85,7.67,0.9,6.91,4.47,4.66
EVGO,Consumer Cyclical,Specialty Retail,196.25,196.25,188.16,173.59,104.32,114.64,98,96,57,70,8.26,0.97,4.87,3.11,0.71
AGMH,Technology,Computer Hardware,196.18,196.18,173.83,101.83,99.97,109.05,98,52,44,60,1.75,0.78,1.42,1.32,0.77
RVNC,Healthcare,Biotechnology,193.46,197.54,198.22,166.43,71.34,87.57,98,95,3,8,5.29,0.42,5.93,4.75,0.35
CDNA,Healthcare,Diagnostics & Research,193.3,202.65,203.49,198.91,149.66,167.32,98,97,91,93,23.98,0.66,29.54,16.75,1.63
WAVE,Utilities,Utilities—Renewable,193.16,193.16,170.86,342.34,528.25,127.89,98,98,98,83,7.52,0.69,4.61,2.93,1.89
QTTB,Healthcare,Biotechnology,192.99,196.15,196.46,164.65,178.6,136.03,98,95,94,86,48.78,0.97,43.3,26.61,0.54
WHLR,Real Estate,REIT—Retail,192.38,192.38,141.63,51.91,67.18,61.98,98,2,2,2,11.92,0.0,11.54,206.79,0.33
TISI,Industrials,Specialty Business Services,189.5,189.5,182.21,154.81,123.0,95.94,98,94,81,27,21.97,0.84,15.85,9.57,0.79
EBS,Healthcare,Drug Manufacturers—Specialty & Generic,189.39,206.6,265.17,410.97,323.05,118.84,97,98,98,76,9.35,0.59,8.28,5.56,0.41
WLFC,Industrials,Rental & Leasing Services,189.04,189.04,180.02,155.54,123.05,105.29,97,95,81,51,202.95,1.0,128.57,75.9,1.85
SWIM,Industrials,Building Products & Equipment,188.08,188.08,181.09,145.7,132.28,124.92,97,93,86,81,7.17,1.0,6.32,3.98,1.05
AVAH,Healthcare,Medical Care Facilities,187.15,192.67,195.74,183.16,109.89,167.69,97,96,68,93,5.35,0.91,5.17,3.28,0.51
KINS,Financial Services,Insurance—Property & Casualty,186.16,186.58,183.01,172.72,154.91,154.17,97,96,91,91,9.79,0.79,9.23,5.53,0.59
WGS,Healthcare,Health Information Services,185.45,185.71,202.01,370.36,425.25,324.11,97,98,98,98,60.05,0.99,40.86,22.38,1.0
APDN,Healthcare,Diagnostics & Research,184.74,184.74,177.59,106.91,66.76,77.01,97,66,2,3,0.32,0.0,1.06,4.76,0.08
ESGL,Industrials,Waste Management,181.54,182.09,182.09,218.14,213.93,123.6,97,97,96,80,2.02,0.89,1.71,0.99,0.47
GDS,Technology,Information Technology Services,180.84,180.84,179.56,162.53,133.6,83.97,97,95,86,5,21.57,0.92,17.9,10.56,0.66
INM,Healthcare,Biotechnology,180.1,180.1,174.5,148.17,86.68,87.62,97,94,9,8,0.24,0.14,0.26,0.3,0.04
CAPR,Healthcare,Biotechnology,179.49,179.49,148.54,93.89,138.08,136.15,97,25,88,86,18.86,0.85,9.03,6.06,0.78
CLPT,Healthcare,Medical Devices,178.39,178.39,179.19,162.14,103.15,126.34,97,95,54,82,13.46,1.0,11.65,7.77,4.82
RCON,Energy,Oil & Gas Equipment & Services,176.85,176.85,166.21,130.75,61.92,84.83,97,90,2,6,3.47,0.52,2.82,2.43,0.38
JG,Technology,Software—Infrastructure,176.71,176.71,165.69,116.64,127.09,147.94,97,82,84,90,6.02,0.55,5.16,3.62,1.2
WINT,Healthcare,Biotechnology,175.93,200.29,245.82,232.18,60.96,60.47,97,97,2,2,0.91,0.01,4.89,5.69,3.04
RMTI,Healthcare,Drug Manufacturers—Specialty & Generic,174.13,174.13,172.89,150.38,113.69,97.82,97,94,74,31,3.46,0.7,3.37,2.07,0.53
POET,Technology,Semiconductors,174.01,183.31,195.79,220.59,210.1,110.67,97,97,96,64,4.04,0.82,3.49,2.23,0.54
TCS,Consumer Cyclical,Specialty Retail,173.03,173.03,157.3,128.31,66.0,89.34,97,89,2,9,12.0,0.15,11.86,14.53,1.74
LPSN,Technology,Software—Application,172.9,181.75,184.04,166.58,62.88,113.28,97,95,2,68,1.16,0.21,1.2,1.31,0.34
APPS,Technology,Software—Application,172.63,172.63,171.28,144.4,65.28,106.91,97,93,2,55,3.31,0.34,3.16,2.92,0.31
AZ,Technology,Software—Application,172.13,172.13,173.44,150.65,73.47,84.98,97,94,4,6,4.63,1.0,2.02,1.85,4.59
BVS,Healthcare,Medical Devices,171.46,171.46,169.78,150.0,119.94,135.66,97,94,80,86,12.95,1.0,10.59,6.77,0.52
CMPO,Industrials,Metal Fabrication,171.16,171.16,167.99,148.57,122.73,104.06,97,94,81,48,15.08,0.98,12.71,7.96,0.85
CCM,Healthcare,Medical Care Facilities,170.99,185.67,316.89,469.73,325.66,91.33,97,98,98,11,8.0,0.24,6.66,7.03,0.87
YIBO,Technology,Computer Hardware,170.47,170.47,159.77,128.87,91.94,92.11,97,89,16,14,3.14,0.46,2.7,2.45,0.45
AREB,Consumer Cyclical,Footwear & Accessories,170.25,199.51,295.53,293.5,198.56,102.88,97,98,95,44,2.88,0.13,4.2,3.55,0.25
RTC,Technology,Software—Application,169.32,176.83,186.1,167.43,142.42,131.18,97,95,89,84,7.79,0.15,7.76,6.79,0.41
AUR,Technology,Information Technology Services,168.82,172.73,174.14,149.95,104.85,154.76,97,94,58,91,6.31,0.98,4.83,3.44,0.67
JCSE,Industrials,Specialty Industrial Machinery,168.67,172.66,170.18,181.4,133.11,89.37,97,96,86,9,1.4,0.95,1.24,0.94,0.59
VRNA,Healthcare,Biotechnology,167.24,170.49,172.54,162.62,96.41,116.72,97,95,33,73,34.63,1.0,29.07,19.81,0.93
ADMA,Healthcare,Biotechnology,167.19,175.71,178.9,179.76,166.45,133.48,97,96,93,85,15.78,0.72,18.06,10.52,0.71
IGMS,Healthcare,Biotechnology,166.77,167.98,168.43,130.31,145.41,216.45,97,90,90,96,16.72,0.93,12.89,10.69,0.67
VIOT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",166.13,168.14,167.54,155.52,121.56,93.29,97,95,81,21,1.32,0.59,1.47,0.95,0.58
TROO,Technology,Software—Application,166.05,194.01,263.72,270.59,124.11,74.37,97,98,82,3,2.23,0.33,3.52,2.35,0.05
VHI,Basic Materials,Chemicals,166.03,166.03,158.07,132.99,119.5,105.42,97,91,79,51,36.59,1.0,29.51,19.49,0.44
ORGN,Basic Materials,Chemicals,165.17,165.4,165.68,168.27,172.17,78.85,97,96,93,4,1.43,0.68,1.45,0.94,0.53
AXGN,Healthcare,Medical Devices,165.0,166.96,166.96,152.72,120.13,175.91,97,94,80,94,13.16,0.86,13.26,9.33,0.62
CORZ,Technology,Software—Infrastructure,164.52,172.7,209.43,259.88,212.4,95.22,97,98,96,26,12.81,0.96,11.14,7.05,0.84
TSE,Basic Materials,Specialty Chemicals,164.15,164.15,154.25,102.76,69.3,104.78,97,55,3,49,5.57,0.53,4.57,4.03,0.52
UXIN,Consumer Cyclical,Auto & Truck Dealerships,163.68,163.68,135.31,94.33,92.21,60.96,97,26,17,2,5.95,0.38,3.04,2.51,0.33
CMMB,Healthcare,Biotechnology,162.73,169.26,177.42,175.88,143.28,116.71,97,96,89,73,1.57,0.56,1.56,1.01,0.92
LENZ,Healthcare,Biotechnology,162.54,170.64,211.91,751.82,3469.0,748.78,97,99,99,99,27.99,1.0,23.22,15.63,0.67
JVA,Consumer Defensive,Packaged Foods,161.3,163.99,166.43,161.16,145.12,142.6,97,95,89,89,3.49,0.99,2.69,1.83,0.66
UPST,Financial Services,Credit Services,161.17,161.17,155.5,136.95,93.2,134.43,97,92,19,86,53.13,0.96,40.51,30.1,0.82
CNFR,Financial Services,Insurance—Property & Casualty,160.25,160.25,153.84,126.45,94.67,117.21,97,88,25,74,1.07,0.35,1.02,1.04,0.0
ZETA,Technology,Software—Infrastructure,160.09,162.63,162.63,153.09,144.77,114.22,97,94,89,69,27.9,0.8,27.5,17.26,2.02
LWAY,Consumer Defensive,Packaged Foods,160.07,160.07,150.37,111.05,153.48,115.26,97,74,91,71,26.4,0.95,22.1,16.69,0.37
RKLB,Industrials,Aerospace & Defense,159.98,159.98,153.79,133.72,106.61,107.58,97,91,62,57,10.81,0.95,7.67,5.3,0.63
CURI,Communication Services,Broadcasting,159.88,159.88,151.13,160.73,221.59,132.84,97,95,96,85,2.59,0.99,1.71,1.1,0.89
RR,Industrials,Specialty Industrial Machinery,159.63,160.76,159.88,147.81,72.46,110.54,97,94,3,63,0.73,0.03,0.91,1.8,0.47
SDST,Industrials,Electrical Equipment & Parts,159.47,185.35,185.35,165.7,99.61,93.03,97,95,43,21,7.7,0.04,9.26,10.93,0.3
LUMO,Healthcare,Biotechnology,159.21,159.21,144.19,112.37,89.05,84.5,97,76,12,6,4.02,0.99,3.6,2.84,0.18
AKA,Consumer Cyclical,Apparel Retail,159.04,159.04,157.41,171.65,173.75,131.96,97,96,93,85,26.6,0.84,23.08,16.02,1.19
FOA,Financial Services,Credit Services,159.01,159.12,158.44,129.94,81.14,99.67,97,90,5,36,11.07,0.8,9.53,7.78,0.24
MNTS,Industrials,Aerospace & Defense,158.94,158.94,141.34,134.89,109.43,56.24,97,91,67,2,0.67,0.08,0.61,0.62,0.11
RDFN,Real Estate,Real Estate Services,158.84,161.08,162.44,138.77,98.27,151.54,96,92,39,91,11.23,0.67,10.74,7.9,0.83
SHIM,Industrials,Engineering & Construction,158.58,174.64,174.64,147.03,78.27,93.82,96,93,4,23,2.3,0.13,2.76,3.81,0.24
HRTG,Financial Services,Insurance—Property & Casualty,158.28,159.03,159.03,138.03,136.44,119.04,96,92,87,76,10.11,0.42,13.77,9.33,0.59
TVTX,Healthcare,Biotechnology,157.09,157.09,153.25,137.46,101.21,119.17,96,92,48,76,17.87,0.97,12.69,9.07,0.44
APLD,Technology,Information Technology Services,156.81,156.81,152.89,144.31,130.24,121.44,96,93,85,78,8.18,0.94,5.93,4.92,1.08
APLT,Healthcare,Biotechnology,155.83,155.83,149.7,122.87,222.76,222.76,96,86,96,96,8.96,0.98,6.9,5.3,0.26
LUNR,Industrials,Aerospace & Defense,155.79,155.79,146.34,102.1,237.31,226.82,96,53,96,96,8.24,0.69,6.3,5.12,0.44
VOXX,Technology,Consumer Electronics,155.66,155.66,135.32,86.46,79.52,104.79,96,13,5,50,7.54,0.57,5.41,5.92,0.05
ITI,Technology,Communication Equipment,155.54,155.54,153.96,134.83,97.79,105.67,96,91,37,52,7.18,1.0,7.11,5.29,0.22
BFLY,Healthcare,Medical Devices,155.44,155.44,155.07,131.37,107.38,123.02,96,90,64,79,1.76,0.82,1.51,1.14,0.59
KXIN,Consumer Cyclical,Auto & Truck Dealerships,155.4,155.4,122.36,92.24,79.02,121.65,96,21,5,78,0.18,0.03,0.12,0.2,0.86
LBPH,Healthcare,Biotechnology,154.76,154.76,175.74,176.87,562.03,1384.21,96,96,98,99,59.21,1.0,36.77,26.72,1.84
NOVA,Technology,Solar,154.29,170.24,187.24,184.58,100.26,125.41,96,96,45,81,5.74,0.18,9.32,7.41,2.25
FFIE,Consumer Cyclical,Auto Manufacturers,153.68,202.34,625.41,10359.53,4083.59,33.6,96,99,99,1,2.24,0.0,4.19,11.41,0.19
FWRD,Industrials,Integrated Freight & Logistics,153.33,153.33,153.33,134.53,63.61,79.06,96,91,2,4,39.66,0.43,33.66,30.29,1.27
CVKD,Healthcare,Biotechnology,152.72,152.72,138.54,107.48,120.01,169.43,96,67,80,93,17.26,0.53,10.29,9.46,2.2
AQST,Healthcare,Drug Manufacturers—Specialty & Generic,152.61,152.61,150.97,122.92,179.65,181.99,96,86,94,94,5.03,0.77,4.61,3.63,1.6
AP,Industrials,Metal Fabrication,152.51,160.33,164.81,118.64,85.53,95.08,96,83,8,25,1.97,0.57,1.89,1.93,0.71
CRMD,Healthcare,Biotechnology,152.46,152.46,142.55,115.13,144.03,110.95,96,80,89,64,11.01,1.0,7.1,5.02,0.79
YOU,Technology,Software—Application,152.36,152.36,148.45,134.89,90.42,108.21,96,91,14,58,36.05,0.94,30.88,22.16,0.94
ATNF,Healthcare,Biotechnology,152.26,152.26,140.44,132.73,80.9,72.53,96,91,5,3,5.03,0.5,1.98,2.45,7.58
PLSE,Healthcare,Medical Instruments & Supplies,152.1,162.24,181.65,196.12,144.11,195.57,96,97,89,95,17.3,0.75,17.81,12.28,0.57
SKE,Basic Materials,Other Industrial Metals & Mining,151.61,152.5,158.52,151.16,116.17,98.71,96,94,76,33,9.82,1.0,8.23,5.66,0.76
XGN,Healthcare,Diagnostics & Research,151.4,152.71,153.32,144.72,106.31,116.76,96,93,61,73,2.88,0.74,2.97,2.13,0.26
LFVN,Consumer Defensive,Packaged Foods,151.08,151.08,144.91,116.01,105.05,96.79,96,81,58,29,12.22,0.89,10.1,7.49,0.33
EVRI,Consumer Cyclical,Gambling,150.57,150.57,149.3,140.98,83.71,91.17,96,93,7,11,13.29,1.0,13.09,10.31,0.85
ETON,Healthcare,Drug Manufacturers—Specialty & Generic,150.16,150.16,139.35,110.3,88.57,107.85,96,73,11,57,8.35,0.99,5.57,4.27,0.56
CNTA,Healthcare,Biotechnology,149.78,149.78,146.56,128.46,140.43,140.43,96,89,89,88,16.05,0.9,14.64,10.84,0.57
PLCE,Consumer Cyclical,Apparel Manufacturing,149.73,149.73,138.39,92.16,83.12,95.65,96,21,7,27,11.76,0.28,10.61,12.3,0.26
EUDA,Healthcare,Health Information Services,149.72,157.6,190.62,205.59,184.16,167.72,96,97,94,93,4.17,0.82,4.05,2.69,1.0
CTOR,Healthcare,Drug Manufacturers—Specialty & Generic,148.71,154.2,167.7,165.81,96.69,92.72,96,95,34,19,1.24,0.01,3.16,9.71,0.87
INSM,Healthcare,Biotechnology,148.68,160.56,222.5,328.53,225.93,102.78,96,98,96,44,74.54,0.92,74.08,49.19,0.49
ISPO,Consumer Cyclical,Travel Services,148.61,148.61,144.4,130.03,96.79,98.79,96,90,34,33,4.02,0.19,4.08,4.06,0.12
PPTA,Basic Materials,Other Precious Metals & Mining,148.38,148.38,147.89,139.56,170.82,118.47,96,92,93,75,10.13,1.0,8.74,5.88,0.92
CYH,Healthcare,Medical Care Facilities,148.38,148.65,149.72,136.25,112.25,128.22,96,92,72,83,5.95,0.93,5.5,4.02,0.8
DDL,Consumer Defensive,Grocery Stores,148.35,148.35,145.78,144.56,141.88,85.01,96,93,89,6,3.07,0.69,2.7,1.85,0.37
PCT,Industrials,Pollution & Treatment Controls,148.2,148.2,142.8,118.92,153.58,151.99,96,84,91,91,10.68,1.0,7.64,5.9,1.92
LGVN,Healthcare,Biotechnology,147.38,170.52,251.48,285.15,95.44,79.83,96,98,28,4,2.19,0.06,2.11,3.42,0.51
PRM,Basic Materials,Specialty Chemicals,147.33,147.33,146.75,136.37,147.51,144.4,96,92,90,89,13.5,1.0,11.99,8.18,0.82
TRUP,Financial Services,Insurance—Specialty,147.07,147.07,145.86,143.81,112.65,117.76,96,93,72,74,54.84,0.98,44.79,32.34,2.31
OMIC,Healthcare,Medical Instruments & Supplies,147.04,147.04,131.37,76.86,115.41,129.22,96,7,75,84,15.2,0.75,11.04,12.07,0.05
VNET,Technology,Information Technology Services,146.95,146.95,142.25,118.55,114.73,97.02,96,83,75,29,3.64,0.77,3.0,2.18,0.62
TWKS,Technology,Information Technology Services,146.82,147.78,147.78,134.77,93.51,111.0,96,91,19,64,4.42,0.75,4.38,3.51,0.35
RYAM,Basic Materials,Chemicals,146.6,147.85,147.85,138.25,120.98,123.62,96,92,80,80,7.98,0.84,7.93,5.6,0.96
ZVRA,Healthcare,Biotechnology,146.56,148.3,148.88,137.6,102.19,124.01,96,92,51,80,8.49,0.99,7.52,6.03,0.38
HBB,Consumer Cyclical,"Furnishings, Fixtures & Appliances",146.22,146.22,144.4,123.39,122.74,123.81,96,86,81,80,31.21,0.99,28.73,22.07,0.6
GNSS,Technology,Scientific & Technical Instruments,145.98,146.68,147.8,141.29,119.66,109.28,96,93,79,61,3.8,0.92,3.29,2.36,0.49
CASI,Healthcare,Biotechnology,145.85,159.0,202.31,202.31,115.37,174.42,96,97,75,94,5.58,0.6,6.27,5.02,0.81
CMTL,Technology,Communication Equipment,145.68,147.31,152.46,155.23,80.99,84.07,96,95,5,6,4.12,0.23,3.65,3.93,2.33
ALBT,Real Estate,Real Estate Services,145.68,166.86,321.21,619.7,375.75,71.48,96,99,98,3,0.18,0.0,0.26,0.35,0.07
FTHM,Real Estate,Real Estate Services,145.57,145.57,145.16,132.61,77.67,97.99,96,90,4,31,2.69,0.47,2.66,2.25,0.21
AXDX,Healthcare,Medical Devices,145.51,145.51,142.64,137.27,100.59,72.16,96,92,46,3,1.81,0.19,1.73,1.37,0.77
