Ticker,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
VST,Utilities,Utilities—Independent Power Producers,216.47,216.47,223.37,178.4,263.5,209.46,98,95,97,95,132.26,0.94,95.15,75.41,1.57
APP,Technology,Software—Application,216.24,219.5,216.16,188.52,236.0,238.26,98,95,97,96,145.3,0.98,105.74,77.19,1.19
GGAL,Financial Services,Banks—Regional,214.34,217.2,190.78,175.8,214.52,181.43,98,94,96,93,49.44,0.99,40.03,30.02,1.05
APLT,Healthcare,Biotechnology,213.36,213.36,206.38,217.31,285.77,454.2,98,97,98,98,8.89,1.0,6.68,5.19,0.66
SWIM,Industrials,Building Products & Equipment,213.07,219.39,211.17,181.4,119.91,122.0,98,95,77,77,6.98,1.0,6.07,3.89,0.55
RGS,Consumer Cyclical,Personal Services,212.14,212.14,346.93,354.44,222.65,70.46,98,98,96,9,26.94,0.75,23.67,14.07,0.41
VKTX,Healthcare,Biotechnology,212.04,216.66,227.64,275.38,439.92,607.2,98,98,98,99,65.8,0.66,61.51,56.39,0.59
POWL,Industrials,Electrical Equipment & Parts,211.91,211.91,200.62,176.09,217.39,241.0,98,94,96,96,266.48,1.0,189.72,153.92,0.71
PI,Technology,Communication Equipment,209.71,209.71,200.68,179.78,180.55,134.98,98,95,93,84,238.58,1.0,183.41,145.15,0.81
FTAI,Industrials,Rental & Leasing Services,208.88,218.63,206.12,211.98,206.82,176.68,98,97,95,92,148.09,1.0,122.69,85.54,1.09
QTTB,Healthcare,Biotechnology,206.7,225.3,292.32,275.79,175.68,176.05,98,98,93,92,46.29,0.91,42.39,25.84,0.89
SG,Consumer Cyclical,Restaurants,206.02,206.02,187.74,217.25,265.75,217.59,98,97,97,95,39.3,1.0,33.61,24.72,0.72
PRM,Basic Materials,Specialty Chemicals,204.8,205.39,199.03,183.99,142.79,137.74,98,95,88,85,12.98,0.96,11.72,8.0,0.65
CRMD,Healthcare,Biotechnology,204.56,207.06,201.83,151.69,144.6,143.38,98,92,88,87,10.06,0.99,6.58,4.89,0.7
BYRN,Industrials,Aerospace & Defense,203.45,253.1,267.41,215.27,279.05,292.07,98,97,97,97,14.94,0.74,13.72,11.5,1.74
AVAH,Healthcare,Medical Care Facilities,201.98,201.98,240.61,234.42,150.34,177.61,98,97,90,92,5.06,0.85,5.04,3.23,0.46
VHI,Basic Materials,Chemicals,198.43,201.62,204.85,179.03,135.32,101.91,98,95,85,53,35.61,1.0,28.04,19.07,0.75
PCTTU,Industrials,Pollution & Treatment Controls,195.49,197.19,160.64,140.42,131.04,128.81,98,89,83,81,12.88,1.0,9.44,7.39,0.0
BMA,Financial Services,Banks—Regional,193.52,197.32,176.32,163.76,246.4,202.03,98,93,97,95,74.18,0.99,62.15,51.04,0.46
UXIN,Consumer Cyclical,Auto & Truck Dealerships,193.17,200.84,233.95,54.55,62.16,20.83,98,6,6,1,5.65,0.31,2.71,2.54,0.09
IESC,Industrials,Engineering & Construction,192.85,192.85,182.66,170.12,235.31,189.91,98,94,96,94,228.04,1.0,179.08,136.68,1.39
QH,Technology,Software—Application,192.74,204.96,227.48,177.94,47.05,98.31,98,95,3,47,1.5,0.84,0.83,0.81,0.05
CMPO,Industrials,Metal Fabrication,192.24,192.24,200.54,187.88,113.15,99.31,98,95,71,49,14.81,1.0,12.16,7.77,1.09
ETON,Healthcare,Drug Manufacturers—Specialty & Generic,192.16,192.16,173.7,111.46,87.56,119.04,97,68,23,75,8.19,1.0,5.19,4.19,1.54
JG,Technology,Software—Infrastructure,189.01,276.14,287.24,143.41,94.9,99.53,97,90,42,49,6.19,0.57,4.93,3.56,0.37
TREE,Financial Services,Financial Conglomerates,189.0,189.0,179.56,205.44,207.71,181.48,97,96,96,93,60.78,1.0,54.21,43.66,0.82
SNAL,Communication Services,Electronic Gaming & Multimedia,187.88,187.88,148.53,77.22,83.76,73.68,97,15,18,10,2.24,1.0,0.9,0.95,0.91
MBRX,Healthcare,Biotechnology,186.66,189.19,305.14,444.81,816.07,813.47,97,99,99,99,2.37,0.36,2.45,2.81,0.34
SPRY,Healthcare,Biotechnology,185.78,185.78,231.78,186.77,153.06,161.85,97,95,90,91,14.95,1.0,13.06,9.64,0.78
WULF,Financial Services,Capital Markets,185.68,185.68,188.49,307.41,254.74,205.48,97,98,97,95,4.49,0.65,4.24,3.14,0.9
CHCI,Real Estate,Real Estate—Diversified,184.54,203.69,203.69,149.2,162.0,120.26,97,91,92,76,11.73,0.93,8.31,6.41,0.74
PCT,Industrials,Pollution & Treatment Controls,184.0,184.0,168.23,139.59,121.42,124.31,97,89,78,79,9.37,0.9,7.35,5.77,0.48
TPC,Industrials,Engineering & Construction,182.93,190.66,193.59,238.86,238.22,178.69,97,97,97,93,26.65,0.95,23.4,17.65,0.44
BNTC,Healthcare,Biotechnology,182.59,192.05,204.01,227.74,290.2,162.51,97,97,98,91,10.16,0.9,9.06,6.88,2.66
NRIX,Healthcare,Biotechnology,182.09,182.09,198.97,233.14,189.06,168.78,97,97,94,92,25.16,0.98,23.27,16.66,1.16
MYTE,Consumer Cyclical,Luxury Goods,181.91,189.26,158.48,106.32,148.09,87.38,97,61,89,20,7.8,0.97,4.23,4.03,0.41
TVTX,Healthcare,Biotechnology,181.31,182.53,162.9,142.53,101.17,81.51,97,89,54,15,17.44,0.99,11.94,8.9,0.86
RKLB,Industrials,Aerospace & Defense,180.33,181.91,188.76,143.42,103.42,95.35,97,90,58,41,9.88,1.0,7.19,5.2,0.98
INSM,Healthcare,Biotechnology,179.94,179.94,186.84,286.68,255.98,122.26,97,98,97,77,75.08,0.93,73.81,48.3,0.55
AXGN,Healthcare,Medical Devices,179.72,186.75,194.47,171.2,103.56,146.04,97,94,58,87,14.25,0.96,12.84,9.19,0.55
OPT,Healthcare,Biotechnology,179.29,186.35,180.51,109.96,129.07,129.92,97,66,82,82,4.9,0.93,3.36,3.06,1.7
PDYN,Technology,Software—Infrastructure,179.01,209.33,170.47,196.45,222.31,231.76,97,96,96,96,2.45,0.87,1.78,1.54,0.56
DDL,Consumer Defensive,Grocery Stores,178.99,192.33,200.32,153.14,122.57,63.6,97,92,79,6,3.27,0.76,2.6,1.82,0.48
OCUL,Healthcare,Biotechnology,178.54,178.54,172.64,196.85,177.24,258.06,97,96,93,97,10.46,0.95,8.76,7.27,2.41
LUNR,Industrials,Aerospace & Defense,178.17,183.18,221.61,139.22,134.12,196.07,97,88,85,94,7.82,0.64,5.92,5.0,0.5
DUO,Real Estate,Real Estate Services,177.19,318.19,661.25,77.75,139.06,49.5,97,15,87,3,1.06,0.18,0.89,0.65,0.3
NUTX,Healthcare,Health Information Services,176.81,222.12,226.04,226.16,29.73,51.44,97,97,1,4,19.3,0.4,19.36,14.31,0.53
AGMH,Technology,Computer Hardware,176.57,197.29,205.52,100.26,78.95,108.15,97,50,14,63,1.81,0.82,1.36,1.32,0.97
ROOT,Financial Services,Insurance—Property & Casualty,176.42,186.78,185.18,459.23,866.07,886.7,97,99,99,99,42.23,0.46,42.32,44.03,0.69
GATO,Basic Materials,Other Precious Metals & Mining,176.14,181.32,186.67,186.09,206.03,157.7,97,95,95,90,16.47,0.99,13.67,10.32,0.32
NTRB,Healthcare,Biotechnology,176.07,176.07,183.15,258.0,211.11,163.01,97,98,96,91,8.09,0.84,5.56,4.47,0.79
IPX,Basic Materials,Other Industrial Metals & Mining,175.66,179.15,179.15,150.95,154.41,181.61,97,91,90,93,24.65,0.99,18.37,14.95,1.49
GDC,Communication Services,Electronic Gaming & Multimedia,172.99,192.57,299.54,460.74,86.5,65.73,97,99,21,7,2.59,0.28,3.89,2.04,0.11
PLTR,Technology,Software—Infrastructure,172.79,176.08,169.75,156.74,160.94,174.67,97,92,91,92,43.4,1.0,34.31,25.62,0.62
TLN,Utilities,Utilities—Independent Power Producers,172.6,192.57,208.48,190.32,168.24,131.15,97,95,92,83,166.61,0.83,154.5,109.39,0.91
COHR,Technology,Scientific & Technical Instruments,172.38,175.01,169.16,150.05,146.56,151.23,97,91,89,89,102.58,0.97,80.14,64.85,0.84
LX,Financial Services,Credit Services,172.33,180.69,180.69,84.67,84.11,87.92,97,21,19,21,3.68,1.0,2.09,1.87,2.54
RDW,Industrials,Aerospace & Defense,171.98,171.98,162.28,211.54,199.88,133.96,97,97,95,84,7.88,0.96,6.51,4.99,1.16
RSI,Consumer Cyclical,Gambling,171.96,172.05,162.04,195.81,184.93,175.72,97,96,94,92,11.36,0.99,9.88,7.84,0.51
CNTA,Healthcare,Biotechnology,171.8,171.8,180.08,181.4,160.83,196.81,97,95,91,94,16.66,0.95,14.22,10.68,0.35
POET,Technology,Semiconductors,171.68,229.17,278.43,214.77,192.16,76.16,97,97,95,11,3.75,0.75,3.37,2.16,0.5
PLSE,Healthcare,Medical Instruments & Supplies,171.66,177.35,213.8,255.5,240.04,200.9,97,98,97,95,16.52,0.7,17.57,12.16,0.69
TECX,Healthcare,Biotechnology,171.53,172.72,571.02,102.41,112.62,101.74,97,54,70,53,33.75,1.0,21.6,17.37,1.49
CLPT,Healthcare,Medical Devices,171.35,171.35,188.47,202.8,106.4,104.88,97,96,62,58,12.41,0.91,11.23,7.66,2.51
ANNX,Healthcare,Biotechnology,171.05,171.05,172.45,178.99,177.84,208.87,97,95,93,95,7.41,0.94,6.2,5.49,1.57
USAP,Basic Materials,Steel,170.81,176.75,177.04,185.3,199.43,169.76,97,95,95,92,40.83,0.95,38.79,29.03,1.22
EAT,Consumer Cyclical,Restaurants,169.9,169.9,157.74,146.19,166.22,114.8,97,90,92,71,87.7,1.0,72.9,58.87,0.88
PNTG,Healthcare,Medical Care Facilities,169.75,169.75,192.74,184.71,155.27,138.04,97,95,90,85,34.79,0.92,33.05,23.68,0.81
LWAY,Consumer Defensive,Packaged Foods,169.64,176.21,178.51,160.74,271.91,206.12,97,93,97,95,26.58,0.96,20.86,16.43,0.25
SUPV,Financial Services,Banks—Regional,169.55,176.7,166.58,179.37,240.26,192.64,97,95,97,94,7.67,0.89,7.37,6.03,0.64
CSTL,Healthcare,Diagnostics & Research,169.25,169.25,142.67,136.59,114.62,124.89,97,88,72,79,34.26,1.0,28.83,23.5,2.47
LFVN,Consumer Defensive,Packaged Foods,169.14,174.43,179.46,131.52,122.27,129.42,97,85,79,82,12.3,0.9,9.73,7.37,1.01
VITL,Consumer Defensive,Farm Products,168.97,168.97,158.7,238.67,262.56,169.15,97,97,97,92,39.95,0.81,33.26,29.54,0.97
IGMS,Healthcare,Biotechnology,168.86,168.86,207.6,144.84,109.47,204.47,97,90,66,95,16.8,0.94,12.34,10.55,1.07
LMB,Industrials,Building Products & Equipment,167.76,167.76,162.4,163.27,154.55,184.67,97,93,90,93,84.74,1.0,68.39,53.56,1.36
SE,Consumer Cyclical,Internet Retail,167.55,167.55,161.18,151.29,145.37,113.3,97,92,89,69,100.19,1.0,82.87,64.23,0.6
AGX,Industrials,Engineering & Construction,167.37,178.69,175.99,156.36,153.28,120.85,97,92,90,76,113.85,0.98,87.11,66.17,0.83
VRNA,Healthcare,Biotechnology,166.85,166.85,170.18,178.29,105.38,94.33,97,95,61,39,34.26,1.0,27.97,19.52,1.45
RMTI,Healthcare,Drug Manufacturers—Specialty & Generic,166.71,176.4,221.25,204.82,92.89,74.94,96,96,37,11,3.49,0.71,3.24,2.03,0.52
PPTA,Basic Materials,Other Precious Metals & Mining,166.37,178.48,210.49,214.01,177.43,151.17,96,97,93,89,9.3,0.89,8.41,5.74,0.32
AQST,Healthcare,Drug Manufacturers—Specialty & Generic,166.23,192.28,201.35,179.16,222.0,358.82,96,95,96,98,4.84,0.73,4.48,3.57,0.55
ALTS,Technology,Software—Application,165.88,187.43,199.33,272.85,806.19,463.51,96,98,99,98,1.78,0.31,2.01,2.15,0.1
AIRG,Technology,Communication Equipment,165.47,177.93,177.93,200.1,136.86,118.78,96,96,86,75,9.22,0.97,7.66,5.78,0.46
AMSC,Industrials,Specialty Industrial Machinery,164.08,164.44,167.51,310.64,275.65,208.87,96,98,97,95,23.81,0.68,21.36,17.62,0.73
HYLN,Consumer Cyclical,Auto Parts,164.05,175.58,173.13,196.94,140.62,164.08,96,96,87,91,2.39,0.92,2.08,1.64,0.4
KOSS,Technology,Consumer Electronics,164.01,167.16,188.41,309.16,381.86,74.23,96,98,98,10,7.25,0.45,7.48,4.99,0.58
SFM,Consumer Defensive,Grocery Stores,163.95,170.86,168.0,174.26,158.98,143.57,96,94,91,87,115.32,0.99,103.6,76.61,0.48
UPST,Financial Services,Credit Services,163.68,163.68,139.02,152.8,98.69,147.56,96,92,50,88,54.07,1.0,38.56,29.83,2.34
CLBT,Technology,Software—Infrastructure,163.64,163.8,160.4,156.95,133.57,147.36,96,92,85,88,18.06,0.99,16.41,12.34,0.56
CVKD,Healthcare,Biotechnology,163.62,163.62,156.33,116.44,67.92,220.37,96,75,8,95,14.5,0.4,9.52,9.35,2.08
VIOT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",163.42,182.33,190.75,205.96,113.75,88.64,96,96,71,22,1.5,0.73,1.44,0.94,0.65
VERA,Healthcare,Biotechnology,163.05,163.17,175.67,180.81,344.16,390.06,96,95,98,98,42.18,0.83,39.5,37.71,0.73
BGM,Healthcare,Drug Manufacturers—Specialty & Generic,162.79,169.13,231.92,228.38,134.77,91.3,96,97,85,31,7.4,0.86,6.75,4.38,0.47
BBAR,Financial Services,Banks—Regional,162.63,168.72,153.25,146.48,204.96,167.85,96,90,95,92,12.02,0.96,10.54,8.76,0.78
RYAM,Basic Materials,Chemicals,162.22,176.03,178.55,176.84,142.15,107.3,96,94,88,61,8.14,0.87,7.8,5.52,1.89
CIA,Financial Services,Insurance—Life,162.2,179.5,156.75,99.14,112.87,100.08,96,48,70,50,4.86,0.89,3.33,2.77,1.42
SN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",161.94,166.11,164.71,166.21,139.06,105.14,96,93,87,58,107.65,0.97,97.64,72.09,1.19
SGMO,Healthcare,Biotechnology,161.31,163.88,167.84,176.86,79.95,180.68,96,94,15,93,0.93,0.58,0.86,0.67,0.71
CRS,Industrials,Metal Fabrication,160.48,173.64,176.54,181.74,165.34,120.05,96,95,92,75,157.28,0.95,147.01,102.25,0.86
QFIN,Financial Services,Credit Services,160.04,162.74,167.09,133.44,117.06,109.83,96,86,74,65,32.97,0.99,26.17,20.03,0.62
NTRA,Healthcare,Diagnostics & Research,159.99,159.99,156.04,160.83,168.34,158.56,96,93,92,90,131.86,1.0,121.36,98.75,0.48
SRTS,Healthcare,Medical Devices,159.93,160.62,161.02,191.08,183.89,150.17,96,96,94,89,6.55,0.9,6.2,4.84,0.46
NVDA,Technology,Semiconductors,159.64,159.64,155.94,185.56,209.54,208.52,96,95,96,95,138.07,1.0,118.92,98.67,0.73
EUDA,Healthcare,Health Information Services,159.21,163.39,185.69,342.89,264.78,167.18,96,98,97,91,3.9,0.76,4.03,2.63,0.96
SNCR,Technology,Software—Infrastructure,158.82,162.1,164.8,181.03,132.29,157.41,96,95,84,90,12.22,0.77,12.88,9.43,0.78
VNET,Technology,Information Technology Services,158.71,158.71,160.17,114.72,91.68,69.62,96,73,34,8,4.0,0.9,2.86,2.17,0.63
MNPR,Healthcare,Biotechnology,158.02,162.48,203.02,118.54,146.72,215.4,96,77,89,95,5.39,0.74,3.61,3.36,0.03
CLMB,Technology,Electronics & Computer Distribution,157.96,167.17,167.17,160.0,121.47,136.32,96,93,78,85,107.03,1.0,91.4,68.65,1.04
HOOD,Financial Services,Capital Markets,157.29,157.29,135.35,162.77,175.42,160.3,96,93,93,91,27.0,1.0,21.22,18.54,1.16
AUR,Technology,Information Technology Services,157.26,167.98,203.07,169.87,134.59,166.03,96,94,85,91,5.83,0.88,4.62,3.4,0.48
DYN,Healthcare,Biotechnology,156.64,156.64,184.8,292.04,231.75,223.67,96,98,96,96,33.31,0.66,38.12,30.58,0.34
REAX,Real Estate,Real Estate Services,156.49,170.9,221.57,235.15,251.55,234.45,96,97,97,96,5.24,0.73,5.77,4.26,0.46
NVAX,Healthcare,Biotechnology,156.06,168.23,185.52,306.59,282.03,75.91,96,98,98,11,12.62,0.51,12.47,9.42,0.94
GCI,Communication Services,Publishing,155.83,165.11,175.09,188.01,182.35,102.11,96,95,94,54,5.42,0.91,5.04,3.59,0.35
OXBR,Financial Services,Insurance—Reinsurance,155.48,157.92,178.35,245.56,199.58,79.41,96,97,95,13,2.63,0.69,2.43,1.79,0.43
HIMS,Consumer Defensive,Household & Personal Products,155.45,155.45,151.11,226.75,223.68,172.59,96,97,96,92,20.5,0.77,16.52,15.43,1.94
MTTR,Technology,Software—Application,155.4,155.4,151.35,176.53,173.98,84.15,96,94,93,17,4.79,1.0,4.41,3.52,0.98
PTGX,Healthcare,Biotechnology,155.22,155.22,168.7,176.03,135.46,151.28,96,94,85,89,46.35,0.97,42.96,32.91,0.91
UI,Technology,Communication Equipment,155.06,155.06,149.19,133.65,108.13,74.46,96,86,64,10,241.52,1.0,200.66,149.2,0.82
GNSS,Technology,Scientific & Technical Instruments,154.79,158.54,161.96,160.89,106.03,93.78,96,93,62,37,3.78,0.91,3.19,2.32,1.34
FUTU,Financial Services,Capital Markets,154.71,192.78,192.78,105.95,140.73,111.53,96,60,87,67,106.35,0.73,73.57,63.68,1.02
TRUP,Financial Services,Insurance—Specialty,154.48,154.48,146.34,154.09,109.51,109.38,96,92,66,64,50.52,1.0,43.27,31.87,0.82
BWIN,Financial Services,Insurance Brokers,154.31,154.34,158.82,157.0,133.19,120.8,96,92,84,76,52.25,1.0,46.66,34.45,0.72
INOD,Technology,Information Technology Services,154.06,154.06,150.82,244.92,190.51,149.43,96,97,94,88,17.09,0.73,16.24,12.07,0.73
DRUG,Healthcare,Biotechnology,153.94,153.94,93.19,88.64,62.46,90.76,96,25,6,30,2.49,1.0,1.16,1.33,39.02
YOU,Technology,Software—Application,153.46,153.46,147.93,140.37,83.81,87.81,96,89,19,21,34.91,1.0,29.83,21.84,0.81
CVLT,Technology,Software—Application,153.38,153.47,147.62,160.76,132.99,125.41,96,93,84,80,163.91,1.0,150.57,115.11,0.65
PCVX,Healthcare,Biotechnology,153.29,154.13,164.18,166.13,125.73,144.65,96,93,80,87,113.11,0.94,99.04,77.65,0.5
LUMO,Healthcare,Biotechnology,153.29,153.29,139.66,133.06,87.77,86.03,96,86,23,19,3.9,0.87,3.44,2.82,0.35
CEG,Utilities,Utilities—Renewable,153.05,158.4,161.73,138.57,178.16,167.8,96,88,93,92,271.74,0.92,215.11,185.89,0.63
USLM,Basic Materials,Building Materials,153.0,154.9,154.89,149.62,154.94,132.77,96,91,90,83,101.35,0.99,84.36,67.65,0.81
