Ticker,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
LBPH,Healthcare,Biotechnology,229.56,237.93,325.72,373.92,314.22,415.4,98,99,98,98,38.9,0.98,34.33,25.57,2.66
JANX,Healthcare,Biotechnology,229.47,229.47,246.58,294.76,618.86,389.03,98,98,99,98,49.55,0.74,44.26,37.57,1.33
ZETA,Technology,Software—Infrastructure,225.99,247.97,241.14,224.24,181.03,122.67,98,97,94,77,31.67,0.94,26.74,16.72,1.77
EBS,Healthcare,Drug Manufacturers—Specialty & Generic,224.32,235.64,235.64,565.26,312.78,79.46,98,99,98,13,8.75,0.55,8.24,5.39,0.42
EWTX,Healthcare,Biotechnology,223.7,223.7,243.09,197.36,198.66,236.18,98,96,95,96,31.92,1.0,21.31,18.17,1.26
WAVE,Utilities,Utilities—Renewable,223.61,235.69,282.48,177.44,196.91,155.55,98,95,95,90,6.6,1.0,4.07,2.75,3.14
CURI,Communication Services,Broadcasting,219.27,228.2,245.86,203.37,175.34,181.95,98,96,93,93,2.11,0.94,1.57,1.05,1.09
SWIM,Industrials,Building Products & Equipment,218.76,219.39,210.52,177.75,119.91,122.0,98,95,77,77,6.95,1.0,6.0,3.87,0.41
APP,Technology,Software—Application,217.35,219.5,213.65,163.52,236.0,238.26,98,93,96,96,147.0,1.0,104.21,76.67,0.9
GGAL,Financial Services,Banks—Regional,217.2,217.2,190.78,175.29,214.52,181.43,98,94,96,93,49.77,1.0,39.57,29.86,0.89
JVA,Consumer Defensive,Packaged Foods,216.36,216.36,262.41,203.68,170.25,122.1,98,96,92,77,3.14,0.88,2.55,1.77,0.68
BVS,Healthcare,Medical Devices,216.34,216.34,220.59,193.97,201.72,204.81,98,96,95,95,12.13,1.0,10.04,6.59,0.66
CAVA,Consumer Cyclical,Restaurants,215.84,220.85,213.94,213.23,187.19,139.3,98,97,94,85,133.65,1.0,113.78,79.6,0.49
QTTB,Healthcare,Biotechnology,215.48,229.56,292.32,275.79,176.05,142.72,98,98,93,86,48.55,0.97,42.22,25.66,0.8
VKTX,Healthcare,Biotechnology,214.83,225.38,227.64,275.38,439.92,607.2,98,98,98,99,65.84,0.66,61.25,56.16,1.08
EVGO,Consumer Cyclical,Specialty Retail,212.41,227.3,227.3,156.03,106.43,67.99,98,92,62,8,7.23,1.0,4.43,2.99,1.14
GDS,Technology,Information Technology Services,211.57,211.57,210.76,184.29,127.57,69.22,98,95,81,8,21.48,0.92,16.83,10.24,0.35
SMR,Industrials,Specialty Industrial Machinery,209.91,209.91,199.93,299.29,241.56,170.27,98,98,97,92,13.14,0.81,9.77,7.21,1.48
FTAI,Industrials,Rental & Leasing Services,208.91,218.63,205.62,211.98,206.82,176.68,98,97,95,92,146.4,1.0,121.76,85.04,1.29
POWL,Industrials,Electrical Equipment & Parts,207.74,207.74,189.87,176.09,217.39,241.0,98,94,96,96,262.97,1.0,187.46,153.03,0.94
DUO,Real Estate,Real Estate Services,206.44,379.54,661.25,77.75,139.06,49.5,98,16,86,3,1.28,0.23,0.87,0.65,0.71
PI,Technology,Communication Equipment,206.2,206.2,199.35,179.78,180.55,134.98,98,95,93,84,235.65,1.0,181.43,144.41,0.66
PRM,Basic Materials,Specialty Chemicals,205.39,205.39,196.72,183.99,142.79,136.5,98,95,88,85,12.92,0.95,11.65,7.96,0.74
VST,Utilities,Utilities—Independent Power Producers,204.52,223.37,223.37,190.91,263.5,209.46,98,96,97,95,125.29,0.88,93.95,74.94,1.44
APLT,Healthcare,Biotechnology,204.28,209.24,206.38,217.31,293.85,454.2,98,97,98,98,8.57,1.0,6.62,5.16,0.47
CRMD,Healthcare,Biotechnology,204.17,207.06,197.11,151.69,144.6,143.38,98,92,88,87,10.12,1.0,6.47,4.86,1.01
AKA,Consumer Cyclical,Apparel Retail,203.77,215.7,276.22,239.06,409.51,168.95,98,97,98,92,23.04,0.71,22.11,15.6,1.1
EOSE,Industrials,Electrical Equipment & Parts,203.24,207.91,221.15,244.48,142.43,67.9,98,97,88,8,3.14,0.95,2.4,1.4,0.63
VHI,Basic Materials,Chemicals,201.62,204.85,204.85,179.03,135.32,101.91,98,95,85,53,35.61,1.0,27.68,18.97,0.69
RGS,Consumer Cyclical,Personal Services,200.72,207.74,346.93,354.44,222.65,70.46,98,98,96,8,26.91,0.75,23.61,13.98,1.23
SG,Consumer Cyclical,Restaurants,199.16,205.46,183.74,217.25,265.75,217.59,98,97,97,95,37.88,0.99,33.36,24.58,1.18
AVAH,Healthcare,Medical Care Facilities,198.2,198.2,240.61,234.42,141.62,182.05,98,97,87,93,4.97,0.83,5.02,3.22,0.4
BMA,Financial Services,Banks—Regional,197.32,197.32,176.32,163.76,246.4,202.03,98,93,97,95,74.83,1.0,61.61,50.82,0.68
PCTTU,Industrials,Pollution & Treatment Controls,197.19,197.19,155.54,117.53,131.04,120.49,98,76,83,76,12.88,1.0,9.36,7.34,0.61
BYRN,Industrials,Aerospace & Defense,196.14,267.41,267.41,194.88,292.07,286.95,98,96,98,97,13.96,0.69,13.59,11.46,1.15
BNTC,Healthcare,Biotechnology,192.05,192.05,204.01,227.74,290.2,162.51,98,97,98,91,10.86,0.99,9.01,6.84,1.21
POET,Technology,Semiconductors,190.88,229.17,278.43,214.77,192.16,76.16,98,97,95,11,3.85,0.77,3.35,2.15,0.62
NUTX,Healthcare,Health Information Services,190.42,222.12,226.16,195.05,23.97,55.29,98,96,1,4,19.79,0.41,19.12,14.36,0.6
QH,Technology,Software—Application,189.61,208.75,227.48,177.94,47.05,98.31,98,95,3,46,1.43,0.79,0.81,0.81,0.01
IPW,Consumer Cyclical,Internet Retail,189.61,200.52,254.81,297.9,424.75,101.87,98,98,98,53,1.59,0.41,1.48,1.18,0.9
ETON,Healthcare,Drug Manufacturers—Specialty & Generic,189.36,189.36,163.86,108.12,87.56,120.21,97,64,23,75,8.0,1.0,5.09,4.17,1.47
MYTE,Consumer Cyclical,Luxury Goods,189.26,189.26,100.85,117.34,148.09,87.38,97,76,89,20,7.95,1.0,4.16,4.01,1.36
CMPO,Industrials,Metal Fabrication,189.02,191.98,200.54,185.58,113.15,99.31,97,95,71,48,14.3,1.0,12.02,7.72,0.55
JG,Technology,Software—Infrastructure,187.87,287.24,287.24,138.25,94.9,99.53,97,88,42,49,6.14,0.57,4.86,3.54,0.76
TREE,Financial Services,Financial Conglomerates,187.6,187.6,182.32,205.44,207.71,181.48,97,96,95,93,60.24,1.0,53.95,43.51,0.72
AXGN,Healthcare,Medical Devices,186.75,186.75,194.47,170.78,103.56,146.04,97,94,58,87,14.71,1.0,12.72,9.15,2.1
OPT,Healthcare,Biotechnology,186.35,186.35,180.51,109.56,129.07,129.92,97,66,82,82,5.13,1.0,3.31,3.05,2.91
IESC,Industrials,Engineering & Construction,186.28,186.28,179.27,170.12,235.31,189.91,97,94,96,94,219.79,1.0,177.62,135.96,0.77
UXIN,Consumer Cyclical,Auto & Truck Dealerships,184.99,233.95,233.95,54.55,62.16,22.75,97,6,6,1,5.53,0.3,2.63,2.55,0.13
CSLR,Technology,Solar,184.92,210.7,243.75,265.48,160.66,89.72,97,98,91,23,2.34,0.74,2.09,1.36,1.79
TPC,Industrials,Engineering & Construction,183.76,193.59,193.59,238.86,238.22,178.69,97,97,96,93,26.73,0.95,23.22,17.56,0.43
DDL,Consumer Defensive,Grocery Stores,183.51,198.26,200.32,140.87,122.57,63.6,97,89,79,6,3.43,0.82,2.57,1.81,0.72
ALTS,Technology,Software—Application,182.8,187.43,220.31,272.85,806.19,463.51,97,98,99,98,1.81,0.31,2.01,2.15,0.36
MBRX,Healthcare,Biotechnology,182.64,189.19,305.14,444.81,816.07,813.47,97,99,99,99,2.44,0.37,2.46,2.8,0.71
PCT,Industrials,Pollution & Treatment Controls,182.6,182.6,168.23,135.53,124.09,124.31,97,87,79,78,9.4,0.9,7.3,5.75,0.76
VIOT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",182.33,190.75,190.75,205.96,113.75,88.64,97,96,71,22,1.63,0.82,1.43,0.94,0.36
CHCI,Real Estate,Real Estate—Diversified,181.98,203.69,188.98,146.28,162.0,118.64,97,91,91,74,11.39,0.89,8.2,6.37,1.33
AQST,Healthcare,Drug Manufacturers—Specialty & Generic,179.48,194.55,201.35,179.16,222.0,358.82,97,95,96,98,4.89,0.74,4.45,3.56,0.64
INSM,Healthcare,Biotechnology,178.56,178.56,191.1,286.68,255.98,122.58,97,98,97,77,74.56,0.92,73.75,48.08,0.7
SPRY,Healthcare,Biotechnology,178.15,182.7,231.78,186.77,153.06,161.85,97,95,90,91,14.52,0.97,12.96,9.59,0.56
IPX,Basic Materials,Other Industrial Metals & Mining,177.45,179.15,166.17,150.95,168.65,181.61,97,91,92,93,24.76,1.0,18.2,14.87,1.68
GDC,Communication Services,Electronic Gaming & Multimedia,177.37,192.57,310.94,460.74,82.55,77.8,97,99,17,12,2.73,0.3,3.87,2.03,0.16
PLSE,Healthcare,Medical Instruments & Supplies,177.35,177.35,213.8,255.5,210.12,200.9,97,98,96,95,17.08,0.74,17.54,12.14,0.73
LUNR,Industrials,Aerospace & Defense,177.26,193.11,221.61,122.38,134.12,196.07,97,80,85,94,7.61,0.62,5.84,4.98,0.59
USAP,Basic Materials,Steel,176.75,176.75,177.04,185.3,199.43,169.76,97,95,95,92,41.19,0.96,38.74,28.93,1.1
SUPV,Financial Services,Banks—Regional,176.7,176.7,169.3,179.37,240.26,192.64,97,95,97,94,7.93,0.93,7.33,6.01,0.5
RYAM,Basic Materials,Chemicals,176.03,176.03,178.55,176.84,142.15,107.3,97,95,88,61,8.95,1.0,7.76,5.5,0.64
HYLN,Consumer Cyclical,Auto Parts,175.58,175.58,173.13,196.94,140.62,164.08,97,96,87,91,2.43,0.94,2.06,1.63,0.85
TIGR,Financial Services,Capital Markets,175.51,258.93,258.93,108.07,112.59,108.5,97,64,70,63,8.62,0.59,4.76,4.2,3.47
ROOT,Financial Services,Insurance—Property & Casualty,175.23,186.78,187.17,459.23,866.07,886.7,97,99,99,99,42.74,0.47,42.6,43.87,2.15
NTRB,Healthcare,Biotechnology,175.2,175.2,183.15,258.0,211.11,163.01,97,98,96,91,7.91,0.82,5.51,4.44,1.43
GATO,Basic Materials,Other Precious Metals & Mining,175.17,184.78,186.67,192.5,206.03,157.7,97,96,95,90,16.43,0.99,13.57,10.28,0.76
LWAY,Consumer Defensive,Packaged Foods,175.03,176.21,178.51,160.74,271.91,206.12,97,93,97,95,26.63,0.96,20.55,16.37,0.35
COHR,Technology,Scientific & Technical Instruments,175.01,175.01,166.75,150.05,145.43,151.23,97,91,89,89,104.62,1.0,79.27,64.56,1.45
AGMH,Technology,Computer Hardware,174.92,197.29,205.52,90.04,78.95,108.15,97,28,15,62,1.84,0.84,1.34,1.32,0.77
PDYN,Technology,Software—Infrastructure,174.45,209.33,170.47,196.45,222.31,231.76,97,96,96,96,2.34,0.82,1.76,1.53,0.78
PLTR,Technology,Software—Infrastructure,173.9,176.08,169.75,156.48,160.94,174.67,97,92,91,92,43.51,1.0,33.94,25.49,1.0
PPTA,Basic Materials,Other Precious Metals & Mining,173.4,191.02,210.49,214.01,177.43,151.17,97,97,93,89,9.49,0.91,8.34,5.71,0.58
TVTX,Healthcare,Biotechnology,172.52,182.53,162.9,137.9,101.17,81.51,97,88,54,14,16.41,0.9,11.77,8.86,2.22
RSI,Consumer Cyclical,Gambling,172.05,172.05,160.54,195.81,184.93,175.72,97,96,94,92,11.41,1.0,9.85,7.81,1.26
RKLB,Industrials,Aerospace & Defense,171.97,184.32,188.76,134.99,99.32,98.96,97,87,51,48,9.7,0.98,7.09,5.18,0.55
AGX,Industrials,Engineering & Construction,171.92,178.69,171.24,156.36,153.28,101.36,97,92,90,52,115.14,1.0,86.22,65.84,1.1
AIRG,Technology,Communication Equipment,170.9,177.93,169.16,200.1,136.86,118.78,97,96,86,74,9.29,0.98,7.61,5.75,0.44
BYSI,Healthcare,Biotechnology,169.54,169.54,159.74,175.83,297.21,329.1,97,94,98,98,2.49,0.59,2.07,2.08,0.42
CNTA,Healthcare,Biotechnology,169.06,172.6,181.4,164.45,170.65,196.81,97,93,92,94,15.99,0.89,14.09,10.64,0.61
BBAR,Financial Services,Banks—Regional,168.72,168.72,153.25,146.48,204.96,167.85,97,91,95,91,12.35,1.0,10.46,8.73,0.59
VITL,Consumer Defensive,Farm Products,168.34,168.34,152.15,244.17,262.56,166.32,97,97,97,91,39.77,0.81,33.16,29.42,0.66
LFVN,Consumer Defensive,Packaged Foods,168.19,174.43,179.46,125.04,122.27,129.42,97,82,78,81,12.15,0.88,9.65,7.33,0.4
SFM,Consumer Defensive,Grocery Stores,167.86,170.86,165.79,174.26,158.98,143.57,97,94,91,87,116.12,1.0,103.25,76.27,0.49
TLN,Utilities,Utilities—Independent Power Producers,167.63,208.13,208.48,180.1,167.78,131.15,97,95,92,82,159.19,0.78,153.46,108.87,2.0
SNAL,Communication Services,Electronic Gaming & Multimedia,167.55,167.55,87.77,77.22,83.76,73.68,97,15,18,10,1.95,1.0,0.88,0.94,1.19
KOSS,Technology,Consumer Electronics,167.16,167.16,191.94,309.16,381.86,75.35,97,98,98,11,7.24,0.45,7.5,4.98,0.77
NRIX,Healthcare,Biotechnology,166.86,166.86,198.97,233.14,181.89,166.25,97,97,94,91,23.63,0.9,23.19,16.58,1.43
CRS,Industrials,Metal Fabrication,166.65,173.64,176.54,181.74,165.34,120.05,97,95,92,75,161.99,0.99,146.59,101.83,1.44
WULF,Financial Services,Capital Markets,166.36,166.36,188.49,307.41,254.74,205.48,97,98,97,95,4.21,0.6,4.22,3.13,0.99
SE,Consumer Cyclical,Internet Retail,166.03,166.03,161.18,151.29,145.37,113.3,96,92,89,69,99.29,1.0,82.08,63.93,1.01
PNTG,Healthcare,Medical Care Facilities,165.04,169.17,192.74,184.71,155.27,138.04,96,95,90,85,33.79,0.88,32.93,23.58,0.68
WOOF,Consumer Cyclical,Specialty Retail,164.7,178.55,164.42,132.93,113.28,50.51,96,86,71,3,5.14,0.85,3.72,2.95,0.39
LMB,Industrials,Building Products & Equipment,164.24,164.24,161.21,163.27,154.55,184.67,96,93,90,93,82.11,1.0,67.8,53.36,1.06
CIA,Financial Services,Insurance—Life,164.19,179.5,129.54,99.14,112.87,100.08,96,49,70,50,4.75,0.86,3.28,2.76,2.7
CLBT,Technology,Software—Infrastructure,163.8,163.8,158.93,156.95,133.57,147.36,96,92,85,88,18.06,0.99,16.3,12.29,1.16
AMSC,Industrials,Specialty Industrial Machinery,163.21,164.44,167.51,310.64,275.65,208.87,96,98,97,95,24.0,0.68,21.31,17.56,1.22
VERA,Healthcare,Biotechnology,163.17,163.17,175.67,180.81,351.05,390.06,96,95,98,98,42.72,0.84,39.41,37.58,1.18
RDW,Industrials,Aerospace & Defense,162.83,162.83,152.13,211.54,198.21,133.96,96,97,95,84,7.75,0.94,6.47,4.97,0.78
TECX,Healthcare,Biotechnology,161.84,174.12,571.02,102.41,112.62,106.71,96,54,70,60,31.36,0.95,21.27,17.29,0.92
EAT,Consumer Cyclical,Restaurants,161.7,162.68,156.62,146.19,166.22,114.8,96,91,92,71,83.48,0.98,72.33,58.66,0.64
BGM,Healthcare,Drug Manufacturers—Specialty & Generic,161.68,177.14,231.92,228.38,131.84,91.3,96,97,84,31,7.18,0.82,6.72,4.35,0.39
ANNX,Healthcare,Biotechnology,161.68,161.68,178.99,170.94,177.84,208.87,96,94,93,95,7.38,0.93,6.17,5.48,2.06
SN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",161.62,166.11,163.94,166.21,139.06,105.14,96,94,86,58,107.3,0.97,96.99,71.81,1.0
OCUL,Healthcare,Biotechnology,161.52,172.64,172.64,196.85,177.24,258.06,96,96,93,97,9.78,0.87,8.71,7.24,4.04
QFIN,Financial Services,Credit Services,161.18,167.09,167.09,133.44,117.06,109.83,96,87,74,65,33.03,0.99,25.89,19.94,0.73
CLMB,Technology,Electronics & Computer Distribution,160.87,167.17,161.82,160.0,121.47,136.32,96,93,78,85,105.69,1.0,90.59,68.4,0.84
FUTU,Financial Services,Capital Markets,160.85,192.78,190.76,110.27,140.73,111.53,96,67,87,67,111.02,0.79,72.58,63.41,1.44
SRTS,Healthcare,Medical Devices,160.62,160.62,161.4,191.08,183.89,150.17,96,96,94,89,6.62,0.92,6.19,4.82,0.69
SNCR,Technology,Software—Infrastructure,160.57,162.1,181.03,168.86,132.29,157.41,96,94,84,90,12.77,0.82,12.84,9.39,0.39
CLPT,Healthcare,Medical Devices,160.3,173.41,188.47,202.8,106.4,104.88,96,96,62,58,11.61,0.82,11.13,7.63,0.64
MNPR,Healthcare,Biotechnology,159.87,162.48,203.02,118.54,146.72,215.4,96,77,89,95,5.5,0.76,3.57,3.34,0.15
RMTI,Healthcare,Drug Manufacturers—Specialty & Generic,159.85,176.4,221.25,203.34,92.89,74.94,96,96,37,11,3.44,0.7,3.21,2.02,0.67
VRNA,Healthcare,Biotechnology,158.83,165.73,178.29,178.29,105.38,94.33,96,95,61,39,32.67,1.0,27.7,19.45,0.98
REAX,Real Estate,Real Estate Services,157.51,190.84,221.57,235.15,251.55,234.45,96,97,97,96,5.16,0.72,5.78,4.25,0.46
CVKD,Healthcare,Biotechnology,157.4,157.4,156.33,91.15,67.92,220.37,96,29,8,95,13.5,0.36,9.36,9.32,1.67
FIP,Industrials,Conglomerates,156.99,171.03,171.03,197.42,209.05,167.94,96,96,95,92,9.6,0.9,9.16,7.27,0.51
ILAG,Industrials,Building Products & Equipment,156.27,169.44,202.4,213.46,109.4,78.48,96,97,66,12,1.03,0.75,0.99,0.65,1.07
NVAX,Healthcare,Biotechnology,156.21,171.13,185.52,306.59,282.03,75.91,96,98,98,11,12.53,0.51,12.46,9.38,0.97
IGMS,Healthcare,Biotechnology,156.18,185.79,207.6,144.84,109.47,204.47,96,90,66,95,15.0,0.8,12.18,10.51,0.31
NVDA,Technology,Semiconductors,156.07,157.78,154.27,189.37,209.54,208.52,96,95,95,95,134.8,0.99,118.3,98.23,0.52
TSE,Basic Materials,Specialty Chemicals,155.96,180.89,180.89,89.1,52.62,55.9,96,26,4,4,6.51,0.67,4.22,4.09,0.93
AUR,Technology,Information Technology Services,155.69,170.19,203.07,160.41,134.59,166.03,96,93,85,91,5.75,0.86,4.58,3.4,0.62
DYN,Healthcare,Biotechnology,155.36,155.36,184.8,292.04,231.12,223.67,96,98,96,96,33.67,0.67,38.27,30.48,0.5
USLM,Basic Materials,Building Materials,154.9,154.9,154.89,149.62,154.94,132.77,96,91,90,83,101.81,1.0,83.9,67.38,1.38
CDRO,Consumer Cyclical,Gambling,154.76,159.72,160.39,172.96,205.86,208.34,96,94,95,95,8.51,0.97,8.0,6.84,1.33
PTGX,Healthcare,Biotechnology,154.15,154.84,168.7,176.03,130.84,151.28,96,94,83,89,45.08,0.93,42.78,32.79,0.91
PCVX,Healthcare,Biotechnology,154.13,154.13,164.18,166.13,125.73,144.65,96,94,80,87,114.42,0.96,98.29,77.4,0.56
LX,Financial Services,Credit Services,154.01,180.69,179.36,84.67,84.11,87.92,96,22,19,21,3.35,0.84,2.05,1.86,1.58
JCSE,Industrials,Specialty Industrial Machinery,153.94,153.94,139.13,135.54,116.35,70.14,96,87,74,8,1.42,1.0,1.22,0.92,1.31
TURB,Technology,Solar,153.92,215.87,95.53,108.36,99.64,83.35,96,65,51,16,2.16,0.6,1.48,1.22,9.39
MTTR,Technology,Software—Application,153.64,154.63,150.97,176.53,173.98,84.15,96,95,93,17,4.78,0.99,4.4,3.51,0.74
GNSS,Technology,Scientific & Technical Instruments,153.37,158.54,161.96,151.29,106.03,93.78,96,92,62,37,3.77,0.91,3.16,2.32,0.64
GCI,Communication Services,Publishing,153.12,168.4,175.09,188.01,182.35,102.11,96,95,94,54,5.39,0.9,5.02,3.58,1.2
LEXX,Healthcare,Biotechnology,153.09,159.76,176.8,236.22,255.45,438.11,96,97,97,98,3.1,0.41,3.24,2.9,0.34
VRT,Industrials,Electrical Equipment & Parts,153.07,153.07,149.65,171.08,297.62,274.37,96,94,98,97,111.84,1.0,85.81,79.84,0.88
HBB,Consumer Cyclical,"Furnishings, Fixtures & Appliances",152.86,156.93,165.26,161.92,165.52,168.67,96,93,92,92,30.85,1.0,28.05,21.73,0.6
CVLT,Technology,Software—Application,152.78,153.47,147.08,160.76,132.99,125.41,96,93,84,79,162.7,1.0,150.03,114.69,0.67
UI,Technology,Communication Equipment,152.76,153.62,149.19,133.65,107.11,74.46,96,87,63,10,235.7,0.98,199.26,148.7,0.88
BWIN,Financial Services,Insurance Brokers,152.49,158.82,158.82,157.0,133.19,120.8,96,92,84,76,51.62,1.0,46.44,34.32,0.72
CSTL,Healthcare,Diagnostics & Research,151.44,151.44,139.77,136.59,114.62,124.89,96,88,72,79,31.31,0.99,28.59,23.44,0.81
YOU,Technology,Software—Application,151.36,151.36,147.93,140.37,83.81,90.61,96,89,19,29,34.18,1.0,29.52,21.77,0.7
VNET,Technology,Information Technology Services,150.94,159.64,160.17,114.72,91.68,69.62,96,73,34,8,3.82,0.83,2.82,2.16,0.65
