Ticker,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
CMAX,Healthcare,Health Information Services,267.57,332.96,327.29,319.1,79.49,45.05,98,98,5,1,1.39,0.0,2.23,4.36,3.44
NCNA,Healthcare,Biotechnology,265.16,265.16,258.54,179.8,73.68,78.1,98,96,3,4,1.83,0.0,3.63,4.86,0.05
LUCY,Healthcare,Medical Instruments & Supplies,261.68,282.33,461.57,2027.13,1242.31,90.83,98,99,99,10,6.48,0.19,6.41,6.95,0.03
CLOV,Healthcare,Healthcare Plans,258.57,258.9,257.72,241.7,145.46,98.46,98,98,90,32,3.78,0.87,3.24,1.6,0.78
DOGZ,Consumer Cyclical,Leisure,256.71,256.71,237.39,275.03,281.83,218.13,98,98,97,96,46.87,0.88,29.02,14.3,0.38
BOF,Consumer Defensive,Packaged Foods,256.68,256.68,236.97,141.94,192.28,152.92,98,93,95,91,1.75,0.41,1.72,1.57,0.01
SRRK,Healthcare,Biotechnology,256.06,256.06,175.64,78.22,103.4,178.32,98,7,54,94,27.95,0.77,13.96,13.07,0.52
RAIL,Industrials,Railroads,251.35,251.35,230.32,161.19,124.43,121.74,98,95,82,78,12.73,0.97,9.56,4.91,0.47
CRVS,Healthcare,Biotechnology,248.63,248.63,234.17,186.25,109.87,147.48,98,96,68,89,7.56,0.97,5.23,2.87,2.0
MBIO,Healthcare,Biotechnology,245.82,293.08,936.94,1569.25,260.96,85.99,98,99,97,6,0.3,0.1,0.27,0.6,21.57
HROW,Healthcare,Drug Manufacturers—Specialty & Generic,233.48,233.48,231.38,228.3,161.01,101.69,98,97,92,40,54.22,0.93,45.34,22.92,1.27
WLGS,Industrials,Engineering & Construction,232.59,232.59,199.22,130.31,136.07,173.44,98,90,87,93,2.18,0.63,1.3,0.78,0.5
RCAT,Technology,Computer Hardware,230.24,246.66,254.29,245.47,162.98,104.32,98,98,92,47,2.73,0.7,2.98,1.58,0.68
GOVX,Healthcare,Biotechnology,226.58,244.7,356.28,363.59,124.03,73.52,98,98,82,3,2.25,0.16,3.45,2.63,0.61
WHLR,Real Estate,REIT—Retail,226.5,226.5,170.15,63.62,68.81,70.93,98,3,3,2,10.0,0.0,11.73,197.87,0.09
EOSE,Industrials,Electrical Equipment & Parts,225.63,232.2,267.1,267.1,128.78,89.92,98,98,85,9,3.07,0.86,2.65,1.49,0.71
IMNN,Healthcare,Biotechnology,224.85,224.85,226.89,217.19,220.6,140.6,98,97,96,88,0.94,0.16,1.07,1.1,0.29
GEVO,Basic Materials,Specialty Chemicals,221.64,221.64,188.16,122.27,84.35,100.4,98,86,7,37,2.91,0.86,1.42,0.89,1.32
ELWS,Technology,Software—Application,219.83,219.84,215.29,186.11,364.61,317.46,98,96,98,98,1.98,0.08,2.43,2.6,0.11
SGMO,Healthcare,Biotechnology,219.14,219.14,208.98,164.42,172.49,191.52,98,95,93,95,1.54,1.0,0.87,0.69,7.51
TKLF,Consumer Cyclical,Specialty Retail,218.98,257.85,293.06,276.96,112.58,82.78,98,98,72,5,0.51,0.3,0.58,0.39,3.04
GSIW,Financial Services,Capital Markets,218.68,218.68,198.76,114.65,107.19,125.04,98,79,63,80,1.29,0.01,4.45,7.67,0.07
XCUR,Healthcare,Biotechnology,218.56,221.02,221.02,144.75,106.56,117.09,98,93,62,73,2.43,0.34,2.46,2.56,0.01
PSNYW,Consumer Cyclical,Auto Manufacturers,216.86,216.86,210.13,155.66,98.39,88.92,98,94,38,8,0.23,0.44,0.24,0.18,0.06
SOND,Consumer Cyclical,Lodging,216.4,216.4,209.35,190.25,155.98,125.28,98,97,92,81,3.33,0.25,5.07,3.98,0.08
SQNS,Technology,Semiconductors,211.96,211.96,203.76,156.0,84.15,91.56,98,94,7,15,2.37,0.23,2.38,2.52,0.02
ATER,Consumer Cyclical,"Furnishings, Fixtures & Appliances",209.69,239.67,415.21,9908.08,487493.13,13835.04,98,99,99,99,2.78,0.77,3.02,2.15,0.84
SEZL,Financial Services,Credit Services,209.06,209.06,202.2,200.27,376.5,417.28,98,97,98,98,190.17,0.84,155.43,88.0,0.36
AGMH,Technology,Computer Hardware,207.36,207.36,187.58,110.95,96.02,108.79,98,73,30,58,1.8,0.82,1.48,1.32,0.59
SAVA,Healthcare,Biotechnology,206.17,206.17,195.36,143.89,94.91,120.3,98,93,25,76,27.99,0.72,28.38,22.77,0.66
BBLG,Healthcare,Medical Devices,205.76,206.44,192.28,116.6,71.73,105.18,98,81,3,49,1.71,0.17,1.65,2.04,0.05
INSG,Technology,Communication Equipment,205.44,206.07,239.61,328.91,327.75,129.92,98,98,98,84,19.26,0.98,16.28,8.24,0.56
WAVE,Utilities,Utilities—Renewable,205.3,205.3,185.54,296.79,528.79,150.78,98,98,98,90,7.7,0.7,4.88,3.02,0.65
ICLK,Communication Services,Advertising Agencies,204.84,210.23,209.37,173.33,106.42,176.79,98,96,61,94,3.11,0.7,3.12,2.81,1.04
CSLR,Technology,Solar,204.53,211.7,237.61,433.9,407.47,122.51,98,98,98,78,2.37,0.75,2.23,1.39,0.74
EVGO,Consumer Cyclical,Specialty Retail,200.53,200.53,192.3,176.49,111.04,119.41,98,96,70,75,8.01,0.93,5.14,3.18,0.67
CAPR,Healthcare,Biotechnology,199.74,199.74,167.57,93.37,137.91,135.52,98,23,88,86,21.39,0.99,10.04,6.29,0.5
ILAG,Industrials,Building Products & Equipment,199.57,213.28,219.64,195.81,113.92,89.93,98,97,74,9,1.0,0.72,1.03,0.66,0.08
SNGX,Healthcare,Biotechnology,199.12,230.66,331.07,250.64,106.09,216.4,98,98,60,96,3.58,0.12,3.84,6.57,0.37
MGOL,Communication Services,Advertising Agencies,198.07,215.93,424.57,2075.29,1113.78,92.92,98,99,99,20,2.47,0.04,3.05,3.89,0.78
KAVL,Consumer Defensive,Tobacco,197.04,209.14,290.49,491.05,518.3,96.36,98,98,98,27,0.85,0.04,0.83,2.03,0.04
PIRS,Healthcare,Biotechnology,194.71,203.55,197.25,158.97,88.83,88.4,98,95,11,8,16.95,0.66,16.93,13.52,0.69
BGM,Healthcare,Drug Manufacturers—Specialty & Generic,192.46,205.61,222.65,211.38,160.79,138.77,98,97,92,87,7.62,0.89,7.04,4.54,3.81
KOSS,Technology,Consumer Electronics,191.78,219.99,342.55,376.38,281.31,106.46,98,98,97,53,7.15,0.44,7.59,5.15,0.52
WLFC,Industrials,Rental & Leasing Services,191.46,191.46,185.03,160.74,124.86,103.3,98,95,82,45,188.05,0.91,134.4,78.03,0.94
TISI,Industrials,Specialty Business Services,191.29,191.29,186.71,157.07,123.19,98.11,97,95,82,31,21.63,0.82,16.49,9.77,1.21
APDN,Healthcare,Diagnostics & Research,191.23,191.23,181.33,126.44,66.75,86.45,97,88,2,7,0.35,0.0,1.06,4.58,0.23
SWIM,Industrials,Building Products & Equipment,190.8,190.8,185.22,149.74,132.95,127.07,97,94,86,82,6.61,0.89,6.4,4.04,1.41
RVNC,Healthcare,Biotechnology,190.57,194.89,198.24,174.48,71.49,87.29,97,96,3,7,5.29,0.42,5.91,4.71,0.22
INM,Healthcare,Biotechnology,187.8,187.8,176.89,155.04,81.28,79.16,97,94,5,4,0.3,0.2,0.27,0.29,0.1
QTTB,Healthcare,Biotechnology,186.68,194.6,196.46,174.61,178.7,143.46,97,96,94,89,47.78,0.94,44.05,27.17,0.7
CDNA,Healthcare,Diagnostics & Research,185.9,197.99,203.53,200.07,155.92,176.25,97,97,91,93,23.11,0.63,29.31,16.93,0.54
ATNF,Healthcare,Biotechnology,185.78,185.78,140.45,136.6,86.09,72.74,97,92,9,3,4.25,0.4,2.15,2.46,0.13
JG,Technology,Software—Infrastructure,184.52,184.52,172.66,121.25,123.75,147.66,97,85,82,90,7.17,0.7,5.35,3.66,2.43
WGS,Healthcare,Health Information Services,184.22,185.73,196.78,370.22,426.75,327.1,97,98,98,98,56.08,0.92,42.29,23.19,0.53
KINS,Financial Services,Insurance—Property & Casualty,183.74,186.56,185.64,174.96,153.8,153.8,97,96,91,91,9.9,0.8,9.36,5.64,0.2
GDS,Technology,Information Technology Services,183.0,183.0,180.42,167.31,136.34,82.67,97,95,87,5,21.59,0.92,18.54,10.77,0.52
RCON,Energy,Oil & Gas Equipment & Services,181.9,181.9,172.29,138.18,63.17,88.18,97,92,2,8,3.35,0.5,2.89,2.41,0.18
AVAH,Healthcare,Medical Care Facilities,180.68,189.49,195.76,187.93,114.64,172.21,97,97,75,93,5.11,0.86,5.21,3.32,0.57
ESGL,Industrials,Waste Management,180.55,181.66,182.1,218.2,214.92,125.18,97,97,96,81,1.88,0.82,1.75,1.01,3.46
UXIN,Consumer Cyclical,Auto & Truck Dealerships,180.11,180.11,151.93,94.35,93.8,55.84,97,25,19,2,4.72,0.28,3.25,2.5,0.13
AZ,Technology,Software—Application,178.94,178.94,173.37,157.08,80.96,79.56,97,95,5,4,4.49,0.93,2.18,1.87,1.72
EBS,Healthcare,Drug Manufacturers—Specialty & Generic,178.67,195.48,250.26,411.15,346.75,121.78,97,98,98,78,8.75,0.55,8.43,5.67,0.52
CLPT,Healthcare,Medical Devices,178.01,178.45,179.13,167.39,98.61,120.01,97,95,39,76,12.29,0.87,11.85,7.87,1.08
TCS,Consumer Cyclical,Specialty Retail,176.53,178.96,166.82,135.6,66.36,92.95,97,91,2,20,11.13,0.12,11.84,14.17,1.46
RMTI,Healthcare,Drug Manufacturers—Specialty & Generic,175.29,175.29,173.25,156.54,113.53,92.21,97,95,73,17,3.49,0.71,3.44,2.09,0.63
YIBO,Technology,Computer Hardware,174.87,174.87,166.55,131.56,91.88,91.1,97,90,16,11,2.83,0.36,2.73,2.46,0.1
KXIN,Consumer Cyclical,Auto & Truck Dealerships,173.81,173.81,141.52,92.16,81.9,118.48,97,21,6,74,0.11,0.01,0.13,0.19,0.38
CMPO,Industrials,Metal Fabrication,172.43,172.43,170.24,153.55,122.91,106.39,97,94,81,53,15.27,0.99,12.99,8.11,0.49
APPS,Technology,Software—Application,172.02,172.63,172.19,151.05,69.06,106.3,97,94,3,52,3.06,0.29,3.16,2.87,0.53
BVS,Healthcare,Medical Devices,171.74,171.74,170.98,154.79,123.01,128.04,97,94,81,82,13.29,1.0,10.91,6.89,0.56
POET,Technology,Semiconductors,171.05,176.51,195.84,220.83,220.71,112.75,97,97,96,66,3.81,0.76,3.57,2.27,0.45
JCSE,Industrials,Specialty Industrial Machinery,169.37,171.52,172.67,181.4,138.32,90.59,97,96,88,10,1.31,0.42,1.27,0.95,1.63
MNTS,Industrials,Aerospace & Defense,168.91,168.91,151.87,135.08,114.17,65.26,97,91,74,2,0.6,0.06,0.62,0.61,0.03
WINT,Healthcare,Biotechnology,168.71,181.85,245.99,240.18,61.6,68.27,97,97,2,2,0.89,0.01,4.27,5.54,2.88
VHI,Basic Materials,Chemicals,168.49,168.49,162.91,135.48,119.52,105.75,97,91,79,51,35.32,0.93,30.45,19.81,0.64
VOXX,Technology,Consumer Electronics,168.28,168.28,147.83,93.39,79.29,100.91,97,23,5,39,7.56,0.57,5.72,5.88,0.03
TSE,Basic Materials,Specialty Chemicals,167.74,167.74,160.84,108.83,71.53,104.35,97,69,3,47,4.85,0.42,4.74,3.99,0.69
LUMO,Healthcare,Biotechnology,167.21,167.21,153.36,117.71,88.98,84.63,97,82,12,6,4.36,1.0,3.71,2.85,8.96
AUR,Technology,Information Technology Services,166.8,169.7,174.13,156.28,108.49,152.15,97,95,65,91,6.09,0.93,4.98,3.49,0.72
VRNA,Healthcare,Biotechnology,166.06,168.58,172.56,165.59,97.03,121.03,97,95,34,77,34.93,1.0,29.68,20.04,0.78
VIOT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",165.79,166.79,168.13,155.76,124.21,91.24,97,94,82,14,1.29,0.57,1.48,0.96,0.79
LWAY,Consumer Defensive,Packaged Foods,165.68,165.68,156.29,116.34,153.49,116.85,97,81,91,72,26.55,0.96,22.9,16.88,0.52
CCM,Healthcare,Medical Care Facilities,165.44,175.7,289.16,469.67,347.19,88.88,97,98,98,8,8.0,0.24,6.67,6.99,0.21
IGMS,Healthcare,Biotechnology,165.15,166.75,168.4,139.12,135.64,211.45,97,92,87,96,16.03,0.88,13.34,10.79,0.83
UPST,Financial Services,Credit Services,165.09,165.09,158.69,141.3,95.46,140.58,97,93,27,88,49.75,0.86,41.43,30.36,0.71
ORGN,Basic Materials,Chemicals,165.08,165.18,165.68,166.57,172.2,78.96,97,95,93,4,1.4,0.66,1.48,0.95,0.44
RKLB,Industrials,Aerospace & Defense,164.18,164.18,157.22,135.44,109.21,108.08,97,91,67,57,10.91,0.95,8.02,5.39,0.63
LPSN,Technology,Software—Application,164.1,177.41,184.09,170.57,71.8,121.34,97,96,3,77,1.18,0.22,1.2,1.27,0.54
CURI,Communication Services,Broadcasting,164.08,164.08,155.78,154.31,221.72,141.36,97,94,96,88,2.25,0.83,1.78,1.13,0.48
APLD,Technology,Information Technology Services,163.75,163.75,154.32,144.16,136.69,110.89,97,93,88,63,8.61,0.92,6.22,4.95,0.67
CNFR,Financial Services,Insurance—Property & Casualty,163.2,163.2,158.14,132.09,94.28,121.68,97,90,20,78,1.12,0.39,1.02,1.03,0.05
AXGN,Healthcare,Medical Devices,162.75,166.35,166.98,157.11,115.82,180.7,97,95,76,94,13.12,0.86,13.39,9.41,0.72
ADMA,Healthcare,Biotechnology,161.99,170.78,178.89,179.75,169.59,133.12,97,96,93,85,15.69,0.71,18.01,10.69,0.54
AKA,Consumer Cyclical,Apparel Retail,161.72,161.72,157.37,169.35,173.51,128.06,97,96,93,82,24.07,0.74,23.48,16.26,0.63
CORZ,Technology,Software—Infrastructure,161.46,167.63,202.19,259.87,223.02,95.08,97,98,96,25,13.52,0.98,11.39,7.15,0.99
RTC,Technology,Software—Application,161.14,172.8,186.08,176.47,142.03,130.37,97,96,89,84,7.63,0.15,7.73,6.76,1.01
LUNR,Industrials,Aerospace & Defense,160.77,160.77,152.04,111.86,238.65,232.65,97,74,96,97,8.07,0.67,6.58,5.21,0.62
CMMB,Healthcare,Biotechnology,160.17,164.43,177.36,177.42,146.26,118.38,97,96,90,74,1.55,0.55,1.59,1.02,0.14
RR,Industrials,Specialty Industrial Machinery,159.83,160.76,160.76,151.2,73.53,109.69,97,94,3,60,0.63,0.02,0.92,1.71,0.34
JVA,Consumer Defensive,Packaged Foods,159.65,163.25,166.44,164.72,145.38,144.56,96,95,90,89,3.19,0.88,2.77,1.86,1.17
CRMD,Healthcare,Biotechnology,159.61,159.61,148.24,114.94,144.31,115.91,96,79,89,71,12.35,1.0,7.59,5.15,2.13
CVKD,Healthcare,Biotechnology,159.51,159.51,146.47,112.07,111.37,176.53,96,75,71,93,14.19,0.39,10.76,9.54,1.85
TVTX,Healthcare,Biotechnology,159.3,159.3,155.38,142.44,105.5,120.2,96,93,59,76,17.96,0.98,13.25,9.21,0.5
APLT,Healthcare,Biotechnology,159.09,159.09,153.16,126.49,217.64,219.28,96,88,96,96,8.97,0.98,7.07,5.39,0.56
FOA,Financial Services,Credit Services,158.59,159.12,159.12,135.68,84.64,99.46,96,91,7,35,11.65,0.87,9.78,7.8,0.34
HRTG,Financial Services,Insurance—Property & Casualty,157.43,158.87,159.02,144.27,136.33,121.8,96,93,87,78,11.64,0.55,13.75,9.4,0.99
LBPH,Healthcare,Biotechnology,157.36,157.36,175.26,176.79,465.94,1361.63,96,96,98,99,59.55,1.0,38.24,27.24,0.69
RDFN,Real Estate,Real Estate Services,157.33,159.52,162.41,145.51,101.49,145.13,96,93,49,89,10.18,0.56,10.94,7.91,0.58
PEV,Consumer Cyclical,Auto Manufacturers,156.68,156.68,131.18,83.77,72.48,123.53,96,10,3,79,0.56,0.19,0.53,0.72,0.05
AREB,Consumer Cyclical,Footwear & Accessories,156.66,180.09,275.67,295.71,213.86,108.95,96,98,96,59,2.86,0.13,4.11,3.56,0.12
LENZ,Healthcare,Biotechnology,156.59,165.46,201.19,642.2,3471.22,904.36,96,99,99,99,25.3,0.9,23.36,15.97,1.87
ZETA,Technology,Software—Infrastructure,156.56,161.79,162.64,155.58,146.71,114.84,96,94,90,69,26.08,0.72,27.68,17.54,1.06
BFLY,Healthcare,Medical Devices,156.3,156.3,155.0,137.04,104.93,113.75,96,92,58,68,1.66,0.74,1.55,1.15,0.61
ITI,Technology,Communication Equipment,155.99,155.99,154.9,139.26,97.08,105.33,96,92,34,50,7.18,1.0,7.12,5.33,0.47
ETON,Healthcare,Drug Manufacturers—Specialty & Generic,155.78,155.78,145.92,114.58,88.16,107.96,96,78,11,56,8.13,0.94,5.85,4.32,0.82
PLCE,Consumer Cyclical,Apparel Manufacturing,155.48,155.48,145.71,95.87,84.67,96.01,96,32,7,27,11.13,0.26,10.87,12.15,0.08
OMIC,Healthcare,Medical Instruments & Supplies,154.9,154.9,140.75,86.15,113.28,126.43,96,12,73,81,13.24,0.6,11.45,12.08,0.11
YOU,Technology,Software—Application,153.7,153.7,150.77,138.07,91.63,111.99,96,92,15,65,35.27,0.9,31.47,22.38,0.8
LFVN,Consumer Defensive,Packaged Foods,153.65,153.65,148.73,119.45,104.41,96.17,96,84,56,27,12.52,0.92,10.36,7.59,0.83
FWRD,Industrials,Integrated Freight & Logistics,152.51,153.48,153.34,138.69,66.81,78.84,96,92,2,4,36.75,0.4,34.41,29.9,0.48
AQST,Healthcare,Drug Manufacturers—Specialty & Generic,152.5,152.64,152.09,129.03,181.22,184.55,96,89,94,94,5.37,0.85,4.7,3.67,1.34
SKE,Basic Materials,Other Industrial Metals & Mining,152.45,152.45,158.61,154.92,117.78,107.54,96,94,78,55,10.24,1.0,8.44,5.74,0.62
TROO,Technology,Software—Application,152.38,176.23,258.0,270.54,136.61,70.98,96,98,87,2,2.21,0.33,3.43,2.34,0.08
FTCI,Technology,Solar,151.41,151.41,137.66,93.42,98.34,83.64,96,23,38,5,0.66,0.43,0.42,0.46,0.3
DDL,Consumer Defensive,Grocery Stores,151.04,151.04,147.4,144.55,143.75,82.36,96,93,89,5,3.36,0.79,2.78,1.87,0.64
XGN,Healthcare,Diagnostics & Research,150.62,151.54,153.31,146.04,108.29,115.8,96,93,65,71,2.74,0.67,2.94,2.14,0.23
ISPO,Consumer Cyclical,Travel Services,150.36,150.36,147.16,134.14,96.46,96.18,96,91,32,27,3.87,0.15,4.11,4.06,0.12
EVRI,Consumer Cyclical,Gambling,150.31,150.57,149.93,143.27,83.75,92.04,96,93,7,17,13.33,1.0,13.12,10.35,0.49
CNTA,Healthcare,Biotechnology,149.83,150.09,148.62,132.44,139.53,140.57,96,90,88,88,15.15,0.82,14.91,10.97,0.31
PCT,Industrials,Pollution & Treatment Controls,149.73,149.73,145.87,122.93,153.1,152.72,96,86,91,91,11.04,0.98,7.97,6.02,0.72
VNET,Technology,Information Technology Services,149.72,149.72,145.1,122.1,116.37,84.43,96,86,76,5,3.62,0.76,3.1,2.2,0.74
OPT,Healthcare,Biotechnology,149.59,149.59,140.14,97.6,135.06,150.2,96,39,87,90,4.54,0.83,3.73,3.12,0.21
PPTA,Basic Materials,Other Precious Metals & Mining,149.4,149.4,147.91,135.49,171.1,125.68,96,91,93,81,10.16,0.93,8.99,5.98,0.62
IMRX,Healthcare,Biotechnology,149.37,149.37,138.28,89.74,62.8,119.82,96,17,2,76,2.16,0.15,1.89,2.71,0.05
SHIM,Industrials,Engineering & Construction,148.83,166.83,174.64,154.87,74.61,93.64,96,94,4,22,1.94,0.07,2.68,3.75,0.32
AP,Industrials,Metal Fabrication,148.54,155.21,164.79,129.9,85.23,91.85,96,90,8,16,1.8,0.49,1.91,1.91,0.24
PSNY,Consumer Cyclical,Auto Manufacturers,148.4,148.4,144.21,116.32,76.48,91.24,96,81,4,14,1.25,0.33,1.37,1.32,0.31
SDIG,Financial Services,Capital Markets,148.07,148.07,145.71,139.43,109.09,135.65,96,92,67,86,4.63,0.26,4.45,4.08,0.21
WVE,Healthcare,Biotechnology,147.74,147.74,129.62,110.19,127.57,105.06,96,72,84,49,14.67,0.95,7.66,6.02,0.79
SDST,Industrials,Electrical Equipment & Parts,147.61,169.63,185.35,171.82,107.57,92.51,96,96,64,19,7.5,0.03,9.07,10.87,0.43
TRUP,Financial Services,Insurance—Specialty,147.59,147.6,146.21,144.68,115.91,123.07,96,93,76,79,52.67,0.92,45.61,32.71,0.66
CTOR,Healthcare,Drug Manufacturers—Specialty & Generic,147.57,150.22,167.69,167.25,96.66,92.17,96,95,33,17,1.24,0.01,1.55,9.57,0.52
ATGL,Technology,Software—Infrastructure,147.2,147.2,131.92,103.83,94.68,459.01,96,57,24,98,6.33,0.18,3.57,4.74,0.03
PRM,Basic Materials,Specialty Chemicals,146.82,147.33,147.17,138.14,147.66,146.54,96,92,90,89,13.19,0.97,12.16,8.31,0.52
HBB,Consumer Cyclical,"Furnishings, Fixtures & Appliances",146.8,146.8,145.47,127.63,122.68,125.37,96,89,81,81,30.97,0.98,29.05,22.26,0.64
EUDA,Healthcare,Health Information Services,146.5,152.44,186.63,205.99,189.97,202.0,96,97,95,95,4.45,0.89,4.05,2.73,0.94
PLSE,Healthcare,Medical Instruments & Supplies,146.26,155.42,181.65,196.12,151.83,195.58,96,97,91,95,16.84,0.72,17.89,12.4,0.8
CLMB,Technology,Electronics & Computer Distribution,146.18,146.18,144.49,133.17,117.78,117.7,96,90,78,73,104.35,0.94,95.78,70.54,0.79
TWKS,Technology,Information Technology Services,145.93,147.28,147.78,136.57,96.12,110.75,96,92,31,62,4.46,0.76,4.39,3.5,2.59
CYH,Healthcare,Medical Care Facilities,145.83,148.43,149.71,140.01,112.14,126.66,96,92,72,82,5.55,0.84,5.54,4.05,1.54
AXDX,Healthcare,Medical Devices,145.62,145.62,144.57,137.16,103.46,58.2,96,92,54,2,1.79,0.19,1.74,1.34,2.08
