Ticker,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
SOND,Consumer Cyclical,Lodging,206.0,206.0,202.72,171.43,156.79,103.97,98,96,91,47,3.68,0.29,4.8,3.96,0.07
ICLK,Communication Services,Advertising Agencies,205.93,205.93,197.57,151.57,113.4,175.25,98,94,73,94,3.35,0.78,3.08,2.84,0.58
CHSN,Consumer Cyclical,Restaurants,205.38,205.38,117.58,146.65,175.62,296.24,98,93,93,98,12.24,0.8,3.29,2.19,0.0
PSNYW,Consumer Cyclical,Auto Manufacturers,205.11,205.11,191.06,118.84,96.59,82.65,98,84,34,5,0.25,0.47,0.22,0.18,0.08
CDNA,Healthcare,Diagnostics & Research,202.62,203.47,201.74,196.78,140.73,162.23,98,97,88,93,30.62,0.88,29.36,16.39,0.65
FFIE,Consumer Cyclical,Auto Manufacturers,202.45,273.12,933.98,10379.33,2851.66,45.53,98,99,99,1,2.51,0.0,4.99,12.07,0.44
SGMO,Healthcare,Biotechnology,202.12,202.12,193.38,145.85,174.56,187.34,98,93,93,95,0.84,0.5,0.86,0.67,0.25
MLGO,Technology,Software—Infrastructure,201.26,325.67,4122.48,10621.33,2286.25,289.54,98,99,99,98,0.34,0.0,0.45,3.87,1.56
WINT,Healthcare,Biotechnology,200.27,232.88,245.78,217.55,60.83,61.62,98,97,2,2,0.72,0.0,5.86,5.99,0.72
AREB,Consumer Cyclical,Footwear & Accessories,199.46,231.24,295.42,283.77,174.22,94.7,98,98,93,17,2.47,0.06,4.35,3.55,0.65
SEZL,Financial Services,Credit Services,198.83,198.83,198.38,202.48,414.37,411.74,98,97,98,98,179.75,1.0,138.71,80.75,0.86
RVNC,Healthcare,Biotechnology,197.52,198.21,195.13,151.28,71.19,88.56,98,94,3,8,5.28,0.42,5.71,4.84,0.19
SQNS,Technology,Semiconductors,196.91,196.91,185.55,131.42,81.0,93.94,98,90,6,15,2.4,0.23,2.22,2.71,0.07
QTTB,Healthcare,Biotechnology,196.16,196.47,193.81,152.1,178.94,123.54,98,94,94,80,48.55,0.97,42.22,25.66,0.8
NUZE,Consumer Defensive,Packaged Foods,194.81,213.07,265.85,266.0,121.74,66.41,98,98,80,2,0.4,0.0,1.3,1.7,0.15
TROO,Technology,Software—Application,193.98,223.84,270.5,270.5,103.93,72.32,98,98,56,3,2.12,0.3,3.66,2.37,0.03
AVAH,Healthcare,Medical Care Facilities,192.68,195.75,195.75,175.61,108.28,169.97,98,96,65,94,4.97,0.83,5.02,3.22,0.4
PIRS,Healthcare,Biotechnology,190.75,190.75,176.6,142.1,88.1,85.87,98,93,11,7,16.55,0.64,16.86,13.43,0.12
EVGO,Consumer Cyclical,Specialty Retail,188.1,188.1,181.01,165.68,92.82,106.47,98,95,19,54,7.23,1.0,4.43,2.99,1.14
SAVA,Healthcare,Biotechnology,185.96,185.96,172.26,129.77,100.0,177.28,98,90,45,94,25.8,0.64,28.16,22.55,0.69
CCM,Healthcare,Medical Care Facilities,185.65,210.67,359.16,469.64,289.33,88.72,98,98,97,8,7.18,0.19,6.64,7.11,0.04
WGS,Healthcare,Health Information Services,185.57,187.18,215.26,370.89,427.53,328.65,98,98,98,98,60.0,1.0,37.91,20.96,1.7
SDST,Industrials,Electrical Equipment & Parts,185.37,185.37,177.43,156.02,96.35,96.34,98,94,33,27,8.0,0.06,9.77,11.01,0.45
POET,Technology,Semiconductors,183.33,190.79,195.81,220.72,188.72,111.18,98,97,94,65,3.85,0.77,3.35,2.15,0.62
GSIW,Financial Services,Capital Markets,183.26,183.26,154.36,104.69,118.03,126.31,97,62,78,82,1.81,0.05,5.37,7.94,0.29
KINS,Financial Services,Insurance—Property & Casualty,183.03,183.03,179.68,167.27,155.68,152.65,97,95,91,91,9.84,0.8,8.96,5.33,0.83
TISI,Industrials,Specialty Business Services,182.22,182.22,168.17,147.78,123.03,93.3,97,93,81,14,21.14,0.79,14.59,9.18,3.11
ESGL,Industrials,Waste Management,182.19,182.19,180.94,218.55,208.96,139.05,97,97,96,88,2.11,0.94,1.63,0.96,0.31
LPSN,Technology,Software—Application,181.75,184.04,183.53,158.44,53.48,113.72,97,95,1,69,1.17,0.21,1.2,1.37,0.54
SWIM,Industrials,Building Products & Equipment,181.12,181.12,169.53,139.4,132.67,122.56,97,92,86,79,6.95,1.0,6.0,3.87,0.41
BBLG,Healthcare,Medical Devices,180.23,180.23,158.52,94.8,77.88,101.79,97,31,4,41,1.67,0.16,1.68,2.17,0.02
WLFC,Industrials,Rental & Leasing Services,180.03,180.03,172.41,149.1,120.41,105.79,97,94,80,52,174.85,1.0,118.79,72.33,1.52
WLGS,Industrials,Engineering & Construction,180.01,180.01,159.75,108.42,146.73,177.45,97,70,90,94,1.92,1.0,0.98,0.71,0.31
GDS,Technology,Information Technology Services,179.56,179.56,178.37,157.95,127.09,87.03,97,95,84,7,21.48,0.92,16.83,10.24,0.35
CLPT,Healthcare,Medical Devices,177.81,179.2,179.2,151.46,108.83,127.51,97,94,66,83,11.61,0.82,11.13,7.63,0.64
APDN,Healthcare,Diagnostics & Research,177.58,177.58,167.61,76.21,67.95,77.2,97,6,3,4,0.32,0.0,1.07,5.06,0.2
RTC,Technology,Software—Application,176.83,184.91,186.1,149.55,142.42,131.15,97,94,89,85,7.78,0.15,7.79,6.85,0.45
ADMA,Healthcare,Biotechnology,175.7,178.82,178.88,179.73,160.47,132.77,97,96,92,85,17.15,0.8,17.6,10.23,1.6
GEVO,Basic Materials,Specialty Chemicals,175.67,175.67,154.1,98.93,82.6,102.48,97,46,7,43,2.06,1.0,1.08,0.83,1.1
SHIM,Industrials,Engineering & Construction,174.66,174.66,170.74,134.71,83.83,95.39,97,91,7,22,2.34,0.14,2.93,3.92,0.35
INM,Healthcare,Biotechnology,174.5,174.5,169.62,131.77,87.2,87.64,97,90,10,8,0.21,0.1,0.25,0.3,0.01
AGMH,Technology,Computer Hardware,173.79,173.79,149.79,89.77,101.04,106.93,97,18,48,55,1.84,0.84,1.34,1.32,0.77
SILO,Healthcare,Biotechnology,173.12,173.12,167.71,144.65,120.14,109.25,97,93,79,61,1.03,0.06,1.2,1.54,0.08
AUR,Technology,Information Technology Services,172.73,174.14,171.73,141.01,100.16,153.99,97,93,45,92,5.75,0.86,4.58,3.4,0.62
CORZ,Technology,Software—Infrastructure,172.71,181.14,228.74,259.95,190.79,95.74,97,98,95,24,13.22,1.0,10.78,6.89,1.93
RMTI,Healthcare,Drug Manufacturers—Specialty & Generic,172.32,172.85,171.15,140.36,113.44,94.11,97,92,73,15,3.44,0.7,3.21,2.02,0.67
APPS,Technology,Software—Application,171.26,171.26,166.04,132.26,58.73,105.23,97,91,2,50,3.49,0.37,3.02,3.0,1.19
WAVE,Utilities,Utilities—Renewable,170.85,170.85,161.0,445.36,528.18,97.3,97,98,98,29,6.6,1.0,4.07,2.75,3.14
LENZ,Healthcare,Biotechnology,170.64,180.35,235.43,1047.12,3468.0,509.09,97,99,99,99,24.71,0.95,22.9,15.03,0.63
LGVN,Healthcare,Biotechnology,170.54,208.88,285.24,285.24,74.58,88.87,97,98,4,9,1.79,0.04,2.18,3.7,0.44
VRNA,Healthcare,Biotechnology,170.49,172.53,171.58,157.36,97.86,116.13,97,95,38,73,32.67,1.0,27.7,19.45,0.98
NOVA,Technology,Solar,170.21,183.73,187.18,176.03,89.19,117.31,97,96,12,74,6.57,0.24,9.47,7.64,1.38
JCSE,Industrials,Specialty Industrial Machinery,170.2,170.2,164.95,181.47,132.65,88.14,97,96,86,8,1.42,1.0,1.22,0.92,1.31
AZ,Technology,Software—Application,169.86,173.48,173.48,142.12,64.76,92.44,97,93,2,12,2.84,0.59,1.82,1.84,5.35
BVS,Healthcare,Medical Devices,169.81,169.81,166.97,144.33,118.16,143.96,97,93,78,90,12.13,1.0,10.04,6.59,0.66
CMMB,Healthcare,Biotechnology,169.26,176.97,177.42,171.52,138.75,115.38,97,96,88,72,1.13,0.34,1.53,0.99,0.51
IGMS,Healthcare,Biotechnology,168.0,168.45,164.88,118.7,158.38,219.97,97,84,92,96,15.0,0.8,12.18,10.51,0.31
CMPO,Industrials,Metal Fabrication,167.99,167.99,164.43,141.15,122.7,101.2,97,93,81,39,14.3,1.0,12.02,7.72,0.55
VIOT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",167.54,167.54,162.3,154.14,116.71,94.38,97,94,76,16,1.63,0.82,1.43,0.94,0.36
AXGN,Healthcare,Medical Devices,166.97,166.97,165.18,146.49,128.09,178.89,97,93,84,94,14.71,1.0,12.72,9.15,2.1
ALBT,Real Estate,Real Estate Services,166.9,194.43,410.65,620.0,321.31,76.08,97,99,98,3,0.22,0.02,0.27,0.36,0.01
RCON,Energy,Oil & Gas Equipment & Services,166.18,166.18,157.58,117.94,61.27,80.02,97,83,2,4,3.2,0.4,2.68,2.45,0.14
JG,Technology,Software—Infrastructure,165.64,165.64,148.69,111.02,131.41,144.74,97,76,86,90,6.14,0.57,4.86,3.54,0.76
ORGN,Basic Materials,Chemicals,165.41,165.68,164.16,168.31,172.23,83.15,97,95,93,5,1.42,0.67,1.39,0.92,0.38
IVP,Consumer Cyclical,Personal Services,164.69,250.91,299.07,270.1,41.64,57.26,97,98,1,2,0.28,0.0,2.04,6.71,0.27
JVA,Consumer Defensive,Packaged Foods,163.5,164.65,166.46,152.82,145.93,142.14,97,94,90,89,3.14,0.88,2.55,1.77,0.68
ZETA,Technology,Software—Infrastructure,162.63,162.63,159.57,152.65,144.36,113.1,97,94,89,68,31.67,0.94,26.74,16.72,1.77
PLSE,Healthcare,Medical Instruments & Supplies,162.24,175.49,181.77,196.1,130.22,194.17,97,97,85,95,17.08,0.74,17.54,12.14,0.73
MBRX,Healthcare,Biotechnology,161.5,184.89,345.64,41811.54,846837.71,3495.11,97,99,99,99,2.44,0.37,2.46,2.8,0.71
RDFN,Real Estate,Real Estate Services,161.04,162.39,161.45,126.77,92.74,142.31,97,88,18,89,10.71,0.62,10.34,7.87,0.66
BYU,Financial Services,Shell Companies,160.82,168.77,167.21,148.93,85.12,74.54,97,94,8,3,0.3,0.0,1.72,1.4,7.26
INSM,Healthcare,Biotechnology,160.57,176.02,249.31,328.61,205.66,104.49,97,98,95,48,74.56,0.92,73.75,48.08,0.7
AP,Industrials,Metal Fabrication,160.33,164.81,161.87,103.91,85.53,96.13,97,59,8,26,1.78,0.48,1.84,1.95,0.25
RR,Industrials,Specialty Industrial Machinery,159.89,159.89,158.04,139.6,72.52,113.48,97,92,3,69,0.69,0.03,0.93,1.93,0.08
YIBO,Technology,Computer Hardware,159.78,159.78,143.38,124.14,92.17,95.35,97,87,17,20,3.9,0.72,2.66,2.43,0.16
CASI,Healthcare,Biotechnology,159.09,174.49,202.5,193.97,99.14,206.06,97,96,42,96,5.82,0.64,6.36,5.05,0.36
HRTG,Financial Services,Insurance—Property & Casualty,159.07,159.07,158.7,128.34,137.35,129.39,97,89,88,84,10.63,0.48,13.47,9.23,0.99
FOA,Financial Services,Credit Services,158.44,158.44,154.15,118.5,80.28,99.89,97,84,5,36,10.39,0.72,9.16,7.78,0.15
VHI,Basic Materials,Chemicals,158.07,158.07,149.81,129.77,119.48,105.14,97,90,79,50,35.61,1.0,27.68,18.97,0.69
EUDA,Healthcare,Health Information Services,157.43,168.0,196.53,204.95,175.04,125.57,96,97,93,81,3.83,0.74,4.03,2.62,0.96
TCS,Consumer Cyclical,Specialty Retail,157.32,157.32,144.94,117.26,66.29,97.84,96,83,2,31,17.18,0.32,12.12,15.1,6.94
AKA,Consumer Cyclical,Apparel Retail,156.28,156.28,157.43,173.85,173.85,133.64,96,96,93,86,23.04,0.7,22.11,15.6,1.1
UPST,Financial Services,Credit Services,155.45,155.45,151.47,130.84,88.6,126.52,96,90,11,82,47.02,0.99,37.96,29.79,1.0
XHG,Real Estate,Real Estate Services,155.32,186.7,273.47,540.98,250.47,48.23,96,99,97,1,0.24,0.0,0.75,0.79,0.72
BFLY,Healthcare,Medical Devices,155.09,155.09,150.82,119.55,112.1,130.4,96,84,71,84,1.82,0.87,1.44,1.12,0.61
TSE,Basic Materials,Specialty Chemicals,154.23,154.23,138.78,95.75,67.54,102.11,96,34,2,42,6.51,0.67,4.22,4.09,0.93
CTOR,Healthcare,Drug Manufacturers—Specialty & Generic,154.21,162.78,167.72,164.31,96.78,96.36,96,95,35,27,1.01,0.0,6.39,9.96,0.13
ITI,Technology,Communication Equipment,153.96,153.96,149.79,127.38,98.17,105.25,96,89,39,50,7.18,1.0,6.8,5.24,0.35
CNFR,Financial Services,Insurance—Property & Casualty,153.9,153.9,147.85,117.48,99.97,123.57,96,83,44,80,1.14,0.4,0.99,1.04,0.01
RKLB,Industrials,Aerospace & Defense,153.78,153.78,148.97,129.21,101.4,106.01,96,89,49,52,9.7,0.98,7.09,5.18,0.55
FWRD,Industrials,Integrated Freight & Logistics,153.3,153.35,149.67,128.49,58.86,85.01,96,89,2,6,36.72,0.38,32.16,30.91,0.5
TVTX,Healthcare,Biotechnology,153.27,153.27,150.19,129.57,96.23,120.97,96,90,32,78,16.41,0.9,11.77,8.86,2.22
APLD,Technology,Information Technology Services,152.79,152.85,150.02,144.14,115.57,111.2,96,93,75,65,7.28,0.8,5.55,4.91,0.68
XGN,Healthcare,Diagnostics & Research,152.67,153.29,152.67,142.86,102.45,113.47,96,93,52,69,2.65,0.63,2.94,2.11,0.07
SKE,Basic Materials,Other Industrial Metals & Mining,152.5,156.88,158.52,144.05,112.67,99.31,96,93,72,34,8.84,0.98,7.88,5.54,0.53
CURI,Communication Services,Broadcasting,151.12,151.12,146.94,174.85,221.25,117.2,96,96,96,74,2.11,0.94,1.57,1.05,1.09
AQST,Healthcare,Drug Manufacturers—Specialty & Generic,150.94,150.94,144.77,114.56,178.24,179.7,96,80,94,94,4.89,0.74,4.45,3.56,0.64
LICN,Industrials,Specialty Business Services,150.75,157.49,174.67,228.82,191.95,124.37,96,97,95,81,1.84,0.72,1.94,1.55,0.02
LBPH,Healthcare,Biotechnology,150.7,162.29,176.83,176.48,778.78,1373.83,96,96,99,99,38.9,0.98,34.33,25.57,2.66
LWAY,Consumer Defensive,Packaged Foods,150.39,150.39,138.01,109.68,153.87,119.66,96,73,91,77,26.63,0.96,20.55,16.37,0.35
BRFH,Consumer Defensive,Beverages—Non-Alcoholic,150.07,170.69,259.19,290.43,235.13,93.48,96,98,96,14,2.57,0.46,3.18,2.2,1.81
APLT,Healthcare,Biotechnology,149.67,149.67,144.63,122.82,220.74,217.84,96,86,96,96,8.57,1.0,6.62,5.16,0.47
EVRI,Consumer Cyclical,Gambling,149.29,149.29,148.41,136.58,83.81,91.19,96,92,7,11,13.2,1.0,13.06,10.26,0.3
CYH,Healthcare,Medical Care Facilities,148.65,149.72,148.87,132.38,112.21,127.74,96,91,71,83,5.43,0.81,5.41,3.95,1.13
CAPR,Healthcare,Biotechnology,148.54,148.54,119.97,97.78,138.11,136.28,96,42,88,87,17.77,0.8,7.43,5.69,1.42
YOU,Technology,Software—Application,148.47,148.47,144.93,129.21,90.39,113.27,96,89,14,68,34.18,1.0,29.52,21.77,0.7
ZVRA,Healthcare,Biotechnology,148.29,148.87,148.42,131.86,106.53,123.05,96,90,62,80,8.16,0.93,7.42,5.97,0.43
PPTA,Basic Materials,Other Precious Metals & Mining,147.91,147.91,144.66,147.73,171.02,108.64,96,93,93,60,9.49,0.91,8.34,5.71,0.58
RYAM,Basic Materials,Chemicals,147.88,147.88,144.81,138.2,121.2,126.78,96,92,80,82,8.95,1.0,7.76,5.5,0.64
TWKS,Technology,Information Technology Services,147.78,147.78,143.8,130.47,89.35,111.28,96,90,12,65,4.43,0.75,4.35,3.52,2.6
AKTX,Healthcare,Biotechnology,147.44,160.88,209.18,218.29,120.38,88.4,96,97,80,8,2.7,0.5,3.34,2.61,0.6
CMTL,Technology,Communication Equipment,147.33,148.42,155.27,150.08,69.47,92.39,96,94,3,12,4.49,0.26,3.53,4.03,0.68
CCLD,Healthcare,Health Information Services,146.9,151.44,160.7,233.95,198.42,138.4,96,97,95,88,2.37,0.56,2.53,1.9,0.17
PRM,Basic Materials,Specialty Chemicals,146.75,146.75,144.83,133.06,147.5,140.81,96,91,90,89,12.92,0.95,11.65,7.96,0.74
DOUG,Real Estate,Real Estate Services,146.73,148.09,147.92,128.38,75.78,110.03,96,89,4,62,1.58,0.26,1.85,1.69,0.65
GNSS,Technology,Scientific & Technical Instruments,146.67,146.93,147.78,133.58,119.42,106.03,96,91,79,53,3.77,0.91,3.16,2.32,0.64
SNCR,Technology,Software—Infrastructure,146.64,147.32,148.26,139.72,172.49,182.87,96,92,93,95,12.77,0.82,12.84,9.39,0.39
CNTA,Healthcare,Biotechnology,146.59,146.59,143.49,122.15,142.16,140.53,96,86,89,89,15.99,0.89,14.09,10.64,0.61
LUNR,Industrials,Aerospace & Defense,146.31,146.31,137.14,97.84,235.44,216.18,96,42,96,96,7.61,0.62,5.84,4.98,0.59
VISL,Technology,Communication Equipment,146.26,148.1,147.77,150.83,128.82,107.85,96,94,85,58,6.03,0.64,6.49,4.72,1.01
TRUP,Financial Services,Insurance—Specialty,145.81,145.81,144.66,139.5,107.27,111.09,96,92,63,65,49.03,1.0,42.93,31.78,0.68
DDL,Consumer Defensive,Grocery Stores,145.76,145.76,140.25,144.46,137.83,85.15,96,93,88,6,3.43,0.82,2.57,1.81,0.72
SDIG,Financial Services,Capital Markets,145.75,145.75,143.67,135.86,97.84,142.23,96,92,38,89,4.32,0.23,4.14,4.21,0.18
PHAT,Healthcare,Biotechnology,145.14,146.42,145.54,131.03,130.35,107.75,96,90,85,57,15.09,0.67,15.66,11.19,2.1
ANVS,Healthcare,Biotechnology,145.1,166.32,181.72,171.33,122.3,162.76,96,96,81,93,7.93,0.21,8.39,9.53,0.89
ALDX,Healthcare,Biotechnology,145.08,145.09,143.35,124.16,127.7,179.76,96,87,84,94,5.37,0.8,5.32,4.05,0.71
LFVN,Consumer Defensive,Packaged Foods,144.93,144.93,135.91,111.19,105.33,96.1,96,76,59,26,12.15,0.88,9.65,7.33,0.4
YOSH,Consumer Cyclical,Restaurants,144.77,144.77,140.97,114.23,109.47,183.51,96,80,67,95,6.08,0.46,5.26,4.56,0.93
FTHM,Real Estate,Real Estate Services,144.77,145.15,143.6,124.35,74.87,97.3,96,87,4,29,2.62,0.44,2.59,2.28,0.37
FHTX,Healthcare,Biotechnology,144.64,146.14,144.24,122.21,169.86,152.1,96,86,93,91,7.63,0.67,7.86,6.33,0.74
SHCR,Healthcare,Health Information Services,144.56,153.8,184.66,180.76,123.11,91.79,96,96,82,11,1.42,0.99,1.4,1.09,0.22
