Ticker,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
ASTS,Technology,Communication Equipment,387.34,423.42,573.53,696.98,312.26,148.66,99,99,98,90,24.25,0.61,27.08,11.27,
PSNL,Healthcare,Diagnostics & Research,380.85,392.11,391.04,308.31,107.94,156.27,99,98,64,92,4.87,0.73,5.19,2.51,
CNEY,Basic Materials,Specialty Chemicals,364.32,364.32,273.35,79.35,58.41,77.72,99,8,2,3,0.66,0.13,0.47,0.83,0.04
COMM,Technology,Communication Equipment,346.77,346.77,338.65,233.74,93.01,116.65,99,97,19,73,5.83,0.86,4.91,2.42,
NEON,Technology,Electronic Components,345.03,345.36,326.91,215.89,156.88,136.94,99,97,91,87,8.09,0.63,7.06,3.27,
ADD,Communication Services,Entertainment,339.37,367.39,379.14,241.82,90.86,133.92,99,98,15,86,0.18,0.01,0.81,0.39,
TIL,Healthcare,Biotechnology,336.13,336.13,310.68,141.16,139.65,141.24,99,93,88,88,40.28,0.43,34.68,16.85,
CMAX,Healthcare,Health Information Services,327.54,327.54,324.36,302.3,67.31,45.21,99,98,2,1,1.96,0.01,2.44,4.64,
NOVVU,Financial Services,Shell Companies,322.29,322.29,272.43,117.83,94.13,97.23,99,83,21,28,41.0,1.0,26.17,15.25,
LCFY,Communication Services,Internet Content & Information,316.57,372.75,385.22,271.62,70.07,114.49,99,98,3,69,5.61,0.44,5.71,5.09,
DUO,Real Estate,Real Estate Services,316.56,316.56,269.52,547.96,416.13,99.17,99,99,98,32,1.43,0.27,0.92,0.66,2.59
NISN,Industrials,Specialty Business Services,310.08,331.46,331.52,226.94,151.57,160.58,99,97,91,92,13.9,0.62,13.1,7.42,
GLMD,Healthcare,Biotechnology,298.3,298.3,255.37,92.74,99.8,97.64,98,22,44,29,3.92,0.09,4.74,4.41,
MBIO,Healthcare,Biotechnology,292.95,381.17,1568.8,1568.8,182.1,82.71,98,99,94,5,0.22,0.05,0.28,0.63,
TKNO,Healthcare,Drug Manufacturers—Specialty & Generic,284.11,284.11,263.78,184.15,96.26,140.81,98,96,32,88,6.19,0.99,4.72,3.02,
LUCY,Healthcare,Medical Instruments & Supplies,282.87,318.83,540.1,2026.77,1034.0,89.21,98,99,99,9,7.57,0.26,6.1,7.0,
NOVV,Financial Services,Shell Companies,280.11,280.11,238.85,110.8,97.86,95.0,98,74,38,17,37.0,1.0,23.96,14.8,
CHSN,Consumer Cyclical,Restaurants,277.52,277.52,165.53,141.96,175.03,302.31,98,93,93,98,12.24,0.8,3.76,2.3,
NUTX,Healthcare,Health Information Services,276.97,276.97,263.68,175.0,49.82,102.58,98,96,1,42,21.47,0.45,19.91,14.21,
NCNA,Healthcare,Biotechnology,258.62,258.62,242.74,144.61,76.11,77.17,98,93,4,3,1.88,0.0,3.83,5.02,
TKLF,Consumer Cyclical,Specialty Retail,257.71,292.7,293.09,266.3,92.17,86.26,98,98,17,7,0.5,0.29,0.59,0.4,
CLOV,Healthcare,Healthcare Plans,257.47,257.47,254.4,235.65,131.11,97.7,98,97,86,29,4.13,1.0,3.0,1.51,
PRTG,Healthcare,Biotechnology,256.69,256.69,218.86,109.79,62.56,65.15,98,73,2,2,6.26,0.09,5.05,8.26,
DSY,Consumer Defensive,Household & Personal Products,248.18,248.18,198.75,103.01,92.91,95.49,98,56,18,22,5.44,0.46,3.75,6.65,
RCAT,Technology,Computer Hardware,247.32,253.66,254.3,236.02,161.92,95.44,98,98,92,22,3.5,0.95,2.91,1.52,
DRUG,Healthcare,Biotechnology,247.11,247.11,108.19,99.37,92.72,122.64,98,46,18,79,38.49,1.0,1.93,1.51,
GOVX,Healthcare,Biotechnology,244.71,272.6,363.51,354.92,106.27,74.12,98,98,61,3,2.11,0.14,3.47,2.72,
ATER,Consumer Cyclical,"Furnishings, Fixtures & Appliances",239.62,277.15,486.76,19862.26,486376.75,5895.55,98,99,99,99,3.0,0.83,3.04,2.09,0.38
DOGZ,Consumer Cyclical,Leisure,236.98,236.98,246.02,274.91,281.56,205.99,98,98,97,96,38.56,0.83,25.53,13.21,
BOF,Consumer Defensive,Packaged Foods,236.95,236.95,207.24,119.99,191.74,151.98,98,85,95,91,1.68,0.39,1.62,1.56,0.02
CRVS,Healthcare,Biotechnology,233.46,233.46,220.57,169.49,109.26,143.79,98,96,67,89,6.72,0.99,4.8,2.71,
EOSE,Industrials,Electrical Equipment & Parts,231.97,242.96,267.02,256.83,114.11,88.9,98,98,74,8,3.36,1.0,2.47,1.43,
HROW,Healthcare,Drug Manufacturers—Specialty & Generic,231.18,231.26,231.19,224.13,152.66,99.59,98,97,91,33,53.49,1.0,42.78,21.63,
SNGX,Healthcare,Biotechnology,230.82,286.52,331.11,224.06,113.19,219.5,98,97,73,96,3.6,0.12,3.8,6.85,
RAIL,Industrials,Railroads,230.33,230.33,207.69,143.97,124.6,119.46,98,93,82,76,12.09,0.91,8.65,4.66,0.43
IMNN,Healthcare,Biotechnology,224.57,226.5,226.91,205.05,220.96,126.15,98,97,96,81,1.0,0.18,1.08,1.1,
XCUR,Healthcare,Biotechnology,221.0,221.0,203.16,121.88,107.31,115.5,98,86,63,71,2.91,0.52,2.45,2.57,0.24
KOSS,Technology,Consumer Electronics,219.46,260.38,344.49,376.2,232.75,103.49,98,98,96,44,7.68,0.49,7.5,5.02,
MGOL,Communication Services,Advertising Agencies,215.91,251.96,566.12,2074.6,933.27,90.64,98,99,99,10,2.59,0.05,3.24,3.95,0.04
ELWS,Technology,Software—Application,215.23,215.23,208.42,172.2,361.41,290.97,98,96,98,98,2.18,0.12,2.44,2.63,0.0
ILAG,Industrials,Building Products & Equipment,213.12,219.61,219.61,183.31,113.44,83.24,98,96,73,5,1.0,0.72,1.01,0.65,
CSLR,Technology,Solar,211.24,223.88,237.4,432.41,347.94,107.32,98,98,98,55,2.13,0.66,2.14,1.37,
PSNYW,Consumer Cyclical,Auto Manufacturers,210.01,210.01,200.01,133.34,96.53,83.83,98,91,33,5,0.22,0.38,0.23,0.18,0.08
SOND,Consumer Cyclical,Lodging,209.4,209.4,204.74,181.01,157.1,113.06,98,96,91,67,3.91,0.32,4.86,3.97,0.04
KAVL,Consumer Defensive,Tobacco,209.14,229.46,392.76,508.5,518.22,78.72,98,99,98,4,0.82,0.03,0.81,2.12,0.03
ICLK,Communication Services,Advertising Agencies,209.14,209.14,202.5,160.0,111.6,173.88,98,95,71,94,3.18,0.72,3.11,2.82,
SGMO,Healthcare,Biotechnology,208.81,208.81,199.31,150.67,172.88,188.58,98,94,93,95,0.97,0.62,0.86,0.68,
INSG,Technology,Communication Equipment,205.63,212.6,246.51,328.45,311.19,120.42,98,98,98,77,18.46,0.94,15.24,7.75,
BGM,Healthcare,Drug Manufacturers—Specialty & Generic,205.48,216.86,222.51,202.6,155.72,133.57,98,97,91,86,7.6,0.89,6.81,4.41,
SQNS,Technology,Semiconductors,203.57,203.57,192.86,139.44,82.51,97.07,98,92,6,28,2.28,0.22,2.28,2.64,
SEZL,Financial Services,Credit Services,202.1,202.1,198.39,200.17,412.91,414.79,98,97,98,98,200.71,1.0,144.79,82.81,
GSIW,Financial Services,Capital Markets,198.63,198.63,171.96,106.42,116.57,126.31,98,65,76,82,1.61,0.03,5.11,7.89,
CDNA,Healthcare,Diagnostics & Research,197.99,202.87,203.48,197.34,145.41,165.05,98,97,90,93,26.35,0.74,29.68,16.58,
WLGS,Industrials,Engineering & Construction,197.37,197.37,171.48,116.64,145.01,182.3,98,82,89,94,2.43,1.0,1.07,0.72,
PIRS,Healthcare,Biotechnology,197.15,197.15,185.31,147.72,88.47,87.34,98,94,11,7,16.25,0.62,16.84,13.44,
EBS,Healthcare,Drug Manufacturers—Specialty & Generic,195.48,214.59,273.58,410.95,306.0,118.12,98,98,98,74,9.19,0.58,8.17,5.47,
SAVA,Healthcare,Biotechnology,195.26,195.26,181.08,135.08,97.18,167.72,98,92,36,93,28.26,0.73,27.94,22.61,
RVNC,Healthcare,Biotechnology,194.78,198.22,198.22,160.5,71.32,88.8,98,95,3,8,5.2,0.41,5.85,4.78,
QTTB,Healthcare,Biotechnology,194.4,196.46,196.46,159.32,178.57,131.19,98,95,94,84,48.47,0.97,42.71,26.11,
EVGO,Consumer Cyclical,Specialty Retail,191.61,191.61,187.13,170.21,99.82,108.11,98,96,44,57,7.63,1.0,4.61,3.03,
BBLG,Healthcare,Medical Devices,190.64,190.64,172.28,97.44,73.78,99.69,98,40,4,34,1.48,0.13,1.63,2.12,
AVAH,Healthcare,Medical Care Facilities,189.28,195.06,195.74,180.93,107.46,166.51,98,96,63,93,5.29,0.9,5.11,3.25,
GEVO,Basic Materials,Specialty Chemicals,187.68,187.68,167.15,106.18,82.61,101.42,98,65,6,38,2.08,1.0,1.15,0.84,
AGMH,Technology,Computer Hardware,187.34,187.34,164.15,96.51,101.79,109.63,98,37,50,60,1.75,0.79,1.38,1.32,
NUZE,Consumer Defensive,Packaged Foods,186.66,202.58,264.01,266.66,125.51,90.85,98,98,83,10,0.38,0.0,1.14,1.67,
TISI,Industrials,Specialty Business Services,186.52,186.52,177.36,152.37,122.97,94.8,98,94,81,16,21.71,0.82,15.19,9.35,
WGS,Healthcare,Health Information Services,185.64,186.16,206.71,370.47,425.7,325.0,98,98,98,98,59.99,1.0,39.35,21.63,
KINS,Financial Services,Insurance—Property & Casualty,185.61,185.61,181.02,170.64,156.5,155.35,98,96,91,92,9.82,0.8,9.11,5.42,
WAVE,Utilities,Utilities—Renewable,185.54,185.54,166.5,380.46,528.71,115.84,97,98,98,71,8.8,0.82,4.44,2.87,6.27
SWIM,Industrials,Building Products & Equipment,185.17,185.17,176.82,142.71,132.09,123.26,97,93,86,80,7.12,1.0,6.23,3.93,0.82
WLFC,Industrials,Rental & Leasing Services,184.97,184.97,176.83,152.77,122.02,107.48,97,94,81,55,186.35,1.0,122.96,73.8,
ESGL,Industrials,Waste Management,181.69,182.11,181.56,218.23,211.1,125.83,97,97,96,81,2.04,0.9,1.67,0.97,
WINT,Healthcare,Biotechnology,181.51,214.29,245.84,226.97,61.04,63.99,97,97,2,2,0.66,0.0,5.38,5.83,
APDN,Healthcare,Diagnostics & Research,180.87,180.87,174.23,93.73,67.45,77.47,97,25,2,3,0.29,0.0,1.08,4.9,
GDS,Technology,Information Technology Services,180.16,180.16,178.85,160.02,131.11,87.04,97,95,86,7,21.02,0.89,17.4,10.37,
AREB,Consumer Cyclical,Footwear & Accessories,179.52,212.47,295.51,290.15,185.67,100.25,97,98,94,35,2.64,0.09,4.28,3.55,
CLPT,Healthcare,Medical Devices,177.8,178.71,179.2,157.93,105.65,127.01,97,95,60,82,12.04,0.87,11.44,7.69,
LPSN,Technology,Software—Application,176.99,182.99,184.06,163.2,58.55,117.25,97,95,2,73,1.11,0.2,1.2,1.33,
INM,Healthcare,Biotechnology,176.96,176.96,172.76,141.9,86.66,87.35,97,93,9,7,0.22,0.11,0.25,0.3,
TROO,Technology,Software—Application,176.06,208.08,266.72,270.55,115.78,73.86,97,98,76,3,2.23,0.33,3.61,2.36,
POET,Technology,Semiconductors,175.73,187.03,195.8,220.64,201.82,110.88,97,97,95,63,3.66,0.73,3.41,2.18,
SRRK,Healthcare,Biotechnology,175.59,175.59,113.65,74.75,105.82,187.45,97,6,60,95,28.54,0.79,11.56,12.68,
CCM,Healthcare,Medical Care Facilities,174.87,194.58,330.48,469.86,312.49,94.89,97,98,98,16,7.4,0.2,6.61,7.05,
RMTI,Healthcare,Drug Manufacturers—Specialty & Generic,173.12,173.12,172.87,146.36,113.6,96.76,97,93,74,27,3.44,0.7,3.3,2.04,
RTC,Technology,Software—Application,172.78,180.18,186.12,160.08,142.69,131.74,97,95,89,85,7.9,0.15,7.78,6.81,
JG,Technology,Software—Infrastructure,172.59,172.59,160.15,114.22,126.14,142.8,97,79,83,89,6.07,0.56,5.04,3.59,1.52
APPS,Technology,Software—Application,172.21,172.21,169.96,139.36,62.47,105.41,97,92,2,50,3.48,0.37,3.11,2.95,
RCON,Energy,Oil & Gas Equipment & Services,172.2,172.2,162.72,125.42,61.15,81.37,97,88,2,4,3.36,0.46,2.76,2.43,
JCSE,Industrials,Specialty Industrial Machinery,171.64,172.66,167.45,181.4,132.49,88.28,97,96,86,8,1.36,0.93,1.23,0.93,
BVS,Healthcare,Medical Devices,171.02,171.02,169.07,146.93,118.36,138.28,97,93,78,87,12.92,1.0,10.38,6.7,0.52
ADMA,Healthcare,Biotechnology,170.77,178.54,178.87,179.71,164.17,132.38,97,96,92,85,16.44,0.76,17.89,10.41,0.45
CMPO,Industrials,Metal Fabrication,170.38,170.38,166.74,145.54,122.81,103.2,97,93,81,44,15.25,1.0,12.41,7.83,
WHLR,Real Estate,REIT—Retail,170.24,170.24,124.6,54.15,68.57,69.5,97,2,3,2,10.37,0.0,11.46,214.55,
FFIE,Consumer Cyclical,Auto Manufacturers,170.09,227.28,727.26,10333.36,3519.09,27.25,97,99,99,1,2.28,0.0,4.52,11.66,
SDST,Industrials,Electrical Equipment & Parts,169.65,185.37,183.1,161.12,96.35,96.04,97,95,33,25,7.92,0.06,9.46,10.96,0.3
AUR,Technology,Information Technology Services,169.47,174.16,174.16,146.39,102.79,157.41,97,93,53,92,5.93,0.9,4.68,3.4,
VRNA,Healthcare,Biotechnology,168.56,171.77,172.54,161.1,96.77,116.94,97,95,34,73,34.03,0.99,28.5,19.66,0.49
CAPR,Healthcare,Biotechnology,167.84,167.84,137.08,95.1,138.28,136.93,97,31,88,87,21.6,1.0,8.18,5.85,
AZ,Technology,Software—Application,167.77,170.97,173.45,147.02,68.3,86.74,97,93,3,7,2.99,0.63,1.88,1.83,
CORZ,Technology,Software—Infrastructure,167.53,176.26,215.44,259.95,203.51,95.74,97,98,95,24,12.97,0.98,10.98,6.96,
VIOT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",166.81,168.15,165.22,154.99,119.11,94.86,97,94,79,16,1.3,0.58,1.46,0.94,0.38
IGMS,Healthcare,Biotechnology,166.81,168.32,168.45,124.03,151.53,219.98,97,87,91,96,15.43,0.84,12.55,10.6,
YIBO,Technology,Computer Hardware,166.78,166.78,152.92,126.8,92.16,95.1,97,88,17,19,3.11,0.45,2.67,2.44,
SHIM,Industrials,Engineering & Construction,166.65,174.66,174.11,142.05,80.82,95.3,97,93,5,21,2.31,0.14,2.82,3.86,
AXGN,Healthcare,Medical Devices,166.29,166.97,166.53,149.56,123.36,177.51,97,94,82,94,14.35,0.97,13.08,9.24,
TCS,Consumer Cyclical,Specialty Retail,166.18,166.18,150.52,122.09,66.11,92.83,97,86,2,13,10.7,0.1,11.9,14.78,
LENZ,Healthcare,Biotechnology,165.45,175.14,220.35,849.72,3469.82,650.51,97,99,99,99,27.25,1.0,23.08,15.38,1.44
ORGN,Basic Materials,Chemicals,164.69,165.67,165.67,168.24,172.12,79.77,97,95,93,4,1.43,0.68,1.42,0.93,
CMMB,Healthcare,Biotechnology,164.65,173.18,177.45,173.17,140.49,117.12,97,96,88,73,1.31,0.43,1.54,1.0,
MLGO,Technology,Software—Infrastructure,163.98,235.98,2716.02,10621.81,3041.69,290.25,97,99,99,98,0.34,0.0,0.4,3.76,
JVA,Consumer Defensive,Packaged Foods,162.75,164.03,166.4,156.23,144.54,140.35,97,95,89,88,3.07,0.85,2.62,1.8,
VHI,Basic Materials,Chemicals,162.62,162.62,155.33,131.55,119.55,106.1,97,90,79,51,34.72,0.96,28.59,19.19,
ZETA,Technology,Software—Infrastructure,161.97,162.63,162.05,152.64,144.35,113.56,97,94,89,68,32.15,0.96,27.19,16.99,
TSE,Basic Materials,Specialty Chemicals,160.88,160.88,148.77,99.6,67.74,99.31,97,47,2,33,6.16,0.61,4.41,4.04,
NOVA,Technology,Solar,160.86,176.56,187.2,180.49,95.59,119.64,97,96,29,76,6.23,0.22,9.45,7.51,
RR,Industrials,Specialty Industrial Machinery,160.83,160.83,158.69,144.89,72.51,113.47,97,93,3,67,0.71,0.03,0.91,1.86,
RDFN,Real Estate,Real Estate Services,159.57,162.31,162.44,133.43,95.81,151.05,97,91,30,91,11.22,0.67,10.56,7.87,
FOA,Financial Services,Credit Services,159.09,159.09,157.68,125.06,79.2,93.52,97,88,5,14,11.0,0.79,9.38,7.77,0.48
HRTG,Financial Services,Insurance—Property & Casualty,159.0,159.06,158.71,133.84,137.1,124.79,97,91,88,81,10.97,0.5,13.74,9.29,
UPST,Financial Services,Credit Services,158.51,158.51,154.32,134.06,91.3,131.18,97,91,15,84,52.91,0.97,39.46,29.82,
CNFR,Financial Services,Insurance—Property & Casualty,158.28,158.28,150.97,122.49,95.66,116.69,97,86,29,73,1.1,0.37,1.01,1.04,
AKA,Consumer Cyclical,Apparel Retail,157.19,157.19,157.48,172.88,174.2,144.42,97,96,93,89,24.4,0.75,22.61,15.8,
RKLB,Industrials,Aerospace & Defense,156.62,156.62,152.5,132.14,104.75,109.65,97,90,58,60,9.94,1.0,7.35,5.22,
LWAY,Consumer Defensive,Packaged Foods,156.3,156.3,145.55,107.33,153.87,119.66,96,67,91,76,26.73,0.97,21.49,16.56,0.42
TVTX,Healthcare,Biotechnology,155.3,155.3,151.94,134.03,98.52,122.79,96,91,40,79,17.69,1.0,12.19,8.94,
AP,Industrials,Metal Fabrication,155.17,163.1,164.82,111.97,85.84,98.36,96,76,9,31,1.8,0.49,1.87,1.94,
PLSE,Healthcare,Medical Instruments & Supplies,155.13,168.5,181.66,196.13,139.6,197.0,96,97,88,95,16.39,0.7,17.69,12.18,
CURI,Communication Services,Broadcasting,155.1,155.1,148.85,165.69,221.3,126.79,96,95,96,82,2.26,1.0,1.63,1.07,
SILO,Healthcare,Biotechnology,154.98,173.12,171.96,148.27,120.14,110.9,96,94,80,63,1.17,0.12,1.17,1.54,0.95
ITI,Technology,Communication Equipment,154.9,154.9,152.62,131.83,98.03,105.68,96,90,39,50,7.19,1.0,6.98,5.26,
BFLY,Healthcare,Medical Devices,154.7,155.09,154.44,126.41,109.99,130.26,96,88,68,84,1.68,0.76,1.47,1.13,
LGVN,Healthcare,Biotechnology,154.56,185.64,263.88,285.25,88.66,86.96,96,98,11,7,1.94,0.05,2.13,3.53,
APLD,Technology,Information Technology Services,153.87,153.87,152.77,144.31,124.45,122.64,96,93,82,79,7.3,0.8,5.72,4.9,
ALBT,Real Estate,Real Estate Services,153.77,177.12,353.92,620.0,354.62,75.24,96,99,98,3,0.22,0.02,0.26,0.36,0.01
APLT,Healthcare,Biotechnology,153.4,153.4,148.11,122.89,223.69,223.21,96,86,96,96,9.14,1.0,6.76,5.23,
LUMO,Healthcare,Biotechnology,153.34,153.34,138.59,108.75,89.04,84.48,96,70,12,6,3.99,0.92,3.51,2.82,
LBPH,Healthcare,Biotechnology,153.15,154.73,176.81,176.89,641.75,1390.4,96,96,98,99,59.08,1.0,35.36,26.2,
INSM,Healthcare,Biotechnology,153.14,166.4,232.78,328.59,217.87,103.75,96,98,96,45,74.66,0.92,73.91,48.6,
FWRD,Industrials,Integrated Freight & Logistics,152.76,153.35,153.28,132.08,61.59,82.91,96,90,2,5,36.32,0.38,32.96,30.47,
EUDA,Healthcare,Health Information Services,152.18,161.69,192.81,205.01,179.7,129.23,96,97,94,83,3.96,0.77,4.04,2.65,
AQST,Healthcare,Drug Manufacturers—Specialty & Generic,152.0,152.0,149.03,119.44,178.63,180.33,96,84,94,94,4.89,0.74,4.54,3.6,
UXIN,Consumer Cyclical,Auto & Truck Dealerships,151.88,151.88,124.47,94.16,90.8,56.96,96,26,15,2,5.94,0.33,2.87,2.53,0.21
LUNR,Industrials,Aerospace & Defense,151.84,151.84,143.09,97.96,236.55,222.59,96,42,97,96,8.08,0.67,6.07,5.04,
MNTS,Industrials,Aerospace & Defense,151.69,151.69,134.75,134.75,105.34,48.87,96,91,59,1,0.64,0.06,0.6,0.63,0.17
SKE,Basic Materials,Other Industrial Metals & Mining,151.46,153.97,158.53,148.43,115.06,99.72,96,94,75,34,9.41,1.0,8.05,5.59,
XGN,Healthcare,Diagnostics & Research,151.34,153.16,153.3,144.28,104.73,114.63,96,93,58,70,2.7,0.65,2.97,2.12,
CASI,Healthcare,Biotechnology,150.9,164.46,202.46,198.32,108.48,197.09,96,97,65,95,5.58,0.6,6.33,5.03,
YOU,Technology,Software—Application,150.52,150.52,146.96,132.44,89.96,110.2,96,90,13,62,35.49,1.0,30.27,21.92,
EVRI,Consumer Cyclical,Gambling,149.92,149.92,148.84,139.13,83.66,90.41,96,92,7,10,13.3,1.0,13.08,10.29,0.73
CTOR,Healthcare,Drug Manufacturers—Specialty & Generic,149.85,157.6,167.72,165.37,96.78,95.86,96,95,34,24,1.0,0.0,4.81,9.85,
LFVN,Consumer Defensive,Packaged Foods,148.82,148.82,141.66,113.82,105.13,96.01,96,79,59,25,11.92,0.86,9.87,7.4,
CNTA,Healthcare,Biotechnology,148.63,148.63,145.33,125.57,140.99,140.98,96,88,89,88,16.29,0.92,14.45,10.76,0.32
CYH,Healthcare,Medical Care Facilities,148.24,149.36,149.69,134.53,111.99,124.35,96,91,71,80,5.92,0.93,5.45,3.99,1.54
BYU,Financial Services,Shell Companies,148.16,166.82,168.81,153.21,85.65,77.76,96,94,8,3,0.26,0.01,1.7,1.39,
CRMD,Healthcare,Biotechnology,148.07,148.07,138.75,117.82,144.14,108.31,96,83,89,57,10.09,1.0,6.76,4.93,
VOXX,Technology,Consumer Electronics,147.95,147.95,128.58,81.46,79.7,107.81,96,9,5,56,8.01,0.62,5.14,5.93,
PPTA,Basic Materials,Other Precious Metals & Mining,147.8,147.91,147.09,142.51,171.02,114.52,96,93,93,69,9.69,0.94,8.54,5.79,
RYAM,Basic Materials,Chemicals,147.35,147.86,146.85,138.16,121.09,125.08,96,92,80,81,8.18,0.88,7.9,5.55,
TWKS,Technology,Information Technology Services,147.29,147.79,146.87,132.97,91.49,112.54,96,91,16,66,4.43,0.75,4.38,3.5,
MBRX,Healthcare,Biotechnology,147.27,171.52,296.35,24591.47,842851.64,6144.95,96,99,99,99,2.33,0.35,2.45,2.83,
DDL,Consumer Defensive,Grocery Stores,147.09,147.09,144.2,144.51,140.25,85.41,96,93,88,6,2.9,0.63,2.64,1.82,
PRM,Basic Materials,Specialty Chemicals,147.07,147.07,146.1,135.13,147.3,142.62,96,92,90,89,13.14,0.97,11.82,8.06,
ISPO,Consumer Cyclical,Travel Services,146.98,146.98,142.45,126.93,96.08,95.28,96,89,31,21,3.95,0.17,4.07,4.05,
ZVRA,Healthcare,Biotechnology,146.9,148.77,148.87,134.99,103.47,122.43,96,91,55,79,8.46,1.0,7.47,6.01,0.43
PLCE,Consumer Cyclical,Apparel Manufacturing,146.71,146.71,133.75,92.2,81.66,96.67,96,21,6,27,14.04,0.38,10.44,12.42,
CMTL,Technology,Communication Equipment,146.42,147.8,155.25,153.99,76.15,87.83,96,94,4,8,4.26,0.24,3.6,3.97,
GNSS,Technology,Scientific & Technical Instruments,146.26,146.94,147.8,137.97,119.72,108.45,96,92,79,57,3.68,0.87,3.23,2.33,
CVKD,Healthcare,Biotechnology,146.13,146.13,134.94,103.95,124.16,160.66,96,59,82,92,14.5,0.4,9.76,9.36,
ETON,Healthcare,Drug Manufacturers—Specialty & Generic,145.99,145.99,134.65,107.04,89.23,106.83,96,67,12,54,8.41,1.0,5.32,4.21,
TRUP,Financial Services,Insurance—Specialty,145.92,145.92,145.51,142.07,110.06,112.4,96,93,68,66,50.89,1.0,43.76,31.98,
PCT,Industrials,Pollution & Treatment Controls,145.85,145.85,140.52,118.81,152.09,149.11,96,84,91,90,10.29,1.0,7.48,5.83,1.43
HBB,Consumer Cyclical,"Furnishings, Fixtures & Appliances",145.49,145.49,142.99,120.94,125.14,129.52,96,85,83,83,31.07,1.0,28.47,21.93,0.75
FTHM,Real Estate,Real Estate Services,145.3,145.3,145.16,128.82,76.05,98.43,96,89,4,31,2.76,0.5,2.63,2.26,
YOSH,Consumer Cyclical,Restaurants,145.24,145.24,143.42,118.74,106.13,187.69,96,84,61,95,5.45,0.35,5.36,4.55,
VNET,Technology,Information Technology Services,145.15,145.15,139.93,117.68,113.29,99.46,96,83,73,33,3.67,0.78,2.93,2.17,0.81
SDIG,Financial Services,Capital Markets,145.15,145.74,145.53,138.08,102.38,140.71,96,92,52,88,4.38,0.24,4.25,4.14,0.31
CCLD,Healthcare,Health Information Services,145.08,149.08,157.48,233.95,203.18,138.4,96,97,95,87,2.5,0.6,2.57,1.91,
LICN,Industrials,Specialty Business Services,144.81,153.3,172.34,228.84,201.11,125.1,96,97,95,81,1.79,0.69,1.93,1.54,0.07
AXDX,Healthcare,Medical Devices,144.62,144.62,141.39,137.26,98.1,75.47,95,92,39,3,1.9,0.21,1.72,1.4,0.95
ALDX,Healthcare,Biotechnology,144.57,145.11,145.02,127.75,128.22,185.94,95,89,84,95,5.36,0.8,5.44,4.07,
CLMB,Technology,Electronics & Computer Distribution,144.51,144.51,141.95,127.86,118.49,117.62,95,89,78,74,107.71,1.0,92.88,68.98,
SNCR,Technology,Software—Infrastructure,144.32,146.84,148.27,141.98,170.91,183.6,95,93,93,94,11.95,0.75,12.98,9.47,
