Ticker,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
JVSA,Financial Services,Shell Companies,10.35,-0.07,0.5,1.0,1415.0,1516.0,96658.31,0.09,-11.26,,115.22,99,30
KVAC,Financial Services,Shell Companies,10.87,1.38,2.9,1.53,1546.46,136.9,95335.32,0.51,-11.26,,21.31,99,30
GHIX,Financial Services,Shell Companies,10.6,-1.13,-8.5,0.0,-3.67,,84060.71,-0.34,-11.26,,,99,30
CALC,Healthcare,Biotechnology,3.7,-37.0,41.5,1.02,2.08,2344.0,78403.3,-0.17,-11.26,,,99,30
ATMC,Financial Services,Shell Companies,11.27,-0.15,0.91,9.86,-0.82,-0.2,66967.19,0.2,-11.26,,56.4,99,30
PRPL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0.8929,1873.44,-0.16,-0.19,1554.72,-0.81,51642.4,-0.99,-12.9,4.96,,99,22
IRWD,Healthcare,Drug Manufacturers—Specialty & Generic,3.95,2.0,-2.0,-11.0,683.0,,45548.92,0.08,-18.95,2.549,52.38,98,14
ATNF,Healthcare,Biotechnology,3.92,169.0,6.79,0.87,1338.0,13.37,45178.48,-11.2,-11.26,,,98,30
RBC,Industrials,Tools & Accessories,280.35,0.0,0.37,-0.13,1260.43,0.28,42104.79,6.85,5.03,54.524,41.65,98,72
GODN,Financial Services,Shell Companies,11.12,6.37,-2.28,-0.7,0.7,38.2,42040.83,0.27,-11.26,,40.89,98,30
WEX,Technology,Software—Infrastructure,172.6,0.38,0.18,-0.27,4.95,,37028.46,7.87,-4.97,63.937,22.08,98,52
KAR,Consumer Cyclical,Auto & Truck Dealerships,15.8,-14.58,1.5,1.0,506.74,,33925.34,0.08,-6.39,15.239,198.75,98,48
ASTI,Technology,Solar,3.19,6.57,3.31,0.77,947.57,63.55,33792.72,7068.0,-105.05,1.79,0.0,98,6
ESHA,Financial Services,Shell Companies,10.655,-0.14,0.33,16.61,358.12,,25215.62,0.36,-11.26,,29.61,98,30
EHAB,Healthcare,Medical Care Facilities,6.89,-3.51,14.0,-1.6,372.25,,24856.05,-0.17,-12.03,20.817,,98,23
TMTC,Financial Services,Shell Companies,7.5,-0.47,0.27,0.38,-0.53,4.28,23287.82,0.26,-11.26,,27.92,98,30
KNDI,Consumer Cyclical,Auto Parts,1.295,0.29,0.41,-4.47,3.0,,21031.94,-0.04,42.08,1.466,,98,88
RNAZ,Healthcare,Biotechnology,0.465,-0.14,51.19,0.98,191.41,397.57,19784.8,268.14,-11.26,,0.0,98,30
BCAN,Technology,Software - Application,8.02,6759.99,-0.8,-3.95,576.0,-17.22,18610.22,-1077.02,27.78,7.624,,98,86
ZVSA,Healthcare,Biotechnology,2.01,0.37,2.98,0.75,510.82,29.0,18025.16,1163.36,-11.26,,0.0,98,30
CRKN,Basic Materials,Specialty Chemicals,0.9593,2.31,3.12,0.76,460.85,36.54,16754.25,3117.84,58888888897185.74,10.23,0.0,98,95
PHUN,Technology,Software—Application,7.07,50.56,11.62,0.92,483.37,5.27,16357.72,-14.37,-40.18,0.804,,98,8
XELA,Technology,Software—Application,1.92,-0.03,-0.04,-0.04,0.18,461.76,16254.37,-16.63,-20.92,160.482,,98,13
AIRS,Healthcare,Medical Care Facilities,5.69,-2.67,1.86,2.17,-3.0,404.21,13026.61,-0.06,-0.17,3.373,,98,64
LSH,Industrials,Integrated Freight & Logistics,2.21,0.0,0.0,425.0,212.0,-1.0,12786.57,-0.04,12.77,3.053,,98,80
PTON,Consumer Cyclical,Leisure,8.5,32.67,4.62,0.2,184.18,,12237.74,-1.07,-17.24,7.261,,98,16
LUMN,Communication Services,Telecom Services,6.39,-2.2,34.83,-24.37,176.6,,11781.85,-2.1,-23.49,13.927,,98,12
TLSI,Healthcare,Medical Devices,3.97,1.86,1.6,-11.0,169.67,,11739.97,52.25,44.67,1.178,0.08,98,89
YPF,Energy,Oil & Gas Integrated,24.51,-0.26,1.81,2.23,0.53,0.91,11117.3,-2.1,4.98,29648.668,,98,72
BOC,Industrials,Conglomerates,14.76,0.29,-0.29,-0.4,-2.4,0.22,10507.2,-0.33,6.16,3.239,,98,73
IRM,Real Estate,REIT—Specialty,123.73,-1.08,-0.12,-0.11,305.9,0.14,10252.56,0.78,0.66,19.885,155.33,98,65
SCNX,Healthcare,Pharmaceutical Retailers,7.35,-16.76,1.57,2.74,-5.72,305.31,10018.95,-24.38,-1261.73,7.171,,98,3
PRSO,Technology,Semiconductors,1.93,-69.28,465.54,-14.6,141.13,,9479.18,-16.49,50.05,8.774,,98,89
EXEL,Healthcare,Biotechnology,33.2,-0.9,5.5,-1.33,123.24,,8294.13,1.55,5.59,7.032,22.01,98,73
SNCR,Technology,Software—Infrastructure,10.77,-23.0,15.83,-5.59,114.0,,7680.5,-1.93,-14.94,16.963,,98,19
CARG,Consumer Cyclical,Auto & Truck Dealerships,31.02,-4.3,2.05,-2.05,-5.71,,7657.8,-0.48,-10.4,8.061,,98,36
BNTX,Healthcare,Biotechnology,113.1,-1.56,-3.09,-3.09,-3.25,-2.58,7572.51,-2.31,354.29,11.212,,98,94
MULN,Consumer Cyclical,Auto Manufacturers,2.05,1.45,-0.27,35.87,139.86,59.19,7127.07,179841.7,406666666666407.25,2.51,0.0,98,96
BCSA,Financial Services,Shell Companies,11.5,-3.08,0.89,8.5,-3.36,206.29,6849.86,0.59,-11.26,,19.58,98,30
BFRI,Healthcare,Drug Manufacturers - Specialty & Generic,1.23,56.6,0.31,0.23,143.6,0.94,6529.34,-2.74,18.73,11.573,,98,83
SBXC,Financial Services,Shell Companies,10.79,0.0,0.0,0.0,0.17,6.0,6485.03,0.27,-11.26,,40.15,98,30
GLAC,Financial Services,Shell Companies,10.59,-13.73,1.01,70.01,134.32,46.45,6288.42,0.09,-11.26,,117.44,98,30
CALM,Consumer Defensive,Farm Products,87.78,0.01,0.01,7.6,153.0,-0.09,5945.3,8.73,44.3,54.437,9.98,98,89
SLNG,Energy,Oil & Gas Integrated,4.33,-54.06,0.0,9.0,83.59,,5857.55,0.15,24.21,3.864,29.27,98,85
DOCU,Technology,Software—Application,69.38,26.12,-0.09,-0.09,107.5,59.15,5674.71,4.72,1.67,13.937,15.07,98,67
SGD,Real Estate,Real Estate—Development,2.97,1.0,0.6,0.37,-0.65,-1.87,5649.05,-9.13,281079999999988.72,0.111,,98,96
NXU,Industrials,Electrical Equipment & Parts,0.53,0.65,17.63,0.95,109.2,54.1,5577.28,72.45,873333333333322.1,0.097,0.01,98,96
FTK,Energy,Oil & Gas Equipment & Services,4.96,0.4,-0.4,0.75,80.73,,5536.75,0.06,7.87,5.976,84.5,98,75
MARX,Financial Services,Shell Companies,11.06,-3.13,-4.0,-1.01,-8.08,-0.5,5526.08,0.24,-11.26,,46.17,98,30
MKSI,Technology,Scientific & Technical Instruments,99.33,0.55,5.64,-2.73,78.85,,5256.51,0.15,-14.54,53.433,670.67,98,19
FFIE,Consumer Cyclical,Auto Manufacturers,2.05,1.13,8.09,0.89,79.81,72.06,5198.53,866.4,2824444444444433.0,0.378,0.0,98,97
CDXC,Consumer Defensive,Packaged Foods,3.49,49.25,0.0,0.0,149.75,2.0,5158.4,0.02,0.74,1.215,293.0,98,66
FFWM,Financial Services,Banks—Regional,6.73,4.0,-4.0,0.25,76.2,,5117.54,-1.26,-18.53,1.829,,98,15
ZURA,Healthcare,Biotechnology,4.4,-7.5,4.0,0.8,6.71,137.0,5019.47,0.57,-11.26,,7.68,98,30
TAC,Utilities,Utilities—Independent Power Producers,10.43,-3.0,-0.48,-0.32,-0.28,-0.53,4988.57,1.37,-10.43,10.709,7.5,97,36
LTH,Consumer Cyclical,Leisure,22.28,-0.35,1.08,0.53,4.0,2.0,4840.33,0.68,12.07,12.648,33.15,97,79
HOG,Consumer Cyclical,Recreational Vehicles,31.95,-0.05,8.11,-6.37,0.32,,4780.48,4.49,1.28,43.311,7.1,97,66
VERB,Technology,Software—Application,11.38,4.5,2.59,0.72,121.5,13.45,4618.14,-6.0,-13784.25,0.516,,97,3
UXIN,Consumer Cyclical,Auto & Truck Dealerships,4.03,32.38,0.97,0.0,64.76,,4352.03,-44.13,15.18,27.997,,97,81
AGRO,Consumer Defensive,Farm Products,11.5,-3.81,-0.28,-0.22,-3.57,1.26,4348.28,2.02,-3.89,12.555,5.6,97,55
REVB,Healthcare,Biotechnology,0.853,-1.09,2.06,0.67,0.14,-19.5,4189.6,-33.18,-11.26,,,97,30
INOD,Technology,Information Technology Services,20.11,-62.85,-1.0,5.0,60.85,,4173.27,0.11,37.25,3.739,192.09,97,88
PRO,Technology,Software—Application,19.8,33.15,0.5,-0.09,61.29,,4159.32,-0.61,-4.4,6.889,,97,54
ALTM,Basic Materials,Specialty Chemicals,5.39,7.0,-9.68,-0.91,-1.62,-26.0,4076.53,0.34,10.45,1.215,16.0,97,78
PI,Technology,Communication Equipment,189.99,-35.0,-2.39,3.18,60.0,,4074.84,0.92,29.9,12.494,211.64,97,86
LILA,Communication Services,Telecom Services,9.79,-88.58,-59.54,-1.02,-2.29,121.15,4068.9,-0.43,-9.14,22.185,,97,40
LILAK,Communication Services,Telecom Services,9.68,-88.58,-59.54,-1.02,-2.29,121.15,4068.9,-0.43,-9.14,22.185,,97,40
LFCR,Healthcare,Drug Manufacturers—Specialty & Generic,5.68,-52.0,-52.0,0.09,-0.51,118.0,4065.83,0.13,-7.79,4.199,45.19,97,44
ABM,Industrials,Specialty Business Services,53.06,-8.86,-0.01,-0.56,-20.14,-0.13,4025.54,2.42,-5.41,129.802,21.94,97,51
XXII,Consumer Defensive,Tobacco,0.1036,223.0,0.13,0.11,112.38,6.31,4007.38,-22.9,-10.43,5.468,,97,36
TREE,Financial Services,Financial Conglomerates,57.03,6.25,-11.25,12.66,59.0,,3992.17,-9.83,-5.28,58.661,,97,51
HFFG,Consumer Defensive,Food Distribution,3.42,31.96,-6.0,0.67,62.92,,3921.84,0.08,0.53,21.853,43.0,97,65
NXTT,Technology,Software—Application,1.01,-5.74,1.07,16.19,-1.13,114.75,3834.57,3.77,-1.3053318888888886e+16,0.377,0.27,97,2
HAYW,Industrials,Electrical Equipment & Parts,16.26,-1.12,2.4,-0.1,0.33,0.21,3801.52,0.43,-6.72,4.674,37.56,97,47
SWI,Technology,Software—Infrastructure,13.08,-0.29,26.97,4.77,43.19,,3777.9,0.22,-7.65,4.668,59.82,97,44
SVII,Financial Services,Shell Companies,11.37,0.0,-0.06,-0.05,-2.87,0.12,3730.4,-0.12,-11.26,,,97,30
IBAC,Financial Services,Shell Companies,10.09,2.17,-8.42,-0.99,4116.23,-3996.34,3702.67,0.11,-11.26,,91.73,97,30
GOEV,Consumer Cyclical,Auto Manufacturers,0.757,23.44,-11.22,-0.29,54.44,,3701.41,-6.1,4033333333333322.0,0.033,,97,97
GE,Industrials,Aerospace & Defense,171.78,0.47,-0.22,-0.04,6.12,,3695.07,5.07,-8.99,64.325,33.87,97,41
OSS,Technology,Computer Hardware,2.3,-0.83,1.0,0.5,0.09,-2.0,3617.67,-0.36,-29.58,2.5,,97,10
URBN,Consumer Cyclical,Apparel Retail,35.95,0.91,0.29,-0.75,0.12,,3587.14,3.27,-2.11,57.241,10.91,97,60
ULY,Technology,Software—Application,0.599,0.11,-13.51,6.24,46.68,,3568.03,179.66,-25.36,17.653,0.0,97,11
SONN,Healthcare,Biotechnology,4.53,-9.75,4.87,4.26,3.21,95.37,3512.43,-0.96,291695555555524.9,0.118,,97,96
SSP,Communication Services,Broadcasting,3.355,0.0,20.15,-15.7,53.0,,3487.09,-3.65,-9.06,27.297,,97,41
MLKN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",22.36,-8.25,-1.14,-0.45,-12.0,110.6,3294.42,0.87,-9.96,49.606,26.21,97,38
TRGP,Energy,Oil & Gas Midstream,166.96,0.09,0.12,0.13,-0.07,40.0,3177.59,4.74,2.77,73.064,34.87,97,69
LNW,Consumer Cyclical,Gambling,93.78,0.01,0.05,0.05,93.0,2.79,3160.56,3.31,3.22,34.0,28.47,97,70
AVDX,Technology,Software - Infrastructure,8.24,3.34,3.06,1.0,43.73,,3025.22,-0.06,8.0,2.022,,97,75
WHLR,Real Estate,REIT—Retail,8.28,0.48,89.53,0.99,54.53,31.24,2962.72,-4416.21,-1.2,960.828,,97,62
TBMC,Financial Services,Shell Companies,11.05,-0.66,-0.25,-0.2,-0.8,4.5,2943.08,0.23,-11.26,,48.26,97,30
BORR,Energy,Oil & Gas Drilling,4.19,1.17,-0.83,89.09,38.78,,2885.85,0.3,33.13,3.667,13.6,97,87
FOA,Financial Services,Credit Services,12.24,2.81,-9.62,2.09,42.1,,2867.73,-0.34,-58.96,38.622,,97,7
FTI,Energy,Oil & Gas Equipment & Services,26.69,0.49,0.19,2.0,2.05,,2862.22,1.51,1.26,20.37,17.4,97,66
ECVT,Basic Materials,Specialty Chemicals,6.66,6.0,-25.0,0.86,-2.14,,2793.67,0.45,-7.42,5.959,16.93,97,45
POST,Consumer Defensive,Packaged Foods,109.21,0.04,0.1,0.35,0.11,,2784.08,5.36,-3.35,129.831,20.47,97,56
PDLB,Financial Services,Banks—Regional,11.25,0.27,4.5,-5.0,38.34,,2771.67,0.37,1.91,3.555,30.85,97,67
CVEO,Consumer Cyclical,Lodging,25.65,-2.58,2.63,-3.69,-2.69,0.9,2745.78,1.4,-10.66,48.289,18.22,97,35
INDV,Healthcare,Drug Manufacturers—Specialty & Generic,9.01,27.33,-3.26,-0.11,33.67,,2720.55,-0.03,3.98,8.756,,97,71
ROKU,Communication Services,Entertainment,64.08,3.0,0.46,0.57,37.83,,2709.37,-1.19,8.61,27.058,,97,76
FARO,Technology,Scientific & Technical Instruments,17.54,11.67,-5.75,6.75,48.67,,2684.37,-0.78,-14.31,18.453,,97,20
NOG,Energy,Oil & Gas E&P,36.25,10.5,-31.67,13.0,-0.37,,2677.85,5.68,45.2,20.065,6.31,97,89
CRH,Basic Materials,Building Materials,95.43,10.81,-5.19,-0.65,38.8,,2673.49,4.8,25.73,50.158,19.96,97,85
DBGI,Consumer Cyclical,Apparel Retail,0.104,-3.52,15.32,0.94,-2.96,58.74,2634.97,-23.0,-18.87,11.245,,96,14
CCTS,Financial Services,Shell Companies,12.78,-13.6,0.8,4.06,-0.2,72.0,2633.71,0.39,-11.26,,29.87,96,30
JAGX,Healthcare,Biotechnology,1.05,-0.12,5.33,0.81,34.5,,2614.56,4.79,3.2,11.616,0.22,96,69
RMCO,Financial Services,Asset Management,1.09,-2.0,2.86,1.54,40.0,51.69,2563.48,-0.11,213.93,0.03,,96,93
AGFY,Industrials,Farm & Heavy Construction Machinery,3.02,-4.43,2.22,2.22,30.36,21.06,2554.57,9.0,-41.05,21.044,0.35,96,8
INBS,Healthcare,Medical Devices,1.36,0.0,16.37,-0.99,27.37,47.02,2549.92,-6.38,1396524444444492.0,1.954,,96,97
CTLP,Technology,Information Technology Services,8.86,0.0,0.5,1.0,0.5,-0.5,2517.92,0.15,3.32,3.689,59.93,96,70
PHIN,Consumer Cyclical,Auto Parts,46.58,1.32,-1.04,-0.14,36.49,,2515.73,2.34,8.7,75.536,19.62,96,76
TOUR,Consumer Cyclical,Travel Services,1.11,2.0,-0.87,-0.47,66.73,3.0,2504.22,-0.09,12.37,4.085,,96,79
UP,Industrials,Airports & Air Services,2.04,0.0,12.04,0.92,43.86,27.43,2460.65,6.3,-48.39,2.05,0.33,96,8
ROIV,Healthcare,Biotechnology,11.55,-24.0,-0.96,16.92,3.92,66.0,2451.32,5.73,119.47,0.204,2.04,96,92
EDBL,Consumer Defensive,Farm Products,0.1437,10.28,-18.78,6.0,35.52,,2386.97,-31.21,41.29,21.628,,96,88
TLGY,Financial Services,Shell Companies,11.59,-68.75,-1.06,-0.52,62.03,7.0,2358.35,0.38,-11.26,,30.5,96,30
JLL,Real Estate,Real Estate Services,270.96,0.27,-1.61,1.9,34.4,,2352.27,7.92,-0.99,457.252,33.46,96,62
CLST,Financial Services,Banks—Regional,11.4,9.77,-15.25,1.67,34.64,,2349.55,-0.85,11.48,1.209,,96,79
AGRI,Consumer Defensive,Farm Products,0.0518,1.89,7.25,0.88,55.22,12.92,2341.01,-1.71,293523333333322.06,0.005,,96,96
TTOO,Healthcare,Diagnostics & Research,0.8759,3.16,0.15,0.13,11.25,48.54,2334.82,29.7,-31.79,0.999,0.03,96,9
SYRE,Healthcare,Biotechnology,32.53,0.4,3.39,0.77,65.03,3.07,2333.44,10.89,1.6234444444444334e+16,,3.12,96,98
KRYS,Healthcare,Biotechnology,172.53,17.0,-47.5,-0.98,3.31,59.67,2313.55,3.95,5.248922222222222e+17,5.877,44.66,96,99
HITI,Healthcare,Pharmaceutical Retailers,2.82,32.54,12.73,4.1,5.0,62.09,2304.12,-0.29,20.98,6.536,,96,84
BLRX,Healthcare,Biotechnology,0.41,2.58,15.11,0.94,50.49,14.61,2252.99,-0.45,4.128666666666666e+16,0.24,,96,98
ASNS,Technology,Communication Equipment,1.28,49.0,-0.22,-0.28,67.0,1.18,2248.33,-1.4,36.71,1.772,,96,88
WRAP,Technology,Scientific & Technical Instruments,1.78,-11.26,20.96,0.95,5.0,60.31,2235.12,-0.52,8.51,0.165,,96,76
SCYX,Healthcare,Drug Manufacturers—Specialty & Generic,1.36,-31.0,2.5,1.67,-9.53,72.0,2205.87,-0.74,1.4625555555543982e+16,0.201,,96,98
BRNS,Healthcare,Biotechnology,1.5,-0.07,-0.04,-0.04,0.44,0.2,2189.08,-1.64,-2226666666665632.8,,,96,2
BBGI,Communication Services,Broadcasting,12.78,-39.02,-797.45,11.71,34.0,,2140.3,-41.0,-11.53,159.637,,96,25
CMND,Healthcare,Biotechnology,1.39,-1.11,2.21,0.85,3.12,58.36,2114.94,-1.23,-11.26,,,96,30
GNLN,Consumer Defensive,Tobacco,2.69,6.03,0.62,0.38,45.83,5.4,2072.7,18.78,-450.24,61.566,0.15,96,4
KEP,Utilities,Utilities—Regulated Electric,8.35,-7.64,-1.3,0.63,30.28,,2051.08,1.5,-3.35,70696.63,5.53,96,56
VALN,Healthcare,Biotechnology,5.65,0.0,0.49,0.95,55.0,4.23,2042.39,-0.52,-10.73,2.292,,96,35
KLXE,Energy,Oil & Gas Equipment & Services,4.42,1.82,-1.38,-2.23,-2.45,,2033.46,-2.01,-20.11,45.556,,96,14
NABL,Technology,Information Technology Services,12.23,0.25,-0.25,0.67,1.5,,2028.13,0.18,1.42,2.445,68.39,96,67
BANC,Financial Services,Banks - Regional,15.36,0.0,38.92,-7.15,23.25,,2024.24,-23.86,249.74,2.689,,96,93
MCY,Financial Services,Insurance—Property & Casualty,67.63,2.69,-0.18,-1.6,28.8,,2018.64,10.09,20.41,99.043,6.5,96,83
SONM,Technology,Communication Equipment,3.35,-19.14,-1.33,-4.0,-12.75,-8.0,1975.35,-22.62,-99.98,15.959,,96,6
GOTU,Consumer Defensive,Education & Training Services,3.08,-34.43,8.86,-1.09,-8.75,,1974.19,-0.34,0.85,13.503,,96,66
ALL,Financial Services,Insurance - Property & Casualty,186.52,2.85,-2.96,-0.24,28.44,,1951.06,15.47,2.25,236.821,11.9,96,68
CNDT,Technology,Information Technology Services,3.6,1.39,22.0,68.0,28.5,,1944.38,0.18,-19.54,17.458,19.89,96,14
ENTO,Healthcare,Biotechnology,0.6401,-2.24,2.03,2.03,8.77,12.69,1922.52,13.06,-11.26,,0.05,96,30
INFA,Technology,Software—Infrastructure,27.3,-0.5,-6.33,-0.23,27.5,,1905.66,0.23,-4.74,5.547,113.96,96,53
WNC,Industrials,Farm & Heavy Construction Machinery,17.44,-12.58,0.62,-1.75,-7.38,,1894.18,-5.26,-28.64,47.238,,96,10
COIN,Financial Services,Financial Data & Stock Exchanges,179.25,1.0,-31.27,1.0,31.0,3.8,1862.15,5.89,87.66,20.46,31.05,96,91
GRI,Healthcare,Biotechnology,0.878,0.56,2.58,0.72,47.65,7.62,1847.74,57.07,-11.26,,0.02,96,30
AIR,Industrials,Aerospace & Defense,58.7,0.92,-0.54,-0.67,26.0,,1805.63,1.81,6.33,69.011,32.27,96,74
MKTW,Financial Services,Financial Data & Stock Exchanges,0.58,-0.25,0.84,5.38,32.93,0.0,1798.48,0.08,-7.1,12.174,7.41,96,46
LNTH,Healthcare,Drug Manufacturers—Specialty & Generic,109.84,-1.15,-0.01,-0.01,-0.55,48.75,1797.34,6.08,24.17,20.913,17.76,96,85
CTMX,Healthcare,Biotechnology,0.9957,-3.12,0.62,1.62,-3.0,4.4,1780.55,0.15,-4.71,1.452,7.0,96,53
CXDO,Communication Services,Telecom Services,5.52,0.0,-1.25,-0.56,2.0,4.0,1779.27,0.1,15.65,2.171,56.7,96,81
BHF,Financial Services,Insurance - Life,47.3,57.42,0.79,-3.12,21.63,,1764.26,-15.79,418.66,63.02,,95,94
NLY,Real Estate,REIT—Mortgage,19.01,2.8,-10.44,2.04,25.2,,1753.43,-0.08,377.83,0.732,,95,94
THAR,Healthcare,Biotechnology,2.85,0.18,6.74,0.87,20.51,29.74,1733.49,20.67,-11.26,,0.13,95,30
INSG,Technology,Communication Equipment,16.84,21.0,1.91,0.48,24.5,,1718.9,-3.73,-10.07,16.535,,95,37
BBLG,Healthcare,Medical Devices,1.35,0.96,1.36,0.58,6.78,41.14,1692.0,-17.24,-11.26,,,95,30
BSFC,Consumer Defensive,Packaged Foods,0.311,0.32,1.12,0.53,19.18,26.5,1686.17,36.46,-19.93,12.84,0.01,95,14
BIOR,Healthcare,Biotechnology,3.43,2.0,3.43,6.89,22.0,,1679.31,-49.3,9726.06,0.329,,95,95
MG,Industrials,Security & Protection Services,8.45,6.0,3.67,3.25,20.0,,1671.34,0.35,-4.01,23.998,24.94,95,55
PBI,Industrials,Integrated Freight & Logistics,7.21,-6.0,62.5,-17.14,4.79,,1670.8,-1.51,-10.8,18.522,,95,35
FORM,Technology,Semiconductor Equipment & Materials,37.98,-0.12,-2.5,15.33,24.0,,1668.47,1.73,5.98,9.585,22.4,95,73
ISRL,Financial Services,Shell Companies,11.23,2.03,-1.02,-0.5,0.18,-0.56,1665.06,0.49,-11.26,,22.94,95,30
ARI,Real Estate,REIT - Mortgage,8.89,-4.0,4.3,-2.3,-3.3,3.7,1660.15,-0.94,-171.51,1.147,,95,5
ASTE,Industrials,Farm & Heavy Construction Machinery,31.78,-5.07,-3.33,3.24,-2.05,,1660.04,-0.11,-8.98,56.887,,95,41
NWN,Utilities,Utilities—Regulated Gas,38.89,0.0,0.41,2.83,47.66,-0.19,1650.39,2.16,-15.16,30.617,17.83,95,18
TLYS,Consumer Cyclical,Apparel Retail,4.02,281.85,0.06,-22.0,16.41,,1649.82,-1.38,-7.52,20.65,,95,45
HP,Energy,Oil & Gas Drilling,33.6,0.05,-0.12,0.01,-0.04,-0.82,1649.36,3.44,-6.74,27.494,9.57,95,47
BFLY,Healthcare,Medical Devices,1.78,0.0,1.1,-0.62,0.4,0.7,1630.3,-0.52,4.14,0.341,,95,71
IRDM,Communication Services,Telecom Services,29.33,-0.29,0.69,-0.94,22.0,,1621.0,0.93,-2.55,6.697,31.52,95,58
SRBK,Financial Services,Banks—Regional,11.0,0.0,-0.41,60.34,42.68,3.39,1606.93,8.6,6.71,3.338,1.27,95,74
RSLS,Healthcare,Medical Devices,5.65,0.5,5.17,0.84,17.0,10.17,1603.81,23.78,-24.41,27.638,0.25,95,11
WLYB,Communication Services,Publishing,49.25,34.17,0.97,-4.94,54.67,-2.17,1592.06,-2.01,-19.46,33.365,,95,14
WLY,Communication Services,Publishing,49.3,34.17,0.97,-4.94,54.67,-2.17,1592.06,-2.01,-19.46,33.365,,95,14
PTMN,Financial Services,Asset Management,18.7,-2.44,-0.31,-0.24,-1.09,47.0,1591.19,1.32,-320.73,7.368,14.03,95,4
VSCO,Consumer Cyclical,Apparel Retail,30.26,9.2,-46.9,3.49,21.5,,1588.96,1.75,-9.98,78.526,18.01,95,37
GGAL,Financial Services,Banks—Regional,52.72,3.7,0.6,-2.97,21.56,,1584.83,2.31,423.92,4001.249,22.48,95,94
SNPX,Healthcare,Biotechnology,2.98,-1.88,0.41,0.29,28.38,15.07,1577.03,10.27,-11.26,,0.29,95,30
ZUMZ,Consumer Cyclical,Apparel Retail,20.6,1.0,0.5,2.67,23.0,,1569.59,-2.76,-2.81,45.773,,95,58
MNTX,Industrials,Farm & Heavy Construction Machinery,5.69,-0.57,0.16,0.19,2.5,40.76,1563.65,0.53,-1.9,14.764,10.75,95,60
PIXY,Industrials,Staffing & Employment Services,7.62,0.26,692.24,-0.94,24.78,15.4,1562.04,599.7,3.91,58.015,0.01,95,70
APEI,Consumer Defensive,Education & Training Services,15.17,-0.17,1.75,0.64,41.0,5.33,1540.99,0.19,-0.47,34.582,79.63,95,63
