Ticker,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
RBC,Industrials,Tools & Accessories,290.2,0.0,0.37,-0.13,1260.43,0.28,42173.9,6.8,4.09,54.524,42.37,98,72
GODN,Financial Services,Shell Companies,11.0,6.37,-2.28,-0.7,0.7,38.2,42109.94,0.27,-12.2,,40.78,98,30
WEX,Technology,Software—Infrastructure,213.55,0.18,-0.27,3.65,-0.2,,36754.0,5.78,-1.89,62.581,37.48,98,62
KAR,Consumer Cyclical,Auto & Truck Dealerships,16.33,-14.58,1.5,1.0,506.74,,33994.44,0.08,-7.33,15.239,206.38,98,48
ASTI,Technology,Solar,2.61,6.57,3.31,0.77,947.57,63.55,33861.82,7068.0,-105.99,1.79,0.0,98,6
ESHA,Financial Services,Shell Companies,10.64,-0.14,0.33,16.61,358.12,,25284.72,0.36,-12.2,,29.58,98,30
EHAB,Healthcare,Medical Care Facilities,7.35,-3.51,14.0,-1.6,372.25,,24925.15,-0.17,-12.97,20.817,,98,24
TMTC,Financial Services,Shell Companies,11.25,-0.47,0.27,0.38,-0.53,4.28,23356.93,0.26,-12.2,,43.23,98,30
KNDI,Consumer Cyclical,Auto Parts,1.62,0.29,0.41,-4.47,3.0,,21101.05,-0.04,41.14,1.466,,98,89
RNAZ,Healthcare,Biotechnology,0.599,-0.14,51.19,0.98,191.41,397.57,19853.9,268.14,-12.2,,0.0,98,30
BCAN,Technology,Software - Application,8.01,6759.99,-0.8,-3.95,576.0,-17.22,18679.33,-1088.88,26.83,7.624,,98,86
ZVSA,Healthcare,Biotechnology,2.26,0.37,2.98,0.75,510.82,29.0,18094.27,1163.36,-12.2,,0.0,98,30
CRKN,Basic Materials,Specialty Chemicals,1.22,2.31,3.12,0.76,460.85,36.54,16823.35,3117.84,58888888897184.8,10.23,0.0,98,96
PHUN,Technology,Software—Application,7.48,50.56,11.62,0.92,483.37,5.27,16426.83,-14.37,-41.12,0.804,,98,8
XELA,Technology,Software—Application,1.98,-0.03,-0.04,-0.04,0.18,461.76,16323.48,-16.63,-21.86,160.482,,98,14
AIRS,Healthcare,Medical Care Facilities,5.81,-2.67,1.86,2.17,-3.0,404.21,13095.71,-0.06,-1.11,3.373,,98,64
LSH,Industrials,Integrated Freight & Logistics,2.98,0.0,0.0,425.0,212.0,-1.0,12855.67,-0.04,11.83,3.053,,98,80
LUMN,Communication Services,Telecom Services,6.18,-2.2,34.83,-24.37,176.6,,11850.95,-2.1,-24.43,13.927,,98,12
TLSI,Healthcare,Medical Devices,4.25,1.86,1.6,-11.0,169.67,,11809.07,52.25,43.73,1.178,0.08,98,89
YPF,Energy,Oil & Gas Integrated,25.02,-0.26,1.81,2.23,0.53,0.91,11186.4,-2.1,4.04,29648.668,,98,72
BOC,Industrials,Conglomerates,15.01,0.29,-0.29,-0.4,-2.4,0.22,10576.3,-0.33,5.22,3.239,,98,74
IRM,Real Estate,REIT—Specialty,124.46,-1.08,-0.12,-0.11,305.9,0.14,10321.66,0.78,-0.28,19.885,161.23,98,65
SCNX,Healthcare,Pharmaceutical Retailers,6.9,-16.76,1.57,2.74,-5.72,305.31,10088.06,-24.38,-1262.67,7.171,,98,3
PRSO,Technology,Semiconductors,1.7,-69.28,465.54,-14.6,141.13,,9548.29,-16.49,49.11,8.774,,98,89
SLG,Real Estate,REIT—Office,75.15,-6.0,13.25,-5.45,139.75,,9340.77,-2.55,-25.36,14.377,,98,12
SNCR,Technology,Software—Infrastructure,11.74,-23.0,15.83,-5.59,114.0,,7749.6,-1.93,-15.88,16.963,,98,20
CARG,Consumer Cyclical,Auto & Truck Dealerships,31.45,-4.3,2.05,-2.05,-5.71,,7726.91,-0.48,-11.34,8.061,,98,37
BNTX,Healthcare,Biotechnology,114.47,-1.56,-3.09,-3.09,-3.25,-2.58,7641.61,-2.31,353.35,11.212,,98,94
SITC,Real Estate,REIT—Retail,16.82,9.62,-8.08,3.18,111.0,,7609.05,8.52,-23.13,9.663,1.97,98,13
GE,Industrials,Aerospace & Defense,192.62,-0.22,-0.04,5.08,59.0,,7289.18,3.7,-11.22,63.738,52.06,98,37
MULN,Consumer Cyclical,Auto Manufacturers,2.36,1.45,-0.27,35.87,139.86,59.19,7196.18,253455.66,406666666666406.4,2.51,0.0,98,96
BCSA,Financial Services,Shell Companies,11.59,-3.08,0.89,8.5,-3.36,206.29,6918.96,0.59,-12.2,,19.58,98,30
QRVO,Technology,Semiconductors,104.28,-5.58,46.99,-2.31,103.41,,6918.1,-0.27,10.93,41.376,,98,79
BFRI,Healthcare,Drug Manufacturers - Specialty & Generic,0.751,56.6,0.31,0.23,143.6,0.94,6598.44,-2.74,17.79,11.573,,98,83
SBXC,Financial Services,Shell Companies,11.65,0.0,0.0,0.0,0.17,6.0,6554.14,0.27,-12.2,,40.15,98,30
GLAC,Financial Services,Shell Companies,10.52,-13.73,1.01,70.01,134.32,46.45,6357.52,0.09,-12.2,,116.78,98,30
CALM,Consumer Defensive,Farm Products,94.4,0.01,0.01,7.6,153.0,-0.09,6014.4,8.73,43.36,54.437,10.63,98,89
SLNG,Energy,Oil & Gas Integrated,4.65,-54.06,0.0,9.0,83.59,,5926.65,0.15,23.27,3.864,30.13,98,85
DOCU,Technology,Software—Application,72.5,26.12,-0.09,-0.09,107.5,59.15,5743.81,4.72,0.73,13.937,15.32,98,67
SGD,Real Estate,Real Estate—Development,3.19,1.0,0.6,0.37,-0.65,-1.87,5718.15,-9.13,281079999999987.8,0.111,,98,96
NXU,Industrials,Electrical Equipment & Parts,0.2618,0.65,17.63,0.95,109.2,54.1,5646.38,72.45,873333333333321.1,0.097,0.0,98,96
FTK,Energy,Oil & Gas Equipment & Services,4.96,0.4,-0.4,0.75,80.73,,5605.85,0.06,6.93,5.976,80.67,98,76
MARX,Financial Services,Shell Companies,11.05,-3.13,-4.0,-1.01,-8.08,-0.5,5595.18,0.24,-12.2,,46.04,98,30
MKSI,Technology,Scientific & Technical Instruments,102.54,0.55,5.64,-2.73,78.85,,5325.61,0.15,-15.48,53.433,684.67,98,20
FFIE,Consumer Cyclical,Auto Manufacturers,2.23,1.13,8.09,0.89,79.81,72.06,5267.63,866.4,2824444444444432.0,0.378,0.0,98,97
CDXC,Consumer Defensive,Packaged Foods,3.44,49.25,0.0,0.0,149.75,2.0,5227.51,-0.03,-0.2,1.137,,98,65
FFWM,Financial Services,Banks—Regional,7.71,4.0,-4.0,0.25,76.2,,5186.65,0.15,-19.47,4.085,51.13,98,15
ZURA,Healthcare,Biotechnology,4.89,-7.5,4.0,0.8,6.71,137.0,5088.58,0.57,-12.2,,8.63,97,30
TAC,Utilities,Utilities—Independent Power Producers,10.51,-3.0,-0.48,-0.32,-0.28,-0.53,5057.67,1.38,-11.37,10.709,7.59,97,37
HOG,Consumer Cyclical,Recreational Vehicles,36.65,-0.05,8.11,-6.37,0.32,,4849.59,4.94,0.34,43.311,7.33,97,67
LTH,Consumer Cyclical,Leisure,25.23,1.08,0.53,1.12,2.0,-0.08,4773.54,0.53,11.3,12.21,49.09,97,79
VERB,Technology,Software—Application,10.88,4.5,2.59,0.72,121.5,13.45,4687.25,-6.0,-13785.19,0.516,,97,3
UXIN,Consumer Cyclical,Auto & Truck Dealerships,5.72,32.38,0.97,0.0,64.76,,4421.14,-44.1,14.24,27.997,,97,81
AGRO,Consumer Defensive,Farm Products,11.39,-3.81,-0.28,-0.22,-3.57,1.26,4417.38,2.02,-4.83,12.555,5.63,97,55
REVB,Healthcare,Biotechnology,0.85,-1.09,2.06,0.67,0.14,-19.5,4258.7,-33.18,-12.2,,,97,30
INOD,Technology,Information Technology Services,18.33,-62.85,-1.0,5.0,60.85,,4242.37,0.11,36.31,3.739,170.91,97,88
ALTM,Basic Materials,Specialty Chemicals,5.53,7.0,-9.68,-0.91,-1.62,-26.0,4145.64,0.34,9.51,1.215,16.26,97,78
LILA,Communication Services,Telecom Services,10.06,-88.58,-59.54,-1.02,-2.29,121.15,4138.01,-0.43,-10.08,22.185,,97,41
LILAK,Communication Services,Telecom Services,9.96,-88.58,-59.54,-1.02,-2.29,121.15,4138.01,-0.43,-10.08,22.185,,97,41
LFCR,Healthcare,Drug Manufacturers—Specialty & Generic,5.06,-52.0,-52.0,0.09,-0.51,118.0,4134.93,0.13,-8.73,4.199,40.08,97,44
ABM,Industrials,Specialty Business Services,54.33,-8.86,-0.01,-0.56,-20.14,-0.13,4094.65,2.42,-6.36,129.802,22.73,97,51
XXII,Consumer Defensive,Tobacco,0.1014,223.0,0.13,0.11,112.38,6.31,4076.48,-22.9,-11.38,5.468,,97,37
TREE,Financial Services,Financial Conglomerates,59.87,6.25,-11.25,12.66,59.0,,4061.28,-9.83,-6.22,50.989,,97,51
HFFG,Consumer Defensive,Food Distribution,3.49,31.96,-6.0,0.67,62.92,,3990.94,0.08,-0.41,21.853,42.75,97,65
RSI,Consumer Cyclical,Gambling,11.13,7.01,1.0,2.0,63.05,,3968.61,-0.09,22.73,10.779,,97,85
NXTT,Technology,Software—Application,1.15,-5.74,1.07,16.19,-1.13,114.75,3903.67,3.77,-1.3053318888888888e+16,0.377,0.31,97,2
HAYW,Industrials,Electrical Equipment & Parts,15.65,2.4,-0.1,-0.09,0.21,0.25,3867.85,0.41,-9.66,4.65,38.22,97,42
SWI,Technology,Software—Infrastructure,13.06,-0.29,26.97,4.77,43.19,,3847.01,0.12,-8.59,4.638,110.17,97,44
SVII,Financial Services,Shell Companies,11.33,0.0,-0.06,-0.05,-2.87,0.12,3799.5,-0.12,-12.2,,,97,30
IBAC,Financial Services,Shell Companies,10.03,2.17,-8.42,-0.99,4116.23,-3996.34,3771.78,0.11,-12.2,,91.14,97,30
GOEV,Consumer Cyclical,Auto Manufacturers,0.9782,23.44,-11.22,-0.29,54.44,,3770.52,-6.1,4033333333333321.0,0.033,,97,97
OSS,Technology,Computer Hardware,2.62,-0.83,1.0,0.5,0.09,-2.0,3686.78,-0.36,-30.52,2.5,,97,10
URBN,Consumer Cyclical,Apparel Retail,37.56,0.91,0.29,-0.75,0.12,,3656.25,3.27,-3.05,57.241,11.42,97,59
ULY,Technology,Software—Application,0.64,0.11,-13.51,6.24,46.68,,3637.14,179.66,-26.3,17.653,0.0,97,11
SONN,Healthcare,Biotechnology,6.19,-9.75,4.87,4.26,3.21,95.37,3581.54,-0.96,291695555555523.94,0.118,,97,96
SSP,Communication Services,Broadcasting,2.88,0.0,20.15,-15.7,53.0,,3556.19,-3.65,-10.0,27.297,,97,41
MLKN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",25.54,-8.25,-1.14,-0.45,-12.0,110.6,3363.52,0.87,-10.9,49.606,29.03,97,38
TRGP,Energy,Oil & Gas Midstream,161.92,0.09,0.12,0.13,-0.07,40.0,3246.69,4.75,1.83,73.064,34.26,97,69
LNW,Consumer Cyclical,Gambling,94.61,0.01,0.05,0.05,93.0,2.79,3229.66,3.31,2.28,34.0,28.2,97,70
AVDX,Technology,Software - Infrastructure,8.45,3.34,3.06,1.0,43.73,,3094.32,-0.06,7.06,2.022,,97,76
WHLR,Real Estate,REIT—Retail,10.79,0.48,89.53,0.99,54.53,31.24,3031.82,-4416.21,-2.14,960.828,,97,61
TBMC,Financial Services,Shell Companies,11.02,-0.66,-0.25,-0.2,-0.8,4.5,3012.19,0.23,-12.2,,47.91,97,30
FTI,Energy,Oil & Gas Equipment & Services,26.53,0.19,2.0,-0.75,3.15,,3004.81,1.1,2.29,19.597,23.27,97,70
BORR,Energy,Oil & Gas Drilling,5.21,1.17,-0.83,89.09,38.78,,2954.95,0.3,32.19,3.667,17.23,97,87
FOA,Financial Services,Credit Services,10.7,2.81,-9.62,2.09,42.1,,2936.83,-0.34,-59.9,38.622,,97,7
CVEO,Consumer Cyclical,Lodging,28.0,2.63,-3.69,-3.69,0.9,0.2,2911.36,2.35,-5.19,48.354,11.94,97,54
ECVT,Basic Materials,Specialty Chemicals,6.68,6.0,-25.0,0.86,-2.14,,2862.78,0.48,-8.36,5.91,13.71,97,45
POST,Consumer Defensive,Packaged Foods,115.93,0.04,0.1,0.35,0.11,,2853.18,5.36,-4.29,129.831,21.49,97,56
PDLB,Financial Services,Banks—Regional,11.94,0.27,4.5,-5.0,38.34,,2840.78,0.39,0.97,3.664,30.23,97,67
AVNS,Healthcare,Medical Devices,23.61,3.0,-12.5,3.87,37.5,,2779.24,0.15,-12.05,14.739,155.47,97,35
FARO,Technology,Scientific & Technical Instruments,18.4,11.67,-5.75,6.75,48.67,,2753.47,-0.78,-15.25,18.453,,97,21
NOG,Energy,Oil & Gas E&P,37.84,10.5,-31.67,13.0,-0.37,,2746.95,5.68,44.26,20.065,6.55,97,89
CRH,Basic Materials,Building Materials,93.65,10.81,-5.19,-0.65,38.8,,2742.6,4.8,24.79,50.158,19.48,97,85
DBGI,Consumer Cyclical,Apparel Retail,0.2,-3.52,15.32,0.94,-2.96,58.74,2704.08,-23.0,-19.81,11.245,,97,15
CCTS,Financial Services,Shell Companies,11.52,-13.6,0.8,4.06,-0.2,72.0,2702.82,0.39,-12.2,,29.54,97,30
JAGX,Healthcare,Biotechnology,1.23,-0.12,5.33,0.81,34.5,,2683.66,4.79,2.26,11.616,0.25,96,70
RMCO,Financial Services,Asset Management,0.96,-2.0,2.86,1.54,40.0,51.69,2632.58,-0.11,212.99,0.03,,96,93
AGFY,Industrials,Farm & Heavy Construction Machinery,3.29,-4.43,2.22,2.22,30.36,21.06,2623.67,9.0,-41.99,21.044,0.46,96,8
INBS,Healthcare,Medical Devices,1.47,0.0,16.37,-0.99,27.37,47.02,2619.02,-6.38,1396524444444491.2,1.954,,96,97
CTLP,Technology,Information Technology Services,9.13,0.0,0.5,1.0,0.5,-0.5,2587.02,0.15,2.38,3.689,61.67,96,70
TOUR,Consumer Cyclical,Travel Services,1.16,2.0,-0.87,-0.47,66.73,3.0,2573.32,-0.09,11.43,4.085,,96,79
UP,Industrials,Airports & Air Services,2.08,0.0,12.04,0.92,43.86,27.43,2529.75,6.3,-49.33,2.05,0.36,96,8
ROIV,Healthcare,Biotechnology,11.91,-24.0,-0.96,16.92,3.92,66.0,2520.42,5.73,118.53,0.204,2.08,96,92
EDBL,Consumer Defensive,Farm Products,0.213,10.28,-18.78,6.0,35.52,,2456.07,-31.21,40.35,21.628,,96,88
TLGY,Financial Services,Shell Companies,11.56,-68.75,-1.06,-0.52,62.03,7.0,2427.45,0.38,-12.2,,30.42,96,30
JLL,Real Estate,Real Estate Services,265.7,0.27,-1.61,1.9,34.4,,2421.38,7.93,-1.93,457.252,33.58,96,62
CLST,Financial Services,Banks—Regional,11.68,9.77,-15.25,1.67,34.64,,2418.65,-0.91,10.54,1.058,,96,79
AGRI,Consumer Defensive,Farm Products,0.0529,1.89,7.25,0.88,55.22,12.92,2410.11,-1.71,293523333333321.1,0.005,,96,96
TTOO,Healthcare,Diagnostics & Research,1.36,3.16,0.15,0.13,11.25,48.54,2403.93,29.7,-32.73,0.999,0.05,96,10
SYRE,Healthcare,Biotechnology,32.76,0.4,3.39,0.77,65.03,3.07,2402.54,10.89,1.6234444444444334e+16,,3.01,96,98
KRYS,Healthcare,Biotechnology,176.82,17.0,-47.5,-0.98,3.31,59.67,2382.65,3.94,5.248922222222222e+17,5.877,45.48,96,99
HITI,Healthcare,Pharmaceutical Retailers,2.55,32.54,12.73,4.1,5.0,62.09,2373.22,-0.29,20.04,6.536,,96,84
WNC,Industrials,Farm & Heavy Construction Machinery,18.7,0.62,-1.75,-0.07,-1.42,,2361.01,3.26,-21.8,50.132,5.67,96,14
BLRX,Healthcare,Biotechnology,0.462,2.58,15.11,0.94,50.49,14.61,2322.09,-0.45,4.128666666666666e+16,0.24,,96,98
ASNS,Technology,Communication Equipment,1.4,49.0,-0.22,-0.28,67.0,1.18,2317.44,-1.4,35.77,1.772,,96,88
WRAP,Technology,Scientific & Technical Instruments,1.89,-11.26,20.96,0.95,5.0,60.31,2304.23,-0.52,7.57,0.165,,96,76
SCYX,Healthcare,Drug Manufacturers—Specialty & Generic,1.51,-31.0,2.5,1.67,-9.53,72.0,2274.97,-0.74,1.4625555555543982e+16,0.201,,96,98
BRNS,Healthcare,Biotechnology,1.2,-0.07,-0.04,-0.04,0.44,0.2,2258.18,-1.64,-2226666666665633.5,,,96,2
BBGI,Communication Services,Broadcasting,12.59,-39.02,-797.45,11.71,34.0,,2209.4,-41.0,-12.47,159.637,,96,25
CMND,Healthcare,Biotechnology,1.32,-1.11,2.21,0.85,3.12,58.36,2184.05,-1.23,-12.2,,,96,30
GNLN,Consumer Defensive,Tobacco,4.32,6.03,0.62,0.38,45.83,5.4,2141.81,18.78,-451.18,61.566,0.24,96,4
ENTO,Healthcare,Biotechnology,0.7272,2.03,2.03,3.11,12.69,,2122.0,-11.04,-12.2,,,96,30
KEP,Utilities,Utilities—Regulated Electric,7.46,-7.64,-1.3,0.63,30.28,,2120.18,1.51,-4.29,70696.63,5.08,96,56
VALN,Healthcare,Biotechnology,5.63,0.0,0.49,0.95,55.0,4.23,2111.5,-0.52,-11.67,2.292,,96,36
KLXE,Energy,Oil & Gas Equipment & Services,4.96,1.82,-1.38,-2.23,-2.45,,2102.57,-2.01,-21.05,47.659,,96,14
NABL,Technology,Information Technology Services,12.48,0.25,-0.25,0.67,1.5,,2097.24,0.18,0.48,2.445,70.67,96,67
BANC,Financial Services,Banks - Regional,15.28,0.0,38.92,-7.15,23.25,,2093.34,-4.25,248.8,2.937,,96,93
SONM,Technology,Communication Equipment,3.27,-19.14,-1.33,-4.0,-12.75,-8.0,2044.46,-22.62,-100.92,15.959,,96,6
GOTU,Consumer Defensive,Education & Training Services,3.15,-34.43,8.86,-1.09,-8.75,,2043.29,-0.34,-0.09,13.503,,96,66
CNDT,Technology,Information Technology Services,3.98,1.39,22.0,68.0,28.5,,2013.49,0.18,-20.48,17.458,21.83,96,14
INFA,Technology,Software—Infrastructure,27.0,-0.5,-6.33,-0.23,27.5,,1974.77,0.56,-5.68,5.569,47.91,96,53
GRI,Healthcare,Biotechnology,0.489,0.56,2.58,0.72,47.65,7.62,1916.84,57.07,-12.2,,0.01,96,30
AIR,Industrials,Aerospace & Defense,62.4,0.92,-0.54,-0.67,26.0,,1874.74,1.81,5.39,69.011,34.24,96,74
MKTW,Financial Services,Financial Data & Stock Exchanges,0.5735,-0.25,0.84,5.38,32.93,0.0,1867.58,0.08,-8.04,12.174,7.44,96,46
LNTH,Healthcare,Drug Manufacturers—Specialty & Generic,115.65,-1.15,-0.01,-0.01,-0.55,48.75,1866.45,6.08,23.23,20.913,19.19,96,85
CTMX,Healthcare,Biotechnology,1.16,-3.12,0.62,1.62,-3.0,4.4,1849.65,0.15,-5.65,1.452,7.87,96,53
CXDO,Communication Services,Telecom Services,5.62,0.0,-1.25,-0.56,2.0,4.0,1848.37,0.1,14.71,2.171,58.1,96,81
BHF,Financial Services,Insurance - Life,48.91,57.42,0.79,-3.12,21.63,,1833.36,-15.79,417.72,63.02,,96,94
THAR,Healthcare,Biotechnology,2.34,0.18,6.74,0.87,20.51,29.74,1802.6,20.67,-12.2,,0.11,96,30
INSG,Technology,Communication Equipment,19.68,21.0,1.91,0.48,24.5,,1788.01,-3.73,-11.01,16.535,,96,38
BBLG,Healthcare,Medical Devices,1.81,0.96,1.36,0.58,6.78,41.14,1761.1,-17.24,-12.2,,,96,30
BSFC,Consumer Defensive,Packaged Foods,0.5362,0.32,1.12,0.53,19.18,26.5,1755.27,36.46,-20.88,12.84,0.01,96,14
BIOR,Healthcare,Biotechnology,5.538,2.0,3.43,6.89,22.0,,1748.41,-49.3,9725.12,0.329,,96,95
PBI,Industrials,Integrated Freight & Logistics,7.06,-6.0,62.5,-17.14,4.79,,1739.91,-1.51,-11.74,18.522,,95,36
FORM,Technology,Semiconductor Equipment & Materials,44.15,-0.12,-2.5,15.33,24.0,,1737.57,1.54,5.04,9.111,28.51,95,73
ISRL,Financial Services,Shell Companies,11.19,2.03,-1.02,-0.5,0.18,-0.56,1734.16,0.49,-12.2,,22.86,95,30
ASTE,Industrials,Farm & Heavy Construction Machinery,32.65,-5.07,-3.33,3.24,-2.05,,1729.15,-0.11,-9.93,56.887,,95,41
ARI,Real Estate,REIT - Mortgage,8.9,4.3,-2.3,-2.3,3.7,-3.37,1726.76,0.05,264.25,1.243,178.0,95,94
NWN,Utilities,Utilities—Regulated Gas,40.55,0.0,0.41,2.83,47.66,-0.19,1719.49,2.16,-16.1,30.617,18.83,95,19
TLYS,Consumer Cyclical,Apparel Retail,4.43,281.85,0.06,-22.0,16.41,,1718.93,-1.38,-8.46,20.65,,95,45
HP,Energy,Oil & Gas Drilling,34.85,0.05,-0.12,0.01,-0.04,-0.82,1718.46,3.44,-7.68,27.494,10.12,95,47
BFLY,Healthcare,Medical Devices,1.69,0.0,1.1,-0.62,0.4,0.7,1699.4,-0.52,3.2,0.341,,95,71
IRDM,Communication Services,Telecom Services,33.57,-0.29,0.69,-0.94,22.0,,1690.11,0.93,-3.49,6.697,33.98,95,58
SRBK,Financial Services,Banks—Regional,11.2,0.0,-0.41,60.34,42.68,3.39,1676.04,-1.59,5.77,3.34,,95,74
RSLS,Healthcare,Medical Devices,5.56,0.5,5.17,0.84,17.0,10.17,1672.92,23.78,-25.35,27.638,0.23,95,12
WLYB,Communication Services,Publishing,50.88,34.17,0.97,-4.94,54.67,-2.17,1661.17,-2.01,-20.4,33.365,,95,14
WLY,Communication Services,Publishing,50.55,34.17,0.97,-4.94,54.67,-2.17,1661.17,-2.01,-20.4,33.365,,95,14
PTMN,Financial Services,Asset Management,18.34,-2.44,-0.31,-0.24,-1.09,47.0,1660.29,1.32,-321.67,7.368,13.9,95,4
VSCO,Consumer Cyclical,Apparel Retail,27.63,9.2,-46.9,3.49,21.5,,1658.06,1.75,-10.92,78.526,15.7,95,38
GGAL,Financial Services,Banks—Regional,48.82,3.7,0.6,-2.97,21.56,,1653.93,2.33,422.98,4001.249,21.73,95,94
SNPX,Healthcare,Biotechnology,3.11,-1.88,0.41,0.29,28.38,15.07,1646.13,10.27,-12.2,,0.32,95,30
MNTX,Industrials,Farm & Heavy Construction Machinery,5.69,-0.57,0.16,0.19,2.5,40.76,1632.75,0.53,-2.84,14.764,10.75,95,60
PIXY,Industrials,Staffing & Employment Services,8.44,0.26,692.24,-0.94,24.78,15.4,1631.15,599.7,2.97,58.015,0.01,95,71
APEI,Consumer Defensive,Education & Training Services,14.46,-0.17,1.75,0.64,41.0,5.33,1610.09,0.19,-1.41,34.582,75.37,95,63
ES,Utilities,Utilities—Regulated Electric,65.0,-0.57,3.47,-4.79,22.75,,1608.92,-0.29,-11.1,32.351,,95,38
HBB,Consumer Cyclical,"Furnishings, Fixtures & Appliances",31.36,6.25,-5.12,-1.24,41.0,3.25,1600.8,2.47,-2.47,45.84,12.64,95,61
DJCO,Technology,Software—Application,501.21,0.52,0.22,0.9,33.61,0.63,1600.28,32.6,-9.28,52.002,15.1,95,43
SINT,Healthcare,Medical Devices,2.91,1.87,7.1,0.88,33.93,1.6,1587.97,-2903.36,40.05,16.442,,95,88
CIO,Real Estate,REIT—Office,5.82,-1.33,-0.09,-0.1,-1.33,-1.0,1560.05,-0.36,-14.51,4.381,,95,21
UHAL,Industrials,Rental & Leasing Services,72.54,0.35,0.53,-1.96,-0.34,43.06,1552.76,2.72,-9.81,28.733,26.67,95,41
RMBL,Consumer Cyclical,Auto & Truck Dealerships,5.32,13.5,1.21,0.55,40.5,2.59,1537.71,-10.58,-2.06,47.649,,95,62
HEAR,Technology,Consumer Electronics,17.13,-36.0,11.0,1.1,1.66,41.0,1524.64,-0.06,22.58,15.648,,95,85
