Ticker,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
XELA,Technology,Software—Application,1.98,-0.03,-0.04,-0.04,0.18,461.76,16316.54,-16.63,-22.02,160.482,,98,13
AIRS,Healthcare,Medical Care Facilities,5.6,-2.67,1.86,2.17,-3.0,404.21,13088.78,-0.06,-1.27,3.373,,98,64
LSH,Industrials,Integrated Freight & Logistics,2.58,0.0,0.0,425.0,212.0,-1.0,12848.73,-0.04,11.67,3.053,,98,80
LUMN,Communication Services,Telecom Services,6.28,-2.2,34.83,-24.37,176.6,,11844.01,-2.1,-24.59,13.927,,98,12
TLSI,Healthcare,Medical Devices,4.11,1.86,1.6,-11.0,169.67,,11802.13,52.25,43.57,1.178,0.08,98,89
YPF,Energy,Oil & Gas Integrated,25.11,-0.26,1.81,2.23,0.53,0.91,11179.47,-2.1,3.88,29648.668,,98,72
BOC,Industrials,Conglomerates,15.17,0.29,-0.29,-0.4,-2.4,0.22,10569.36,-0.33,5.06,3.239,,98,74
IRM,Real Estate,REIT—Specialty,125.97,-1.08,-0.12,-0.11,305.9,0.14,10314.72,0.78,-0.44,19.885,163.72,98,65
SCNX,Healthcare,Pharmaceutical Retailers,7.35,-16.76,1.57,2.74,-5.72,305.31,10081.12,-24.38,-1262.83,7.171,,98,3
PRSO,Technology,Semiconductors,1.73,-69.28,465.54,-14.6,141.13,,9541.35,-16.49,48.95,8.774,,98,89
SLG,Real Estate,REIT—Office,77.47,-6.0,13.25,-5.45,139.75,,9333.83,-2.55,-25.52,14.377,,98,12
SNCR,Technology,Software—Infrastructure,11.05,-23.0,15.83,-5.59,114.0,,7742.66,-1.93,-16.05,16.963,,98,19
CARG,Consumer Cyclical,Auto & Truck Dealerships,32.15,-4.3,2.05,-2.05,-5.71,,7719.97,-0.48,-11.5,8.061,,98,36
BNTX,Healthcare,Biotechnology,111.73,-1.56,-3.09,-3.09,-3.25,-2.58,7634.68,-2.3,353.18,11.212,,98,94
SITC,Real Estate,REIT—Retail,17.17,9.62,-8.08,3.18,111.0,,7602.11,8.52,-23.29,9.663,1.98,98,13
MULN,Consumer Cyclical,Auto Manufacturers,2.64,1.45,-0.27,35.87,139.86,59.19,7189.24,260910.23,406666666666406.2,2.51,0.0,98,96
BCSA,Financial Services,Shell Companies,11.53,-3.08,0.89,8.5,-3.36,206.29,6912.02,0.59,-12.36,,19.53,98,30
QRVO,Technology,Semiconductors,99.53,-5.58,46.99,-2.31,103.41,,6911.16,-0.28,10.77,41.376,,98,79
BFRI,Healthcare,Drug Manufacturers - Specialty & Generic,0.97,56.6,0.31,0.23,143.6,0.94,6591.5,-2.74,17.63,11.573,,98,83
SBXC,Financial Services,Shell Companies,10.8776,0.0,0.0,0.0,0.17,6.0,6547.2,0.27,-12.36,,39.96,98,30
GLAC,Financial Services,Shell Companies,10.55,-13.73,1.01,70.01,134.32,46.45,6350.58,0.09,-12.36,,117.44,98,30
CALM,Consumer Defensive,Farm Products,90.17,0.01,0.01,7.6,153.0,-0.09,6007.46,8.73,43.2,54.437,10.24,98,89
SLNG,Energy,Oil & Gas Integrated,4.63,-54.06,0.0,9.0,83.59,,5919.71,0.15,23.11,3.864,31.17,98,85
DOCU,Technology,Software - Application,70.58,26.12,-0.09,-0.09,107.5,59.15,5736.87,4.72,0.57,13.937,14.62,98,67
SGD,Real Estate,Real Estate—Development,3.03,1.0,0.6,0.37,-0.65,-1.87,5711.21,-9.13,281079999999987.62,0.111,,98,96
NXU,Industrials,Electrical Equipment & Parts,0.5986,0.65,17.63,0.95,109.2,54.1,5639.45,72.45,873333333333320.8,0.097,0.01,98,96
FTK,Energy,Oil & Gas Equipment & Services,4.88,0.4,-0.4,0.75,80.73,,5598.92,0.06,6.77,5.976,84.0,98,76
MARX,Financial Services,Shell Companies,11.07,-3.13,-4.0,-1.01,-8.08,-0.5,5588.24,0.24,-12.36,,46.04,98,30
MKSI,Technology,Scientific & Technical Instruments,99.38,0.55,5.64,-2.73,78.85,,5318.67,0.15,-15.64,53.433,673.0,98,20
FFIE,Consumer Cyclical,Auto Manufacturers,2.0,1.13,8.09,0.89,79.81,72.06,5260.69,866.4,2824444444444431.5,0.378,0.0,98,97
CDXC,Consumer Defensive,Packaged Foods,3.43,49.25,0.0,0.0,149.75,2.0,5220.57,-0.03,-0.36,1.137,,98,65
FFWM,Financial Services,Banks—Regional,7.61,4.0,-4.0,0.25,76.2,,5179.71,0.15,-19.63,4.085,48.27,98,15
ZURA,Healthcare,Biotechnology,4.6,-7.5,4.0,0.8,6.71,137.0,5081.64,0.57,-12.36,,8.32,98,30
TAC,Utilities,Utilities—Independent Power Producers,10.15,-3.0,-0.48,-0.32,-0.28,-0.53,5050.74,1.37,-11.54,10.709,7.42,97,36
HOG,Consumer Cyclical,Recreational Vehicles,31.67,-0.05,8.11,-6.37,0.32,,4842.65,4.49,0.18,43.311,7.09,97,66
LTH,Consumer Cyclical,Leisure,23.27,1.08,0.53,1.12,2.0,-0.08,4766.6,0.68,11.14,12.648,34.57,97,79
VERB,Technology,Software—Application,10.5,4.5,2.59,0.72,121.5,13.45,4680.31,-6.0,-13785.35,0.516,,97,3
UXIN,Consumer Cyclical,Auto & Truck Dealerships,4.43,32.38,0.97,0.0,64.76,,4414.2,-44.06,14.08,27.997,,97,81
AGRO,Consumer Defensive,Farm Products,11.68,-3.81,-0.28,-0.22,-3.57,1.26,4410.44,2.02,-4.99,12.555,5.83,97,55
REVB,Healthcare,Biotechnology,0.84,-1.09,2.06,0.67,0.14,-19.5,4251.76,-33.18,-12.36,,,97,30
INOD,Technology,Information Technology Services,19.16,-62.85,-1.0,5.0,60.85,,4235.43,0.11,36.15,3.739,184.55,97,88
ALTM,Basic Materials,Specialty Chemicals,5.5,7.0,-9.68,-0.91,-1.62,-26.0,4138.7,0.34,9.35,1.215,16.06,97,78
PI,Technology,Communication Equipment,192.21,-35.0,-2.39,3.18,60.0,,4137.01,0.92,28.8,12.494,218.15,97,87
LILAK,Communication Services,Telecom Services,9.72,-88.58,-59.54,-1.02,-2.29,121.15,4131.07,-0.43,-10.24,22.185,,97,41
LILA,Communication Services,Telecom Services,9.84,-88.58,-59.54,-1.02,-2.29,121.15,4131.07,-0.43,-10.24,22.185,,97,41
LFCR,Healthcare,Drug Manufacturers—Specialty & Generic,5.39,-52.0,-52.0,0.09,-0.51,118.0,4128.0,0.13,-8.89,4.199,42.27,97,44
ABM,Industrials,Specialty Business Services,53.16,-8.86,-0.01,-0.56,-20.14,-0.13,4087.71,2.42,-6.52,129.802,21.8,97,51
XXII,Consumer Defensive,Tobacco,0.107,223.0,0.13,0.11,112.38,6.31,4069.54,-22.9,-11.54,5.468,,97,36
TREE,Financial Services,Financial Conglomerates,53.74,6.25,-11.25,12.66,59.0,,4054.34,-9.83,-6.38,50.989,,97,51
HFFG,Consumer Defensive,Food Distribution,3.52,31.96,-6.0,0.67,62.92,,3984.0,0.08,-0.57,21.853,44.12,97,65
RSI,Consumer Cyclical,Gambling,10.58,7.01,1.0,2.0,63.05,,3961.67,-0.09,22.57,10.779,,97,84
NXTT,Technology,Software—Application,1.18,-5.74,1.07,16.19,-1.13,114.75,3896.73,3.77,-1.3053318888888888e+16,0.377,0.31,97,2
HAYW,Industrials,Electrical Equipment & Parts,15.14,2.4,-0.1,-0.09,0.21,0.25,3860.91,0.41,-9.82,4.65,36.17,97,42
SWI,Technology,Software—Infrastructure,12.54,-0.29,26.97,4.77,43.19,,3840.07,0.12,-8.75,4.638,104.25,97,44
SVII,Financial Services,Shell Companies,11.39,0.0,-0.06,-0.05,-2.87,0.12,3792.57,-0.12,-12.36,,,97,30
IBAC,Financial Services,Shell Companies,10.04,2.17,-8.42,-0.99,4116.23,-3996.34,3764.84,0.11,-12.36,,91.27,97,30
GOEV,Consumer Cyclical,Auto Manufacturers,0.9426,23.44,-11.22,-0.29,54.44,,3763.58,-6.1,4033333333333321.0,0.033,,97,97
GE,Industrials,Aerospace & Defense,179.74,0.47,-0.22,-0.04,6.12,,3757.24,5.07,-10.1,64.325,35.33,97,41
OSS,Technology,Computer Hardware,2.41,-0.83,1.0,0.5,0.09,-2.0,3679.84,-0.36,-30.68,2.5,,97,10
URBN,Consumer Cyclical,Apparel Retail,34.96,0.91,0.29,-0.75,0.12,,3649.31,3.27,-3.21,57.241,10.76,97,59
ULY,Technology,Software—Application,0.7722,0.11,-13.51,6.24,46.68,,3630.2,179.66,-26.46,17.653,0.0,97,11
SONN,Healthcare,Biotechnology,6.3,-9.75,4.87,4.26,3.21,95.37,3574.6,-0.96,291695555555523.75,0.118,,97,96
SSP,Communication Services,Broadcasting,2.56,0.0,20.15,-15.7,53.0,,3549.25,-3.65,-10.16,27.297,,97,41
MLKN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",23.59,-8.25,-1.14,-0.45,-12.0,110.6,3356.58,0.87,-11.06,49.606,27.0,97,38
TRGP,Energy,Oil & Gas Midstream,168.57,0.09,0.12,0.13,-0.07,40.0,3239.75,4.75,1.67,73.064,34.94,97,69
LNW,Consumer Cyclical,Gambling,93.43,0.01,0.05,0.05,93.0,2.79,3222.73,3.31,2.12,34.0,28.74,97,70
AVDX,Technology,Software - Infrastructure,8.17,3.34,3.06,1.0,43.73,,3087.38,-0.06,6.9,2.022,,97,76
WHLR,Real Estate,REIT—Retail,10.98,0.48,89.53,0.99,54.53,31.24,3024.88,-4416.21,-2.3,960.828,,97,61
TBMC,Financial Services,Shell Companies,11.05,-0.66,-0.25,-0.2,-0.8,4.5,3005.25,0.23,-12.36,,48.04,97,30
BORR,Energy,Oil & Gas Drilling,4.67,1.17,-0.83,89.09,38.78,,2948.01,0.3,32.03,3.667,15.67,97,87
FOA,Financial Services,Credit Services,11.93,2.81,-9.62,2.09,42.1,,2929.9,-0.34,-60.06,38.622,,97,7
FTI,Energy,Oil & Gas Equipment & Services,25.86,0.49,0.19,2.0,2.05,,2924.38,1.51,0.15,20.37,17.54,97,66
CVEO,Consumer Cyclical,Lodging,28.0,2.63,-3.69,-3.69,0.9,0.2,2904.42,2.35,-5.35,48.354,11.99,97,54
ECVT,Basic Materials,Specialty Chemicals,6.18,6.0,-25.0,0.86,-2.14,,2855.84,0.48,-8.52,5.91,12.81,97,45
POST,Consumer Defensive,Packaged Foods,112.18,0.04,0.1,0.35,0.11,,2846.24,5.36,-4.45,129.831,20.75,97,56
PDLB,Financial Services,Banks—Regional,11.51,0.27,4.5,-5.0,38.34,,2833.84,0.39,0.81,3.664,28.56,97,67
INDV,Healthcare,Drug Manufacturers—Specialty & Generic,8.77,27.33,-3.26,-0.11,33.67,,2782.72,-0.03,2.88,8.756,,97,71
AVNS,Healthcare,Medical Devices,22.22,3.0,-12.5,3.87,37.5,,2772.3,0.15,-12.21,14.739,148.93,97,35
FARO,Technology,Scientific & Technical Instruments,17.55,11.67,-5.75,6.75,48.67,,2746.53,-0.78,-15.41,18.453,,97,20
NOG,Energy,Oil & Gas E&P,37.27,10.5,-31.67,13.0,-0.37,,2740.02,5.68,44.1,20.065,6.57,97,89
CRH,Basic Materials,Building Materials,91.6,10.81,-5.19,-0.65,38.8,,2735.66,4.8,24.63,50.158,19.25,97,85
DBGI,Consumer Cyclical,Apparel Retail,0.242,-3.52,15.32,0.94,-2.96,58.74,2697.14,-23.0,-19.97,11.245,,96,15
CCTS,Financial Services,Shell Companies,11.65,-13.6,0.8,4.06,-0.2,72.0,2695.88,0.39,-12.36,,29.85,96,30
JAGX,Healthcare,Biotechnology,1.13,-0.12,5.33,0.81,34.5,,2676.72,4.79,2.1,11.616,0.23,96,70
RMCO,Financial Services,Asset Management,0.9223,-2.0,2.86,1.54,40.0,51.69,2625.64,-0.11,212.83,0.03,,96,93
AGFY,Industrials,Farm & Heavy Construction Machinery,3.45,-4.43,2.22,2.22,30.36,21.06,2616.73,9.0,-42.15,21.044,0.37,96,8
INBS,Healthcare,Medical Devices,1.44,0.0,16.37,-0.99,27.37,47.02,2612.09,-6.38,1396524444444491.0,1.954,,96,97
CTLP,Technology,Information Technology Services,9.1,0.0,0.5,1.0,0.5,-0.5,2580.08,0.15,2.22,3.689,59.33,96,70
TOUR,Consumer Cyclical,Travel Services,1.1,2.0,-0.87,-0.47,66.73,3.0,2566.38,-0.09,11.27,4.085,,96,79
UP,Industrials,Airports & Air Services,2.24,0.0,12.04,0.92,43.86,27.43,2522.81,6.3,-49.49,2.05,0.34,96,8
ROIV,Healthcare,Biotechnology,11.8,-24.0,-0.96,16.92,3.92,66.0,2513.49,5.73,118.37,0.204,2.08,96,92
EDBL,Consumer Defensive,Farm Products,0.2139,10.28,-18.78,6.0,35.52,,2449.13,-31.21,40.19,21.628,,96,88
TLGY,Financial Services,Shell Companies,11.58,-68.75,-1.06,-0.52,62.03,7.0,2420.51,0.38,-12.36,,30.47,96,30
JLL,Real Estate,Real Estate Services,274.13,0.27,-1.61,1.9,34.4,,2414.44,7.94,-2.09,457.252,34.13,96,62
CLST,Financial Services,Banks - Regional,11.49,9.77,-15.25,1.67,34.64,,2411.72,-0.85,10.38,1.209,,96,79
AGRI,Consumer Defensive,Farm Products,0.0585,1.89,7.25,0.88,55.22,12.92,2403.18,-1.71,293523333333321.0,0.005,,96,96
TTOO,Healthcare,Diagnostics & Research,1.26,3.16,0.15,0.13,11.25,48.54,2396.99,29.7,-32.9,0.999,0.04,96,10
SYRE,Healthcare,Biotechnology,33.7,0.4,3.39,0.77,65.03,3.07,2395.6,10.89,1.6234444444444334e+16,,3.2,96,98
KRYS,Healthcare,Biotechnology,174.975,17.0,-47.5,-0.98,3.31,59.67,2375.71,3.95,5.248922222222222e+17,5.877,44.43,96,99
HITI,Healthcare,Pharmaceutical Retailers,2.95,32.54,12.73,4.1,5.0,62.09,2366.28,-0.29,19.87,6.536,,96,84
WNC,Industrials,Farm & Heavy Construction Machinery,16.9,0.62,-1.75,-0.07,-1.42,,2354.07,-5.26,-21.96,47.238,,96,14
BLRX,Healthcare,Biotechnology,0.4,2.58,15.11,0.94,50.49,14.61,2315.16,-0.45,4.128666666666666e+16,0.24,,96,98
ASNS,Technology,Communication Equipment,1.37,49.0,-0.22,-0.28,67.0,1.18,2310.5,-1.4,35.61,1.772,,96,88
WRAP,Technology,Scientific & Technical Instruments,1.91,-11.26,20.96,0.95,5.0,60.31,2297.29,-0.52,7.41,0.165,,96,76
SCYX,Healthcare,Drug Manufacturers—Specialty & Generic,1.45,-31.0,2.5,1.67,-9.53,72.0,2268.03,-0.74,1.4625555555543982e+16,0.201,,96,98
BRNS,Healthcare,Biotechnology,1.44,-0.07,-0.04,-0.04,0.44,0.2,2251.24,-1.64,-2226666666665634.0,,,96,2
BBGI,Communication Services,Broadcasting,13.7,-39.02,-797.45,11.71,34.0,,2202.46,-41.0,-12.63,159.637,,96,25
CMND,Healthcare,Biotechnology,1.54,-1.11,2.21,0.85,3.12,58.36,2177.11,-1.23,-12.36,,,96,30
GNLN,Consumer Defensive,Tobacco,2.25,6.03,0.62,0.38,45.83,5.4,2134.87,18.78,-451.34,61.566,0.11,96,4
KEP,Utilities,Utilities—Regulated Electric,8.29,-7.64,-1.3,0.63,30.28,,2113.24,1.5,-4.45,70696.63,5.45,96,56
VALN,Healthcare,Biotechnology,5.91,0.0,0.49,0.95,55.0,4.23,2104.56,-0.52,-11.83,2.292,,96,36
KLXE,Energy,Oil & Gas Equipment & Services,4.39,1.82,-1.38,-2.23,-2.45,,2095.63,-2.01,-21.21,47.659,,96,14
NABL,Technology,Information Technology Services,12.41,0.25,-0.25,0.67,1.5,,2090.3,0.18,0.32,2.445,68.83,96,67
BANC,Financial Services,Banks - Regional,15.45,0.0,38.92,-7.15,23.25,,2086.41,-23.86,248.64,2.689,,96,93
SONM,Technology,Communication Equipment,3.7,-19.14,-1.33,-4.0,-12.75,-8.0,2037.52,-22.62,-101.08,15.959,,96,6
GOTU,Consumer Defensive,Education & Training Services,2.98,-34.43,8.86,-1.09,-8.75,,2036.35,-0.33,-0.25,13.503,,96,66
CNDT,Technology,Information Technology Services,3.7,1.39,22.0,68.0,28.5,,2006.55,0.18,-20.65,17.458,19.78,96,14
ENTO,Healthcare,Biotechnology,0.684,-2.24,2.03,2.03,8.77,12.69,1984.69,13.06,-12.36,,0.05,96,30
INFA,Technology,Software—Infrastructure,26.65,-0.5,-6.33,-0.23,27.5,,1967.83,0.56,-5.84,5.569,47.71,96,53
GRI,Healthcare,Biotechnology,0.8227,0.56,2.58,0.72,47.65,7.62,1909.9,57.07,-12.36,,0.01,96,30
AIR,Industrials,Aerospace & Defense,61.23,0.92,-0.54,-0.67,26.0,,1867.8,1.81,5.22,69.011,33.78,96,74
MKTW,Financial Services,Financial Data & Stock Exchanges,0.61,-0.25,0.84,5.38,32.93,0.0,1860.64,0.08,-8.2,12.174,7.22,96,46
LNTH,Healthcare,Drug Manufacturers—Specialty & Generic,109.81,-1.15,-0.01,-0.01,-0.55,48.75,1859.51,6.08,23.07,20.913,18.14,96,85
CTMX,Healthcare,Biotechnology,1.08,-3.12,0.62,1.62,-3.0,4.4,1842.72,0.15,-5.81,1.452,6.87,96,53
CXDO,Communication Services,Telecom Services,5.82,0.0,-1.25,-0.56,2.0,4.0,1841.43,0.1,14.55,2.171,56.1,96,81
BHF,Financial Services,Insurance - Life,48.92,57.42,0.79,-3.12,21.63,,1826.42,-15.79,417.56,63.02,,96,94
THAR,Healthcare,Biotechnology,2.0,0.18,6.74,0.87,20.51,29.74,1795.66,20.67,-12.36,,0.09,96,30
INSG,Technology,Communication Equipment,19.74,21.0,1.91,0.48,24.5,,1781.07,-3.73,-11.17,16.535,,96,37
BBLG,Healthcare,Medical Devices,1.72,0.96,1.36,0.58,6.78,41.14,1754.16,-17.24,-12.36,,,96,30
BSFC,Consumer Defensive,Packaged Foods,0.516,0.32,1.12,0.53,19.18,26.5,1748.33,36.46,-21.04,12.84,0.01,95,14
BIOR,Healthcare,Biotechnology,3.5,2.0,3.43,6.89,22.0,,1741.48,-49.3,9724.96,0.329,,95,95
MG,Industrials,Security & Protection Services,10.87,6.0,3.67,3.25,20.0,,1733.51,-0.2,-5.11,24.006,,95,55
PBI,Industrials,Integrated Freight & Logistics,7.25,-6.0,62.5,-17.14,4.79,,1732.97,-1.51,-11.9,18.522,,95,35
FORM,Technology,Semiconductor Equipment & Materials,43.72,-0.12,-2.5,15.33,24.0,,1730.63,1.54,4.88,9.111,29.08,95,73
ISRL,Financial Services,Shell Companies,11.24,2.03,-1.02,-0.5,0.18,-0.56,1727.22,0.49,-12.36,,22.94,95,30
ASTE,Industrials,Farm & Heavy Construction Machinery,30.45,-5.07,-3.33,3.24,-2.05,,1722.21,-0.11,-10.09,56.887,,95,41
ARI,Real Estate,REIT - Mortgage,8.86,4.3,-2.3,-2.3,3.7,-3.37,1719.82,0.05,264.09,1.243,176.4,95,93
NWN,Utilities,Utilities—Regulated Gas,40.33,0.0,0.41,2.83,47.66,-0.19,1712.55,2.16,-16.27,30.617,18.5,95,19
TLYS,Consumer Cyclical,Apparel Retail,3.99,281.85,0.06,-22.0,16.41,,1711.99,-1.38,-8.62,20.65,,95,45
HP,Energy,Oil & Gas Drilling,33.99,0.05,-0.12,0.01,-0.04,-0.82,1711.52,3.44,-7.85,27.494,10.03,95,47
BFLY,Healthcare,Medical Devices,1.76,0.0,1.1,-0.62,0.4,0.7,1692.46,-0.52,3.04,0.341,,95,71
IRDM,Communication Services,Telecom Services,28.94,-0.29,0.69,-0.94,22.0,,1683.17,0.93,-3.65,6.697,31.22,95,58
SRBK,Financial Services,Banks—Regional,11.05,0.0,-0.41,60.34,42.68,3.39,1669.1,-1.59,5.61,3.338,,95,74
RSLS,Healthcare,Medical Devices,5.67,0.5,5.17,0.84,17.0,10.17,1665.98,23.78,-25.52,27.638,0.23,95,12
WLYB,Communication Services,Publishing,49.25,34.17,0.97,-4.94,54.67,-2.17,1654.23,-2.01,-20.56,33.365,,95,14
WLY,Communication Services,Publishing,49.37,34.17,0.97,-4.94,54.67,-2.17,1654.23,-2.01,-20.56,33.365,,95,14
PTMN,Financial Services,Asset Management,18.46,-2.44,-0.31,-0.24,-1.09,47.0,1653.35,1.32,-321.83,7.368,13.9,95,4
VSCO,Consumer Cyclical,Apparel Retail,28.59,9.2,-46.9,3.49,21.5,,1651.13,1.75,-11.08,78.526,16.22,95,38
GGAL,Financial Services,Banks—Regional,52.93,3.7,0.6,-2.97,21.56,,1646.99,2.32,422.82,4001.249,23.23,95,94
SNPX,Healthcare,Biotechnology,3.13,-1.88,0.41,0.29,28.38,15.07,1639.2,10.27,-12.36,,0.3,95,30
MNTX,Industrials,Farm & Heavy Construction Machinery,5.7,-0.57,0.16,0.19,2.5,40.76,1625.81,0.53,-3.01,14.764,10.75,95,60
PIXY,Industrials,Staffing & Employment Services,7.62,0.26,692.24,-0.94,24.78,15.4,1624.21,599.7,2.81,58.015,0.01,95,71
APEI,Consumer Defensive,Education & Training Services,14.11,-0.17,1.75,0.64,41.0,5.33,1603.15,0.19,-1.57,34.582,74.21,95,63
ES,Utilities,Utilities - Regulated Electric,66.82,-0.57,3.47,-4.79,22.75,,1601.98,-0.29,-11.27,32.351,,95,37
HBB,Consumer Cyclical,"Furnishings, Fixtures & Appliances",31.14,6.25,-5.12,-1.24,41.0,3.25,1593.86,2.47,-2.63,45.84,11.98,95,61
DJCO,Technology,Software - Application,487.0,0.52,0.22,0.9,33.61,0.63,1593.34,32.6,-9.44,52.002,14.77,95,43
SINT,Healthcare,Medical Devices,3.18,1.87,7.1,0.88,33.93,1.6,1581.03,-2903.36,39.89,16.442,,95,88
CIO,Real Estate,REIT - Office,5.67,-1.33,-0.09,-0.1,-1.33,-1.0,1553.11,-0.36,-14.67,4.381,,95,21
UHAL,Industrials,Rental & Leasing Services,71.11,0.35,0.53,-1.96,-0.34,43.06,1545.82,2.72,-9.97,28.733,26.31,95,41
