Ticker,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
ZURA,Healthcare,Biotechnology,3.86,-7.5,4.0,0.8,6.71,137.0,4956.67,0.57,-8.51,,7.12,97,30
TAC,Utilities,Utilities—Independent Power Producers,10.25,-3.0,-0.48,-0.32,-0.28,-0.53,4925.77,1.39,-7.68,10.709,7.43,97,37
HOG,Consumer Cyclical,Recreational Vehicles,33.76,-0.05,8.11,-6.37,0.32,,4717.68,4.94,4.03,43.311,7.04,97,67
LTH,Consumer Cyclical,Leisure,24.74,1.08,0.53,1.12,2.0,-0.08,4641.63,0.53,14.99,12.21,47.68,97,79
VERB,Technology,Software—Application,5.21,4.5,2.59,0.72,121.5,13.45,4555.34,-6.0,-13781.5,0.516,,97,3
UXIN,Consumer Cyclical,Auto & Truck Dealerships,5.64,32.38,0.97,0.0,64.76,,4289.23,-44.34,17.93,27.997,,97,81
AGRO,Consumer Defensive,Farm Products,11.09,-3.81,-0.28,-0.22,-3.57,1.26,4285.47,2.02,-1.14,12.555,5.43,97,55
REVB,Healthcare,Biotechnology,0.8121,-1.09,2.06,0.67,0.14,-19.5,4126.79,-33.18,-8.51,,,97,30
INOD,Technology,Information Technology Services,15.48,-62.85,-1.0,5.0,60.85,,4110.46,0.11,40.0,3.739,150.55,97,88
WRAP,Technology,Scientific & Technical Instruments,1.56,20.96,0.95,0.71,60.31,,4023.54,-0.62,74.22,0.16,,97,91
ALTM,Basic Materials,Specialty Chemicals,5.53,7.0,-9.68,-0.91,-1.62,-26.0,4013.73,0.34,13.2,1.215,16.35,97,78
LILA,Communication Services,Telecom Services,9.51,-88.58,-59.54,-1.02,-2.29,121.15,4006.1,-0.43,-6.39,22.185,,97,41
LILAK,Communication Services,Telecom Services,9.4,-88.58,-59.54,-1.02,-2.29,121.15,4006.1,-0.43,-6.39,22.185,,97,41
LFCR,Healthcare,Drug Manufacturers—Specialty & Generic,4.485,-52.0,-52.0,0.09,-0.51,118.0,4003.03,0.13,-5.04,4.199,35.54,97,44
ABM,Industrials,Specialty Business Services,52.0,-8.86,-0.01,-0.56,-20.14,-0.13,3962.74,2.42,-2.66,129.802,22.06,97,51
XXII,Consumer Defensive,Tobacco,0.166,223.0,0.13,0.11,112.38,6.31,3944.57,-22.9,-7.68,5.468,,97,37
TREE,Financial Services,Financial Conglomerates,57.03,6.25,-11.25,12.66,59.0,,3929.37,-9.83,-2.53,50.989,,97,51
HFFG,Consumer Defensive,Food Distribution,3.33,31.96,-6.0,0.67,62.92,,3859.03,0.08,3.28,21.853,43.62,97,65
RSI,Consumer Cyclical,Gambling,10.94,7.01,1.0,2.0,63.05,,3836.7,-0.09,26.42,10.779,,97,85
NXTT,Technology,Software—Application,1.25,-5.74,1.07,16.19,-1.13,114.75,3771.76,3.77,-1.3053318888888884e+16,0.377,0.32,97,2
HAYW,Industrials,Electrical Equipment & Parts,14.58,2.4,-0.1,-0.09,0.21,0.25,3735.94,0.41,-5.97,4.65,36.0,97,42
SWI,Technology,Software—Infrastructure,13.21,-0.29,26.97,4.77,43.19,,3715.1,0.12,-4.9,4.638,110.0,97,45
SVII,Financial Services,Shell Companies,11.3,0.0,-0.06,-0.05,-2.87,0.12,3667.6,-0.12,-8.51,,,97,30
IBAC,Financial Services,Shell Companies,10.01,2.17,-8.42,-0.99,4116.23,-3996.34,3639.87,0.11,-8.51,,91.0,97,30
GOEV,Consumer Cyclical,Auto Manufacturers,0.9265,23.44,-11.22,-0.29,54.44,,3638.61,-6.1,4033333333333325.0,0.033,,97,97
OSS,Technology,Computer Hardware,2.32,-0.83,1.0,0.5,0.09,-2.0,3554.87,-0.36,-26.83,2.5,,97,10
URBN,Consumer Cyclical,Apparel Retail,35.97,0.91,0.29,-0.75,0.12,,3524.34,3.27,0.64,57.241,11.1,97,59
ULY,Technology,Software—Application,0.6075,0.11,-13.51,6.24,46.68,,3505.23,179.66,-22.61,17.653,0.0,97,11
SONN,Healthcare,Biotechnology,4.79,-9.75,4.87,4.26,3.21,95.37,3449.63,-0.96,291695555555527.6,0.118,,97,96
SSP,Communication Services,Broadcasting,2.55,0.0,20.15,-15.7,53.0,,3424.29,-3.65,-6.31,27.297,,97,41
SEEL,Healthcare,Biotechnology,2.47,3.35,-6.5,-1.18,79.91,16.9,3243.98,351.04,-8.51,23.168,0.01,97,30
MLKN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",23.61,-8.25,-1.14,-0.45,-12.0,110.6,3231.61,0.87,-7.21,49.606,27.59,97,38
TRGP,Energy,Oil & Gas Midstream,162.52,0.09,0.12,0.13,-0.07,40.0,3114.78,4.76,5.52,73.064,34.82,97,69
LNW,Consumer Cyclical,Gambling,94.97,0.01,0.05,0.05,93.0,2.79,3097.76,3.31,5.97,34.0,28.91,97,70
AVDX,Technology,Software - Infrastructure,7.8,3.34,3.06,1.0,43.73,,2962.41,-0.06,10.75,2.022,,97,76
WHLR,Real Estate,REIT—Retail,13.06,0.48,89.53,0.99,54.53,31.24,2899.91,-4416.21,1.55,960.828,,97,61
TBMC,Financial Services,Shell Companies,11.02,-0.66,-0.25,-0.2,-0.8,4.5,2880.28,0.23,-8.51,,47.91,97,30
FTI,Energy,Oil & Gas Equipment & Services,27.49,0.19,2.0,-0.75,3.15,,2872.9,1.1,5.99,19.597,25.14,97,70
BORR,Energy,Oil & Gas Drilling,5.28,1.17,-0.83,89.09,38.78,,2823.04,0.3,35.88,3.667,17.9,97,87
FOA,Financial Services,Credit Services,10.52,2.81,-9.62,2.09,42.1,,2804.93,-0.34,-56.21,38.622,,97,7
CVEO,Consumer Cyclical,Lodging,27.63,2.63,-3.69,-3.69,0.9,0.2,2779.46,2.35,-1.49,48.354,11.88,97,54
ECVT,Basic Materials,Specialty Chemicals,6.57,6.0,-25.0,0.86,-2.14,,2730.87,0.48,-4.67,5.91,13.96,97,46
POST,Consumer Defensive,Packaged Foods,113.11,0.04,0.1,0.35,0.11,,2721.27,5.35,-0.6,129.831,21.25,97,56
PDLB,Financial Services,Banks—Regional,11.08,0.27,4.5,-5.0,38.34,,2708.87,0.39,4.66,3.664,29.33,97,68
AVNS,Healthcare,Medical Devices,22.18,3.0,-12.5,3.87,37.5,,2647.33,0.15,-8.36,14.739,150.47,97,35
FARO,Technology,Scientific & Technical Instruments,17.74,11.67,-5.75,6.75,48.67,,2621.56,-0.78,-11.56,18.453,,97,20
NOG,Energy,Oil & Gas E&P,39.24,10.5,-31.67,13.0,-0.37,,2615.05,5.68,47.95,20.065,7.02,97,89
CRH,Basic Materials,Building Materials,90.5,10.81,-5.19,-0.65,38.8,,2610.69,4.8,28.48,50.158,19.1,97,85
DBGI,Consumer Cyclical,Apparel Retail,0.18,-3.52,15.32,0.94,-2.96,58.74,2572.17,-23.0,-16.12,11.245,,96,15
CCTS,Financial Services,Shell Companies,11.52,-13.6,0.8,4.06,-0.2,72.0,2570.91,0.39,-8.51,,29.36,96,30
JAGX,Healthcare,Biotechnology,1.26,-0.12,5.33,0.81,34.5,,2551.75,4.79,5.95,11.616,0.26,96,70
KTRA,Healthcare,Biotechnology,0.1762,0.0,3.8,6.62,36.7,37.8,2531.84,-0.32,-8.51,,,96,30
RMCO,Financial Services,Asset Management,0.99,-2.0,2.86,1.54,40.0,51.69,2500.67,-0.11,216.68,0.03,,96,93
AGFY,Industrials,Farm & Heavy Construction Machinery,2.93,-4.43,2.22,2.22,30.36,21.06,2491.76,9.0,-38.3,21.044,0.31,96,8
INBS,Healthcare,Medical Devices,1.47,0.0,16.37,-0.99,27.37,47.02,2487.12,-6.38,1396524444444494.8,1.954,,96,97
CTLP,Technology,Information Technology Services,8.87,0.0,0.5,1.0,0.5,-0.5,2455.12,0.15,6.07,3.689,61.4,96,70
TOUR,Consumer Cyclical,Travel Services,1.14,2.0,-0.87,-0.47,66.73,3.0,2441.41,-0.09,15.12,4.085,,96,79
UP,Industrials,Airports & Air Services,2.06,0.0,12.04,0.92,43.86,27.43,2397.84,6.3,-45.64,2.05,0.34,96,8
ROIV,Healthcare,Biotechnology,11.87,-24.0,-0.96,16.92,3.92,66.0,2388.52,5.73,122.22,0.204,2.08,96,92
EDBL,Consumer Defensive,Farm Products,0.2056,10.28,-18.78,6.0,35.52,,2324.16,-31.21,44.04,21.628,,96,88
TLGY,Financial Services,Shell Companies,11.59,-68.75,-1.06,-0.52,62.03,7.0,2295.54,0.38,-8.51,,30.42,96,30
JLL,Real Estate,Real Estate Services,256.53,0.27,-1.61,1.9,34.4,,2289.47,7.94,1.76,457.252,33.33,96,62
CLST,Financial Services,Banks—Regional,11.48,9.77,-15.25,1.67,34.64,,2286.75,-0.91,14.23,1.058,,96,79
TRV,Financial Services,Insurance—Property & Casualty,233.2,-1.1,-0.45,3.04,34.14,,2284.24,15.78,2.31,192.627,14.99,96,63
AGRI,Consumer Defensive,Farm Products,0.0633,1.89,7.25,0.88,55.22,12.92,2278.21,-1.71,293523333333324.9,0.005,,96,96
TTOO,Healthcare,Diagnostics & Research,1.5,3.16,0.15,0.13,11.25,48.54,2272.02,29.7,-29.04,0.999,0.05,96,10
SYRE,Healthcare,Biotechnology,27.22,0.4,3.39,0.77,65.03,3.07,2270.63,10.89,1.623444444444434e+16,,2.64,96,98
KRYS,Healthcare,Biotechnology,173.15,17.0,-47.5,-0.98,3.31,59.67,2250.74,3.95,5.248922222222222e+17,5.877,45.24,96,99
HITI,Healthcare,Pharmaceutical Retailers,2.2,32.54,12.73,4.1,5.0,62.09,2241.31,-0.3,23.73,6.536,,96,84
WNC,Industrials,Farm & Heavy Construction Machinery,18.15,0.62,-1.75,-0.07,-1.42,,2229.11,3.26,-18.11,50.132,5.72,96,13
BLRX,Healthcare,Biotechnology,0.465,2.58,15.11,0.94,50.49,14.61,2190.19,-0.45,4.1286666666666664e+16,0.24,,96,98
ASNS,Technology,Communication Equipment,1.4,49.0,-0.22,-0.28,67.0,1.18,2185.53,-1.4,39.46,1.772,,96,88
SCYX,Healthcare,Drug Manufacturers—Specialty & Generic,1.52,-31.0,2.5,1.67,-9.53,72.0,2143.06,-0.74,1.4625555555543984e+16,0.201,,96,98
BRNS,Healthcare,Biotechnology,1.19,-0.07,-0.04,-0.04,0.44,0.2,2126.27,-1.64,-2226666666665630.0,,,96,2
BBGI,Communication Services,Broadcasting,12.69,-39.02,-797.45,11.71,34.0,,2077.49,-41.0,-8.78,159.637,,96,25
CMND,Healthcare,Biotechnology,1.36,-1.11,2.21,0.85,3.12,58.36,2052.14,-1.23,-8.51,,,96,30
GNLN,Consumer Defensive,Tobacco,4.45,6.03,0.62,0.38,45.83,5.4,2009.9,18.78,-447.49,61.566,0.22,96,4
ENTO,Healthcare,Biotechnology,0.4155,2.03,2.03,3.11,12.69,,1990.09,-11.04,-8.51,,,96,30
KEP,Utilities,Utilities—Regulated Electric,7.32,-7.64,-1.3,0.63,30.28,,1988.27,1.53,-0.6,70696.63,4.8,96,56
VALN,Healthcare,Biotechnology,5.64,0.0,0.49,0.95,55.0,4.23,1979.59,-0.53,-7.98,2.292,,96,36
KLXE,Energy,Oil & Gas Equipment & Services,5.54,1.82,-1.38,-2.23,-2.45,,1970.66,-2.01,-17.36,47.659,,96,14
NABL,Technology,Information Technology Services,12.49,0.25,-0.25,0.67,1.5,,1965.33,0.18,4.17,2.445,70.0,96,67
BANC,Financial Services,Banks - Regional,14.01,0.0,38.92,-7.15,23.25,,1961.44,-4.25,252.49,2.937,,96,93
SONM,Technology,Communication Equipment,2.96,-19.14,-1.33,-4.0,-12.75,-8.0,1912.55,-22.62,-97.23,15.959,,96,6
GOTU,Consumer Defensive,Education & Training Services,3.71,-34.43,8.86,-1.09,-8.75,,1911.38,-0.34,3.6,13.503,,96,66
CNDT,Technology,Information Technology Services,3.98,1.39,22.0,68.0,28.5,,1881.58,0.18,-16.79,17.458,22.5,96,14
INFA,Technology,Software—Infrastructure,25.94,-0.5,-6.33,-0.23,27.5,,1842.86,0.56,-1.99,5.569,47.14,96,53
GRI,Healthcare,Biotechnology,0.383,0.56,2.58,0.72,47.65,7.62,1784.93,57.07,-8.51,,0.01,96,30
AIR,Industrials,Aerospace & Defense,59.45,0.92,-0.54,-0.67,26.0,,1742.83,1.81,9.08,69.011,33.98,96,74
MKTW,Financial Services,Financial Data & Stock Exchanges,0.5927,-0.25,0.84,5.38,32.93,0.0,1735.67,0.08,-4.35,12.174,7.88,96,46
LNTH,Healthcare,Drug Manufacturers—Specialty & Generic,108.17,-1.15,-0.01,-0.01,-0.55,48.75,1734.54,6.08,26.92,20.913,18.45,96,85
CTMX,Healthcare,Biotechnology,1.12,-3.12,0.62,1.62,-3.0,4.4,1717.75,0.15,-1.96,1.452,7.67,96,53
CXDO,Communication Services,Telecom Services,4.98,0.0,-1.25,-0.56,2.0,4.0,1716.47,0.1,18.4,2.171,51.9,96,81
BHF,Financial Services,Insurance - Life,45.24,57.42,0.79,-3.12,21.63,,1701.45,-15.79,421.41,63.02,,96,94
THAR,Healthcare,Biotechnology,2.01,0.18,6.74,0.87,20.51,29.74,1670.69,20.67,-8.51,,0.1,96,30
SAR,Financial Services,Asset Management,23.94,0.23,2.26,-3.1,25.0,,1662.96,1.21,245.84,11.485,19.69,96,93
INSG,Technology,Communication Equipment,18.82,21.0,1.91,0.48,24.5,,1656.1,-3.73,-7.32,16.535,,95,38
BBLG,Healthcare,Medical Devices,1.68,0.96,1.36,0.58,6.78,41.14,1629.19,-17.24,-8.51,,,95,30
BSFC,Consumer Defensive,Packaged Foods,0.5285,0.32,1.12,0.53,19.18,26.5,1623.36,36.46,-17.18,12.84,0.01,95,14
BIOR,Healthcare,Biotechnology,0.5519,2.0,3.43,6.89,22.0,,1616.51,-4.93,9728.81,0.033,,95,95
PBI,Industrials,Integrated Freight & Logistics,6.92,-6.0,62.5,-17.14,4.79,,1608.0,-1.51,-8.05,18.522,,95,36
FORM,Technology,Semiconductor Equipment & Materials,46.4,-0.12,-2.5,15.33,24.0,,1605.67,1.54,8.73,9.111,31.34,95,73
ISRL,Financial Services,Shell Companies,11.2,2.03,-1.02,-0.5,0.18,-0.56,1602.25,0.49,-8.51,,22.8,95,30
ASTE,Industrials,Farm & Heavy Construction Machinery,30.54,-5.07,-3.33,3.24,-2.05,,1597.24,-0.11,-6.23,56.887,,95,41
ARI,Real Estate,REIT - Mortgage,8.64,4.3,-2.3,-2.3,3.7,-3.37,1594.85,0.05,267.94,1.243,172.2,95,94
NWN,Utilities,Utilities—Regulated Gas,39.0,0.0,0.41,2.83,47.66,-0.19,1587.58,2.16,-12.41,30.617,18.44,95,19
TLYS,Consumer Cyclical,Apparel Retail,4.31,281.85,0.06,-22.0,16.41,,1587.02,-1.38,-4.77,20.65,,95,45
HP,Energy,Oil & Gas Drilling,35.13,0.05,-0.12,0.01,-0.04,-0.82,1586.55,3.44,-3.99,27.494,10.59,95,47
BFLY,Healthcare,Medical Devices,1.74,0.0,1.1,-0.62,0.4,0.7,1567.49,-0.52,6.89,0.341,,95,71
RSLS,Healthcare,Medical Devices,5.03,0.5,5.17,0.84,17.0,10.17,1541.01,23.78,-21.66,27.638,0.21,95,12
WLY,Communication Services,Publishing,49.21,34.17,0.97,-4.94,54.67,-2.17,1529.26,-2.01,-16.71,33.365,,95,14
WLYB,Communication Services,Publishing,49.34,34.17,0.97,-4.94,54.67,-2.17,1529.26,-2.01,-16.71,33.365,,95,14
PTMN,Financial Services,Asset Management,18.22,-2.44,-0.31,-0.24,-1.09,47.0,1528.38,1.32,-317.98,7.368,13.83,95,4
VSCO,Consumer Cyclical,Apparel Retail,25.09,9.2,-46.9,3.49,21.5,,1526.16,1.75,-7.23,78.526,14.89,95,38
GGAL,Financial Services,Banks—Regional,47.94,3.7,0.6,-2.97,21.56,,1522.02,2.34,426.67,4001.249,21.27,95,94
SNPX,Healthcare,Biotechnology,2.94,-1.88,0.41,0.29,28.38,15.07,1514.23,10.27,-8.51,,0.29,95,30
MNTX,Industrials,Farm & Heavy Construction Machinery,5.69,-0.57,0.16,0.19,2.5,40.76,1500.84,0.53,0.85,14.764,10.7,95,60
PIXY,Industrials,Staffing & Employment Services,0.68,0.26,692.24,-0.94,24.78,15.4,1499.24,599.7,6.66,3.868,0.0,95,71
APEI,Consumer Defensive,Education & Training Services,13.84,-0.17,1.75,0.64,41.0,5.33,1478.18,0.19,2.28,34.582,74.05,95,63
ES,Utilities,Utilities—Regulated Electric,63.86,-0.57,3.47,-4.79,22.75,,1477.01,-0.29,-7.41,32.351,,95,38
HBB,Consumer Cyclical,"Furnishings, Fixtures & Appliances",29.92,6.25,-5.12,-1.24,41.0,3.25,1468.89,2.47,1.23,45.84,12.49,95,61
DJCO,Technology,Software—Application,468.5,0.52,0.22,0.9,33.61,0.63,1468.37,32.59,-5.59,52.002,14.37,95,43
SINT,Healthcare,Medical Devices,3.16,1.87,7.1,0.88,33.93,1.6,1456.06,-2903.36,43.75,16.442,,95,88
CIO,Real Estate,REIT—Office,5.64,-1.33,-0.09,-0.1,-1.33,-1.0,1428.14,-0.36,-10.82,4.381,,95,21
UHAL,Industrials,Rental & Leasing Services,74.57,0.35,0.53,-1.96,-0.34,43.06,1420.86,2.72,-6.12,28.733,27.69,95,41
RMBL,Consumer Cyclical,Auto & Truck Dealerships,4.72,13.5,1.21,0.55,40.5,2.59,1405.81,-10.58,1.63,47.649,,95,62
